m/z,I,S/N
905.25828,0.4785,6.82
905.26339,0.5727,8.25
905.26622,0.6944,10.1
905.2721,9.9967,151.11
905.27543,0.8764,12.85
905.28336,3.7259,56.05
905.28735,0.5734,8.26
905.29137,2.5289,37.91
905.29462,0.9301,13.67
905.29708,0.4402,6.24
905.29966,1.1624,17.19
905.30268,1.1875,17.57
905.30851,17.6832,267.64
905.31191,0.4869,6.95
905.31974,4.5595,68.69
905.32375,0.7804,11.4
905.32778,2.7413,41.13
905.33094,0.6201,8.97
905.33347,0.5367,7.7
905.33593,1.5993,23.81
905.33907,0.971,14.29
905.34487,15.945,241.29
905.35609,3.0408,45.67
905.36016,0.7839,11.45
905.36416,1.6932,25.24
905.36745,0.3838,5.39
905.36993,0.5589,8.04
905.37234,1.548,23.04
905.37542,0.4171,5.89
905.38126,8.4794,128.11
905.3925,1.0526,15.53
905.39652,0.5587,8.04
905.40051,0.5784,8.34
905.4087,0.5212,7.47
905.41766,2.5032,37.52
905.45399,0.504,7.21
906.23101,0.808,11.82
906.23906,1.0551,15.56
906.24224,0.5562,8
906.25012,0.6513,9.44
906.25774,0.4838,6.9
906.26734,3.4,51.11
906.27545,4.3875,66.08
906.27864,1.8244,27.23
906.28262,0.4531,6.44
906.28663,1.8721,27.95
906.29409,0.7688,11.22
906.29781,0.4023,5.67
906.30373,5.7816,87.22
906.31186,7.6282,115.21
906.31497,2.4339,36.47
906.31891,0.6259,9.06
906.32302,2.3017,34.46
906.32679,0.4395,6.23
906.33055,0.751,10.95
906.34012,5.0811,76.6
906.34822,7.9536,120.14
906.35141,1.6735,24.94
906.35538,0.5428,7.8
906.35946,1.4494,21.54
906.36347,0.4241,6
906.36733,0.5088,7.28
906.37646,2.3772,35.61
906.38463,4.0698,61.26
906.38773,0.5019,7.18
906.39573,0.5152,7.38
906.41289,0.6434,9.32
906.421,1.2654,18.75
907.15342,0.9102,13.37
907.21498,0.8554,12.54
907.23388,0.4918,7.02
907.24266,0.4235,5.99
907.24524,0.4556,6.48
907.25134,4.6119,69.48
907.25469,0.3927,5.52
907.26262,1.9468,29.08
907.26658,0.7968,11.65
907.27055,1.6273,24.24
907.27389,0.5686,8.19
907.2762,0.5593,8.05
907.27878,0.8239,12.06
907.28194,0.8839,12.97
907.28772,13.2355,200.21
907.29111,1.0639,15.7
907.29896,4.0174,60.47
907.30301,1.2858,19.06
907.30697,2.8175,42.28
907.31028,0.4543,6.46
907.31264,0.5971,8.62
907.3152,1.7262,25.74
907.31828,1.0444,15.4
907.32414000000006,17.0286,257.72
907.33535,3.3863,50.9
907.33943,1.6184,24.1
907.34337,2.374,35.56
907.34909,0.5258,7.54
907.35162,1.65,24.58
907.35474,0.5028,7.19
907.36053,12.6164,190.83
907.37175,1.4041,20.85
907.37578,1.0934,16.14
907.37985,1.3036,19.33
907.38798,0.9379,13.79
907.3911,0.4371,6.19
907.39689,4.8384,72.92
907.4121,0.442,6.27
907.4244,0.4725,6.73
907.43331,1.1149,16.47
908.21831,0.5001,7.15
908.22902,0.4139,5.84
908.24658,1.3395,19.88
908.25472,2.0528,30.69
908.25784,0.7439,10.85
908.2618,0.4502,6.39
908.26561,0.8192,11.99
908.27328,0.8162,11.94
908.283,3.9477,59.41
908.2911,6.1415,92.67
908.29426,1.7126,25.53
908.29822,0.877,12.86
908.30219,1.8638,27.82
908.30627,0.5848,8.43
908.30968,1.0475,15.45
908.31937,5.2639,79.37
908.32748,8.2596,124.78
908.33062,1.5084,22.44
908.33456,0.9602,14.12
908.3386,1.6552,24.66
908.34274,0.5771,8.32
908.34607,1.0907,16.1
908.35242,0.4464,6.34
908.35575,3.4376,51.68
908.36385,5.6966,85.93
908.36695,0.6783,9.85
908.37102,0.6937,10.09
908.37496,0.6697,9.72
908.37904,0.538,7.72
908.38264,0.3988,5.61
908.39213,1.1919,17.64
908.40026,2.4296,36.4
908.4366,0.6049,8.74
909.23063,1.475,21.93
909.24183,0.6177,8.93
909.24592,0.7386,10.77
909.24946,0.9794,14.42
909.25865,0.4595,6.53
909.26067,0.4003,5.64
909.26697,6.5514,98.89
909.27826,1.8203,27.16
909.28224,1.816,27.1
909.28603,1.9573,29.24
909.29195,0.6158,8.9
909.29367,1.4254,21.18
909.29752,0.719,10.47
909.30336,13.2265,200.08
909.31463,2.5571,38.33
909.31863,2.8415,42.65
909.32258,2.5076,37.58
909.32831,0.5474,7.87
909.32981,0.4789,6.83
909.33099,0.5624,8.09
909.3338,0.8,11.7
909.33975,12.7837,193.36
909.34927,0.4211,5.95
909.35104,1.7962,26.8
909.35502,2.7136,40.71
909.35889,1.6681,24.86
909.36714,1.1735,17.36
909.37615,6.68,100.83
909.3873,0.4901,7
909.3914,1.5765,23.47
909.39522,0.3885,5.46
909.40361,0.6156,8.9
909.41255,2.1051,31.48
909.42782,0.6308,9.13
909.44877,0.554,7.97
910.22591,0.5818,8.39
910.23397,0.7319,10.66
910.2412,0.5898,8.51
910.24457,0.5597,8.05
910.24922,0.3903,5.48
910.25247,0.6782,9.85
910.26224,1.5414,22.94
910.27034,2.727,40.91
910.27351,0.636,9.21
910.27747,1.2152,17.99
910.28136,1.1128,16.44
910.28557,0.8863,13
910.28883,1.6848,25.11
910.29673,0.3868,5.43
910.29861,3.239,48.67
910.30671,5.8627,88.45
910.30989,1.0298,15.18
910.31388,1.6845,25.1
910.31775,1.3974,20.75
910.32195,1.4673,21.81
910.32528,1.8013,26.88
910.33503,3.0032,45.1
910.34313,6.3215,95.4
910.34626,0.6964,10.13
910.35031,1.3207,19.59
910.35423,0.944,13.88
910.35842,1.4016,20.82
910.36154,1.036,15.27
910.37139,1.2104,17.92
910.37954,3.0778,46.23
910.3865,0.6897,10.02
910.39473,0.7682,11.21
910.39804,0.4623,6.58
910.40786,0.4818,6.87
910.41591,1.1491,16.99
910.4311,0.4157,5.87
911.15256,0.3957,5.57
911.22505,0.543,7.8
911.22855,0.6508,9.43
911.2364,0.4743,6.76
911.24623,2.0615,30.82
911.26151,1.9793,29.57
911.26502,1.4233,21.15
911.27275,1.2428,18.41
911.27631,0.3804,5.33
911.28267,5.9575,89.88
911.29217,0.6188,8.95
911.29388,1.3878,20.61
911.29791,4.0319,60.69
911.30159,1.975,29.51
911.30925,1.7339,25.85
911.31296,0.5727,8.25
911.31902,9.2725,140.14
911.3254,0.3821,5.36
911.3287,0.8216,12.02
911.33025,1.4063,20.89
911.3343,5.0999,76.88
911.33811,1.9513,29.15
911.34559,1.6181,24.1
911.3536,0.4592,6.53
911.35543,6.5354,98.64
911.36665,0.5203,7.46
911.37067,3.7747,56.79
911.37439,0.8129,11.89
911.38212,0.7919,11.57
911.3918,2.3876,35.76
911.40707,1.9328,28.87
911.41083,0.3815,5.35
911.42825,0.5688,8.96
911.44344,0.4644,7.24
912.23178,0.3926,6.06
912.24155,0.5057,7.92
912.24962,0.8647,13.82
912.2568,1.0347,16.62
912.2603,0.7572,12.05
912.26488,0.863,13.79
912.2681,1.51,24.43
912.27608,0.6005,9.48
912.27791,1.6842,27.29
912.27939,0.4409,6.85
912.28598,2.7811,45.33
912.29312,2.212,35.97
912.29692,0.9801,15.72
912.30127,1.8882,30.65
912.3045,2.1833,35.5
912.31251,1.0574,16.99
912.31429,2.4453,39.81
912.32241,4.5617,74.6
912.32556,0.5659,8.91
912.32955,2.4448,39.8
912.33344,0.895,14.32
912.33766,2.3471,38.19
912.34086,2.0025,32.53
912.34889,0.6174,9.76
912.35068,1.4369,23.23
912.35878,3.1471,51.34
912.3659,1.6565,26.84
912.37406,1.848,29.99
912.37719,0.8482,13.55
912.38706,0.4633,7.22
912.39517,1.2778,20.61
912.40238,0.4441,6.91
912.4104,0.9504,15.23
913.24076,1.2973,20.93
913.24419,0.8254,13.18
913.25204,1.0618,17.06
913.25377,0.4286,6.65
913.26194,2.0368,33.09
913.27139,0.5462,8.59
913.27717,4.2424,69.35
913.28063,1.4932,24.15
913.28845,2.6977,43.96
913.29003,0.6215,9.82
913.2966,1.2708,20.5
913.29831,5.131,83.96
913.3078,0.8209,13.1
913.30954,0.7259,11.54
913.31356,7.2516,118.82
913.31712,1.9028,30.89
913.32485,2.8451,46.38
913.33279,0.7837,12.49
913.3347,4.584,74.97
913.34109,0.5823,9.18
913.34418,0.7398,11.77
913.34591,0.493,7.71
913.34997,7.1818,117.67
913.35355,0.9281,14.86
913.36122,2.2072,35.89
913.36924,0.5489,8.63
913.37107,2.6651,43.42
913.37744,0.3762,5.79
913.38634,4.2984,70.27
913.39762,0.7078,11.24
913.40748,0.8808,14.09
913.42273,1.5006,24.28
914.23602,0.7353,11.69
914.24411,0.5995,9.46
914.24738,0.9371,15.01
914.25527,0.3941,6.09
914.25712,0.4819,7.53
914.26528,1.0167,16.32
914.2724,2.0979,34.09
914.27588,0.7282,11.58
914.2805,1.9002,30.85
914.28369,2.2871,37.21
914.29176,0.9359,14.99
914.29353,1.3262,21.41
914.29499,0.5821,9.18
914.30166,2.1499,34.95
914.30881,3.5851,58.54
914.31233,0.6342,10.03
914.31693,3.5753,58.38
914.32007,2.7126,44.2
914.32816,1.6215,26.26
914.32991,1.3178,21.27
914.3314,0.5261,8.25
914.33805,2.133,34.67
914.3452,3.0084,49.06
914.35331,3.756,61.35
914.35646,1.7445,28.29
914.36449,0.9391,15.05
914.36625,0.5536,8.71
914.37448,1.1571,18.63
914.38157,1.4497,23.44
914.3897,2.0182,32.79
914.39287,0.6293,9.95
914.40096,0.4124,6.39
914.41079,0.6319,10
914.41801,0.4873,7.62
914.42612,0.7036,11.17
915.22008,0.7151,11.36
915.23127,0.4238,6.57
915.24118,0.4182,6.48
915.25643,3.2163,52.48
915.25988,0.9516,15.25
915.26771,1.8125,29.4
915.26951,0.4059,6.28
915.27567,0.8049,12.84
915.27757,1.0661,17.13
915.27908,0.3933,6.07
915.28711,1.0405,16.71
915.29281,8.1714,133.94
915.29623,1.641,26.58
915.30407,3.3411,54.53
915.31214,1.3874,22.41
915.31395,2.2008,35.79
915.31537,0.8273,13.21
915.31767,0.4219,6.54
915.32029,0.79990000000000006,12.76
915.32343,1.1795,19
915.32923,10.7812,176.84
915.33272,1.1612,18.7
915.34046,3.5763,58.4
915.34851,1.402,22.65
915.35035,2.1285,34.6
915.3567,0.7805,12.44
915.35978,0.7753,12.35
915.36562,8.2112,134.6
915.36917,0.5137,8.05
915.37685,1.6443,26.64
915.38489,0.5879,9.27
915.3867,0.7681,12.23
915.39312,0.4705,7.34
915.40196,3.8852,63.48
915.41315,0.4567,7.11
915.43839,1.1212,18.04
916.22667,0.4814,7.52
916.25169,1.5808,25.59
916.25503,0.447,6.96
916.25981,1.5162,24.53
916.26299,1.3248,21.39
916.27103,0.8109,12.94
916.27277,0.5133,8.05
916.27429,0.4136,6.41
916.281,0.4581,7.14
916.28805,3.6958,60.36
916.29142,0.5865,9.25
916.29616,3.6932,60.32
916.29938,2.7556,44.91
916.30738,1.5118,24.46
916.31069,0.4639,7.23
916.3173,0.9465,15.17
916.32445,4.4738,73.15
916.33258,5.3924,88.26
916.33572,2.5041,40.77
916.3438,1.7881,29
916.34554,0.565,8.89
916.34713,0.4564,7.11
916.35373,0.7946,12.67
916.36085,3.0735,50.13
916.36893,4.0032,65.42
916.37216,1.2017,19.36
916.38007,0.7059,11.21
916.39,0.4254,6.6
916.39722,1.2963,20.92
916.40533,2.0456,33.24
916.4417,0.7114,11.3
917.2357,1.7596,28.53
917.23902,0.393,6.07
917.2469,0.8823,14.11
917.2549,0.5137,8.05
917.2662,0.6274,9.92
917.27211,6.481,106.15
917.27548,0.9639,15.45
917.28335,3.1867,51.99
917.28511,0.3776,5.81
917.29138,1.5887,25.72
917.2933,0.8124,12.96
917.29456,0.9415,15.09
917.29958,0.5899,9.3
917.30272,1.1634,18.73
917.30847000000006,12.8105,210.21
917.31187,1.047,16.82
917.31969,4.4258,72.36
917.32775,1.8251,29.61
917.3296,0.781,12.45
917.33101,0.5454,8.57
917.33347,0.4511,7.02
917.33591,1.1496,18.51
917.33908,0.9506,15.23
917.34485,12.5814,206.44
917.34819,0.56,8.81
917.3561,2.9128,47.49
917.36409,1.2758,20.58
917.366,0.5527,8.69
917.37231,0.8896,14.23
917.37541,0.6087,9.61
917.38126,7.6173,124.83
917.39249,1.0593,17.02
917.40062,0.4112,6.37
917.40876,0.4035,6.24
917.41762,2.7561,44.92
917.45402,0.6356,10.06
918.23099,0.6291,9.95
918.23441,0.3909,6.03
918.23911,0.7357,11.7
918.24227,0.6721,10.66
918.25012,0.5484,8.62
918.26732,2.5465,41.47
918.27546,3.134,51.13
918.27863,1.7535,28.43
918.28665,1.2065,19.44
918.3037,5.0381,82.43
918.31182,6.1642,100.94
918.31497,2.6239,42.74
918.32303,2.0145,32.72
918.3308,0.4458,6.94
918.34011,4.4247,72.35
918.3482,6.2935,103.07
918.35135,1.6138,26.14
918.3594,1.3633,22.02
918.3765,2.2606,36.77
918.3846,3.6047,58.87
918.38781,0.4133,6.4
918.39584,0.4731,7.38
918.41287,0.7798,12.43
918.421,1.295,20.9
919.21503,0.7264,11.55
919.23749,0.4078,6.31
919.25136,3.4883,56.95
919.25476,0.6187,9.78
919.26258,1.6951,27.47
919.27056,1.4156,22.88
919.27393,0.6603,10.46
919.27892,0.5831,9.19
919.28189,0.769,12.25
919.28775,10.0979,165.61
919.29103,0.7512,11.96
919.29897,3.5738,58.36
919.303,0.3899,6.02
919.30698,2.2153,36.03
919.31027,0.6645,10.53
919.31519,1.1528,18.56
919.31829,1.2328,19.87
919.32414000000006,14.7662,242.36
919.32751,0.5231,8.21
919.33536,3.3769,55.12
919.33941,0.658,10.42
919.34339,2.2292,36.25
919.34523,0.549,8.63
919.34658,0.5588,8.79
919.349,0.4038,6.25
919.3516,1.4842,24.01
919.35466,0.8792,14.06
919.36052,11.5386,189.3
919.37169,1.721,27.9
919.37576,0.4472,6.96
919.37976,1.0959,17.62
919.38802,0.8794,14.06
919.3969,5.0476,82.59
919.42429,0.4536,7.06
919.43327,1.2626,20.36
919.46962,0.3886,6
920.24661,1.1924,19.21
920.25473,1.6495,26.72
920.25789,0.8679,13.88
920.26585,0.7881,12.56
920.283,3.5393,57.79
920.2911,4.6704,76.39
920.29427,1.8279,29.66
920.29822,0.4146,6.42
920.30226,1.9317,31.36
920.30977,0.8229,13.13
920.31939,4.912,80.36
920.32746,6.9562,113.96
920.33064,2.1458,34.88
920.33465,0.424,6.58
920.33865,1.7557,28.47
920.34649,0.555,8.73
920.35574,3.6187,59.1
920.36386,5.551,90.86
920.36692,0.8458,13.51
920.37513,0.7966,12.7
920.38278,0.3839,5.92
920.39209,0.9748,15.63
920.40026,2.5828,42.07
920.43666,0.7211,11.46
921.23064,1.1547,18.59
921.24186,0.5961,9.41
921.24967,0.6027,9.51
921.267,5.932,97.13
921.27037,0.4392,6.83
921.27826,2.0536,33.37
921.28224,0.7873,12.55
921.28626,1.764,28.61
921.28956,0.5559,8.75
921.29457,0.988,15.85
921.29746,0.8047,12.84
921.3034,12.8058,210.13
921.30683,0.4171,6.46
921.31465,3.3382,54.49
921.31868,1.0848,17.44
921.32263,2.4699,40.21
921.32599,0.5128,8.04
921.32825,0.4947,7.74
921.33086,1.46,23.61
921.33398,0.7177,11.41
921.3398,13.544,222.26
921.35101,2.1478,34.92
921.35505,1.1331,18.24
921.35903,1.8075,29.32
921.36475,0.5455,8.57
921.36728,1.3138,21.21
921.37042,0.4655,7.26
921.37614,8.1386,133.4
921.38742,0.9695,15.54
921.39143,0.8926,14.28
921.39539,0.7145,11.35
921.40366,0.6129,9.68
921.41255,2.6073,42.47
921.42783,0.4058,6.28
921.44892,0.7979,12.72
922.22585,0.4926,7.7
922.23404,0.5523,8.69
922.2525,0.4819,7.53
922.26225,1.8329,29.74
922.27035,2.6508,43.18
922.27355,0.8496,13.57
922.27738,0.4974,7.78
922.28142,1.2159,19.6
922.28901,0.8077,12.88
922.29863,3.671,59.96
922.30677,5.8474,95.74
922.30995,1.3573,21.92
922.31387,0.7675,12.22
922.3179,1.7035,27.61
922.32195,0.5392,8.47
922.32541,0.8703,13.91
922.33504,3.958,64.67
922.34313,6.5171,106.75
922.34631,0.9692,15.54
922.35029,0.6697,10.62
922.35435,1.201,19.35
922.35836,0.6174,9.76
922.36187,0.6215,9.82
922.37141,2.0405,33.15
922.37955,4.1697,68.15
922.38672999999994,0.5763,9.08
922.39066,0.5625,8.85
922.39473,0.4529,7.05
922.40771,0.6133,9.69
922.41592,1.351,21.82
922.4522,0.4225,6.55
922.94938,0.8614,13.77
923.22507,0.4231,6.56
923.24628,2.0784,33.77
923.25744,0.7493,11.92
923.26153,0.8789,14.06
923.26523,0.9454,15.15
923.28269,7.2992,119.6
923.29389,2.0726,33.68
923.29795,1.6429,26.62
923.30182,2.0826,33.84
923.30999,1.1259,18.12
923.31313,0.6284,9.94
923.31905,12.4389,204.1
923.33028,2.4294,39.55
923.33432,2.2328,36.31
923.33822,1.9767,32.1
923.34394,0.4311,6.69
923.34646,1.4491,23.43
923.34957,0.5693,8.97
923.35541,9.6319,157.95
923.36666,1.0562,16.97
923.37069,1.7716,28.73
923.37463,1.1583,18.65
923.38289,0.9369,15.01
923.39185,4.1725,68.2
923.40708,0.9062,14.5
923.42822,1.1171,17.97
924.24152,0.5876,9.27
924.24968,0.942,15.09
924.25675,0.534,8.38
924.26046,0.6371,10.08
924.26816,0.8151,13.01
924.2779,1.8905,30.69
924.28604,3.4853,56.9
924.28921,0.7093,11.27
924.29312,0.9938,15.94
924.29705,1.1895,19.16
924.30123,0.8315,13.28
924.30454,1.3179,21.27
924.31427,2.8569,46.57
924.32242,5.6312,92.18
924.32559,0.7912,12.61
924.32954,1.2756,20.58
924.33348,1.1784,18.98
924.33764,1.0347,16.62
924.34092,1.0571,16.99
924.35068,2.3194,37.74
924.35879,4.6189,75.54
924.36594,0.7788,12.41
924.36989,0.6856,10.88
924.37402,0.8935,14.3
924.37737,0.52,8.16
924.38698,0.8373,13.37
924.39518,1.9788,32.14
924.40228,0.4027,6.23
924.41053,0.4907,7.67
924.43155,0.5604,8.82
925.22552,0.5188,8.14
925.24077,0.6031,9.52
925.2443,0.5237,8.22
925.26193,2.6506,43.18
925.27317,0.7274,11.57
925.27719,2.0704,33.64
925.28079,1.5019,24.3
925.28857,1.244,20.06
925.29831,6.3821,104.53
925.3078,0.5505,8.66
925.30959,1.2854,20.74
925.31359,3.5525,58.01
925.3174,1.9985,32.46
925.32506,1.4241,23.02
925.3347,7.6064,124.65
925.34596,1.0608,17.05
925.34998,3.8138,62.3
925.35385,1.2987,20.96
925.35967,0.6152,9.72
925.36154,1.2999,20.98
925.37109,4.7034,76.93
925.38638,2.5518,41.56
925.39039,0.4948,7.74
925.39799,0.5248,8.23
925.40747,1.4414,23.3
925.42279,1.0809,17.38
926.24744,0.4698,7.33
926.25717,0.6583,10.43
926.26527,1.32,21.31
926.27248,1.1739,18.9
926.27606,0.7398,11.77
926.28054,0.9839,15.78
926.28373,1.5007,24.28
926.2936,1.5957,25.84
926.29505,0.3842,5.92
926.30164,3.3671,54.96
926.30482,0.4529,7.05
926.3088,1.8006,29.21
926.31259,0.6128,9.68
926.31694,1.7335,28.1
926.32015,1.9946,32.4
926.32818,0.4658,7.26
926.32993,1.7068,27.67
926.33807,3.9692,64.86
926.34123,0.3977,6.15
926.34519,1.8906,30.69
926.34918,0.6859,10.88
926.35329,1.8953,30.76
926.35656,1.4707,23.78
926.36457,0.4102,6.35
926.36632,0.9983,16.02
926.37446,2.2372,36.39
926.38156,1.0434,16.76
926.38966,1.5022,24.3
926.393,0.4644,7.24
926.41079,0.8294,13.24
926.4261,0.4991,7.81
927.22003,0.5294,8.31
927.22351,0.4292,6.66
927.23134,0.4854,7.59
927.24118,0.6546,10.37
927.25115,2.3695,38.56
927.25645,1.8062,29.3
927.25995,1.039,16.69
927.26774,1.292,20.85
927.26928,0.4882,7.63
927.27111,0.4177,6.47
927.2776,2.6322,42.88
927.28713,0.6887,10.93
927.28875,0.644,10.19
927.29285,3.9093,63.87
927.2972,6.7552,110.66
927.30409,2.4772,40.33
927.30762,0.4243,6.58
927.31213,0.7218,11.47
927.31397,4.2545,69.55
927.32343,0.9527,15.27
927.32518,0.8396,13.41
927.32922,6.5145,106.7
927.33285,1.2514,20.18
927.34056,1.959,31.81
927.34853,0.647,10.24
927.35036,3.9593,64.7
927.35662,0.4596,7.16
927.35984,0.5015,7.85
927.36563,5.3498,87.56
927.36929,0.8207,13.1
927.37689,1.2302,19.83
927.38497,0.4801,7.5
927.38677,1.8904,30.68
927.40197,2.862,46.66
927.41324,0.495,7.74
927.43842,0.8743,13.98
928.22657,0.392,6.05
928.24474,0.4222,6.55
928.25167,0.9209,14.75
928.25472,1.0219,16.41
928.2598,0.8815,14.1
928.263,1.0909,17.54
928.27105,0.4446,6.92
928.27287,0.4208,6.52
928.28096,1.2181,19.63
928.28806,2.1502,34.96
928.29147,0.5574,8.77
928.29619,1.9927,32.37
928.29936,0.9233,14.79
928.30069,1.0396,16.7
928.30738,0.8724,13.95
928.30917,1.1243,18.09
928.31732,1.9857,32.25
928.32448,3.0272,49.37
928.32804,0.6342,10.03
928.33256,3.3835,55.23
928.33572,2.2875,37.21
928.34378,0.7344,11.68
928.34553,0.8804,14.08
928.35371,1.9639,31.89
928.36084,2.4574,40.01
928.36895,2.9045,47.36
928.37219,1.0792,17.35
928.38019,0.5117,8.02
928.39001,1.1653,18.76
928.39719,1.0973,17.65
928.40539,1.3852,22.38
928.41656,0.3982,6.15
928.43365,0.4095,6.34
928.44171,0.4153,6.43
929.23573,1.2142,19.57
929.23915,0.4945,7.74
929.24694,0.8695,13.9
929.25503,0.4851,7.58
929.25692,0.6376,10.09
929.26629,0.4383,6.81
929.27209,4.2111,68.84
929.27549,1.1471,18.46
929.28331,2.1313,34.64
929.29137,0.8306,13.26
929.29317,0.931,14.91
929.29447,1.2264,19.77
929.30273,0.8304,13.26
929.30424,0.5388,8.46
929.30846,8.291,135.91
929.31195,1.3599,21.96
929.31976,3.0438,49.65
929.32776,1.3077,21.1
929.32962,2.2891,37.24
929.33095,0.5936,9.36
929.33597,0.7785,12.4
929.33906,0.9646,15.46
929.34484,9.3513,153.34
929.34839,0.8301,13.25
929.35613,2.6929,43.88
929.36417,0.9723,15.59
929.36602,1.7359,28.14
929.37229,0.6584,10.43
929.37535,0.5868,9.25
929.38125,6.0774,99.52
929.38504,0.407,6.3
929.39251,1.1885,19.14
929.40233,0.5445,8.56
929.41763,2.721,44.34
929.45406,0.6358,10.06
930.23104,0.4154,6.44
930.2389,0.6781,10.75
930.24229,0.6811,10.8
930.26736,1.8957,30.77
930.27078,0.4842,7.57
930.27543,1.897,30.79
930.27868,1.8858,30.61
930.28666,1.4475,23.4
930.2885,0.6769,10.73
930.28985,0.5597,8.81
930.29782,0.6397,10.12
930.30371,3.9937,65.26
930.30713,0.4964,7.77
930.31185,3.8787,63.37
930.31505,2.7395,44.64
930.32306,1.6788,27.21
930.32486,0.4752,7.42
930.33294,1.1899,19.17
930.34009,4.0737,66.58
930.34823,4.6508,76.06
930.3514,1.9962,32.42
930.35948,1.2753,20.57
930.36116,0.3932,6.07
930.36938,0.7417,11.8
930.37645,2.2565,36.7
930.38461,3.1656,51.65
930.38778,0.7916,12.62
930.39583,0.4793,7.49
930.41284,0.7913,12.62
930.421,1.4081,22.75
931.21485,0.4824,7.54
931.25135,2.5461,41.46
931.25478,0.7233,11.5
931.26261,1.5487,25.07
931.27061,0.9669,15.5
931.27391,0.5061,7.93
931.2788,0.4401,6.84
931.28193,0.7624,12.14
931.28772,8.1633,133.81
931.29117,1.0722,17.23
931.29895,3.371,55.02
931.30705,1.5397,24.92
931.30895,0.8973,14.36
931.31026,0.8544,13.65
931.31523,0.9559,15.32
931.31833,1.1872,19.12
931.32412,12.9854,213.08
931.32758,0.8274,13.21
931.33536,3.4701,56.65
931.33927,0.3819,5.88
931.34344,1.5896,25.74
931.34527,0.7034,11.17
931.35163,1.0716,17.22
931.35473,1.0555,16.96
931.36052,10.9695,179.94
931.36393,0.4369,6.79
931.37176,1.9269,31.28
931.37989,1.0347,16.62
931.38179,0.4738,7.4
931.38797,0.8877,14.2
931.39691,5.5946,91.58
931.40816,0.7201,11.45
931.43329,1.8467,29.97
931.46961,0.4738,7.4
932.24658,1.1397,18.34
932.25468,1.1254,18.11
932.25792,0.7416,11.8
932.2658,0.8701,13.91
932.28301,3.2108,52.39
932.29112,3.9165,63.99
932.29424,2.1426,34.83
932.30228,1.8836,30.57
932.30542,0.4427,6.88
932.31236,0.3953,6.1
932.31346,0.3796,5.85
932.31937,4.9672,81.26
932.32751,6.0461,99
932.33069,2.6483,43.14
932.33871,1.772,28.74
932.34658,0.4443,6.91
932.34873,0.5417,8.51
932.35574,4.1631,68.05
932.36385,5.6354,92.25
932.36703,1.4567,23.55
932.37511,1.008,16.18
932.39215,2.0401,33.15
932.40025,2.9289,47.76
932.40347,0.4096,6.34
932.42849,0.5032,7.88
932.43667,0.844,13.48
933.19418,0.4625,7.21
933.23062,1.4658,23.7
933.24183,0.6656,10.55
933.24979,0.5373,8.44
933.26106,0.4092,6.33
933.26699,5.5221,90.39
933.27034,0.7555,12.03
933.27824,2.5149,40.95
933.28627,1.5257,24.69
933.29457,0.6993,11.1
933.29755,0.9016,14.43
933.3034,12.3597,202.79
933.30678,0.5912,9.33
933.31463,4.2915,70.16
933.31861,0.7165,11.39
933.32266,2.4021,39.1
933.32592,0.6372,10.08
933.3284,0.4766,7.44
933.33086,1.3621,22
933.33394,1.1484,18.49
933.33975,14.5057,238.07
933.35101,3.4907,56.99
933.35504,0.6328,10.01
933.35907,1.9279,31.3
933.36469,0.4253,6.6
933.36721,1.3087,21.12
933.37031,0.617,9.75
933.37617,10.1922,167.16
933.38738,1.4326,23.16
933.39156,0.4088,6.33
933.39546,1.0298,16.54
933.40361,0.5974,9.43
933.41253,3.9884,65.17
933.4239,0.4209,6.53
933.4489,0.9303,14.9
933.45825,0.4459,6.94
933.50424,0.4472,6.96
934.2258,0.4426,6.88
934.23396,0.4385,6.81
934.24496,0.4125,6.39
934.26224,2.0273,32.93
934.27038,2.518,41
934.27354,1.2625,20.36
934.28158,1.2585,20.3
934.29256,0.4004,6.19
934.29863,4.6498,76.05
934.30674,6.0374,98.86
934.3099,2.2839,37.15
934.31391,0.5066,7.94
934.31793,2.1221,34.49
934.32541,0.624,9.86
934.33499,5.1588,84.41
934.3431,7.3995,121.25
934.34626,1.6694,27.05
934.35036,0.4123,6.39
934.35429,1.5502,25.09
934.36196,0.4977,7.79
934.37134,2.9863,48.7
934.3795,4.8054,78.61
934.38265,0.5083,7.96
934.39066,0.5717,9.01
934.4078,1.1214,18.04
934.41592,2.1257,34.55
934.45227,0.4031,6.23
935.20989,0.4856,7.59
935.24627,2.522,41.07
935.25746,0.9586,15.36
935.26524,1.1189,18
935.27387,0.601,9.49
935.27675,0.5067,7.94
935.28263,8.9628,146.95
935.286,0.5156,8.08
935.29386,3.1773,51.84
935.29791,0.9154,14.66
935.30186,2.5183,41.01
935.30513,0.5321,8.35
935.30752,0.4014,6.21
935.31003,1.3537,21.86
935.31316,0.879,14.06
935.31901,14.6942,241.17
935.33023,3.7646,61.5
935.3343,0.9524,15.26
935.33826,2.4181,39.36
935.34405,0.6738,10.68
935.34649,1.7506,28.39
935.34952,0.7507,11.95
935.35538,13.273,217.81
935.36661,1.9732,32.05
935.37065,1.1403,18.35
935.37465,1.635,26.49
935.38286,0.9821,15.75
935.38598,0.4662,7.27
935.39176,6.7885,111.21
935.40298,0.4101,6.35
935.40703,0.6416,10.16
935.41099,0.5648,8.89
935.41922,0.4506,7.01
935.4282,1.9384,31.47
935.46472000000006,0.4496,7
