m/z,I,S/N
869.36008,1.4693,29.08
869.37137,0.5739,11.31
869.95861,0.5199,10.24
870.18311,0.547,10.78
870.20746,0.6463,12.75
870.21534,0.5012,9.87
870.21862,0.7877,15.55
870.22112,0.605,11.93
870.23244,0.4651,9.15
870.23905,0.5614,11.06
870.24379,0.9033,17.85
870.24631,0.715,14.11
870.25186,0.9389,18.55
870.25484,0.8465,16.72
870.25748,1.3345,26.4
870.26319,0.5892,11.62
870.26739,0.4974,9.8
870.27544,0.5799,11.43
870.28022,0.8983,17.75
870.28261,1.2082,23.9
870.28836,0.5591,11.02
870.29087,1.0898,21.55
870.29381,1.9993,39.59
870.29958,0.5433,10.71
870.30192,0.5589,11.01
870.30376,0.5215,10.27
870.30511,0.67,13.22
870.31181,0.68,13.42
870.31664,0.5084,10.01
870.31895,1.2824,25.37
870.32463,0.567,11.18
870.32718,1.0067,19.9
870.33024,1.3077,25.87
870.33818,0.528,10.4
870.34812,0.4761,9.37
870.35538,0.8977,17.74
870.36349,0.6381,12.59
870.36661,0.6349,12.52
871.19149,0.7671,15.15
871.20275,0.5797,11.43
871.2278,1.3563,26.84
871.23023,0.9271,18.32
871.23354,0.7302,14.41
871.23905,1.1596,22.93
871.24139,1.1088,21.93
871.25137,0.4966,9.78
871.25276,0.6675,13.17
871.26094,0.5975,11.78
871.26418,2.3816,47.18
871.2666,2.3139,45.83
871.26998,0.5009,9.86
871.27547,0.9451,18.68
871.27781,1.7303,34.26
871.28778,0.8224,16.24
871.28914,0.9022,17.83
871.29722,0.8648,17.08
871.30051,1.7132,33.92
871.30301,3.491,69.19
871.30637,0.8176,16.15
871.31181,0.5442,10.72
871.31423,1.6677,33.01
871.32411,0.6529,12.88
871.33353,0.8382,16.56
871.33708,0.784,15.48
871.33936,2.9608,58.67
871.35059,0.9862,19.49
871.36472,0.4936,9.72
871.37579,1.6088,31.85
871.41211,0.5135,10.11
872.18659,0.5077,10
872.22306,0.738,14.57
872.22544,0.7726,15.25
872.23119,0.751,14.83
872.23398,0.6899,13.61
872.23674,1.0265,20.29
872.24246,0.6459,12.74
872.24458,0.4672,9.2
872.24811,0.4743,9.34
872.25598,0.4743,9.34
872.25942,0.9693,19.16
872.26182,1.3883,27.47
872.2676,0.8608,17
872.27005,1.236,24.45
872.27309,2.0983,41.56
872.28121,0.898,17.74
872.28441,0.6022,11.87
872.29583,0.6693,13.21
872.29825,1.6295,32.26
872.30391,0.6897,13.61
872.30632,1.4477,28.65
872.30947,1.9525,38.67
872.3176,0.7271,14.35
872.33463,1.36,26.91
872.34273,1.3877,27.46
872.34587,0.9794,19.36
872.36155,0.4669,9.19
872.37097000000006,0.5978,11.79
872.37911,0.8181,16.16
872.38237,0.4777,9.41
873.17086,0.4562,8.98
873.20709,1.063,21.02
873.20953,0.9199,18.18
873.21834,0.7452,14.71
873.22067,0.7528,14.86
873.24008,0.5237,10.32
873.24348,1.9792,39.19
873.24588,2.246,44.49
873.2491,0.5878,11.59
873.25467,0.8541,16.87
873.25713,1.8404,36.44
873.26837,0.7713,15.23
873.27647,0.7658,15.12
873.27985,1.5043,29.77
873.28226,3.7271,73.87
873.28567,0.6655,13.13
873.29349,2.568,50.88
873.30151,0.7344,14.5
873.30473,0.5724,11.28
873.31281,0.7667,15.14
873.31621,0.9956,19.68
873.31865,4.34,86.03
873.32206,0.562,11.08
873.32987,1.723,34.11
873.33784,0.6592,13.01
873.35274,0.749,14.79
873.35503,2.9779,59.01
873.3663,0.7074,13.96
873.39142,1.2741,25.2
874.20227,0.4858,9.57
874.21041,0.6225,12.28
874.21294,0.5271,10.38
874.21591,0.8551,16.89
874.23875,0.7462,14.73
874.24108,1.3028,25.77
874.24686,0.4727,9.3
874.24929,0.9458,18.69
874.25234,1.6787,33.23
874.25819,0.4587,9.03
874.2604,1.111,21.97
874.27184,0.469,9.23
874.27508,0.886,17.5
874.27748,1.9769,39.15
874.28331,0.6881,13.58
874.28563,1.8687,37
874.28875,2.2712,44.99
874.29687,1.1562,22.87
874.31386,1.6786,33.23
874.31958,0.5249,10.34
874.32201,1.9584,38.78
874.32513,1.5635,30.95
874.33309,0.7806,15.41
874.3503,0.9829,19.43
874.35842,1.1062,21.87
874.36159,0.5229,10.3
874.39477,0.6478,12.78
875.2227,1.0683,21.12
875.22513,1.6306,32.28
875.22842,0.4815,9.48
875.23635,1.3757,27.22
875.2382,0.4763,9.38
875.24449,0.4673,9.2
875.24758,0.8006,15.81
875.25567,0.8319,16.43
875.25911,1.5836,31.34
875.2615,3.517,69.7
875.26413,0.4815,9.48
875.27042,0.4627,9.11
875.27273,2.4326,48.19
875.27453,0.4836,9.52
875.28075,0.8076,15.95
875.28393,1.1004,21.76
875.29207,0.8026,15.85
875.29548,1.024,20.24
875.29792,4.5388,89.98
875.30911,2.3992,47.53
875.311,0.4952,9.75
875.31727,1.0224,20.21
875.32029,0.7424,14.66
875.32849,0.8096,15.99
875.33429,3.9271,77.84
875.34551,1.146,22.66
875.35355,0.5992,11.81
875.37065,1.9608,38.83
875.38197,0.5206,10.26
875.40703,0.8927,17.64
876.18154,0.4847,9.54
876.22032,0.5468,10.78
876.22859,0.6023,11.88
876.23159,1.0711,21.18
876.23946,0.7537,14.88
876.24454,0.4898,9.64
876.25073,0.4646,9.14
876.25435,0.4784,9.42
876.25675,1.4414,28.52
876.26253,0.5141,10.13
876.26492,1.4333,28.36
876.26802,1.6515,32.69
876.27605,1.0079,19.92
876.28094,0.4825,9.5
876.29098,0.5615,11.07
876.29313,1.9969,39.55
876.30126,2.1386,42.36
876.30436,1.7251,34.15
876.31248,1.0597,20.95
876.32956,1.6942,33.54
876.3377,1.7505,34.66
876.34077,0.7983,15.77
876.34884,0.5888,11.61
876.3659,0.8161,16.12
876.37405,1.079,21.33
876.37712,0.4925,9.7
877.03857,0.585,11.53
877.20441,0.816,16.12
877.21564,0.7129,14.07
877.22333,0.4692,9.24
877.23493,0.4923,9.69
877.23838,0.7399,14.61
877.24082,2.3717,46.98
877.25199,1.6282,32.23
877.25985,0.6517,12.86
877.26327,0.5135,10.11
877.26502,0.4678,9.21
877.2713,0.836,16.51
877.27477,0.7489,14.79
877.27719,3.7739,74.8
877.28838,2.2175,43.92
877.29006,0.6645,13.11
877.29637,0.6836,13.49
877.29965,0.5168,10.18
877.30767,0.6155,12.14
877.31115,0.6158,12.14
877.31357,4.7137,93.45
877.32476,1.6159,31.99
877.32644,0.531,10.46
877.33275,0.8206,16.21
877.34995,3.1604,62.63
877.3612,0.4996,9.84
877.38639,1.2221,24.17
877.4227,0.5485,10.81
878.22383,0.6711,13.24
878.23599,1.0574,20.91
878.24418,0.8834,17.45
878.24728,1.0498,20.76
878.24899,0.5791,11.42
878.25528,0.7791,15.38
878.26015,0.6705,13.23
878.26259,0.5261,10.36
878.27238,1.8286,36.21
878.28057,1.6864,33.39
878.2837,1.2666,25.06
878.28529,0.4725,9.3
878.29163,1.0149,20.06
878.2966,0.5494,10.83
878.299,0.5195,10.23
878.30881,1.4096,27.89
878.31692,2.1457,42.5
878.32005,1.1494,22.73
878.32804,0.7522,14.85
878.33541,0.4843,9.54
878.34524,0.9009,17.8
878.35332,1.3834,27.37
878.38148,0.6379,12.58
878.38969,0.6789,13.4
879.20535,0.5077,10
879.20784,0.6203,12.23
879.22003,1.1747,23.23
879.23123,0.7081,13.98
879.23292,0.8879,17.54
879.23891,0.6396,12.62
879.24415,0.7681,15.17
879.25032,0.5553,10.94
879.25637,2.5824,51.16
879.26768,1.6435,32.53
879.26934,1.2191,24.11
879.27178,0.6248,12.32
879.27554,0.6907,13.63
879.28054,0.7895,15.59
879.28694,0.6495,12.81
879.29277,3.446,68.3
879.30406,1.1873,23.48
879.30567,0.8239,16.27
879.30808,0.8208,16.21
879.31209,0.5574,10.99
879.31928,0.4594,9.04
879.32919,3.1326,62.08
879.34039,0.6796,13.41
879.34453,0.6549,12.92
879.36561,1.555,30.78
879.3809,0.5058,9.96
879.40192,0.7062,13.94
880.2028,0.6422,12.67
880.2282,0.6615,13.05
880.23944,0.7937,15.67
880.25159,1.0487,20.73
880.25978,1.0047,19.86
880.26291,0.7573,14.95
880.2646,0.5305,10.45
880.27061,0.6775,13.37
880.27259,0.544,10.72
880.27576,0.8539,16.87
880.27821,0.8769,17.32
880.28805,1.2246,24.22
880.29614,1.663,32.92
880.29921,0.8793,17.37
880.30091,0.4886,9.62
880.3033,0.4941,9.73
880.30732,0.583,11.49
880.31182,0.4851,9.55
880.31451,0.7963,15.73
880.32444,0.6436,12.7
880.33258,1.3646,27
880.35096,0.633,12.49
880.36085,0.6409,12.64
880.36897,0.8918,17.62
881.20961,0.5026,9.9
881.21212,0.6538,12.9
881.22337,0.952,18.82
881.23569,1.0875,21.5
881.24691,1.0116,20
881.24854,1.5613,30.9
881.25107,0.5544,10.93
881.25446,0.5841,11.52
881.25978,0.9765,19.3
881.2621,0.6717,13.25
881.27207,2.1699,42.98
881.28333,0.8015,15.83
881.28489,1.3205,26.13
881.28732,1.1157,22.06
881.29064,0.5084,10.01
881.29615,0.8099,15.99
881.2985,0.7803,15.41
881.30842,2.8374,56.22
881.31966,0.5264,10.37
881.32127,0.9146,18.07
881.32371,1.453,28.75
881.3275,0.508,10.01
881.33481,0.6788,13.39
881.34488,1.8162,35.96
881.36011,1.213,23.99
881.37136,0.632,12.47
881.38124,0.7714,15.23
881.39644,0.6398,12.62
882.20743,0.4637,9.13
882.21868,0.8125,16.05
882.22122,0.5154,10.15
882.23898,0.6877,13.57
882.24384,0.8626,17.04
882.24967,0.4527,8.91
882.25206,0.5118,10.08
882.25502,1.1651,23.04
882.25758,0.8417,16.63
882.26736,1.056,20.88
882.26881,0.4747,9.34
882.27549,1.1383,22.51
882.28032,0.7087,13.99
882.28267,0.7604,15.01
882.28838,0.6575,12.97
882.29122,0.6304,12.43
882.29389,1.2578,24.88
882.29952,0.4897,9.64
882.30379,0.5951,11.73
882.31189,1.1361,22.47
882.3191,0.8253,16.3
882.32723,0.6715,13.25
882.33034,0.9728,19.23
882.3402,0.4777,9.4
882.34825,0.9345,18.47
882.3635,0.6446,12.72
882.36676,0.604,11.91
882.38468,0.6172,12.17
883.19142,0.53,10.44
883.20275,0.5048,9.94
883.21494,0.6983,13.78
883.22788,1.2734,25.19
883.23029,0.7431,14.67
883.23367,0.4575,9
883.23905,1.173,23.2
883.24142,0.5135,10.11
883.24488,0.482,9.49
883.25137,1.4479,28.65
883.25283,0.5775,11.38
883.26424,1.8103,35.84
883.26663,1.4734,29.16
883.2701,0.8116,16.03
883.27549,1.1158,22.06
883.27786,1.2104,23.94
883.28367,0.5335,10.51
883.2878,1.5932,31.54
883.28916,0.6069,11.97
883.29739,0.5961,11.75
883.3006,1.6289,32.24
883.30304,2.1093,41.78
883.30648,0.6457,12.74
883.31187,0.7515,14.84
883.31431,1.3051,25.82
883.32415,1.539,30.46
883.32544,0.5691,11.22
883.33372,0.5266,10.37
883.33697,0.8055,15.91
883.33943,1.9913,39.43
883.34297,0.4879,9.61
883.35063,0.5927,11.69
883.36051,0.8988,17.76
883.37579,1.3456,26.62
883.41208,0.5001,9.85
884.2231,0.6784,13.39
884.2255,0.5535,10.91
884.23121,0.5046,9.94
884.23429,0.9358,18.49
884.23685,0.9466,18.71
884.25946,1.0279,20.32
884.26189,0.871,17.21
884.26758,1.0404,20.57
884.27042,1.1136,22.02
884.2732,1.4696,29.08
884.27891,0.5075,10
884.28126,0.5314,10.47
884.29122,0.7274,14.36
884.29579,0.8474,16.74
884.29827,1.2876,25.47
884.30399,0.7539,14.88
884.30661,1.1316,22.38
884.30952,1.8895,37.41
884.31763,0.5588,11.01
884.32756,0.7544,14.89
884.33468,0.96,18.97
884.34278,1.037,20.5
884.34593,1.105,21.85
884.36394,0.4781,9.41
884.37111,0.5697,11.23
884.37914,0.4912,9.67
884.38237,0.546,10.76
885.20711,0.9777,19.33
885.20958,0.4846,9.54
885.21842,0.9319,18.42
885.24347,1.8746,37.12
885.24592,1.2579,24.88
885.24932,0.4721,9.29
885.25469,1.5235,30.15
885.25711,1.4663,29.02
885.26707,0.6284,12.39
885.26838,0.792,15.64
885.27648,0.7175,14.16
885.27988,1.9005,37.63
885.28232,2.5239,50
885.29108,0.6908,13.63
885.29353,1.8461,36.55
885.30163,0.4941,9.73
885.30338,0.8213,16.22
885.30484,0.7333,14.48
885.31296,0.5327,10.5
885.3162,1.3298,26.31
885.31866,3.2608,64.62
885.32987,1.6084,31.84
885.3379,0.5343,10.53
885.33979,0.6106,12.04
885.34936,0.5346,10.53
885.35259,0.4789,9.43
885.35506,2.4602,48.74
885.36629,0.7695,15.19
885.39139,1.0871,21.49
886.21356,0.7405,14.62
886.216,0.7192,14.19
886.23868,0.8082,15.96
886.2411,0.92490000000000006,18.28
886.24689,0.593,11.69
886.24974,0.6349,12.52
886.25241,1.4919,29.53
886.2717,0.4902,9.65
886.27507,0.8743,17.27
886.27755,1.3727,27.16
886.28331,0.9043,17.87
886.28575,1.4097,27.9
886.28875,1.8477,36.59
886.29447,0.4737,9.32
886.29686,0.8932,17.65
886.31146,0.6278,12.38
886.31392,1.7665,34.97
886.31958,0.5484,10.81
886.32202,1.361,26.93
886.32517,1.6053,31.78
886.33321,0.6459,12.74
886.35029,1.1324,22.39
886.35846,1.1848,23.43
886.36152,0.6904,13.62
886.36947,0.5597,11.03
886.39477,0.5456,10.75
887.19757,0.4814,9.48
887.22271,1.365,27.01
887.22513,0.9429,18.63
887.23395,0.9214,18.21
887.23638,1.0814,21.38
887.24766,0.5797,11.43
887.25581,0.6035,11.9
887.2591,1.8576,36.78
887.2615,2.3581,46.71
887.27038,0.8797,17.38
887.27274,2.1174,41.94
887.28083,0.4639,9.13
887.28406,0.7869,15.54
887.29216,0.7744,15.29
887.29545,1.4118,27.94
887.2979,3.5024,69.41
887.30677,0.591,11.65
887.30912,2.226,44.09
887.3204,0.7431,14.67
887.32852,0.8387,16.57
887.3319,0.9483,18.74
887.33428,3.4903,69.17
887.34547,1.3102,25.92
887.36487,0.5026,9.9
887.36802,0.4584,9.02
887.3707,2.1188,41.96
887.38183,0.473,9.31
887.40702,0.912,18.02
888.21787,0.684,13.5
888.22034,0.5415,10.67
888.22604,0.7345,14.5
888.22884,0.4815,9.48
888.23163,1.0058,19.88
888.24277,0.466,9.17
888.25437,0.6271,12.37
888.25678,1.2524,24.77
888.26244,0.8184,16.16
888.26495,1.0236,20.23
888.26799,1.8151,35.94
888.27605,0.8567,16.92
888.29067,0.6485,12.79
888.29314,2.0521,40.64
888.29882,0.7007,13.83
888.30128,1.7023,33.7
888.3044,1.9766,39.14
888.31253,0.9251,18.28
888.32954,1.7356,34.36
888.33764,1.7002,33.66
888.34081,1.0815,21.38
888.34893,0.4767,9.38
888.36594,0.7349,14.51
888.37403,1.1354,22.45
888.96863,4.8904,96.95
888.97166,6.3308,125.53
889.20195,0.5743,11.32
889.20441,0.4587,9.03
889.21552,0.5486,10.81
889.22675,0.5551,10.94
889.23838,1.2671,25.07
889.24075,1.7794,35.23
889.25194,1.4499,28.69
889.26016,0.5436,10.71
889.26325,0.8621,17.03
889.27134,0.6917,13.65
889.27466,1.0642,21.04
889.27713,3.2785,64.97
889.28834,2.0103,39.81
889.29639,0.5346,10.53
889.29966,0.6523,12.87
889.30776,0.6437,12.7
889.31104,1.0513,20.78
889.31351,4.3886,87
889.32477,1.8634,36.9
889.34413,0.5137,10.12
889.34992,3.179,63
889.36113,0.7933,15.67
889.38631,1.7348,34.35
889.42272,0.5932,11.7
889.44161,1.5009,29.7
889.44476,1.9751,39.11
889.97191,1.0904,21.56
890.23601,0.9159,18.1
890.24181,0.6606,13.03
890.24427,0.8098,15.99
890.24717,1.2324,24.38
890.25529,0.7607,15.02
890.26649,0.4919,9.69
890.27235,1.651,32.68
890.27803,0.5445,10.73
890.28048,1.5378,30.44
890.28362,1.9029,37.68
890.29163,0.9456,18.69
890.30872,1.5545,30.77
890.31688,1.8011,35.66
890.32002,1.5499,30.68
890.32806,0.7468,14.74
890.34511,1.2897,25.52
890.35323,1.4319,28.34
890.35636,0.6964,13.74
890.38162,0.6444,12.71
890.38968,0.8945,17.67
890.44779,0.4822,9.49
891.21748,0.6604,13.03
891.22006,0.9265,18.31
891.23117,0.9389,18.56
891.23291,0.6656,13.13
891.24248,0.5216,10.28
891.25061,0.6976,13.77
891.25403,1.0954,21.66
891.25642,2.587,51.25
891.26757,1.7977,35.59
891.26931,0.5731,11.3
891.27574,0.6753,13.32
891.27894,0.8445,16.68
891.2806,0.4676,9.2
891.28704,0.587,11.57
891.29047,0.9514,18.8
891.29281,4.111,81.49
891.30408,2.106,41.71
891.30573,0.813,16.06
891.30814,0.5194,10.23
891.31201,0.8158,16.11
891.32342,0.768,15.16
891.32922,3.4512,68.4
891.34029,1.2637,25
891.34191,0.5218,10.28
891.34445,0.5986,11.8
891.34837,0.5426,10.69
891.3656,2.5053,49.63
891.40201,0.9746,19.26
891.43858,0.6546,12.91
892.21529,0.5079,10
892.22648,0.591,11.65
892.22824,0.4961,9.77
892.23939,0.5627,11.09
892.25174,1.2538,24.8
892.25981,1.0758,21.27
892.26294,1.1164,22.08
892.26455,0.6043,11.92
892.27102,0.9032,17.85
892.27581,0.5342,10.53
892.27842,0.4524,8.9
892.28808,1.6091,31.85
892.29622,1.875,37.13
892.29935,1.1685,23.11
892.30735,0.7559,14.92
892.31467,0.5792,11.42
892.32448,1.3025,25.77
892.33261,1.5431,30.54
892.33563,0.7977,15.75
892.34372,0.602,11.87
892.34541,0.4573,9
892.36084,0.8713,17.21
892.36895,1.2324,24.38
892.40536,0.5074,9.99
892.4418,0.4747,9.35
893.19918,0.5971,11.77
893.20995,0.4991,9.83
893.21224,0.5967,11.77
893.22339,0.4782,9.41
893.23576,1.4185,28.07
893.24688,0.9724,19.22
893.24864,1.028,20.32
893.25488,0.5783,11.4
893.25984,0.7951,15.7
893.26619,0.5972,11.77
893.27207,2.6309,52.12
893.28331,1.5013,29.71
893.28497,0.9425,18.63
893.29118,0.8332,16.46
893.29628,0.7075,13.96
893.29862,0.6373,12.57
893.30264,0.6543,12.91
893.30846,3.3399,66.19
893.31969,1.1002,21.75
893.32136,0.6871,13.56
893.32374,0.7482,14.77
893.32767,0.5425,10.69
893.34483,2.7482,54.45
893.35615,0.4565,8.98
893.36014,0.7557,14.92
893.38128,1.5008,29.7
893.41754,0.6461,12.74
893.81805,0.4776,9.4
894.21315,0.5259,10.36
894.21861,0.681,13.44
894.23089,0.6544,12.91
894.23904,0.5802,11.44
894.2422,0.5715,11.27
894.24386,0.5306,10.45
894.25001,0.5359,10.56
894.25502,0.6813,13.44
894.2575,0.5367,10.57
894.26733,0.9225,18.23
894.27545,1.3214,26.14
894.27862,0.8531,16.85
894.28019,0.5469,10.78
894.28259,0.5716,11.27
894.28648,0.7395,14.6
894.29138,0.7108,14.03
894.29389,0.8102,16
894.29963,0.5158,10.16
894.30375,1.0823,21.4
894.31183,1.6839,33.34
894.31494,0.5252,10.35
894.31901,0.5325,10.49
894.32297,0.61,12.03
894.32463,0.4809,9.47
894.33036,0.6046,11.92
894.34013,0.7611,15.03
894.3482,1.0748,21.25
894.37646,0.5135,10.11
894.3846,0.8451,16.69
895.21494,0.6793,13.4
895.22603,0.6723,13.26
895.22785,0.9223,18.23
895.23911,0.9844,19.46
895.25137,1.5424,30.53
895.26259,0.8508,16.81
895.26427,1.4446,28.59
895.26666,0.7357,14.52
895.2703,0.6326,12.48
895.27546,0.9552,18.88
895.27791,0.5507,10.85
895.28775,2.7648,54.78
895.29894,0.6159,12.15
895.3006,1.4433,28.56
895.30302,1.3846,27.4
895.30699,0.6808,13.43
895.31189,0.5765,11.36
895.31413,0.7018,13.85
895.32416,2.2057,43.69
895.33697,0.5948,11.73
895.33945,1.331,26.33
895.34322,0.5006,9.86
895.35074,0.5284,10.41
895.36052,1.4148,28
895.37579,0.9186,18.15
896.19796,0.5109,10.06
896.22304,0.5915,11.66
896.23429,0.9613,19
896.23688,0.5022,9.89
896.24666,0.6294,12.41
896.25467,0.6217,12.26
896.25945,0.8469,16.73
896.26188,0.6479,12.78
896.26558,0.6195,12.22
896.26761,0.6796,13.41
896.27066,0.9203,18.18
896.27318,1.0628,21.01
896.28297,0.8973,17.73
896.29106,0.8714,17.22
896.2958,0.5825,11.48
896.29827,0.6299,12.42
896.30401,0.6518,12.86
896.30679,0.7948,15.7
896.30944,1.1383,22.51
896.31933,0.7546,14.9
896.32751,1.0649,21.05
896.33219,0.4995,9.84
896.3346,0.9537,18.85
896.34278,0.7294,14.4
896.34604,0.9943,19.65
896.3639,0.6676,13.17
896.37115,0.4813,9.48
897.2071,0.7985,15.77
897.21831,1.2086,23.91
897.22071,0.4517,8.89
897.22645,0.5137,10.12
897.23063,0.7625,15.06
897.24346,1.6327,32.32
897.2459,0.7379,14.57
897.24928,0.7065,13.94
897.25473,1.1674,23.09
897.25709,0.7751,15.31
897.26703,1.6648,32.96
897.26845,0.702,13.85
897.27985,2.1406,42.4
897.28229,1.8666,36.96
897.28569,0.5889,11.61
897.29115,0.9981,19.73
897.29351,1.4817,29.32
897.30339,1.4976,29.64
897.31031,0.4617,9.09
897.31281,0.5828,11.49
897.31622,1.4362,28.42
897.31863,2.271,44.98
897.32197,0.5097,10.04
897.32993,0.9603,18.98
897.33975,1.3975,27.65
897.34931,0.6656,13.13
897.35264,0.6546,12.91
897.35505,1.7912,35.46
897.37625,0.5033,9.91
897.39145,0.9475,18.73
898.23877,0.9499,18.77
898.24111,0.5788,11.41
898.2444,0.6187,12.2
898.24687,0.79,15.6
898.24989,0.9334,18.45
898.25238,1.2957,25.63
898.25798,0.5738,11.31
898.27031,0.7941,15.68
898.27509,0.9545,18.86
898.27751,1.2507,24.74
898.2832,0.7932,15.66
898.28603,0.932,18.42
898.28883,1.8372,36.38
898.29687,0.7406,14.62
898.30006,0.4949,9.74
898.30674,0.8516,16.82
898.31149,0.7167,14.15
898.31389,1.1424,22.59
898.3196,0.6606,13.03
898.32212,1.0655,21.07
898.32522,1.4571,28.84
898.34315,0.5311,10.46
898.35028,1.0196,20.16
898.35847,0.8108,16.01
898.36161,0.7639,15.08
898.37955,0.561,11.06
898.38665,0.5333,10.51
898.39481,0.7178,14.17
899.18648,0.5077,10
899.2227,1.4743,29.18
899.22517,0.8354,16.5
899.23403,1.2465,24.66
899.23633,0.74,14.61
899.24772,0.4988,9.82
899.25332,0.4677,9.21
899.2558,0.5722,11.28
899.25913,2.0505,40.61
899.26156,1.7192,34.03
899.26492,0.7843,15.49
899.27035,1.0473,20.71
899.27274,1.5438,30.56
899.28268,0.6619,13.06
899.28406,0.6363,12.55
899.28965,0.592,11.67
899.29213,0.6523,12.87
899.29548,2.0867,41.33
899.29794,3.0376,60.19
899.30676,0.7388,14.59
899.30917,1.6708,33.08
899.3172,0.6678,13.18
899.31908,0.9525,18.82
899.32049,0.5497,10.83
899.32853,0.689,13.6
899.33192,1.3236,26.19
899.33433,3.2395,64.2
899.34553,1.3468,26.65
899.35543,0.5458,10.76
899.36488,0.5412,10.66
899.37069,2.1303,42.19
899.3819,0.6153,12.13
899.40707,0.9847,19.46
900.21794,0.6673,13.17
900.22036,0.4829,9.51
900.22908,0.6944,13.7
900.23164,0.9764,19.3
900.23726,0.4827,9.5
900.23961,0.5125,10.09
900.25438,0.9347,18.47
900.25679,0.9259,18.3
900.26011,0.577,11.37
900.26251,0.9263,18.3
900.26523,1.2165,24.06
900.26803,1.7566,34.78
900.27367,0.6578,12.98
900.27612,0.8851,17.49
900.27939,0.575,11.34
900.29073,0.9844,19.46
900.29316,1.5991,31.65
900.29885,0.8296,16.39
900.30141,1.4341,28.38
900.30439,2.0208,40.02
900.31254,0.5973,11.78
900.32244,0.6666,13.15
900.32957,1.5973,31.62
900.33525,0.5876,11.59
900.33769,1.5947,31.57
900.34079,1.6783,33.22
900.34891,0.701,13.83
900.36592,1.1005,21.76
900.37408,0.9379,18.54
900.37726,0.4868,9.58
900.3853,0.4611,9.07
900.41046,0.5915,11.66
901.202,0.8099,15.99
901.20441,0.5528,10.9
901.21327,0.7043,13.9
901.21562,0.7086,13.99
901.22682,0.4861,9.57
901.23244,0.4941,9.73
901.23511,0.7042,13.9
901.23836,1.919,38
901.24077,1.4051,27.8
901.24419,0.5207,10.26
901.24964,1.0346,20.45
901.25204,1.854,36.71
901.26026,0.5283,10.41
901.26332,0.7934,15.67
901.26898,0.5004,9.85
901.27134,0.7897,15.59
901.27475,2.1711,43
901.2772,3.2686,64.78
901.28594,0.8015,15.83
901.2884,2.937,58.2
901.29656,0.8548,16.89
901.29826,0.4905,9.66
901.2997,0.7664,15.13
901.30518,0.4837,9.52
901.3078,1.1963,23.66
901.31118,1.5551,30.78
901.31358,4.4744,88.7
901.3169,0.5058,9.96
901.32484,2.3195,45.95
901.33287,0.6816,13.45
901.34416,0.837,16.53
901.34752,0.8133,16.06
901.34995,3.5981,71.31
901.36114,1.2923,25.57
901.38633,1.7973,35.59
901.42276,0.7547,14.9
902.20538,0.5366,10.57
902.20808,0.5366,10.57
902.21087,0.5377,10.6
902.23364,0.6559,12.94
902.23605,0.59,11.63
902.23935,0.4724,9.3
902.24174,0.7551,14.91
902.24439,0.87,17.19
902.24726,1.5111,29.91
902.25529,0.6308,12.44
902.27004,0.8059,15.91
902.27244,1.5128,29.94
902.2758,0.5165,10.17
902.27817,1.1971,23.68
902.28067,1.7486,34.62
902.28368,2.1501,42.58
902.28933,0.537,10.58
902.2917,0.9964,19.7
902.29489,0.5832,11.5
902.30646,0.5727,11.29
902.30881,1.7371,34.39
902.31444,0.5373,10.59
902.31699,2.1068,41.73
902.32007,1.7637,34.92
902.32812,1.0343,20.45
902.34522,1.5985,31.64
902.35333,1.709,33.83
902.35647,1.1754,23.25
902.3646,0.5456,10.75
902.38161,0.5317,10.48
902.38969,0.8993,17.77
902.42588,0.5309,10.46
903.21765,1.1092,21.93
903.22006,1.0048,19.86
903.22893,0.722,14.25
903.23121,0.9264,18.31
903.24248,0.5323,10.49
903.25079,0.5616,11.07
903.254,1.6532,32.73
903.25644,2.3409,46.37
903.25989,0.5761,11.36
903.26529,0.5213,10.27
903.26767,2.2253,44.08
903.27322,0.6087,12
903.27575,0.6969,13.75
903.27892,0.8291,16.38
903.28703,0.8833,17.45
903.2904,1.589,31.45
903.29284,4.7245,93.66
903.30408,2.4462,48.46
903.31215,0.873,17.25
903.31535,0.5304,10.45
903.32344,1.0692,21.14
903.32682,0.8772,17.33
903.32922,5.0333,99.79
903.34047,1.8148,35.93
903.34848,0.8631,17.05
903.35988,0.4802,9.45
903.36563,2.9759,58.97
903.37684,0.5402,10.64
903.402,1.4497,28.69
903.4937,3.5679,70.71
903.49702,0.625,12.33
903.49873,5.3605,106.28
904.21288,0.5393,10.63
904.21538,0.5379,10.6
904.22099,0.4713,9.28
904.22646,0.7845,15.49
904.23445,0.5493,10.82
904.23708,0.5145,10.14
904.24589,0.4972,9.79
904.24929,0.5484,10.81
904.25167,1.2716,25.16
904.25741,0.6762,13.34
904.25994,1.1144,22.04
904.26291,1.5331,30.34
904.2709,0.6686,13.19
904.27592,0.5892,11.62
904.28209,0.5516,10.87
904.28807,1.9198,38.01
904.29383,0.77,15.2
904.29625,2.094,41.47
904.29934,2.247,44.51
904.301,0.4595,9.04
904.30738,1.2107,23.95
904.31066,0.482,9.49
904.32449,1.9503,38.62
904.33259,2.0221,40.04
904.33572,1.3694,27.1
904.34379,0.9818,19.4
904.36089,1.1749,23.24
904.36897,1.5345,30.37
904.37207,0.5962,11.76
904.39718,0.5419,10.68
904.40536,0.781,15.42
904.43359,0.4587,9.03
904.49708,1.4104,27.91
904.50096,1.928,38.18
905.12873,0.6067,11.96
