m/z,I,S/N
920.24656,1.3052,21.59
920.25483,1.1201,18.51
920.25782,1.1276,18.64
920.26568,0.771,12.72
920.2771,0.5332,8.77
920.2806,0.7249,11.95
920.28297,2.438,40.39
920.28876,0.7874,12.99
920.29112,2.2421,37.14
920.2942,1.6597,27.47
920.30224,1.0019,16.55
920.31937,2.4452,40.51
920.32749,2.3158,38.36
920.33064,1.3727,22.71
920.33858,0.7965,13.14
920.35578,1.6633,27.53
920.36384,2.1544,35.69
920.36693,0.5628,9.26
920.39214,0.8674,14.32
920.40022,1.3141,21.73
921.19418,0.5746,9.46
921.22814,0.9857,16.28
921.2306,1.7838,29.53
921.24182,1.0684,17.66
921.26121,0.6737,11.1
921.26462,1.0755,17.77
921.26702,3.3816,56.06
921.27817,1.822,30.17
921.27994,0.5587,9.19
921.28609,1.0166,16.8
921.28949,0.5526,9.09
921.29757,1.056,17.45
921.30101,0.8447,13.94
921.30337,5.131,85.1
921.3146,2.0648,34.2
921.31626000000006,0.7178,11.84
921.31864,0.7427,12.25
921.32259,0.8837,14.59
921.32592,0.5076,8.35
921.334,0.5475,9.01
921.33978,4.9995,82.92
921.35103,1.2345,20.41
921.35502,0.7774,12.82
921.35903,0.8137,13.43
921.37615,3.3228,55.08
921.39148,0.5991,9.86
921.39555,0.5619,9.25
921.41252,1.506,24.92
922.22576,0.7435,12.26
922.23391,0.7405,12.21
922.23705,0.6746,11.12
922.25994,0.5389,8.87
922.26224,1.5447,25.56
922.26798,0.6818,11.24
922.27041,1.7227,28.52
922.27351,1.3085,21.64
922.27496,0.5339,8.78
922.28142,0.8146,13.44
922.28893,0.7195,11.86
922.29856,2.225,36.86
922.30675,2.2426,37.15
922.30988,1.0265,16.96
922.31793,0.9302,15.36
922.31975,0.5584,9.19
922.3252,0.7144,11.78
922.33503,1.6389,27.13
922.34308,1.8927,31.34
922.34627,0.7725,12.74
922.35022,0.5394,8.87
922.36163,0.579,9.53
922.37132,1.1235,18.57
922.37951,1.6225,26.85
922.38252,0.5143,8.46
922.40779,0.5056,8.31
922.41586,0.6995,11.53
922.95017,1.4954,24.74
923.20987,0.8977,14.82
923.22279,0.5219,8.58
923.24625,2.0747,34.36
923.25738,1.3306,22.01
923.25905,1.0505,17.36
923.26537,0.7966,13.14
923.2738,0.5112,8.4
923.27655,0.6338,10.44
923.28262,3.9399,65.33
923.29377,1.2887,21.31
923.29552,0.9822,16.22
923.29784,1.0504,17.36
923.30162,1.002,16.55
923.30938,0.6021,9.91
923.31898,4.3384,71.94
923.3302,1.2214,20.2
923.33187,0.6936,11.43
923.33426,1.2172,20.13
923.33815,1.1585,19.15
923.34554,0.5107,8.4
923.35303,0.5144,8.46
923.3554,3.3653,55.79
923.36657,0.6008,9.89
923.37067,1.0354,17.11
923.38255,0.535,8.8
923.39181,1.7656,29.23
923.4071,0.5376,8.84
923.42817,0.6281,10.35
924.2415,0.7637,12.6
924.24958,1.0468,17.3
924.25439,0.6202,10.21
924.26053,0.6327,10.42
924.26803,0.6505,10.72
924.27782,1.3009,21.52
924.28596,1.5994,26.47
924.29309,0.8738,14.43
924.29697,0.7998,13.2
924.30147,0.6243,10.28
924.30442,1.0216,16.88
924.31427,1.4145,23.4
924.32234,2.0903,34.62
924.32542,0.652,10.74
924.32956,0.6995,11.53
924.33331,0.5438,8.95
924.33512,0.5534,9.11
924.33763,0.7646,12.61
924.34075,0.9952,16.44
924.35065,1.1954,19.76
924.35872,1.4093,23.31
924.36594,0.5322,8.75
924.37407,0.5883,9.68
924.38706,0.6068,9.99
924.39513,0.6636,10.94
925.18916,0.6043,9.95
925.22548,1.011,16.7
925.23651,0.717,11.82
925.23836,1.0654,17.61
925.24422,0.8429,13.91
925.24958,0.8425,13.91
925.26188,2.2741,37.67
925.27308,0.8562,14.13
925.27479,1.367,22.61
925.27707,1.2041,19.91
925.28079,0.9445,15.6
925.28594,0.7222,11.91
925.28838,0.7552,12.46
925.29823,3.2916,54.56
925.30944,0.8158,13.46
925.31112,1.1579,19.14
925.3135,1.7753,29.39
925.31717,0.9981,16.49
925.32481,1.0559,17.45
925.3346,2.9486,48.87
925.34743,0.863,14.25
925.34987,2.0051,33.21
925.3612,0.5638,9.28
925.37099,2.0336,33.68
925.38623,1.3309,22.01
925.40743,0.9702,16.03
925.42274,0.7292,12.02
926.23593,0.5155,8.48
926.23943,0.5046,8.3
926.24469,0.7898,13.03
926.24726,0.6359,10.48
926.25711,0.6913,11.39
926.26515,0.9867,16.3
926.26995,0.6753,11.13
926.27234,0.8456,13.96
926.27815,0.5824,9.59
926.28063,0.5455,8.97
926.28368,1.0999,18.18
926.29351,0.8967,14.81
926.30157,1.58,26.15
926.30628,0.5283,8.69
926.30877,1.0927,18.06
926.31452,0.5831,9.6
926.31698,0.9135,15.08
926.32003,1.511,25
926.32984,0.8769,14.48
926.33799,1.6455,27.24
926.34512,1.2429,20.55
926.35326,0.9621,15.89
926.35647,1.18,19.51
926.36618,0.5119,8.42
926.37439,1.0133,16.74
926.38148,0.6564,10.82
926.38975,0.7055,11.63
926.41073,0.5707,9.39
927.21758,0.92490000000000006,15.27
927.22023,0.5046,8.3
927.22343,0.5556,9.14
927.24112,1.0228,16.9
927.24817,0.571,9.4
927.25403,1.4671,24.27
927.25639,0.9144,15.1
927.25999,0.7812,12.89
927.26528,0.7628,12.58
927.26769,0.7033,11.6
927.27752,1.8567,30.74
927.27888,0.7397,12.2
927.29035,1.8819,31.16
927.29279,1.9481,32.26
927.29633,1.1292,18.66
927.30162,0.5903,9.72
927.30401,1.3605,22.5
927.31201,0.6252,10.3
927.31393,1.7255,28.56
927.32338,0.59,9.71
927.32678,1.3112,21.69
927.32916,3.0138,49.95
927.33287,0.5315,8.74
927.3404,1.3073,21.62
927.34833,0.6424,10.58
927.35028,1.574,26.05
927.36312,0.611,10.06
927.36557,2.5043,41.49
927.37686,0.782,12.9
927.38485,0.5378,8.85
927.3867,1.1973,19.8
927.40192,1.5494,25.64
927.43833,0.8195,13.52
928.22402,0.6508,10.72
928.22654,0.6914,11.4
928.24453,0.5007,8.23
928.24924,0.77,12.7
928.25163,0.7146,11.78
928.25506,0.733,12.09
928.25735,0.6634,10.93
928.26022,0.8797,14.52
928.26296,1.2317,20.37
928.27276,0.5688,9.36
928.28084,0.9268,15.3
928.28567,0.7887,13.01
928.28813,1.2331,20.39
928.29379,0.7769,12.82
928.29629,1.2074,19.96
928.29932,1.7756,29.4
928.30732,0.7075,11.66
928.30914,0.6908,11.39
928.31733,1.2717,21.03
928.32191,0.5275,8.68
928.32443,1.8339,30.36
928.33014,0.5582,9.19
928.33261,1.4667,24.27
928.3357,1.5268,25.27
928.34374,0.8163,13.47
928.35366,0.7229,11.92
928.3608,1.3327,22.04
928.36898,1.2159,20.1
928.37206,0.8791,14.51
928.38016,0.504,8.29
928.3972,0.576,9.48
928.40531,1.1088,18.33
928.43355,0.514,8.45
929.23326,1.1812,19.53
929.2357,1.0143,16.76
929.23921,0.7014,11.56
929.24451,0.753,12.42
929.24689,0.6508,10.72
929.25683,1.0547,17.43
929.25818,0.647,10.66
929.26642,0.5353,8.81
929.26966,1.9597,32.45
929.27207,2.3506,38.94
929.27553,0.8307,13.71
929.2809,0.6098,10.04
929.2833,1.4973,24.78
929.29132,0.5455,8.97
929.29319,1.3632,22.55
929.3027,0.7015,11.57
929.30606,1.7486,28.95
929.30843,3.6957,61.27
929.31194,0.6501,10.71
929.31972,1.9709,32.64
929.32771,0.9437,15.58
929.32956,1.1553,19.1
929.33909,0.631,10.39
929.34242,1.1155,18.44
929.34487,4.1327,68.53
929.35606,1.4173,23.45
929.36399,0.6225,10.25
929.36591,0.6975,11.5
929.37882,0.6498,10.71
929.38123,2.7836,46.13
929.39238,0.7479,12.33
929.40044,0.5377,8.84
929.41761,1.5453,25.57
930.231,0.6715,11.07
930.23661,0.6136,10.1
930.24226,0.9002,14.86
930.26021,0.5974,9.84
930.26484,0.843,13.91
930.26732,1.124,18.58
930.27297,0.8864,14.63
930.27561,1.2259,20.27
930.2786,1.8156,30.06
930.28429,0.5704,9.39
930.28675,0.8121,13.4
930.28842,0.7125,11.75
930.30128,0.7073,11.66
930.30366,1.8033,29.86
930.30939,1.1014,18.2
930.31189,1.6795,27.8
930.31498,2.0347,33.7
930.32302,0.8588,14.18
930.33279,0.6631,10.93
930.33765,0.5017,8.25
930.34011,1.7784,29.44
930.34578,0.5819,9.58
930.34826,1.9956,33.05
930.35138,1.3626,22.54
930.35941,0.6037,9.94
930.37646,1.0748,17.76
930.3846,1.4042,23.23
930.38775,0.6157,10.14
930.42098,0.7237,11.93
931.21253,0.9402,15.53
931.21503,0.6335,10.44
931.22381,0.5507,9.06
931.22609,0.5608,9.23
931.24893,1.4507,24
931.25136,1.942,32.16
931.26256,1.3985,23.14
931.26822,0.5776,9.51
931.27062,0.6969,11.49
931.28194,0.8244,13.6
931.28531,1.7736,29.36
931.28773,3.4294,56.85
931.29121,0.6206,10.22
931.29663,0.5937,9.78
931.29898,2.2083,36.58
931.307,0.8316,13.72
931.30882,0.5434,8.94
931.31028,0.5062,8.32
931.31829,0.9057,14.95
931.32176,1.5029,24.87
931.32409,5.0989,84.57
931.33536,2.023,33.5
931.3371,0.5546,9.13
931.34336,1.1059,18.28
931.34526,0.535,8.8
931.35807,0.5743,9.45
931.36051,4.2529,70.52
931.3717,1.3418,22.19
931.3969,2.6244,43.49
931.4333,1.0749,17.76
932.20773,0.574,9.45
932.21036,0.532,8.75
932.22144,0.6038,9.94
932.24423,0.7462,12.31
932.24661,1.0035,16.58
932.25231,0.6178,10.17
932.25476,0.8214,13.56
932.25786,1.4047,23.24
932.26577,0.7973,13.16
932.27628,0.5652,9.3
932.28064,0.5634,9.27
932.28297,1.8381,30.43
932.2887,0.8875,14.65
932.29114,1.5973,26.44
932.29425,1.9469,32.24
932.3023,0.7075,11.66
932.31943,2.2578,37.4
932.32506,0.7118,11.73
932.32752,2.322,38.47
932.33062,1.8626,30.84
932.33865,1.329,21.98
932.35577,1.7429,28.85
932.36391,2.1157,35.04
932.36701,0.7574,12.49
932.39218,0.9535,15.75
932.40026,1.2606,20.85
932.43658,0.583,9.6
933.19187,0.5258,8.65
933.22817,0.8423,13.9
933.23058,1.2918,21.36
933.24179,0.9891,16.34
933.2598,0.5774,9.5
933.26462,1.5574,25.77
933.26704,3.02,50.05
933.27823,2.1205,35.12
933.28626,0.8635,14.25
933.28955,0.764,12.6
933.29757,1.0011,16.54
933.30103,1.2473,20.63
933.30341,5.2037,86.31
933.31463,2.0157,33.38
933.31625,0.6167,10.16
933.32262,1.1072,18.3
933.3341,0.6391,10.53
933.33741,0.5223,8.59
933.33983,5.0436,83.65
933.35106,1.682,27.84
933.35901,0.8627,14.24
933.37619,3.924,65.06
933.38734,0.7212,11.89
933.39538,0.5711,9.4
933.41253,1.7728,29.35
933.44894,0.6829,11.26
934.23165,0.5002,8.22
934.23726,0.694,11.44
934.24519,0.6156,10.14
934.25975,0.5614,9.24
934.26231,1.6793,27.8
934.26799,0.6273,10.33
934.27046,1.3546,22.41
934.27354,1.6322,27.01
934.28152,1.0122,16.72
934.29865,2.4017,39.79
934.30434,0.5916,9.74
934.30677,2.1853,36.2
934.3099,1.4256,23.59
934.31788,1.1154,18.44
934.31962,0.5131,8.44
934.32264,0.533,8.77
934.32525,0.5584,9.19
934.33501,2.2108,36.62
934.34075,0.5489,9.03
934.34315,2.7009,44.76
934.34627,0.9912,16.37
934.35424,0.6744,11.12
934.3715,1.5488,25.63
934.37952,2.0511,33.97
934.38263,0.5167,8.5
934.40787,0.6214,10.23
934.41594,0.8701,14.36
935.20993,0.7299,15.81
935.22092,0.5711,12.36
935.24396,0.8405,18.22
935.2463,2.2234,48.27
935.25734,1.3996,30.37
935.25922,0.6623,14.34
935.26548,0.9034,19.58
935.26866,0.6529,14.14
935.27676,0.8318,18.03
935.28026,0.9683,20.99
935.28267,4.317,93.77
935.29388,2.0758,45.06
935.29563,0.5563,12.04
935.30184,1.0713,23.23
935.31321,0.6716,14.55
935.31672,0.6815,14.76
935.31904,5.0837,110.44
935.33024,1.9105,41.47
935.33433,0.568,12.29
935.3383,1.1272,24.45
935.34666,0.778,16.86
935.34965,0.6498,14.07
935.35543,4.3907,95.38
935.36667,0.9868,21.4
935.37079,0.5221,11.3
935.37464,0.5409,11.71
935.39184,2.7914,60.62
935.42832,1.0572,22.93
936.22934,0.5515,11.93
936.24152,0.989,21.44
936.24726,0.572,12.38
936.24967,1.0408,22.57
936.25279,1.0594,22.97
936.26049,0.617,13.36
936.27794,1.6088,34.91
936.28357,0.5409,11.7
936.28607,1.7748,38.52
936.2891,1.1089,24.05
936.29711,1.0179,22.07
936.31428,1.8458,40.07
936.31993,0.5056,10.94
936.32244,2.6443,57.42
936.32561,1.2207,26.48
936.33342,0.8599,18.64
936.34095,0.6679,14.47
936.35067,1.5068,32.7
936.35883,1.9861,43.11
936.36185,0.6688,14.48
936.36983,0.7207,15.61
936.38704,0.7389,16.01
936.3952,1.2992,28.19
936.43158,0.6823,14.78
937.22553,1.1329,24.57
937.23664,0.8128,17.61
937.23837,0.63,13.64
937.24457,0.6551,14.19
937.25947,0.6863,14.87
937.26191,2.8211,61.26
937.27305,1.0612,23.01
937.27479,1.0227,22.18
937.2771,0.6594,14.28
937.28086,0.8545,18.52
937.28613,0.5207,11.27
937.29233,0.5941,12.86
937.29586,0.5866,12.7
937.29831,4.3731,94.99
937.30952,1.4574,31.62
937.31124,0.9878,21.42
937.31359,1.021,22.14
937.31748,0.9013,19.54
937.32523,0.78,16.9
937.32873,0.6896,14.94
937.33471,4.5121,98.01
937.34592,1.0598,22.98
937.34765,0.7839,16.99
937.34999,1.2246,26.56
937.35404,1.0126,21.96
937.36182,0.5673,12.28
937.37111,3.3021,71.72
937.38636,1.1056,23.98
937.39018,0.6167,13.35
937.40753,1.4663,31.82
937.42273,0.7425,16.09
938.2207,0.7855,17.02
938.25722,1.322,28.68
938.26528,1.3163,28.56
938.26848,0.861,18.66
938.27003,0.7852,17.02
938.2725,0.5475,11.85
938.27634,1.0182,22.08
938.2812,0.7747,16.79
938.28371,0.8039,17.42
938.29354,1.622,35.2
938.30168,2.1101,45.81
938.3048,0.6581,14.25
938.30648,0.5445,11.78
938.3088,0.7609,16.49
938.3127,0.7775,16.85
938.31457,0.576,12.47
938.31707,0.6043,13.08
938.32013,1.1216,24.33
938.32998,1.5724,34.12
938.33806,2.1739,47.2
938.34529,0.7106,15.39
938.35659,0.8036,17.41
938.36631,1.0009,21.7
938.37442,1.8268,39.65
938.38164,0.6864,14.87
938.4027,0.6515,14.11
938.4108,0.6461,13.99
938.42608,0.5072,10.97
939.21545,0.5404,11.69
939.21769,0.6079,13.16
939.24121,1.3989,30.35
939.25239,0.5081,10.99
939.2541,0.9193,19.93
939.25649,0.6025,13.04
939.2602,0.8255,17.89
939.26535,0.6287,13.61
939.27139,0.5016,10.85
939.27764,2.9204,63.42
939.28867,1.0335,22.41
939.29042,1.4083,30.56
939.29291,1.137,24.66
939.29647,1.1792,25.58
939.30176,0.7452,16.15
939.3041,0.8125,17.61
939.31397,3.4707,75.38
939.32519,0.7763,16.82
939.32686,1.1093,24.06
939.32924,2.2251,48.31
939.33297,0.8457,18.33
939.34061,0.9055,19.63
939.35036,2.8062,60.94
939.36326,0.8139,17.64
939.36564,1.8909,41.05
939.37696,0.624,13.51
939.38675,1.4548,31.57
939.40202,1.2164,26.39
939.42316,0.6282,13.6
939.4384,0.6973,15.1
940.23639,0.7043,15.26
940.24448,0.6379,13.81
940.24929,0.9048,19.61
940.25731,0.5086,11
940.26059,0.602,13.03
940.263,1.0265,22.26
940.27277,1.0805,23.43
940.28095,1.1542,25.03
940.28572,0.6847,14.83
940.28809,0.8248,17.87
940.2917,0.6147,13.31
940.2939,0.6521,14.12
940.29634,0.788,17.08
940.29941,1.2904,27.99
940.30752,0.5886,12.74
940.30917,1.0676,23.15
940.31734,1.4782,32.08
940.32212,0.5886,12.74
940.32449,1.2308,26.7
940.32842,0.5461,11.82
940.33259,0.7198,15.59
940.33573,1.2159,26.38
940.34564,0.905,19.62
940.35372,1.2116,26.28
940.36084,0.72,15.6
940.369,1.1475,24.89
940.37223,0.819,17.75
940.38196,0.5006,10.83
940.39008,0.6673,14.45
940.39728,0.585,12.66
940.40545,0.8022,17.38
941.20825,0.5415,11.72
941.22052,0.6551,14.19
941.23336,0.8136,17.63
941.23577,0.5379,11.64
941.23927,0.7434,16.11
941.24454,0.6217,13.46
941.25684,1.2118,26.29
941.26972,1.7442,37.86
941.27211,1.3451,29.18
941.27558,0.7592,16.45
941.28097,0.5889,12.75
941.28339,1.0647,23.09
941.29326,2.5843,56.12
941.30439,0.641,13.88
941.3061,1.7008,36.91
941.30847000000006,2.422,52.59
941.31201,0.8611,18.66
941.31977,1.2157,26.37
941.32967,1.9245,41.78
941.33911,0.5853,12.67
941.34245,0.974,21.12
941.34487,2.9596,64.27
941.34843,0.7385,16
941.35616,1.3654,29.63
941.36406,0.7028,15.22
941.36607,1.6301,35.38
941.38128,2.3105,50.16
941.39253,0.6013,13.02
941.40241,0.6903,14.95
941.41769,1.1613,25.19
942.22849,0.6188,13.4
942.25224,0.5165,11.17
942.26022,0.6479,14.03
942.26496,0.6713,14.54
942.26738,0.5303,11.48
942.27305,0.7082,15.34
942.27573,0.9976,21.63
942.27866,1.3556,29.41
942.28644,0.5349,11.57
942.28842,0.5419,11.73
942.29662,1.0346,22.43
942.30128,0.6855,14.85
942.30373,1.2895,27.97
942.30943,0.857,18.58
942.31191,0.8609,18.66
942.31502,1.8598,40.37
942.32306,0.5466,11.83
942.32489,0.7227,15.66
942.33306,1.3768,29.87
942.34011,1.3565,29.43
942.34587,0.5519,11.94
942.34824,1.3993,30.36
942.3514,1.3125,28.47
942.36929,0.7714,16.72
942.37654,1.1422,24.77
942.38462,1.0393,22.54
942.38776,0.7679,16.64
942.41291,0.6468,14.01
942.42106,0.6965,15.09
942.44915,0.5016,10.85
943.21254,0.8046,17.44
943.21497,0.5759,12.47
943.22397,0.5868,12.7
943.24897,1.1692,25.36
943.25143,1.2016,26.07
943.25484,0.5261,11.38
943.26017,0.6943,15.04
943.26255,0.991,21.49
943.27248,0.9635,20.89
943.28212,0.8277,17.94
943.28528,2.109,45.79
943.28775,2.4356,52.89
943.29124,0.8054,17.45
943.2966,0.7024,15.21
943.29901,1.5017,32.59
943.30891,1.0592,22.97
943.31843,0.9217,19.98
943.32174,1.7571,38.14
943.32414000000006,3.9735,86.31
943.3274,0.6283,13.61
943.33302,0.556,12.03
943.33537,1.7111,37.14
943.34336,0.9364,20.3
943.34529,1.3799,29.94
943.34665,0.7217,15.64
943.35816,0.6747,14.61
943.36053,4.0105,87.11
943.37175,0.9954,21.58
943.37971,0.7545,16.35
943.38166,0.8389,18.18
943.39693,2.376,51.59
943.43327,1.1175,24.24
944.24413,0.7665,16.61
944.24665,0.7709,16.7
944.2499,0.5216,11.29
944.25233,0.5516,11.94
944.25523,0.5259,11.38
944.25792,1.1086,24.04
944.26575,0.5479,11.86
944.28055,0.785,17.01
944.28299,1.2631,27.4
944.28874,0.7513,16.28
944.29122,1.0699,23.2
944.29426,1.635,35.48
944.30224,0.7678,16.64
944.31707,0.6803,14.73
944.31937,1.9204,41.69
944.32513,0.6462,13.99
944.32756,1.6925,36.73
944.3307,1.7915,38.89
944.33871,0.7107,15.39
944.34866,0.6458,13.99
944.3558,1.6556,35.93
944.36391,1.8531,40.22
944.367,1.2408,26.92
944.37508,0.7008,15.18
944.39219,1.0082,21.86
944.40032,1.417,30.75
944.43674,0.7742,16.77
945.22828,0.9592,20.8
945.23064,0.7563,16.39
945.24179,0.8362,18.12
945.26111,0.5385,11.65
945.26461,1.7636,38.28
945.267,2.239,48.61
945.27047,0.5921,12.82
945.27577,0.7794,16.89
945.27822,1.6992,36.88
945.28626,0.5294,11.46
945.2896,0.5611,12.14
945.29763,0.7333,15.89
945.30094,1.41,30.59
945.30343,3.889,84.47
945.3069,0.6781,14.69
945.31463,1.9205,41.69
945.32262,0.8263,17.91
945.32453,0.535,11.58
945.33403,0.7041,15.25
945.33741,1.2066,26.17
945.33976,4.8729,105.86
945.35108,1.8655,40.49
945.35903,0.8635,18.72
945.37619,3.6856,80.05
945.38738,0.8783,19.04
945.41255,2.2463,48.77
945.44899,0.7545,16.35
946.22355,0.5574,12.06
946.2258,0.6243,13.52
946.23166,0.6093,13.19
946.23415,0.5278,11.42
946.23715,0.6578,14.25
946.25986,0.5538,11.99
946.26225,1.192,25.86
946.26802,0.6825,14.78
946.27048,1.0817,23.46
946.27355,1.3997,30.37
946.28145,0.7605,16.48
946.2962,0.6736,14.59
946.29868,1.6989,36.87
946.30439,0.9263,20.08
946.30678,1.702,36.94
946.30991,1.8231,39.57
946.31803,0.9095,19.72
946.33503,1.8692,40.57
946.34319,1.9949,43.31
946.34628,1.2862,27.9
946.35435,0.9889,21.44
946.37143,1.4389,31.22
946.37956,1.6821,36.51
946.38266,0.8834,19.15
946.39072,0.6629,14.36
946.4077,0.9762,21.17
946.41597,1.035,22.44
947.20757,0.7274,15.76
947.20983,0.7945,17.22
947.22101,0.5023,10.87
947.24391,0.9955,21.59
947.24629,1.5644,33.95
947.25748,1.1805,25.61
947.26539,0.5948,12.88
947.26877,0.5258,11.38
947.27694,0.5563,12.04
947.28027,1.5076,32.72
947.28268,3.4289,74.47
947.29392,2.0444,44.38
947.30194,0.9158,19.85
947.30516,0.7915,17.15
947.31318,0.7256,15.72
947.31663,1.0472,22.71
947.31906,4.3416,94.31
947.33031,2.2089,47.96
947.33188,0.6659,14.42
947.33844,0.8678,18.81
947.35546,4.3332,94.13
947.36665,1.3492,29.27
947.37466,0.8464,18.34
947.39186,2.6907,58.43
947.40302,0.6415,13.89
947.40701,0.5334,11.54
947.4109,0.5448,11.79
947.42827,1.2424,26.95
948.24143,0.7258,15.72
948.24973,0.655,14.18
948.25285,0.6254,13.54
948.26081,0.7405,16.04
948.27792,1.384,30.03
948.28367,0.55,11.9
948.28605,1.2286,26.65
948.28919,1.4479,31.42
948.2972,1.1044,23.95
948.31431,2.1517,46.71
948.32247,2.0632,44.79
948.32554,1.0604,22.99
948.33366,0.9276,20.11
948.35074,1.5513,33.66
948.35882,2.3705,51.47
948.36196,0.9534,20.67
948.37004,0.6731,14.58
948.38713,0.9641,20.9
948.39517,1.6359,35.5
948.43159,0.5885,12.74
949.22319,0.749,16.23
949.2255,1.1586,25.13
949.23663,0.7871,17.06
949.25961,0.8807,19.09
949.26197,2.5443,55.25
949.27305,1.4805,32.13
949.27479,0.7048,15.27
949.28121,0.8499,18.42
949.29245,0.6428,13.92
949.29586,0.8224,17.82
949.29837,3.9615,86.05
949.30952,2.0596,44.71
949.31127,0.6307,13.66
949.31744,1.053,22.84
949.32893,0.658,14.25
949.33242,0.6309,13.66
949.3347,4.4501,96.67
949.34593,1.4156,30.72
949.35369,0.7734,16.76
949.36235,0.6275,13.59
949.37111,4.0248,87.42
949.3822,0.9573,20.76
949.38631,0.6459,13.99
949.39036,0.5812,12.58
949.40748,1.6667,36.17
949.44398,0.6297,13.63
950.22094,0.5171,11.19
950.23198,0.6452,13.97
950.23939,0.5244,11.35
950.25718,0.972,21.07
950.26531,0.7734,16.76
950.2684,0.5757,12.46
950.27636,0.5024,10.87
950.29356,1.722,37.38
950.30173,1.7934,38.93
950.30479,1.1258,24.42
950.31287,0.8733,18.93
950.33001,1.8705,40.6
950.33808,1.8246,39.61
950.34118,0.8023,17.39
950.34932,0.6881,14.9
950.3566,0.6644,14.39
950.36636,1.0888,23.61
950.3745,1.6222,35.2
950.40271,0.6712,14.54
950.41083,0.8839,19.16
950.44757,0.5199,11.25
951.2412,1.177,25.53
951.25229,0.892,19.34
951.26014,0.7276,15.76
951.27761,2.5873,56.18
951.28878,1.0594,22.97
951.29057,0.7514,16.28
951.29295,0.6439,13.94
951.29671,0.8662,18.78
951.30815,0.6586,14.26
951.31396,3.7055,80.48
951.32516,1.1256,24.41
951.32926,0.5811,12.58
951.33303,0.7471,16.19
951.34068,0.6599,14.29
951.35041,3.5504,77.11
951.36162,0.5409,11.7
951.36572,0.8084,17.52
951.3696,0.7003,15.17
951.38676,2.0664,44.86
951.40206,0.7973,17.28
951.42318,0.9052,19.62
952.24465,0.6474,14.02
952.25538,0.5276,11.42
952.27285,1.0069,21.83
952.28102,0.9901,21.47
952.28408,0.783,16.97
952.29183,0.6929,15.01
952.29942,0.7201,15.6
952.30928,1.2303,26.69
952.31738,1.5829,34.35
952.32048,0.7082,15.34
952.32837,0.6755,14.63
952.34566,1.105,23.96
952.35374,1.7402,37.77
952.35693,0.5304,11.48
952.36091,0.7094,15.37
952.37219,0.5531,11.97
952.39019,0.8568,18.57
952.42654,0.7078,15.33
953.22046,0.5177,11.2
953.2335,0.6017,13.03
953.23631,0.5022,10.86
953.23959,0.5962,12.91
953.25692,1.4094,30.58
953.26802,0.6027,13.05
953.26984,0.9452,20.49
953.27589,0.885,19.18
953.28102,0.5481,11.86
953.28338,0.7075,15.33
953.29331,2.2863,49.64
953.30445,0.754,16.34
953.30616,0.9516,20.63
953.30861,0.7959,17.25
953.31218,0.682,14.77
953.3198,0.8132,17.62
953.32976,2.6156,56.8
953.34248,0.7232,15.67
953.34502,1.376,29.86
953.34889,0.7129,15.44
953.35637,0.5192,11.23
953.36611,1.8532,40.23
953.38138,1.2646,27.43
953.385,0.5084,11
953.40249,1.0881,23.6
953.41781,0.8426,18.26
954.25217,0.6975,15.11
954.26025,0.7292,15.8
954.27107,0.6228,13.48
954.27626,0.506,10.95
954.27879,0.7487,16.22
954.28852,0.9184,19.91
954.29672,1.0895,23.63
954.3038,0.7655,16.59
954.30951,0.4942,10.69
954.31204,0.7241,15.69
954.31516,0.8417,18.24
954.32495,1.1159,24.2
954.333,1.2167,26.39
954.34025,0.8581,18.6
954.34833,0.8352,18.1
954.35146,0.961,20.84
954.36131,0.6155,13.33
954.36945,0.7493,16.23
954.38786,0.701,15.19
954.40586,0.6555,14.2
954.41296,0.7851,17.01
954.42108,0.5144,11.13
955.21267,0.5193,11.24
955.23616,0.6227,13.48
955.24912,0.711,15.4
955.25485,0.5067,10.96
955.26265,0.7368,15.96
955.27252,1.2987,28.18
955.28546,1.0184,22.08
955.28777,1.2386,26.87
955.29132,0.8961,19.42
955.29675,0.5059,10.94
955.2991,0.9577,20.76
955.30891,1.6019,34.77
955.32179,1.1174,24.23
955.32422,1.917,41.61
955.3354,1.1538,25.03
955.3434,0.6654,14.41
955.34537,1.8519,40.2
955.35812,0.6582,14.25
955.36055,1.7128,37.18
955.37191,0.8557,18.55
955.38171,0.7744,16.78
955.39693,1.353,29.36
955.43339,0.7028,15.22
956.25007,0.5568,12.05
956.25518,0.6143,13.3
956.2579,0.5642,12.21
956.27587,0.7264,15.74
956.28058,0.6018,13.03
956.28295,0.6528,14.14
956.29127,0.7235,15.67
956.2943,1.2746,27.65
956.3021,0.5105,11.05
956.30409,0.8913,19.32
956.31229,0.9936,21.54
956.31946,1.0366,22.48
956.32507,0.5699,12.34
956.32758,0.9334,20.24
956.33067,1.088,23.6
956.34859,0.7672,16.62
956.35583,1.0379,22.51
956.36395,1.0838,23.5
956.36712,0.9525,20.65
956.38507,0.5871,12.71
956.39228,0.5908,12.79
956.40018,0.8133,17.62
956.45771,0.5201,11.25
957.22824,0.6472,14.02
957.25193,0.555,12.01
957.26465,0.9676,20.98
957.26707,0.8926,19.35
957.27052,0.5176,11.2
957.27825,1.0122,21.95
957.28826,0.9237,20.02
957.28959,0.6565,14.22
957.30102,1.3559,29.42
957.3034,2.0101,43.64
957.31465,1.2241,26.55
957.32456,1.0801,23.42
