m/z,I,S/N
923.26151,5.1655,41.98
923.2827,3.6346,29.5
923.29794,3.5786,29.04
923.31907,2.2292,18.04
923.33437,2.145,17.35
923.3553,1.3977,11.26
924.08301,1.4703,11.85
924.1112,2.0737,16.77
924.11933,4.0696,33.04
924.14045,2.2152,17.92
924.14765,3.1171,25.28
924.15571,5.0873,41.34
924.17682,3.0345,24.61
924.18398,2.9279,23.74
924.19212,3.8436,31.2
924.21328,2.5444,20.61
924.2204,2.2636,18.32
924.22848,3.0529,24.76
924.24967,1.9978,16.15
924.25682,1.3598,10.95
924.26494,2.433,19.7
924.28613,1.2603,10.14
924.30135,1.5384,12.41
924.33773,1.3072,10.52
925.05887,1.6198,13.07
925.07412,2.7507,22.29
925.09522,6.2161,50.55
925.11054,3.1015,25.15
925.11639,2.3325,18.88
925.12935,1.9124,15.46
925.13162,11.2597,91.67
925.14689,2.7569,22.34
925.15069,1.2395,9.97
925.15278,4.4803,36.39
925.1657,1.359,10.94
925.16801,10.7162,87.24
925.18332,2.3542,19.06
925.18699,1.4543,11.72
925.18914,4.642,37.71
925.20212,1.84,14.86
925.2044,8.8474,72
925.20818,1.4078,11.34
925.21967,1.8671,15.09
925.22349,1.2345,9.93
925.22554,3.695,29.99
925.23836,1.2789,10.29
925.24079,6.8883,56.03
925.26191,2.9485,23.9
925.27719,5.3938,43.84
925.29828,2.0283,16.4
925.31358,3.8706,31.42
925.33471,1.4371,11.58
925.34994,2.0178,16.31
926.07746,1.1986,9.63
926.09857,2.8195,22.85
926.10586,1.4084,11.35
926.11394,1.1983,9.63
926.12697,2.5077,20.31
926.13501,4.7549,38.63
926.14223,1.4258,11.49
926.1503,1.6218,13.09
926.1561,1.9546,15.8
926.16323,2.4749,20.04
926.1714,4.7876,38.9
926.19251,1.8768,15.16
926.19968,2.5849,20.94
926.20779,3.6862,29.92
926.22891,1.4808,11.94
926.23602,1.6146,13.03
926.24411,3.2217,26.13
926.2654,1.741,14.06
926.27248,1.5224,12.28
926.28058,2.1661,17.52
926.3017,1.3156,10.59
926.31698,1.9061,15.4
927.05331,1.6314,13.16
927.07451,2.8588,23.17
927.08982,3.2712,26.53
927.10861,1.2508,10.06
927.11093,8.1538,66.35
927.12391,1.2699,10.22
927.12617,4.1783,33.93
927.13206,1.9745,15.96
927.14502,1.7518,14.15
927.14729,11.1683,90.93
927.16253,3.6552,29.67
927.16637,1.553,12.52
927.16843,3.6036,29.25
927.18135,1.3909,11.2
927.18371,9.8124,79.87
927.19899,2.2779,18.44
927.20298,1.2789,10.29
927.20486,3.2028,25.98
927.21776,1.6595,13.39
927.22006,7.9741,64.88
927.23536,1.3997,11.27
927.24117,1.8591,15.02
927.25417,1.6311,13.16
927.25645,6.5603,53.35
927.27156,1.2449,10.01
927.27758,1.2143,9.76
927.29286,4.2672,34.66
927.32925,2.8667,23.24
927.36569,1.7727,14.32
928.085,1.4142,11.39
928.09317,1.8568,15
928.1061,1.2892,10.37
928.11431,3.3368,27.07
928.12139,1.7398,14.05
928.12954,2.0452,16.54
928.13556,1.2176,9.79
928.14256,2.5051,20.29
928.15065,4.8109,39.09
928.15779,1.587,12.8
928.16593,1.7524,14.15
928.17892,2.9975,24.3
928.18706,3.8138,30.96
928.19419,1.494,12.04
928.20811,1.4381,11.59
928.21527,2.2007,17.81
928.22346,3.8578,31.32
928.25171,1.5372,12.4
928.25981,3.3858,27.47
928.28805,1.343,10.81
928.29623,1.9934,16.12
928.33263,1.8267,14.76
928.36899,1.2539,10.09
929.06907,2.4114,19.52
929.09021,4.1978,34.09
929.10542,4.92,39.98
929.11142,1.2072,9.71
929.12435,1.3265,10.68
929.12658,9.0588,73.73
929.13938,1.1813,9.49
929.14184,5.5759,45.33
929.14776,1.7297,13.97
929.16073,1.4312,11.53
929.16295,10.8465,88.31
929.17822,4.4368,36.04
929.18406,2.192,17.74
929.19935,8.946,72.81
929.21457,3.1157,25.27
929.22043,1.6773,13.54
929.23574,8.0428,65.44
929.25094,2.0871,16.88
929.26992,1.6285,13.14
929.27213,6.1818,50.27
929.30848,4.9244,40.02
929.34487,2.9364,23.81
929.3812,1.3031,10.49
930.07245,1.225,9.85
930.0935,1.8299,14.78
930.10069,1.5324,12.36
930.10883,2.1063,17.04
930.12183,1.4663,11.82
930.12989,3.8292,31.09
930.13707,1.833,14.81
930.14521,2.355,19.06
930.15816,2.4446,19.79
930.16629,4.2,34.11
930.17342,2.079,16.81
930.18159,1.8973,15.33
930.19455,2.0409,16.5
930.20267,4.6383,37.68
930.20986,1.619,13.06
930.21795,1.821,14.71
930.23094,1.9227,15.54
930.23909,3.4126,27.69
930.26726,1.425,11.48
930.2755,2.7648,22.41
930.31179,1.7552,14.17
931.06941,1.3209,10.63
931.08464,4.2816,34.77
931.10582,5.3326,43.34
931.11868,1.2005,9.65
931.12103,7.2556,59.02
931.13213,1.4649,11.81
931.13995,1.3458,10.83
931.1422,9.8568,80.24
931.15512,1.4018,11.29
931.15744,6.6672,54.23
931.16112,1.4776,11.91
931.16335,1.3689,11.02
931.16857,1.7197,13.88
931.17632,1.4037,11.31
931.17859,10.2819,83.7
931.1938,5.3729,43.67
931.19974,1.7573,14.19
931.21497,7.6867,62.54
931.23023,3.4542,28.03
931.23605,1.2296,9.89
931.25131,6.7003,54.5
931.26661,2.5138,20.36
931.28769,4.9737,40.42
931.30301,1.7812,14.39
931.32409,4.0087,32.55
931.36047,2.0533,16.6
932.08803,1.913,15.46
932.10909,2.0917,16.92
932.11631,2.22,17.96
932.1244,3.0637,24.84
932.13745,2.0608,16.67
932.14553,4.1713,33.87
932.15264,2.293,18.56
932.16079,3.3155,26.9
932.17378,1.5594,12.58
932.18193,4.2175,34.25
932.18906,2.0262,16.38
932.1972,2.763,22.39
932.2102,2.2952,18.58
932.2183,3.6532,29.65
932.23361,1.9006,15.36
932.2466,1.8208,14.71
932.25467,3.4089,27.66
932.28303,1.3112,10.55
932.29112,2.6411,21.4
932.32755,1.9996,16.17
932.36392,1.3085,10.53
933.06394,1.9582,15.83
933.08512,1.6042,12.94
933.09801,1.3541,10.9
933.10033,7.0752,57.55
933.12142,6.4703,52.62
933.13431,1.6016,12.92
933.13669,8.2298,66.97
933.15205,1.2136,9.76
933.15576,1.7703,14.3
933.15785,9.7123,79.06
933.17077,1.5006,12.1
933.17308,8.1844,66.6
933.17896,1.6971,13.7
933.19192,1.5809,12.75
933.1942,7.978,64.92
933.20948,5.4975,44.69
933.21329,1.2246,9.85
933.23061,7.0347,57.22
933.24584,4.2507,34.52
933.26697,5.7891,47.07
933.2823,2.642,21.4
933.30336,4.3667,35.47
933.31865,1.6649,13.44
933.33978,2.2885,18.52
933.37618,1.4431,11.63
934.09556,1.3672,11.01
934.10368,2.9598,24
934.12482,2.5622,20.75
934.1319,2.7466,22.26
934.14006,4.012,32.58
934.16123,3.5317,28.66
934.16826,2.2123,17.9
934.17647,3.4918,28.33
934.18946,1.9457,15.73
934.19756,4.2696,34.68
934.2048,2.0795,16.82
934.2128,2.7082,21.94
934.22587,1.4815,11.94
934.2339,3.1547,25.58
934.241,1.1981,9.63
934.24921,1.8978,15.34
934.26224,1.4657,11.81
934.27035,2.6814,21.73
934.28565,1.5099,12.17
934.29859,1.4621,11.78
934.30678,2.1427,17.33
935.07959,4.8048,39.04
935.09489,1.7612,14.22
935.10072,2.9251,23.71
935.11596,8.9508,72.85
935.13123,1.5941,12.86
935.13481,1.3737,11.06
935.13708,6.266,50.96
935.15,1.7061,13.77
935.15232,9.6228,78.33
935.17132,1.2771,10.27
935.17346,7.5909,61.76
935.18639,1.9889,16.08
935.18874,7.431,60.46
935.20416,1.1723,9.42
935.20989,6.1491,50
935.22276,1.3571,10.93
935.22514,6.0874,49.5
935.23111,1.3612,10.96
935.23638,1.3103,10.55
935.24628,5.6732,46.12
935.26152,4.8986,39.81
935.28267,4.2364,34.41
935.2979,3.0481,24.72
935.319,3.3044,26.81
935.33427,1.8238,14.73
935.35539000000006,1.7988,14.53
936.0829,1.6565,13.37
936.10404,1.3629,10.97
936.11127,1.9472,15.74
936.11929,4.0612,32.98
936.13221,1.3399,10.79
936.14044,2.9619,24.01
936.14755,2.8668,23.24
936.15568,4.5835,37.24
936.16864,1.574,12.7
936.17684,2.8288,22.93
936.18399,3.2607,26.45
936.19205,3.459,28.07
936.2133,2.659,21.54
936.22033,2.1065,17.04
936.2285,3.117,25.28
936.24962,2.8901,23.43
936.25672,1.2517,10.07
936.26496,2.1701,17.56
936.286,1.9207,15.52
936.30125,1.7514,14.14
936.32233,1.7087,13.79
936.33767,1.3444,10.82
937.03769,1.2814,10.31
937.05884,1.5176,12.24
937.07428,1.7321,13.99
937.08,1.2062,9.7
937.09289,1.2843,10.33
937.09525,6.4937,52.81
937.11053,2.1851,17.68
937.11638,2.2103,17.88
937.12922,1.5074,12.15
937.13164,10.4395,84.99
937.14686,1.8404,14.87
937.15092,1.4801,11.93
937.15279,6.4177,52.19
937.16564,1.4598,11.76
937.16803,9.7671,79.5
937.18316,1.3176,10.6
937.18918,6.0656,49.32
937.20206,1.769,14.29
937.20439,8.1139,66.02
937.21955,1.4954,12.05
937.22549,4.8672,39.55
937.23846,1.2813,10.31
937.24074,6.5792,53.51
937.26191,4.0486,32.87
937.27486,1.5662,12.63
937.27717,5.119,41.6
937.29832,3.1288,25.37
937.31355,3.2941,26.72
937.33475,2.0355,16.46
937.34998,1.6797,13.56
938.0905,1.2347,9.93
938.09861,3.2673,26.5
938.10583,1.4556,11.73
938.11382,1.3401,10.79
938.12689,2.4237,19.62
938.135,4.7339,38.46
938.15608,2.3978,19.41
938.16323,2.9151,23.63
938.17134,5.1205,41.61
938.18442,1.5617,12.6
938.19252,2.8192,22.85
938.19966,2.8401,23.02
938.20775,3.8231,31.04
938.22078,1.446,11.65
938.2289,2.461,19.93
938.23611,1.9672,15.9
938.24415,3.3116,26.86
938.26523,1.5101,12.17
938.27247,1.243,10
938.28055,2.2383,18.11
938.30167,1.2482,10.04
938.31695,1.8514,14.96
938.35323,1.3916,11.21
939.0533,1.4347,11.56
939.07449,3.1389,25.46
939.08976,2.3402,18.94
939.1086,1.3304,10.71
939.11092,8.9322,72.7
939.12381,1.568,12.65
939.12613,3.1482,25.53
939.13206,3.5882,29.12
939.14495,1.3744,11.07
939.14726,10.9964,89.53
939.16254,2.727,22.1
939.16629,1.5879,12.81
939.1684,4.3782,35.56
939.1813,1.6588,13.39
939.18369,10.0995,82.21
939.19472,1.8812,15.2
939.19633,1.3021,10.48
939.19891,2.3545,19.06
939.20475,4.0898,33.21
939.21773,1.618,13.05
939.22002,8.1528,66.34
939.23533,1.4033,11.3
939.2412,3.6291,29.45
939.25646,6.4198,52.21
939.27758,2.5757,20.86
939.29054,1.4129,11.38
939.29281,4.7033,38.21
939.31394,1.3924,11.22
939.32925,3.1927,25.9
939.36561,1.4577,11.75
940.07785,1.1947,9.6
940.10619,1.4201,11.44
940.11425,3.9417,32
940.12152,1.4203,11.44
940.12948,1.6223,13.09
940.13532,1.4818,11.94
940.14256,3.2489,26.35
940.15063,4.7473,38.57
940.16592,1.3208,10.63
940.17179,1.8309,14.79
940.17894,2.7078,21.94
940.18707,4.5285,36.79
940.20814,1.6191,13.06
940.21526,2.4263,19.65
940.22342,3.588,29.12
940.24459,1.8498000000000001,14.94
940.25172,1.5855,12.79
940.25978,3.1736,25.74
940.29623,2.517,20.39
940.33255,1.5918,12.84
941.06904,1.8462,14.91
941.09014,4.3176,35.07
941.10545,3.6804,29.87
941.11128,1.2641,10.17
941.12421,1.4423,11.62
941.12652,9.6018,78.16
941.1418,4.0343,32.76
941.14556,1.4923,12.03
941.1477,2.7033,21.9
941.16065,1.3698,11.03
941.16295,10.4663,85.2
941.17589,1.3989,11.27
941.17817,3.5077,28.46
941.18206,1.4472,11.66
941.18405,3.4992,28.39
941.19933,9.2761,75.5
941.21459,2.2101,17.88
941.2204,3.0128,24.43
941.22675,1.2678,10.2
941.23571,7.1409,58.09
941.25684,2.0781,16.81
941.27208,6.0381,49.1
941.30848,4.6785,38.01
941.34481,2.6578,21.53
941.38117,1.3776,11.09
942.09355,2.0209,16.34
942.10069,1.4647,11.8
942.10881,2.0216,16.35
942.12186,1.6389,13.22
942.12988,4.8613,39.5
942.13701,2.0202,16.33
942.14518,2.6996000000000002,21.87
942.15108,1.3147,10.58
942.1582,2.3281,18.85
942.16626,4.9383,40.13
942.18156,1.7902,14.46
942.18738,1.7199,13.89
942.19457,2.0014,16.18
942.20264,4.5306,36.8
942.231,2.2065,17.85
942.23906,3.4952,28.36
942.26731,1.6469,13.29
942.27546,3.3384,27.08
942.31184,2.3412,18.95
942.34816,1.2054,9.69
942.38455,1.2448,10.01
943.04828,1.237,9.95
943.06942,1.6853,13.6
943.08238,1.2228,9.83
943.08469,3.6668,29.76
943.10357,1.2055,9.69
943.1058,5.8673,47.7
943.12109,5.3755,43.69
943.14001,1.8289,14.77
943.14218,10.362,84.35
943.15515,1.4201,11.44
943.15744,4.0089,32.55
943.16132,1.2694,10.21
943.16332,2.2147,17.92
943.17633,1.5991,12.9
943.17859,9.6314,78.4
943.19383,3.8137,30.96
943.19968,2.0919,16.92
943.21274,1.6362,13.2
943.215,7.9158,64.41
943.23021,2.7495,22.28
943.23606,1.7738,14.33
943.24901,1.212,9.74
943.25138,6.5422,53.21
943.26658,1.9676,15.91
943.28771,4.9498,40.22
943.32413,4.1433,33.65
943.36052,2.4825,20.1
944.08812,1.717,13.86
944.10923,2.8698,23.26
944.11637,1.6913,13.65
944.12447,2.3936,19.38
944.1375,1.5036,12.12
944.1456,3.908,31.73
944.15272,1.8761,15.16
944.16083,2.1474,17.37
944.17393,2.2041,17.83
944.18195,4.7947,38.96
944.18916,1.7313,13.98
944.19729,1.7332,13.99
944.21026,2.0224,16.35
944.21839,4.2175,34.25
944.23358,1.2842,10.33
944.25476,3.0338,24.6
944.2911,2.7562,22.34
944.32753,1.964,15.88
945.06403,1.9324,15.62
945.08512,1.9075,15.41
945.098,1.2052,9.69
945.10034,5.3853,43.77
945.12147,6.6869,54.39
945.1345,1.4156,11.4
945.13674,6.3939,52
945.14787,1.3921,11.21
945.1579,9.3083,75.76
945.17311,5.5471,45.09
945.17899,1.1721,9.42
945.18422,1.2251,9.85
945.19422,8.3408,67.87
945.20956,4.3561,35.38
945.22838,1.1887,9.55
945.23064,7.2988,59.38
945.2459,2.6008,21.07
945.26703,5.7999,47.15
945.28236,1.9145,15.47
945.30342,4.393,35.68
945.33979,2.9793,24.16
945.37619,1.5289,12.33
946.09563,1.1779,9.47
946.10377,2.2526,18.23
946.12489,3.1037,25.17
946.13207,2.0291,16.41
946.14008,3.076,24.94
946.15312,1.672,13.49
946.16123,3.2854,26.65
946.16834,2.197,17.78
946.17645,2.8583,23.17
946.18948,2.0505,16.58
946.19758,3.9784,32.3
946.20483,1.8684,15.1
946.21276,1.9769,15.98
946.22591,1.9897,16.09
946.23402,3.4402,27.91
946.24922,1.3757,11.08
946.27038,2.7634,22.39
946.3067,1.9244,15.55
946.34314,1.5363,12.39
947.07961,3.1446,25.5
947.10077,2.9751,24.12
947.11602,6.5296,53.1
947.13123,1.3412,10.8
947.13494,1.4877,11.99
947.13717,6.8458,55.68
947.15007,1.395,11.24
947.15239,7.2039,58.6
947.15617,1.2709,10.22
947.17134,1.4261,11.49
947.17353,8.0256,65.3
947.18877,6.7777,55.13
947.20775,1.4743,11.88
947.2099,7.1361,58.05
947.22516,4.4243,35.94
947.24417,1.3454,10.83
947.24629,6.2078,50.48
947.26151,3.189,25.86
947.28265,4.8012,39.01
947.29798,1.8428,14.89
947.31906,3.5153,28.53
947.33431,1.4676,11.83
947.35543,1.9183,15.5
948.08298,1.7606,14.22
948.10419,1.6994,13.72
948.11125,1.8264,14.75
948.11936,2.7326,22.14
948.13232,1.265,10.18
948.14045,2.8539,23.13
948.14762,2.3064,18.67
948.15576,3.3393,27.09
948.16877,1.3265,10.68
948.17687,3.3578,27.24
948.18397,1.9389,15.67
948.19215,2.7226,22.06
948.20513,1.5788,12.74
948.21323,3.1062,25.19
948.22042,1.7748,14.33
948.22852,1.5362,12.39
948.24152,1.7049,13.76
948.24965,2.1445,17.35
948.25682,1.3157,10.59
948.26497,1.5315,12.35
948.27802,1.3742,11.07
948.28598,2.3944,19.39
948.32237,1.6821,13.58
949.05891,1.5531,12.52
949.09529,5.0191,40.79
949.11055,1.4626,11.79
949.11636,3.3238,26.96
949.12923,1.4873,11.99
949.13168,7.4739,60.8
949.14692,1.2727,10.24
949.15066,1.5247,12.29
949.15275,6.0958,49.57
949.1657,1.3221,10.64
949.16802,7.6591,62.31
949.18917,6.0358,49.08
949.20211,1.2389,9.96
949.20438,7.0696,57.51
949.22558,5.3363,43.37
949.2408,4.6863,38.07
949.26195,4.2237,34.3
949.27718,3.2833,26.63
949.29827,3.0527,24.75
949.31357,2.1642,17.51
949.33467,2.309,18.69
949.37107,1.8143,14.66
950.09859,1.9292,15.59
950.11971,1.5908,12.83
950.12688,1.7498,14.13
950.135,3.1797,25.79
950.14791,1.2153,9.77
950.15615,2.6449,21.43
950.16329,2.1683,17.54
950.17141,3.8277,31.07
950.18444,1.6123,13.01
950.19254,2.6596,21.55
950.19971,1.9661,15.89
950.20777,2.8925,23.45
950.22076,1.3018,10.48
950.22887,2.3557,19.07
950.23604,1.5022,12.11
950.24413,1.9829,16.03
950.26529,2.1337,17.26
950.28061,1.8322,14.8
950.30161,1.7107,13.81
950.31689,1.2307,9.9
951.07227,1.1986,9.63
951.07453,2.4833,20.11
951.08982,1.4492,11.68
951.09561,1.5083,12.16
951.1109,6.4827,52.72
951.12378,1.2443,10.01
951.12617,1.8419,14.88
951.13204,3.4606,28.08
951.14495,1.6103,12.99
951.14731,9.1593,74.55
951.15865,1.4463,11.65
951.16245,1.6721,13.5
951.16841,5.1285,41.68
951.18367,7.6655,62.37
951.20483,5.2548,42.71
951.21788,1.2658,10.18
951.2201,6.0227,48.97
951.24119,4.0726,33.07
951.25644,4.2435,34.46
951.27764,3.0672,24.87
951.29289000000006,3.0006,24.33
951.31398,2.5439,20.6
951.3292,1.89,15.27
952.10623,1.4389,11.59
952.11426,2.6568,21.53
952.13543,2.1495,17.39
952.14255,2.1199,17.15
952.1506,3.4899,28.32
952.16363,1.5427,12.44
952.17183,2.0909,16.91
952.17889,2.7456,22.25
952.18705,3.7579,30.5
952.20814,2.355,19.06
952.21532,1.6946,13.68
952.22346,2.4105,19.52
952.24456,1.6569,13.37
952.25173,1.3943,11.23
952.25971,2.2054,17.84
952.28095,1.3326,10.73
952.29616,1.5429,12.44
952.31733,1.3393,10.78
952.33255,1.2252,9.85
953.06908,1.5517,12.51
953.09012,3.8532,31.28
953.10547,2.5361,20.54
953.11138,1.4906,12.02
953.12655,7.1112,57.85
953.14186,1.9172,15.49
953.14768,3.3184,26.92
953.16295,8.292,67.48
953.17817,1.6439,13.27
953.18406,3.6747,29.83
953.19932,7.1146,57.87
953.22042,3.1057,30.45
953.23572,5.3258,52.23
953.24695,1.1668,11.43
953.25683,2.472,24.23
953.27209,4.3083,42.25
953.29316,2.0941,20.53
953.30847000000006,3.3606,32.95
953.32965,1.3128,12.86
953.34484,1.8564,18.19
954.09358,1.5058,14.76
954.10877,1.2372,12.12
954.12178,1.5575,15.26
954.12988,3.3644,32.99
954.13697,1.4092,13.81
954.14523,1.3513,13.24
954.15095,1.4485,14.19
954.15816,2.2006,21.57
954.16627,4.3995,43.14
954.1695,1.2599,12.34
954.18745,1.8941,18.56
954.19458,2.2576,22.13
954.20265,3.1331,30.72
954.22373,1.9631,19.24
954.23102,1.4074,13.79
954.23903,2.7753,27.21
954.26024,1.6167,15.84
954.27543,2.2559,22.11
954.31178,1.765,17.3
955.06947,1.9055,18.68
955.08472,2.2642,22.19
955.10583,4.162,40.81
955.12102,2.9854,29.27
955.12703,1.7909,17.55
955.13983,1.5709,15.39
955.14216,7.8057,76.55
955.15745,3.0301,29.71
955.16335,2.4654,24.17
955.17857,7.4111,72.68
955.19383,1.8712,18.34
955.19772,1.169,11.45
955.19968,2.276,22.31
955.21497,5.934,58.19
955.23025,1.7096,16.76
955.23612,2.0768,20.36
955.25136,5.1177,50.19
955.27254,1.7422,17.07
955.28774,3.9328,38.56
955.32411,2.7615,27.07
955.36051,1.5677,15.36
955.39695,1.1692,11.45
956.10916,2.0788,20.38
956.12441,1.4436,14.15
956.13744,1.4007,13.72
956.14555,3.93,38.53
956.17382,2.0985,20.57
956.18196,3.5322,34.63
956.18913,1.1997,11.75
956.21025,2.1378,20.95
956.21832,3.039,29.8
956.24663,1.6021,15.7
956.25473,2.664,26.12
956.29105,1.783,17.47
956.32743,1.6131,15.81
957.06389,1.2515,12.26
957.08507,1.6144,15.82
957.10036,3.1399,30.78
957.12147,5.1138,50.15
957.1367,3.8704,37.95
957.14258,1.3645,13.37
957.1556,1.263,12.37
957.15782,7.9946,78.41
957.17311,2.9898,29.31
957.17694,1.278,12.52
957.17896,1.5645,15.33
957.19179,1.2318,12.07
957.19424,6.8183,66.87
957.20946,2.1889,21.46
957.22827,1.1709,11.47
957.23062,5.6873,55.77
957.24581,1.6787,16.45
957.25174,1.3447,13.17
957.267,4.424,43.38
957.2823,1.7949,17.59
957.30339,3.7736,37
957.33978,2.2506,22.06
957.37617,1.9053,18.67
958.10379,1.8056,17.7
958.1248,2.8809,28.24
958.13195,1.2409,12.16
958.1401,1.6621,16.29
958.16125,3.7978,37.24
958.16841,1.5802,15.49
958.17651,1.7871,17.51
958.18944,1.9471,19.08
958.19763,2.9602,29.02
958.21279,1.6591,16.26
958.22591,1.5426,15.12
958.23398,2.8282,27.73
958.27027,2.2059,21.62
958.30678,1.9313,18.93
959.07962,2.195,21.52
959.10073,2.5463,24.96
959.11599,4.1931,41.12
959.13713,5.3772,52.73
959.1524,4.262,41.79
959.17354,6.1243,60.06
959.18879,4.3089,42.25
959.20991,6.2081,60.88
959.22516,3.1881,31.26
959.24629,4.9866,48.9
959.26156,1.973,19.34
959.28262,3.6568,35.86
959.31902,2.6663,26.14
959.35538,2.0421,20.02
960.08308,1.3982,13.7
960.11931,2.0207,19.81
960.14046,2.8082,27.53
960.14759,1.75,17.15
960.15576,1.8693,18.32
960.16879,1.61,15.78
960.17685,3.2646,32.01
960.18395,1.4058,13.77
960.19225,1.65,16.17
960.20507,1.8166,17.8
960.21326,2.741,26.87
960.22851,1.5998000000000001,15.68
960.24958,2.211,21.67
960.28604,2.016,19.76
961.05886,1.2959,12.7
961.09528,3.7859,37.12
961.11646,2.9451,28.87
961.13165,5.4111,53.06
961.15278,5.2332,51.32
961.16806,5.6394,55.3
961.18699,1.3883,13.6
961.18914,5.4935,53.87
961.20436,3.594,35.24
961.22554,4.6062,45.17
961.24079,2.8614,28.05
961.26194,3.7011,36.29
961.27721,1.8982,18.6
961.29832,3.033,29.74
961.31359,1.2169,11.92
961.33475,2.5821,25.31
962.09856,1.4059,13.78
962.1198,1.4289,14
962.1268,1.6111,15.79
962.13505,2.9699,29.12
962.14802,1.2715,12.46
962.15615,2.5844,25.34
962.16323,2.0891,20.48
962.17136,2.7277,26.74
962.19253,3.3163,32.51
962.19967,1.5631,15.32
962.20769,1.7754,17.4
962.22889,2.2747,22.3
962.24414,1.6162,15.84
962.26524,2.1364,20.94
962.30163,1.6843,16.51
963.07449,2.2764,22.32
963.0956,1.5264,14.96
963.1086,1.2077,11.83
963.11091,4.6722,45.82
963.12619,1.7089,16.75
963.13205,3.4612,33.94
963.1449,1.3066,12.8
963.14727,6.8692,67.37
963.16252,1.3504,13.23
963.16841,4.1012,40.21
963.18372,5.4653,53.6
963.2048,4.2568,41.74
963.22005,4.4217,43.36
963.24123,3.7384,36.66
963.24772,1.3264,13
963.25642,3.2309,31.68
963.27759,3.423,33.56
963.29284,2.0869,20.46
963.31394,2.0642,20.23
963.32924,1.6005,15.68
963.35035,1.4841,14.54
964.11432,1.9433,19.05
964.13542,1.6716,16.38
964.14252,2.0694,20.28
964.15066,2.9554,28.98
964.17182,1.9175,18.79
964.17894,1.9102,18.72
964.18708,2.2378,21.94
964.20816,2.5572,25.07
964.21538,2.0196,19.8
964.22345,1.4086,13.8
964.24451,2.0002,19.61
964.25161,1.3326,13.06
964.25988,1.5465,15.15
964.28103,1.7549,17.2
964.2961,1.4967,14.67
964.31741,1.2839,12.58
965.09016,2.9667,29.09
965.10538,1.5151,14.85
965.11139,1.9838,19.44
965.12655,5.6483,55.39
965.14194,1.5547,15.24
965.14575,1.428,13.99
965.14773,3.8698,37.94
965.16296,6.6784,65.49
965.17832,1.3896,13.62
965.1841,3.5407,34.72
965.19698,1.1886,11.64
965.19933,5.4808,53.75
965.22045,3.2324,31.69
965.2357,4.1015,40.22
965.25686,2.8877,28.31
965.27207,3.1975,31.35
965.2932,2.0173,19.77
965.30852,1.7291,16.95
965.32962,1.5094,14.79
965.34491,1.5573,15.26
966.12177,1.183,11.59
966.12991,2.7132,26.6
966.15105,1.523,14.92
966.15817,1.5767,15.45
966.16629,3.375,33.09
966.18751,1.8166,17.8
966.19451,1.365,13.37
966.20272,2.7935,27.39
966.22386,1.6726,16.39
966.23901,1.9124,18.74
966.26009,1.3273,13.01
966.27542,1.7284,16.94
967.10588,4.1997,41.18
967.12111,2.2058,21.62
967.12693,1.2203,11.96
967.14223,6.7322,66.02
967.15747,1.8028,17.67
967.16335,2.2456,22.01
967.17862,5.8891,57.75
967.19027,1.2158,11.91
967.19384,1.4762,14.47
967.19767,1.3227,12.96
967.19973,2.9117,28.55
967.21494,4.9699,48.74
967.23611,2.2737,22.29
967.25133,4.0212,39.43
967.27253,2.1188,20.77
967.28775,3.1143,30.53
967.30894,1.3088,12.82
967.3241,2.545,24.95
967.34523,1.2808,12.55
967.36044,1.5958,15.64
968.10913,1.7904,17.55
968.13738,1.2979,12.72
968.14554,3.1909,31.28
968.17381,2.2588,22.14
968.1819,3.1809,31.19
968.21023,1.8,17.64
968.21835,2.9736,29.15
968.23948,1.5265,14.96
968.25477,2.185,21.42
968.2912,1.6774,16.44
969.08503,2.5332,24.83
969.10034,1.9741,19.35
969.12146,5.4984,53.92
969.13672,2.6136,25.62
969.14259,1.2652,12.4
969.15779,6.3057,61.84
969.17304,2.5063,24.57
969.17895,2.2841,22.39
969.1942,5.7475,56.36
969.20945,1.6409,16.08
969.21538,2.1543,21.12
969.23065,4.8631,47.69
969.25184,1.5578,15.27
969.26698,3.7347,36.62
969.28813,1.7314,16.97
969.30339,3.1198,30.59
969.33975,1.731,16.96
969.37619,1.3358,13.09
970.12479,2.2944,22.49
970.14009,1.2436,12.18
970.15306,1.8016,17.66
970.1612,3.1332,30.72
970.16839,1.833,17.97
970.17645,1.2912,12.65
970.18942,1.9115,18.74
970.19759,3.315,32.5
970.22585,1.7035,16.69
970.23391,2.3131,22.67
970.26216,1.1864,11.62
970.2704,1.9569,19.18
970.30669,2.0172,19.77
971.0795,1.7022,16.68
971.10065,3.5141,34.46
971.116,3.2809,32.17
971.13707,5.532,54.25
971.15232,3.9168,38.41
971.15824,1.4142,13.86
971.17123,1.1676,11.44
971.17351,6.4083,62.85
971.18871,2.3765,23.3
971.19466,1.5046,14.74
971.20987,5.9657,58.5
971.22513,2.0573,20.16
971.23103,1.2714,12.46
971.24621,4.5859,44.97
971.26151,1.5166,14.86
971.2675,1.2196,11.95
971.28264,4.0557,39.77
971.31907,2.9477,28.9
971.35543,1.8275,17.91
971.39182,1.2261,12.01
972.11945,1.7235,16.89
972.1405,2.9618,29.04
972.14773,1.2899,12.64
972.15561,1.4629,14.33
972.16872,1.528,14.97
972.17681,3.3839,33.18
972.19213,1.5759,15.44
972.20518,1.3208,12.94
972.21319,2.9831,29.25
972.22852,1.4054,13.77
