m/z,I,S/N
846.28826,0.5521,14.36
846.29073,1.4564,37.91
846.29382,1.544,40.2
846.30187,0.8872,23.09
846.31896,1.2336,32.11
846.3271,1.1893,30.96
846.3302,0.9964,25.93
846.3383,0.5318,13.83
846.35536,0.5769,15.01
846.36346,0.7971,20.74
847.19143,0.466,12.12
847.19375,0.6372,16.58
847.20503,0.5552,14.44
847.22782,0.6639,17.27
847.23021,2.0557,53.52
847.24146,1.6072,41.84
847.24934,0.4805,12.5
847.25267,0.6753,17.57
847.2608,0.7309,19.02
847.26415,0.6941,18.06
847.2666,3.3253,86.59
847.27783,1.9815,51.59
847.28599,0.6222,16.19
847.28908,0.6896,17.94
847.29722,0.7572,19.7
847.30299,3.739,97.37
847.31421,1.3632,35.49
847.31589,0.5251,13.66
847.32223,0.5213,13.56
847.33056,0.4983,12.96
847.33352,0.5971,15.53
847.33937,2.5662,66.82
847.35051,0.4006,10.41
847.37576,0.9932,25.85
848.20028,0.3995,10.39
848.22543,0.8258,21.49
848.23363,0.7395,19.24
848.23674,0.9388,24.43
848.2448,0.4118,10.71
848.26184,1.6563,43.12
848.26997,1.3257,34.51
848.27312,1.3564,35.31
848.2811,0.6874,17.88
848.28834,0.4171,10.84
848.29236,0.5251,13.66
848.29826,1.3239,34.46
848.30406,0.419,10.89
848.30638,1.678,43.68
848.30944,1.0466,27.24
848.31758,0.7514,19.55
848.33461,0.9735,25.34
848.34271,1.0778,28.05
848.34586,0.4556,11.85
848.37918,0.5716,14.87
849.2095,1.1107,28.91
849.22069,0.9127,23.75
849.22821,0.428,11.13
849.23195,0.5142,13.37
849.24016,0.4561,11.86
849.24352,0.527,13.71
849.24587,2.6451,68.87
849.25706,1.6005,41.67
849.26511,0.73,18.99
849.26843,0.6856,17.84
849.27009,0.4705,12.24
849.2765,0.496,12.9
849.27985,0.4487,11.67
849.28228,3.6142,94.12
849.29353,1.5676,40.81
849.30144,0.7183,18.69
849.30981,0.4265,11.09
849.31283,0.4767,12.4
849.31865,3.2326,84.18
849.32988,0.7639,19.88
849.33744,0.6281,16.34
849.3461,0.4674,12.15
849.35502,1.6222,42.23
849.39143,0.8411,21.89
850.20475,0.4477,11.64
850.21287,0.4216,10.96
850.21591,0.456,11.86
850.22884,0.433,11.26
850.24111,0.9661,25.14
850.24919,1.1308,29.43
850.2524,0.8774,22.83
850.26038,0.613,15.95
850.27754,1.5361,39.99
850.28561,1.5734,40.96
850.28876,1.017,26.47
850.29679,0.64,16.65
850.31389,0.9901,25.77
850.32205,1.1751,30.59
850.32515,0.6662,17.33
850.34039,0.4035,10.49
850.35026,0.549,14.28
850.35842,0.8568,22.3
851.18878,0.5381,14
851.19985,0.418,10.87
851.22517,1.2248000000000001,31.88
851.23631,0.8275,21.53
851.23808,0.6513,16.94
851.24441,0.5011,13.03
851.24929,0.4635,12.05
851.26154,2.8646,74.59
851.27274,1.2244,31.87
851.27448,0.6125,15.93
851.27682,0.4235,11.01
851.28076,0.6702,17.44
851.28577,0.4753,12.36
851.29793,3.2024,83.39
851.30914,0.837,21.78
851.31321,0.4398,11.43
851.31663,0.5148,13.39
851.33433,1.9635,51.12
851.34949,0.4228,10.99
851.37071,1.0318,26.85
852.20815,0.4243,11.03
852.22048,0.4456,11.59
852.2285,0.7944,20.67
852.23162,0.5914,15.38
852.23334,0.5344,13.9
852.23967,0.5592,14.55
852.24452,0.5444,14.16
852.25674,0.7208,18.75
852.26484,1.0376,27.01
852.26803,0.6649,17.3
852.26966,0.4272,11.11
852.27599,0.5781,15.04
852.2833,0.7108,18.49
852.29316,0.753,19.59
852.3013,1.1405,29.69
852.30443,0.4506,11.72
852.31243,0.4019,10.45
852.31417,0.4654,12.1
852.3196,0.4456,11.59
852.32955,0.5914,15.38
852.3377,1.1296,29.4
852.34064,0.4177,10.86
853.20438,0.6727,17.5
853.21732,0.4129,10.73
853.22323,0.502,13.06
853.22848,0.6081,15.82
853.24081,1.5265,39.74
853.252,0.7003,18.22
853.25364,0.8292,21.58
853.25606,0.5427,14.11
853.25954,0.9009,23.44
853.2649,0.6036,15.7
853.26718,0.4453,11.58
853.27717,2.379,61.94
853.27871,0.4288,11.15
853.28843,0.6323,16.45
853.29003,0.6277,16.33
853.29249,0.8622,22.44
853.29595,0.5534,14.39
853.30363,0.5414,14.08
853.31359,2.1342,55.57
853.3289,0.7888,20.53
853.33257,0.4425,11.51
853.34997,1.0138,26.39
853.3652,0.5676,14.76
853.38631,0.5169,13.44
854.19958,0.4615,12
854.21252,0.5147,13.38
854.21841,0.4839,12.58
854.22378,0.5018,13.05
854.22628,0.616,16.03
854.23604,0.5054,13.14
854.24421,0.4915,12.78
854.24889,0.4632,12.04
854.25138,0.4349,11.31
854.26008,0.5951,15.48
854.26259,0.8779,22.84
854.26825,0.4206,10.93
854.27248,0.5273,13.71
854.27393,0.423,11
854.28054,1.0255,26.69
854.28531,0.5389,14.02
854.28768,0.4642,12.07
854.29334,0.4216,10.96
854.29629,0.4157,10.81
854.29901,1.0438,27.17
854.3088,0.5907,15.37
854.31706,0.6587,17.14
854.32413,0.4819,12.53
854.33549,0.5589,14.54
854.34524,0.4807,12.5
854.35326,0.4303,11.19
855.19658,0.448,11.65
855.20239,0.4432,11.52
855.20783,0.5496,14.29
855.21018,0.5204,13.54
855.22014,0.4573,11.89
855.23295,0.9286,24.17
855.2353,0.7683,19.99
855.23881,0.6312,16.42
855.24412,0.8963,23.32
855.24654,0.6689,17.4
855.24835,0.4333,11.27
855.25647,1.0933,28.46
855.25796,0.4015,10.44
855.26927,0.9565,24.89
855.27175,1.2337,32.11
855.27538,0.4325,11.25
855.28056,0.4776,12.42
855.28297,0.9214,23.98
855.29286,1.4666,38.18
855.29425,0.4134,10.75
855.304,0.5117,13.31
855.30566,0.6232,16.21
855.30811,1.5201,39.57
855.31158,0.5393,14.03
855.31935,0.7392,19.23
855.32927,0.8984,23.38
855.33873,0.4415,11.48
855.34453,0.9217,23.99
855.36569,0.4389,11.41
855.38094,0.4099,10.66
856.22824,0.407,10.58
856.23066,0.5081,13.21
856.23926,0.69,17.95
856.24183,0.9449,24.59
856.24769,0.4028,10.47
856.25982,0.6287,16.36
856.2646,0.6932,18.03
856.26694,0.8576,22.32
856.27279,0.5584,14.53
856.2753,0.6305,16.4
856.27827,1.2637,32.89
856.28392,0.4802,12.49
856.28953,0.4197,10.91
856.29628,0.7176,18.67
856.30341,0.8522,22.18
856.31158,0.6379,16.6
856.31461,1.1317,29.46
856.33977,0.5709,14.85
856.34792,0.47,12.22
856.35098,0.579,15.06
857.21223,0.5966,15.52
857.2146,0.6545,17.03
857.21799,0.5045,13.12
857.22351,0.5081,13.21
857.22583,0.4574,11.89
857.23574,0.5312,13.82
857.23717,0.3953,10.28
857.24854,1.1493,29.92
857.25105,1.4249,37.09
857.25434,0.639,16.62
857.25976,0.6935,18.04
857.26224,1.2506,32.55
857.27218,0.6255,16.27
857.27353,0.575,14.96
857.27925,0.5265,13.69
857.28166,0.6926,18.02
857.28497,0.9698,25.24
857.28739,2.0642,53.74
857.29862,1.1978,31.18
857.30657,0.4441,11.55
857.30849,0.7392,19.23
857.30988,0.4242,11.03
857.31804,0.4795,12.47
857.32142,0.5262,13.69
857.32378,2.1163,55.1
857.33505,1.0137,26.38
857.36017,1.1586,30.16
857.39664,0.5329,13.86
858.18483,0.4607,11.98
858.21536,0.4712,12.25
858.2186,0.3998,10.39
858.2211,0.6184,16.09
858.24379,0.4878,12.69
858.24631,0.6468,16.83
858.2545,0.624,16.23
858.25752,1.3711,35.69
858.26554,0.5848,15.21
858.26884,0.53,13.79
858.27536,0.5151,13.4
858.28018,0.481,12.51
858.28262,1.2362,32.18
858.29087,0.9079,23.63
858.29389,1.332,34.67
858.302,0.4544,11.81
858.31902,0.8549,22.25
858.32714,0.8876,23.1
858.3303,0.8455,22
858.33836,0.4626,12.03
858.35545,0.571,14.85
858.36359,0.5186,13.49
858.36668,0.4184,10.88
859.19148,0.5581,14.52
859.20508,0.4151,10.79
859.22783,0.91,23.68
859.23029,1.1633,30.28
859.23355,0.6018,15.66
859.23917,0.4861,12.64
859.24154,0.9549,24.85
859.2528,0.7563,19.68
859.26087,0.7393,19.24
859.26422,0.8219,21.39
859.26665,2.1505,55.99
859.27006,0.4255,11.06
859.2755,0.414,10.76
859.27786,1.6371,42.62
859.28921,0.6788,17.66
859.29729,0.7021,18.27
859.30057,0.5034,13.09
859.30306,2.7195,70.81
859.31428,1.1608,30.21
859.33354,0.4245,11.04
859.33944,1.957,50.95
859.35061,0.4802,12.49
859.37578,1.0017,26.07
860.22557,0.7071,18.4
860.23673,0.9131,23.76
860.24481,0.5087,13.23
860.26192,1.0742,27.96
860.27,0.9086,23.64
860.27314,1.3844,36.04
860.28118,0.7028,18.29
860.29833,1.1327,29.48
860.30642,1.3173,34.29
860.3095,1.1494,29.92
860.31773,0.6092,15.85
860.3347,0.7127,18.54
860.34281,0.7317,19.04
860.34592,0.5756,14.97
860.37103,0.4148,10.78
860.37899,0.444,11.54
861.20717,0.4159,10.81
861.20947,0.8155,21.22
861.22077,0.7471,19.44
861.2401,0.5456,14.19
861.24343,0.6228,16.2
861.24593,1.711,44.55
861.25712,1.4053,36.58
861.2684,0.6427,16.72
861.27651,0.7738,20.13
861.27989,0.8227,21.41
861.28231,2.8924,75.32
861.29353,1.716,44.68
861.3016,0.6559,17.06
861.30487,0.5055,13.15
861.31287,0.5877,15.29
861.31623,0.4176,10.86
861.31867,2.6909,70.07
861.32992,0.9054,23.56
861.35507,1.6022,41.71
861.37367,0.4204,10.93
861.3915,0.6858,17.84
861.42106,0.4145,10.78
862.21282,0.4221,10.97
862.21607,0.6292,16.37
862.24107,0.8703,22.65
862.24923,0.7695,20.02
862.25242,1.1417,29.72
862.26048,0.6195,16.11
862.27511,0.4236,11.01
862.27749,1.3441,34.99
862.28567,1.24,32.28
862.28879,1.2805,33.33
862.29693,0.5952,15.48
862.31394,1.1293,29.39
862.32205,1.1947,31.1
862.32519,0.8541,22.23
862.33323,0.4894,12.73
862.35027,0.5123,13.32
862.35843,0.6882,17.91
863.20002,0.4317,11.22
863.22285,0.4824,12.54
863.22515,1.3665,35.57
863.23637,0.8631,22.46
863.23821,0.4238,11.02
863.24425,0.5064,13.17
863.24768,0.6066,15.78
863.25571,0.4386,11.4
863.2591,0.534,13.89
863.26156,2.2604,58.86
863.2728,1.3752,35.8
863.28078,0.5831,15.17
863.29219,0.616,16.02
863.29795,2.9438,76.66
863.30914,1.1921,31.03
863.31721,0.4516,11.74
863.3343,2.112,54.99
863.37064,1.0988,28.6
863.40719,0.4593,11.94
864.22035,0.661,17.2
864.22848,0.5965,15.52
864.23159,0.5634,14.66
864.23943,0.4688,12.19
864.25676,1.1908,31
864.26487,1.0114,26.32
864.268,0.8264,21.51
864.27599,0.6504,16.92
864.29311,1.2474,32.47
864.30126,0.9634,25.07
864.30449,0.5909,15.37
864.31234,0.4567,11.88
864.32951,0.9109,23.71
864.33758,1.0178,26.49
864.34079,0.4391,11.42
864.36593,0.4532,11.78
864.37406,0.4819,12.53
865.20442,0.6147,15.99
865.21726,0.4625,12.03
865.22674,0.4042,10.51
865.23479,0.4005,10.41
865.24074,1.4262,37.13
865.252,0.988,25.71
865.25368,0.7324,19.06
865.26,0.5826,15.16
865.26493,0.5296,13.77
865.27716,2.248,58.53
865.28842,1.0197,26.54
865.29,0.459,11.94
865.29637,0.6404,16.66
865.31356,2.4022,62.55
865.32472,0.6371,16.57
865.32879,0.4892,12.72
865.34994,1.5297,39.82
865.38634,0.6973,18.14
866.22374,0.5317,13.83
866.23601,0.6024,15.67
866.24415,0.6177,16.07
866.24719,0.5641,14.67
866.24889,0.4095,10.65
866.25529,0.5543,14.42
866.2601,0.5663,14.73
866.26256,0.6031,15.69
866.27246,0.8181,21.29
866.28054,0.9889,25.74
866.28366,0.5417,14.09
866.28527,0.4267,11.09
866.28764,0.5394,14.03
866.29169,0.488,12.69
866.29897,0.466,12.12
866.30881,0.7289,18.96
866.31687,1.1013,28.67
866.35333,0.6169,16.05
867.2077,0.454,11.8
867.21996,0.7966,20.73
867.23113,0.4462,11.6
867.23284,0.7545,19.63
867.23877,0.4222,10.98
867.2441,0.6257,16.28
867.25642,1.4884,38.75
867.26765,0.5994,15.59
867.26928,0.5874,15.28
867.27164,0.4796,12.47
867.27505,0.4932,12.82
867.28064,0.4066,10.57
867.29283,2.2097,57.53
867.30562,0.5772,15.01
867.3081,0.8206,21.35
867.31932,0.4427,11.51
867.32921,1.3616,35.44
867.34448,0.6414,16.69
867.3656,0.6779,17.64
868.22818,0.4321,11.23
868.23926,0.6814,17.73
868.24183,0.6591,17.15
868.25162,0.7308,19.02
868.25311,0.4033,10.48
868.25975,0.7391,19.23
868.26459,0.4416,11.48
868.26698,0.6147,15.99
868.2756,0.5828,15.16
868.27818,0.8499,22.12
868.28805,0.7657,19.92
868.2961,0.8468,22.04
868.30331,0.5718,14.87
868.31153,0.4653,12.1
868.31462,0.8223,21.4
868.32446,0.5047,13.13
868.33263,0.6648,17.3
868.35103,0.4488,11.67
868.38416,0.4248,11.04
869.21217,0.6878,17.89
869.21823,0.4925,12.81
869.22345,0.5638,14.66
869.2356,0.8937,23.26
869.24273,0.425,11.05
869.24851,1.0788,28.08
869.25095,0.7996,20.81
869.25442,0.7,18.21
869.25978,0.7314,19.03
869.2621,0.6686,17.39
869.27207,1.5168,39.49
869.27351,0.6537,17.01
869.28489,0.8516,22.16
869.28731,1.2807,33.34
869.29086,0.5343,13.9
869.29613,0.5833,15.17
869.29858,0.9961,25.92
869.30847000000006,1.3623,35.46
869.32132,0.5511,14.33
869.32371,1.1614,30.23
869.33492,0.4996,12.99
869.34486,0.7737,20.13
869.36009,0.8855,23.04
869.38133,0.4174,10.85
869.39645,0.4596,11.95
870.24375,0.7059,18.37
870.24617,0.521,13.55
870.25187,0.5636,14.66
870.25498,0.633,16.47
870.25745,0.9882,25.72
870.26737,0.4041,10.51
870.27548,0.5374,13.98
870.28017,0.5494,14.29
870.28257,0.8577,22.32
870.28831,0.484,12.59
870.29074,0.6648,17.3
870.29387,1.2108,31.52
870.30195,0.4794,12.47
870.30369,0.4516,11.74
870.31899,0.6926,18.02
870.32712,0.5668,14.74
870.33033,0.7354,19.13
870.34832,0.4587,11.93
870.3554,0.5241,13.63
870.36337,0.5145,13.38
870.36649,0.427,11.1
870.39983,0.3977,10.34
871.19143999999994,0.5371,13.97
871.20262,0.5184,13.48
871.2278,0.8901,23.16
871.23025,0.7407,19.27
871.2336,0.5064,13.17
871.23901,0.6931,18.03
871.24142,0.5839,15.19
871.24711,0.4278,11.12
871.25135,0.4457,11.59
871.25283,0.5647,14.69
871.26419,0.983,25.58
871.26661,1.4494,37.73
871.27008,0.533,13.86
871.27549,0.5766,15
871.27783,1.2297,32.01
871.28779,0.7129,18.55
871.28911,0.7869,20.48
871.29724,0.5875,15.28
871.30053,0.6812,17.72
871.303,1.9961,51.97
871.30649,0.4434,11.53
871.31428,1.2887,33.54
871.32212,0.5039,13.11
871.32413,0.6754,17.57
871.33368,0.4451,11.57
871.33935,1.7158,44.67
871.35058,0.6964,18.12
871.37578,0.9121,23.74
871.41224,0.4405,11.45
872.22312,0.5073,13.19
872.22546,0.51,13.26
872.23106,0.5534,14.39
872.23408,0.6193,16.11
872.23671,0.8529,22.19
872.24801,0.4314,11.22
872.25943,0.5311,13.81
872.26182,0.9542,24.83
872.26761,0.5655,14.71
872.27008,0.7325,19.06
872.27312,1.6188,42.14
872.28118,0.6192,16.11
872.29562,0.4764,12.39
872.29821,1.2178,31.7
872.30394,0.5281,13.73
872.30634,0.9441,24.57
872.30943,1.2305,32.03
872.31767,0.4399,11.44
872.33464,1.0041,26.13
872.34282,0.8117,21.12
872.34588,0.7564,19.68
872.371,0.4357,11.33
872.37912,0.4806,12.5
873.20706,0.7052,18.35
873.21828,0.4787,12.45
873.22066,0.5322,13.84
873.23199,0.6102,15.87
873.24013,0.4474,11.63
873.24344,1.083,28.19
873.24589,1.4271,37.15
873.24913,0.4904,12.75
873.2547,0.5336,13.88
873.25709,1.2245,31.87
873.2651,0.4782,12.43
873.26846,0.618,16.08
873.27649,0.5742,14.94
873.27984,1.137,29.59
873.28225,2.5312,65.91
873.29348,1.5,39.05
873.30147,0.6207,16.15
873.3048,0.5503,14.31
873.3129,0.5052,13.14
873.31617,0.633,16.47
873.31863,2.6418,68.79
873.32991,1.1794,30.7
873.35503,1.6798,43.73
873.36619,0.5187,13.49
873.39142,0.8929,23.24
874.23871,0.5017,13.05
874.24107,0.9859,25.66
874.24687,0.4756,12.37
874.24929,0.7103,18.48
874.25235,1.2538,32.64
874.2604,0.6476,16.85
874.27497,0.4927,12.81
874.27753,1.4405,37.5
874.28323,0.4485,11.66
874.28565,1.211,31.52
874.28872,1.5751,41.01
874.29683,0.7558,19.67
874.31143,0.4111,10.69
874.31388,1.2286,31.98
874.32202,1.1518,29.98
874.32516,1.0719,27.9
874.33316,0.4694,12.21
874.3503,0.9158,23.83
874.35834,0.8136,21.17
874.36152,0.5046,13.12
875.2111,0.4907,12.76
875.21946,0.4444,11.56
875.22267,0.8009,20.84
875.22512,1.2064,31.4
875.23404,0.5108,13.28
875.23631,1.062,27.64
875.24762,0.5838,15.19
875.2558,0.6582,17.12
875.25908,0.9465,24.63
875.2615,2.7719,72.18
875.27274,1.6293,42.42
875.28085,0.5559,14.46
875.28407,0.5304,13.79
875.2921,0.6158,16.02
875.29555,0.8472,22.05
875.29792,3.3673,87.69
875.30912,1.6165,42.08
875.31716,0.722,18.79
875.31908,0.4165,10.83
875.32038,0.5411,14.07
875.32856,0.5214,13.56
875.3343,2.5814,67.22
875.34551,0.9723,25.31
875.35339,0.5238,13.62
875.37065,1.4015,36.48
875.40705,0.5365,13.95
876.22029,0.5838,15.19
876.22849,0.421,10.94
876.23158,0.7434,19.34
876.24305,0.4258,11.07
876.25675,1.3009,33.86
876.26494,1.0032,26.11
876.26803,1.3167,34.28
876.27605,0.772,20.09
876.27924,0.4316,11.22
876.28734,0.4391,11.42
876.29317,1.3699,35.66
876.30125,1.3523,35.2
876.30438,1.2494,32.52
876.31245,0.6441,16.76
876.32955,1.0604,27.6
876.3377,1.2822,33.38
876.3408,0.568,14.77
876.34887,0.3939,10.24
876.36602,0.5405,14.06
876.3741,0.6474,16.84
877.20429,0.6128,15.94
877.2155,0.5162,13.42
877.23516,0.4887,12.71
877.23832,0.4667,12.14
877.2408,1.5687,40.84
877.25201,1.2862,33.48
877.25992,0.4955,12.89
877.26333,0.8144,21.19
877.26501,0.4086,10.62
877.27132,0.823,21.42
877.27472,0.4414,11.48
877.27723,2.8309,73.71
877.28844,1.331,34.65
877.29652,0.7177,18.67
877.29963,0.5054,13.14
877.30778,0.7053,18.35
877.31119,0.4068,10.58
877.31359,3.153,82.1
877.32484,1.1147,29.01
877.33272,0.4798,12.48
877.34995,1.9612,51.06
877.36123,0.4058,10.55
877.38642,0.8477,22.06
878.22377,0.4326,11.25
878.23604,0.7954,20.7
878.24426,0.9402,24.47
878.24737,0.9596,24.97
878.2553,0.6053,15.75
878.26016,0.6086,15.83
878.27244,1.3537,35.24
878.28059,1.2734,33.15
878.2837,0.8574,22.31
878.29173,0.6816,17.73
878.30884,1.3777,35.86
878.31462,0.5053,13.14
878.31699,1.5538,40.45
878.32009,0.672,17.48
878.32817,0.6563,17.07
878.34524,0.6355,16.53
878.35337,0.9025,23.49
878.3897,0.4432,11.52
879.20789,0.4364,11.35
879.22005,0.9136,23.78
879.23125,0.6586,17.13
879.23297,0.4401,11.44
879.23866,0.4521,11.76
879.25407,0.5463,14.21
879.25645,2.0007,52.09
879.26772,1.2343,32.13
879.26933,0.592,15.4
879.27535,0.6433,16.74
879.27894,0.4119,10.71
879.2805,0.3953,10.28
879.29285,2.5518,66.45
879.30415,0.9471,24.65
879.30807,0.5231,13.6
879.31181,0.4678,12.16
879.32344,0.5239,13.63
879.32927,2.2793,59.35
879.34051,0.4797,12.47
879.36565,1.1656,30.34
879.40202,0.5,13
880.2234,0.5121,13.32
880.23952,0.4428,11.51
880.25166,0.8407,21.88
880.25979,0.8791,22.88
880.26305,0.6616,17.21
880.27829,0.4636,12.05
880.28815,0.8826,22.97
880.29617,1.0094,26.27
880.29936,0.6307,16.41
880.30727,0.4657,12.11
880.3147,0.5073,13.19
880.32451,0.7679,19.98
880.33261,1.1208,29.17
880.3609,0.4981,12.95
880.36895,0.5726,14.89
881.19935,0.4926,12.81
881.21064,0.4064,10.57
881.21223,0.4399,11.44
881.23573,0.9314,24.24
881.2469,0.6636,17.26
881.24862,0.7948,20.68
881.25113,0.6126,15.93
881.25449,0.5371,13.97
881.25988,0.5802,15.09
881.27214,2.0297,52.85
881.28336,0.5432,14.13
881.28501000000006,0.8181,21.29
881.28747,0.7388,19.22
881.29116,0.544,14.15
881.29853,0.433,11.26
881.30849,1.9705,51.3
881.31974,0.5003,13.01
881.32131,0.4807,12.5
881.32375,0.7574,19.71
881.32739,0.4451,11.57
881.33497,0.4635,12.05
881.34492,1.2105,31.51
881.36017,0.6247,16.25
881.3813,0.6433,16.74
882.23913,0.4124,10.72
882.24386,0.4191,10.9
882.25011,0.4721,12.28
882.25204,0.4149,10.79
882.25509,0.7014,18.25
882.25756,0.6531,16.99
882.26736,0.7065,18.38
882.27552,0.7997,20.81
882.2803,0.5126,13.33
882.28262,0.601,15.63
882.28636,0.4951,12.87
882.28834,0.4604,11.97
882.29125,0.5672,14.75
882.29397,0.9118,23.73
882.30379,0.6445,16.77
882.3119,0.8968,23.34
882.31655,0.4253,11.06
882.31903,0.5207,13.54
882.33039,0.7259,18.89
882.34021,0.4811,12.51
882.34834,0.4594,11.95
883.2279,0.9054,23.56
883.23021,0.4697,12.21
883.23918,0.6024,15.67
883.24139,0.4723,12.28
883.25143,1.3136,34.19
883.25286,0.4924,12.81
883.26426,0.9464,24.63
883.26661,0.8355,21.74
883.27029,0.616,16.03
883.27552,0.5759,14.98
883.27788,0.7807,20.31
883.2878,1.3317,34.67
883.29733,0.5259,13.68
883.29902,0.43120000000000003,11.21
883.30062,0.9624,25.05
883.30307,1.3906,36.2
883.31431,0.8224,21.4
883.32421,1.0108,26.31
883.33945,1.0157,26.43
883.35064,0.5019,13.05
883.36065,0.9181,23.89
883.37587,0.7268,18.91
884.22316,0.4314,11.22
884.23139,0.3975,10.33
884.23429,0.6342,16.5
884.23686,0.6502,16.91
884.25477,0.4535,11.79
884.27044,0.6304,16.4
884.27321,1.1688,30.42
884.29112,0.5782,15.04
884.29828,0.7623,19.84
884.30658,0.5852,15.22
884.30956,1.1013,28.67
884.32761,0.433,11.26
884.33468,0.6797,17.68
884.34278,0.5555,14.45
884.346,0.5,13
884.37111,0.4772,12.41
885.20711,0.5987,19.03
885.2185,0.6569,20.89
885.24032,0.3974,12.61
885.24353,0.9682,30.81
885.24594,0.95,30.23
885.24933,0.5372,17.07
885.25477,0.7344,23.35
885.25714,0.8881,28.25
885.2671,0.4204,13.35
885.26846,0.6683,21.25
885.27661,0.573,18.21
885.27987,1.0424,33.17
885.28238,1.6032,51.05
885.29359,1.0602,33.74
885.30344,0.6592,20.96
885.31025,0.4789,15.21
885.31298,0.5945,18.89
885.31627,0.6525,20.74
885.31869,1.944,61.91
885.32987,0.8007,25.47
885.33981000000006,0.465,14.77
885.35512,1.0644,33.88
885.3664,0.4236,13.45
885.39145,0.6539,20.79
886.2106,0.3957,12.56
886.21362,0.4947,15.71
886.23871,0.6308,20.05
886.24118,0.4536,14.4
886.24452,0.4433,14.08
886.24693,0.4485,14.24
886.2496,0.5987,19.03
886.25243,1.0659,33.92
886.26048,0.4486,14.24
886.2751,0.621,19.74
886.27752,0.9513,30.27
886.28332,0.4763,15.13
886.2859,0.6708,21.33
886.28884,1.3503,42.99
886.29682,0.5752,18.28
886.31395,1.0527,33.5
886.31966,0.5469,17.38
886.32209,0.8743,27.81
886.32523,1.1744,37.38
886.33338,0.5325,16.92
886.3503,0.5046,16.03
886.35839,0.7251,23.06
887.22279,0.8292,26.38
887.22522,0.6637,21.1
887.23408,0.618,19.64
887.23646,0.7984,25.39
887.24766,0.5632,17.9
887.25916,1.0447,33.25
887.26157,1.6117,51.32
887.26496,0.4832,15.35
887.27044,0.5428,17.25
887.27284,1.6253,51.75
887.28269,0.4319,13.71
887.28414,0.7631,24.27
887.29216,0.7652,24.34
887.2955,0.8652,27.53
887.29793,2.251,71.7
887.30919,1.4756,46.98
887.32046,0.4821,15.31
887.32858,0.6127,19.48
887.33189,0.4487,14.25
887.33433,2.0617,65.67
887.3456,0.7067,22.47
887.37071,1.3228,42.11
887.40717,0.4898,15.56
888.22044,0.5833,18.54
888.23169,0.7846,24.96
888.25439,0.4869,15.46
888.2568,0.973,30.96
888.26255,0.5982,19.02
888.26493,0.8819,28.06
888.26806,1.2754,40.6
888.27619,0.5813,18.47
888.29082,0.4481,14.23
888.29323,1.0426,33.18
888.30134,1.0243,32.6
888.30445,1.1829,37.65
888.31256,0.4778,15.18
888.32958,0.9213,29.31
888.33767,1.1007,35.03
888.3408,0.7714,24.53
888.36582,0.4252,13.5
888.37414,0.6899,21.94
889.20209,0.4646,14.75
889.22689,0.4662,14.81
889.23835,0.702,22.32
889.24084,1.1666,37.13
889.25201,1.1923,37.95
889.26334,0.5566,17.69
889.27133,0.6546,20.81
889.27481,0.8196,26.07
889.27719,2.7158,86.52
889.28845,1.608,51.2
889.29018,0.5428,17.25
889.29655,0.4572,14.52
889.29976,0.5807,18.46
889.30784,0.4572,14.52
889.31115,0.4103,13.02
889.3136,2.8367,90.38
889.32482,1.2323,39.23
889.33292,0.4281,13.59
889.35,2.0573,65.53
889.36133,0.5354,17.01
889.38637,0.9539,30.35
890.21099,0.5072,16.11
890.23596,0.6428,20.44
890.24413,0.6387,20.31
890.24732,1.0536,33.53
890.25849,0.4279,13.58
890.27244,1.062,33.8
890.28059,1.2551,39.96
890.28373,1.2724,40.51
890.29176,0.6895,21.92
890.30879,1.2204,38.85
890.31699,1.3496,42.97
890.32004,1.0498,33.41
890.32816,0.5416,17.21
890.34521,0.8209,26.11
890.35333,1.1149,35.49
891.2176,0.4616,14.66
891.22002,0.7821,24.88
891.23126,0.7037,22.38
891.23303,0.4412,14.01
891.24262,0.4198,13.33
891.2505,0.5568,17.69
891.25408,0.6299,20.02
891.25645,1.9479,62.04
891.26762,1.2512,39.83
891.2756,0.5478,17.41
891.27897,0.4916,15.62
891.28697,0.6345,20.17
891.29041,0.4992,15.86
891.29282,2.6155,83.32
891.30407,1.1499,36.6
891.31202,0.6886,21.9
891.32918,2.422,77.15
891.34043,0.7629,24.26
891.34848,0.4237,13.45
891.3656,1.3054,41.56
891.40192,0.5185,16.47
892.21525,0.4068,12.91
892.22654,0.5663,18
892.25163,0.8775,27.92
892.25985,0.718,22.83
892.26291,0.9242,29.41
892.27103,0.6525,20.74
892.27838,0.4319,13.71
892.28808,1.0956,34.87
892.2962,1.1409,36.31
892.29935,0.8231,26.18
892.30744,0.7724,24.57
892.32444,1.086,34.57
892.33254,1.2576,40.03
892.33572,0.4688,14.89
892.3436,0.4132,13.12
892.36088,0.4044,12.83
892.36892,0.6783,21.57
893.19933,0.4939,15.69
893.21034,0.5134,16.31
893.23567,1.1647,37.07
893.24695,0.9396,29.9
893.2487,0.5641,17.93
893.26631,0.405,12.86
893.27211,1.8681,59.49
893.28336,0.9782,31.13
893.28502,0.5229,16.61
893.29116,0.5829,18.52
893.29451,0.4509,14.32
893.30268,0.4058,12.88
893.30847000000006,2.5058,79.82
893.31975,0.7437,23.65
893.32144,0.4046,12.84
893.32768,0.4656,14.79
893.34489,1.9228,61.24
893.38128,1.0018,31.88
