"M_cal";"MF";"C";"H";"N";"O";"P";"S";"O/C";"H/C";"N/C";"S/C";"DBE";"AI";"NOSC";"n_occurrence";"BottomWater";"NPEqIW";"SRNOM";"U1382A";"U1383C_Deep";"U1383C_Middle";"U1383C_Shallow"
360.12090298159;"C19H20O7";19;20;0;7;0;0;0.368;1.053;0;0;10;0.2;-0.32;4;4.85248;5.53376;16.45917;0;0;0;5.26383
360.14203234965;"C16H24O9";16;24;0;9;0;0;0.562;1.5;0;0;5;-0.6;-0.38;2;9.78209;0;0;0;0;0;4.82939
360.15728849094;"C20H24O6";20;24;0;6;0;0;0.3;1.2;0;0;9;0.2;-0.6;6;6.08475;5.80936;10.79846;5.07328;0;3.74165;6.25415
362.06378202735;"C17H14O9";17;14;0;9;0;0;0.529;0.824;0;0;11;0.2;0.24;1;0;0;23.06587;0;0;0;0
362.1001675367;"C18H18O8";18;18;0;8;0;0;0.444;1;0;0;10;0.2;-0.11;4;6.38723;6.69914;26.13735;0;0;0;6.85674
362.13655304605;"C19H22O7";19;22;0;7;0;0;0.368;1.158;0;0;9;0.2;-0.42;7;14.68913;13.4489;23.97599;11.23482;8.79061;8.84764;15.83403
362.14778643534;"C18H22N2O6";18;22;2;6;0;0;0.333;1.222;0.1111;0;9;0.1;-0.22;1;0;0;0;4.46247;0;0;0
362.1729385554;"C20H26O6";20;26;0;6;0;0;0.3;1.3;0;0;8;0.1;-0.7;7;10.64145;7.55235;10.62057;8.33283;5.47852;6.07781;10.58828
362.23045343281;"C18H34O7";18;34;0;7;0;0;0.389;1.889;0;0;2;-0.5;-1.11;2;0;0;0;7.8171;36.62837;0;0
364.04304658246;"C16H12O10";16;12;0;10;0;0;0.625;0.75;0;0;11;0.2;0.5;1;0;0;16.93003;0;0;0;0
364.07943209181;"C17H16O9";17;16;0;9;0;0;0.529;0.941;0;0;10;0.1;0.12;2;5.27716;0;30.69659;0;0;0;0
364.11581760116;"C18H20O8";18;20;0;8;0;0;0.444;1.111;0;0;9;0.1;-0.22;7;21.57768;19.45884;36.81886;12.28117;11.34788;10.29866;23.222
364.12705099045;"C17H20N2O7";17;20;2;7;0;0;0.412;1.176;0.1176;0;9;0;0;5;7.56175;0;0;9.26409;10.22928;8.73917;6.54571
364.15220311051;"C19H24O7";19;24;0;7;0;0;0.368;1.263;0;0;8;0.1;-0.53;7;26.52319;19.71581;27.80749;18.81055;14.10664;14.90981;28.31114
364.18858861986;"C20H28O6";20;28;0;6;0;0;0.3;1.4;0;0;7;0.1;-0.8;7;10.21237;5.61078;6.8719;6.83024;4.79355;5.15487;9.51797
365.11106657336;"C17H19NO8";17;19;1;8;0;0;0.471;1.118;0.0588;0;9;0;0;4;6.87446;5.77051;0;0;5.53407;0;6.69595
365.14745208271;"C18H23NO7";18;23;1;7;0;0;0.389;1.278;0.0556;0;8;0;-0.33;3;5.80257;0;0;0;5.07869;0;5.1903
366.05869664692;"C16H14O10";16;14;0;10;0;0;0.625;0.875;0;0;10;0;0.38;1;0;0;27.7914;0;0;0;0
366.07395278821;"C20H14O7";20;14;0;7;0;0;0.35;0.7;0;0;14;0.5;0;1;0;0;4.28486;0;0;0;0
366.09508215627;"C17H18O9";17;18;0;9;0;0;0.529;1.059;0;0;9;0;0;7;20.47431;14.28956;42.76499;9.01043;8.77263;8.36479;19.435
366.10631554556;"C16H18N2O8";16;18;2;8;0;0;0.5;1.125;0.125;0;9;-0.2;0.25;5;10.39493;0;0;10.41483;11.87659;9.6447;9.43131
366.13146766562;"C18H22O8";18;22;0;8;0;0;0.444;1.222;0;0;8;0;-0.33;7;47.87814;37.53548;47.56295;26.9249;24.38667;22.11919;49.08664
366.14270105491;"C17H22N2O7";17;22;2;7;0;0;0.412;1.294;0.1176;0;8;-0.1;-0.12;5;8.47797;0;0;9.39518;10.4079;9.41233;6.85594
366.16785317497;"C19H26O7";19;26;0;7;0;0;0.368;1.368;0;0;7;0;-0.63;7;31.17291;19.36627;21.55918;18.99112;14.24308;14.92961;29.56042
366.20423868432;"C20H30O6";20;30;0;6;0;0;0.3;1.5;0;0;6;0;-0.9;2;5.50309;0;0;0;0;0;4.81488
367.09033112847;"C16H17NO9";16;17;1;9;0;0;0.562;1.062;0.0625;0;9;-0.2;0.25;2;7.40927;0;0;0;0;0;6.45846
367.12671663782;"C17H21NO8";17;21;1;8;0;0;0.471;1.235;0.0588;0;8;-0.1;-0.12;6;11.76131;8.8109;0;7.68342;8.48525;7.4271;9.56248
368.03796120203;"C15H12O11";15;12;0;11;0;0;0.733;0.8;0;0;10;-0.2;0.67;1;0;0;13.47445;0;0;0;0
368.07434671138;"C16H16O10";16;16;0;10;0;0;0.625;1;0;0;9;-0.2;0.25;3;11.85554;0;38.08115;0;0;0;9.26626
368.08960285267;"C20H16O7";20;16;0;7;0;0;0.35;0.8;0;0;13;0.5;-0.1;1;0;0;6.07567;0;0;0;0
368.11073222073;"C17H20O9";17;20;0;9;0;0;0.529;1.176;0;0;8;-0.1;-0.12;7;46.9871;32.76536;54.00785;20.01188;18.44593;18.18416;42.71702
368.12196561002;"C16H20N2O8";16;20;2;8;0;0;0.5;1.25;0.125;0;8;-0.3;0.12;5;11.80808;0;0;10.74439;12.64949;10.55923;9.5751
368.14711773008;"C18H24O8";18;24;0;8;0;0;0.444;1.333;0;0;7;-0.1;-0.44;7;54.62519;40.98729;41.59472;26.9733;24.61013;22.8731;49.42182
368.18350323943;"C19H28O7";19;28;0;7;0;0;0.368;1.474;0;0;6;-0.1;-0.74;7;17.48924;9.86807;9.00568;9.16641;7.19783;7.4655;14.70499
369.10598119293;"C16H19NO9";16;19;1;9;0;0;0.562;1.188;0.0625;0;8;-0.3;0.12;5;11.82677;6.80087;0;0;6.39725;5.74757;9.14801
369.12123733422;"C20H19NO6";20;19;1;6;0;0;0.3;0.95;0.05;0;12;0.4;-0.2;1;0;0.40184;0;0;0;0;0
369.14236670228;"C17H23NO8";17;23;1;8;0;0;0.471;1.353;0.0588;0;7;-0.2;-0.24;4;8.09465;6.5456;0;5.05699;0;0;6.17267
370.05361126649;"C15H14O11";15;14;0;11;0;0;0.733;0.933;0;0;9;-0.5;0.53;1;0;0;22.45223;0;0;0;0
370.06886740778;"C19H14O8";19;14;0;8;0;0;0.421;0.737;0;0;13;0.5;0.11;1;0;0;7.87063;0;0;0;0
370.08999677584;"C16H18O10";16;18;0;10;0;0;0.625;1.125;0;0;8;-0.3;0.12;7;28.02467;12.18289;42.85799;8.5371;8.89794;8.21357;20.86663
370.10525291713;"C20H18O7";20;18;0;7;0;0;0.35;0.9;0;0;12;0.4;-0.2;1;0;0;7.1744;0;0;0;0
370.12638228519;"C17H22O9";17;22;0;9;0;0;0.529;1.294;0;0;7;-0.2;-0.24;7;52.97013;38.32612;42.84803;20.24305;20.14318;18.11736;42.15985
370.13761567448;"C16H22N2O8";16;22;2;8;0;0;0.5;1.375;0.125;0;7;-0.5;0;1;5.17344;0;0;0;0;0;0
370.14163842648;"C21H22O6";21;22;0;6;0;0;0.286;1.048;0;0;11;0.3;-0.48;1;0;0;4.73144;0;0;0;0
370.16276779454;"C18H26O8";18;26;0;8;0;0;0.444;1.444;0;0;6;-0.2;-0.56;7;30.72085;20.51422;16.4945;13.05676;11.69;11.40953;23.91053
370.19915330389;"C19H30O7";19;30;0;7;0;0;0.368;1.579;0;0;5;-0.2;-0.84;1;4.78842;0;0;0;0;0;0
371.12163125739;"C16H21NO9";16;21;1;9;0;0;0.562;1.312;0.0625;0;7;-0.5;0;3;9.21941;5.91867;0;0;0;0;6.03912
372.04813196289;"C18H12O9";18;12;0;9;0;0;0.5;0.667;0;0;13;0.4;0.33;1;0;0;9.45839;0;0;0;0
372.06926133095;"C15H16O11";15;16;0;11;0;0;0.733;1.067;0;0;8;-0.8;0.4;2;7.15506;0;28.57396;0;0;0;0
372.08451747224;"C19H16O8";19;16;0;8;0;0;0.421;0.842;0;0;12;0.4;0;1;0;0;12.47079;0;0;0;0
372.1056468403;"C16H20O10";16;20;0;10;0;0;0.625;1.25;0;0;7;-0.5;0;7;34.45586;15.16499;34.33138;10.10268;10.9027;9.68122;22.55522
372.12090298159;"C20H20O7";20;20;0;7;0;0;0.35;1;0;0;11;0.3;-0.3;1;0;0;10.26436;0;0;0;0
372.14203234965;"C17H24O9";17;24;0;9;0;0;0.529;1.412;0;0;6;-0.4;-0.35;7;32.03307;21.76828;19.7256;10.48592;10.18158;9.74495;21.40084
372.15728849094;"C21H24O6";21;24;0;6;0;0;0.286;1.143;0;0;10;0.3;-0.57;1;0;0;7.08403;0;0;0;0
372.178417859;"C18H28O8";18;28;0;8;0;0;0.444;1.556;0;0;5;-0.3;-0.67;3;8.82031;4.99432;0;0;0;0;6.20894
374.06378202735;"C18H14O9";18;14;0;9;0;0;0.5;0.778;0;0;12;0.3;0.22;1;0;0;17.88173;0;0;0;0
374.08491139541;"C15H18O11";15;18;0;11;0;0;0.733;1.2;0;0;7;-1;0.27;2;9.68606;0;17.22816;0;0;0;0
374.1001675367;"C19H18O8";19;18;0;8;0;0;0.421;0.947;0;0;11;0.3;-0.11;1;0;0;18.61702;0;0;0;0
374.12129690476;"C16H22O10";16;22;0;10;0;0;0.625;1.375;0;0;6;-0.7;-0.12;4;19.76583;8.1754;14.78542;0;0;0;10.69222
374.13655304605;"C20H22O7";20;22;0;7;0;0;0.35;1.1;0;0;10;0.2;-0.4;6;5.93287;6.50664;16.14682;5.40244;4.04955;0;6.83279
374.15768241411;"C17H26O9";17;26;0;9;0;0;0.529;1.529;0;0;5;-0.5;-0.47;2;8.93473;5.42137;0;0;0;0;0
374.1729385554;"C21H26O6";21;26;0;6;0;0;0.286;1.238;0;0;9;0.2;-0.67;4;4.46127;4.16014;8.0297;0;0;0;4.58484
376.04304658246;"C17H12O10";17;12;0;10;0;0;0.588;0.706;0;0;12;0.3;0.47;1;0;0;14.85948;0;0;0;0
376.07943209181;"C18H16O9";18;16;0;9;0;0;0.5;0.889;0;0;11;0.2;0.11;1;0;0;25.70521;0;0;0;0
376.11581760116;"C19H20O8";19;20;0;8;0;0;0.421;1.053;0;0;10;0.2;-0.21;7;9.18364;10.19967;26.36687;7.25228;6.37193;6.12898;10.70355
376.12705099045;"C18H20N2O7";18;20;2;7;0;0;0.389;1.111;0.1111;0;10;0.1;0;1;0;0;0;5.01439;0;0;0
376.15220311051;"C20H24O7";20;24;0;7;0;0;0.35;1.2;0;0;9;0.2;-0.5;7;14.82093;12.62857;19.60591;12.93568;9.38693;9.88874;16.39736
376.18858861986;"C21H28O6";21;28;0;6;0;0;0.286;1.333;0;0;8;0.1;-0.76;5;5.63489;4.50549;6.18058;4.68334;0;0;5.6787
378.05869664692;"C17H14O10";17;14;0;10;0;0;0.588;0.824;0;0;11;0.1;0.35;1;0;0;23.50852;0;0;0;0
378.09508215627;"C18H18O9";18;18;0;9;0;0;0.5;1;0;0;10;0.1;0;6;9.02726;8.33273;29.75824;6.04115;0;5.47284;10.31362
378.10631554556;"C17H18N2O8";17;18;2;8;0;0;0.471;1.059;0.1176;0;10;0;0.24;3;0;0;0;5.93226;6.58405;5.97064;0
378.13146766562;"C19H22O8";19;22;0;8;0;0;0.421;1.158;0;0;9;0.1;-0.32;7;25.89496;23.64797;33.83163;20.5979;16.71814;16.69157;30.01474
378.14270105491;"C18H22N2O7";18;22;2;7;0;0;0.389;1.222;0.1111;0;9;0;-0.11;5;6.21176;0;0;8.05746;8.21584;7.50627;5.97115
378.16785317497;"C20H26O7";20;26;0;7;0;0;0.35;1.3;0;0;8;0.1;-0.6;7;21.73606;15.1886;18.17296;17.29986;12.31615;13.61922;22.49153
378.20423868432;"C21H30O6";21;30;0;6;0;0;0.286;1.429;0;0;7;0.1;-0.86;2;4.50623;0;0;0;0;0;4.21538
379.09033112847;"C17H17NO9";17;17;1;9;0;0;0.529;1;0.0588;0;10;0;0.24;1;0;0;4.45071;0;0;0;0
379.12671663782;"C18H21NO8";18;21;1;8;0;0;0.444;1.167;0.0556;0;9;0;-0.11;6;6.9671;6.36127;0;6.81174;6.70374;6.08632;7.10864
379.16310214717;"C19H25NO7";19;25;1;7;0;0;0.368;1.316;0.0526;0;8;0;-0.42;1;4.33047;0;0;0;0;0;0
380.03796120203;"C16H12O11";16;12;0;11;0;0;0.688;0.75;0;0;11;0;0.62;1;0;0;14.29891;0;0;0;0
380.07434671138;"C17H16O10";17;16;0;10;0;0;0.588;0.941;0;0;10;0;0.24;3;6.50564;0;32.28544;0;0;0;6.25565
380.11073222073;"C18H20O9";18;20;0;9;0;0;0.5;1.111;0;0;9;0;-0.11;7;30.08483;26.42332;42.96236;20.40212;19.28787;18.34082;33.57666
380.12196561002;"C17H20N2O8";17;20;2;8;0;0;0.471;1.176;0.1176;0;9;-0.1;0.12;6;11.1067;6.50196;0;13.10815;14.72666;12.63392;10.56622
380.14711773008;"C19H24O8";19;24;0;8;0;0;0.421;1.263;0;0;8;0;-0.42;7;45.45195;39.21331;39.12835;33.25681;28.84504;28.13198;47.56091
380.15835111937;"C18H24N2O7";18;24;2;7;0;0;0.389;1.333;0.1111;0;8;-0.1;-0.22;4;5.05193;0;0;6.21892;6.41125;5.84426;0
380.18350323943;"C20H28O7";20;28;0;7;0;0;0.35;1.4;0;0;7;0;-0.7;7;20.98612;12.87;11.8461;14.25679;10.93263;11.13966;19.69962
381.10598119293;"C17H19NO9";17;19;1;9;0;0;0.529;1.118;0.0588;0;9;-0.1;0.12;6;10.28112;6.8226;0;7.41555;8.22125;6.80402;9.69842
381.14236670228;"C18H23NO8";18;23;1;8;0;0;0.444;1.278;0.0556;0;8;-0.1;-0.22;6;9.70085;7.94344;0;8.31383;8.42254;7.63918;8.78044
382.05361126649;"C16H14O11";16;14;0;11;0;0;0.688;0.875;0;0;10;-0.2;0.5;1;0;0;26.95513;0;0;0;0
382.06886740778;"C20H14O8";20;14;0;8;0;0;0.4;0.7;0;0;14;0.5;0.1;1;0;0;6.00477;0;0;0;0
382.08999677584;"C17H18O10";17;18;0;10;0;0;0.588;1.059;0;0;9;-0.1;0.12;7;25.72239;14.99211;46.28524;12.87438;12.22311;12.00283;25.63142
382.10123016513;"C16H18N2O9";16;18;2;9;0;0;0.562;1.125;0.125;0;9;-0.4;0.38;5;7.61081;0;0;7.32257;8.61771;7.58999;6.84451
382.12638228519;"C18H22O9";18;22;0;9;0;0;0.5;1.222;0;0;8;-0.1;-0.22;7;63.8589;52.2513;58.04808;38.39299;36.6874;34.05284;64.57794
382.13761567448;"C17H22N2O8";17;22;2;8;0;0;0.471;1.294;0.1176;0;8;-0.3;0;6;10.12993;6.85697;0;10.60031;12.17991;10.82713;8.68753
382.16276779454;"C19H26O8";19;26;0;8;0;0;0.421;1.368;0;0;7;-0.1;-0.53;7;50.37187;36.38286;29.78975;30.04706;25.77081;25.07111;47.2627
382.19915330389;"C20H30O7";20;30;0;7;0;0;0.35;1.5;0;0;6;-0.1;-0.8;7;11.89651;5.84404;4.50104;6.45519;4.95144;5.27818;9.87967
383.08524574804;"C16H17NO10";16;17;1;10;0;0;0.625;1.062;0.0625;0;9;-0.4;0.38;1;6.57179;0;0;0;0;0;0
383.12163125739;"C17H21NO9";17;21;1;9;0;0;0.529;1.235;0.0588;0;8;-0.3;0;6;13.32275;10.93839;0;8.61509;9.82301;8.51541;11.75866
383.15801676674;"C18H25NO8";18;25;1;8;0;0;0.444;1.389;0.0556;0;7;-0.2;-0.33;4;6.43369;5.23584;0;0;4.80723;0;5.16844
384.04813196289;"C19H12O9";19;12;0;9;0;0;0.474;0.632;0;0;14;0.5;0.32;1;0;0;7.82819;0;0;0;0
384.06926133095;"C16H16O11";16;16;0;11;0;0;0.688;1;0;0;9;-0.4;0.38;3;9.59024;0;36.72456;0;0;0;7.94315
384.08451747224;"C20H16O8";20;16;0;8;0;0;0.4;0.8;0;0;13;0.4;0;1;0;0;8.86456;0;0;0;0
384.1056468403;"C17H20O10";17;20;0;10;0;0;0.588;1.176;0;0;8;-0.3;0;7;47.82847;30.29859;53.09303;22.64421;22.97538;20.98377;42.41791
384.11688022959;"C16H20N2O9";16;20;2;9;0;0;0.562;1.25;0.125;0;8;-0.6;0.25;5;7.95646;0;0;6.70525;7.54527;6.37184;6.16353
384.12090298159;"C21H20O7";21;20;0;7;0;0;0.333;0.952;0;0;12;0.4;-0.29;1;0;0;6.47608;0;0;0;0
384.14203234965;"C18H24O9";18;24;0;9;0;0;0.5;1.333;0;0;7;-0.2;-0.33;7;64.51381;48.37972;39.65293;32.15937;30.1634;28.14673;55.50615
384.15728849094;"C22H24O6";22;24;0;6;0;0;0.273;1.091;0;0;11;0.3;-0.55;1;0;0;4.43726;0;0;0;0
384.178417859;"C19H28O8";19;28;0;8;0;0;0.421;1.474;0;0;6;-0.2;-0.63;7;25.34717;16.92571;11.68134;12.54033;9.68177;10.60426;20.15017
385.1008958125;"C16H19NO10";16;19;1;10;0;0;0.625;1.188;0.0625;0;8;-0.6;0.25;2;8.64055;0;0;0;0;0;6.21013
385.11952325711;"C17H23NO7S";17;23;1;7;0;1;0.412;1.353;0.0588;0.0588;7;-0.2;-0.24;1;0;0.6067;0;0;0;0;0
385.13728132185;"C17H23NO9";17;23;1;9;0;0;0.529;1.353;0.0588;0;7;-0.4;-0.12;3;8.52313;6.59452;0;0;0;0;6.17575
386.04852588606;"C15H14O12";15;14;0;12;0;0;0.8;0.933;0;0;9;-1;0.67;1;0;0;14.71551;0;0;0;0
386.06378202735;"C19H14O9";19;14;0;9;0;0;0.474;0.737;0;0;13;0.4;0.21;1;0;0;11.98089;0;0;0;0
386.08491139541;"C16H18O11";16;18;0;11;0;0;0.688;1.125;0;0;8;-0.6;0.25;6;18.03353;0;32.60402;6.82274;7.20661;6.54077;13.41208
386.1001675367;"C20H18O8";20;18;0;8;0;0;0.4;0.9;0;0;12;0.3;-0.1;1;0;0;10.07597;0;0;0;0
386.12129690476;"C17H22O10";17;22;0;10;0;0;0.588;1.294;0;0;7;-0.4;-0.12;7;45.25799;27.59319;31.8393;17.51943;18.55898;16.15172;33.01055
386.13655304605;"C21H22O7";21;22;0;7;0;0;0.333;1.048;0;0;11;0.3;-0.38;1;0;0;8.09513;0;0;0;0
386.15768241411;"C18H26O9";18;26;0;9;0;0;0.5;1.444;0;0;6;-0.3;-0.44;7;29.95702;20.68271;13.38868;13.10525;11.27966;11.37391;22.57937
386.1729385554;"C22H26O6";22;26;0;6;0;0;0.273;1.182;0;0;10;0.2;-0.64;1;0;0;5.02508;0;0;0;0
386.19406792346;"C19H30O8";19;30;0;8;0;0;0.421;1.579;0;0;5;-0.3;-0.74;1;5.77339;0;0;0;0;0;0
388.04304658246;"C18H12O10";18;12;0;10;0;0;0.556;0.667;0;0;13;0.4;0.44;1;0;0;11.22371;0;0;0;0
388.06417595052;"C15H16O12";15;16;0;12;0;0;0.8;1.067;0;0;8;-1.3;0.53;1;0;0;13.96632;0;0;0;0
388.07943209181;"C19H16O9";19;16;0;9;0;0;0.474;0.842;0;0;12;0.3;0.11;1;0;0;17.28559;0;0;0;0
388.10056145987;"C16H20O11";16;20;0;11;0;0;0.688;1.25;0;0;7;-0.8;0.12;6;18.13365;0;18.58901;6.16323;6.64481;6.09028;11.29142
388.11581760116;"C20H20O8";20;20;0;8;0;0;0.4;1;0;0;11;0.2;-0.2;3;4.10513;4.49373;15.94683;0;0;0;0
388.13694696922;"C17H24O10";17;24;0;10;0;0;0.588;1.412;0;0;6;-0.6;-0.24;7;20.70084;12.96346;11.75814;7.33877;7.60134;7.15168;13.22179
388.15220311051;"C21H24O7";21;24;0;7;0;0;0.333;1.143;0;0;10;0.2;-0.48;7;5.86002;5.22309;12.22813;5.72819;4.15985;4.54218;6.46561
388.17333247857;"C18H28O9";18;28;0;9;0;0;0.5;1.556;0;0;5;-0.4;-0.56;1;7.43395;0;0;0;0;0;0
388.18858861986;"C22H28O6";22;28;0;6;0;0;0.273;1.273;0;0;9;0.2;-0.73;2;3.46771;0;5.2313;0;0;0;0
390.02231113757;"C17H10O11";17;10;0;11;0;0;0.647;0.588;0;0;13;0.3;0.71;1;0;0;5.65906;0;0;0;0
390.05869664692;"C18H14O10";18;14;0;10;0;0;0.556;0.778;0;0;12;0.2;0.33;1;0;0;23.00909;0;0;0;0
390.09508215627;"C19H18O9";19;18;0;9;0;0;0.474;0.947;0;0;11;0.2;0;4;5.17873;5.15693;27.62982;0;0;0;5.66439
390.11621152433;"C16H22O11";16;22;0;11;0;0;0.688;1.375;0;0;6;-1;0;1;8.71569;0;0;0;0;0;0
390.13146766562;"C20H22O8";20;22;0;8;0;0;0.4;1.1;0;0;10;0.2;-0.3;7;15.48313;14.57881;26.58601;14.11601;11.83584;11.85131;17.63163
390.14270105491;"C19H22N2O7";19;22;2;7;0;0;0.368;1.158;0.1053;0;10;0.1;-0.11;4;0;0;0;6.46349;6.45302;5.79794;4.29646
390.15259703368;"C17H26O10";17;26;0;10;0;0;0.588;1.529;0;0;5;-0.7;-0.35;1;5.3495;0;0;0;0;0;0
390.16785317497;"C21H26O7";21;26;0;7;0;0;0.333;1.238;0;0;9;0.1;-0.57;7;13.60084;10.56106;15.75155;12.7553;9.46965;10.17663;14.53894
390.20423868432;"C22H30O6";22;30;0;6;0;0;0.273;1.364;0;0;8;0.1;-0.82;2;4.49704;0;0;4.17331;0;0;0
391.12671663782;"C19H21NO8";19;21;1;8;0;0;0.421;1.105;0.0526;0;10;0.1;-0.11;5;5.11708;4.99362;0;5.41354;5.08563;0;5.13833
391.16310214717;"C20H25NO7";20;25;1;7;0;0;0.35;1.25;0.05;0;9;0.1;-0.4;2;0;0;0;4.47027;0;0;3.54235
392.03796120203;"C17H12O11";17;12;0;11;0;0;0.647;0.706;0;0;12;0.2;0.59;1;0;0;17.80613;0;0;0;0
392.07434671138;"C18H16O10";18;16;0;10;0;0;0.556;0.889;0;0;11;0.1;0.22;3;4.80841;0;38.67148;0;0;0;4.74214
392.11073222073;"C19H20O9";19;20;0;9;0;0;0.474;1.053;0;0;10;0.1;-0.11;7;22.33042;20.26143;44.13712;18.95123;16.85244;16.86258;26.55775
392.12196561002;"C18H20N2O8";18;20;2;8;0;0;0.444;1.111;0.1111;0;10;0;0.11;6;9.7751;6.25545;0;12.84399;14.06467;11.89159;9.16977
392.14711773008;"C20H24O8";20;24;0;8;0;0;0.4;1.2;0;0;9;0.1;-0.4;7;40.84239;34.06894;42.96881;37.49841;29.98254;30.80621;46.73505
392.15835111937;"C19H24N2O7";19;24;2;7;0;0;0.368;1.263;0.1053;0;9;0;-0.21;5;6.22795;0;0;8.45001;8.84576;8.15647;5.84922
392.18350323943;"C21H28O7";21;28;0;7;0;0;0.333;1.333;0;0;8;0.1;-0.67;7;20.50119;14.2792;16.82818;17.17508;11.7475;13.40674;19.92877
393.10598119293;"C18H19NO9";18;19;1;9;0;0;0.5;1.056;0.0556;0;10;0;0.11;6;7.54816;6.22865;0;7.26588;7.24603;6.62905;7.3513
393.14236670228;"C19H23NO8";19;23;1;8;0;0;0.421;1.211;0.0526;0;9;0;-0.21;6;9.03385;7.94533;0;9.38808;10.31496;8.81508;9.06702
394.05361126649;"C17H14O11";17;14;0;11;0;0;0.647;0.824;0;0;11;0;0.47;1;0;0;33.56742;0;0;0;0
394.08999677584;"C18H18O10";18;18;0;10;0;0;0.556;1;0;0;10;0;0.11;7;19.91622;13.37557;47.53779;14.09251;14.09663;13.20554;22.29398
394.10123016513;"C17H18N2O9";17;18;2;9;0;0;0.529;1.059;0.1176;0;10;-0.2;0.35;5;8.39113;0;0;10.07548;11.49024;9.90141;8.00853
394.12638228519;"C19H22O9";19;22;0;9;0;0;0.474;1.158;0;0;9;0;-0.21;7;55.61206;49.99497;59.84907;48.14131;45.10054;42.02068;64.09609
394.13761567448;"C18H22N2O8";18;22;2;8;0;0;0.444;1.222;0.1111;0;9;-0.1;0;6;13.96877;9.84535;0;17.26457;19.49907;16.47395;12.38102
394.16276779454;"C20H26O8";20;26;0;8;0;0;0.4;1.3;0;0;8;0;-0.5;7;59.9763;44.53424;41.69099;48.69743;38.63497;40.3364;63.27391
394.17400118383;"C19H26N2O7";19;26;2;7;0;0;0.368;1.368;0.1053;0;8;-0.1;-0.32;1;0;0;0;4.77323;0;0;0
394.19915330389;"C21H30O7";21;30;0;7;0;0;0.333;1.429;0;0;7;0;-0.76;7;15.74554;9.6923;8.57026;11.61316;8.43347;9.28734;14.48617
395.08524574804;"C17H17NO10";17;17;1;10;0;0;0.588;1;0.0588;0;10;-0.2;0.35;1;5.95165;0;0;0;0;0;0
395.12163125739;"C18H21NO9";18;21;1;9;0;0;0.5;1.167;0.0556;0;9;-0.1;0;6;15.56707;12.9793;0;13.75546;14.82225;13.47027;14.91068
395.15801676674;"C19H25NO8";19;25;1;8;0;0;0.421;1.316;0.0526;0;8;-0.1;-0.32;6;9.79848;7.64422;0;9.68923;9.11374;9.23409;8.77507
396.0328758216;"C16H12O12";16;12;0;12;0;0;0.75;0.75;0;0;11;-0.2;0.75;1;0;0;13.6345;0;0;0;0
396.04813196289;"C20H12O9";20;12;0;9;0;0;0.45;0.6;0;0;15;0.5;0.3;1;0;0;7.36421;0;0;0;0
396.06926133095;"C17H16O11";17;16;0;11;0;0;0.647;0.941;0;0;10;-0.2;0.35;6;10.5801;0;49.13244;5.75209;6.38357;6.07861;10.25092
396.08451747224;"C21H16O8";21;16;0;8;0;0;0.381;0.762;0;0;14;0.5;0;1;0;0;7.42952;0;0;0;0
396.1056468403;"C18H20O10";18;20;0;10;0;0;0.556;1.111;0;0;9;-0.1;0;7;58.22141;42.71642;64.56552;40.36491;42.1314;37.05107;62.06885
396.11688022959;"C17H20N2O9";17;20;2;9;0;0;0.529;1.176;0.1176;0;9;-0.3;0.24;6;15.47694;6.72764;0;17.48323;19.20565;17.1766;13.70234
396.12090298159;"C22H20O7";22;20;0;7;0;0;0.318;0.909;0;0;13;0.4;-0.27;1;0;0;5.52154;0;0;0;0
396.14203234965;"C19H24O9";19;24;0;9;0;0;0.474;1.263;0;0;8;-0.1;-0.32;7;98.31056;80.76784;64.36126;72.91942;66.55708;62.77574;100
396.15326573894;"C18H24N2O8";18;24;2;8;0;0;0.444;1.333;0.1111;0;8;-0.2;-0.11;6;10.31879;7.90288;0;10.81258;12.31441;11.0686;8.30168
396.178417859;"C20H28O8";20;28;0;8;0;0;0.4;1.4;0;0;7;-0.1;-0.6;7;53.69239;37.20169;26.79956;36.04052;28.79306;30.75959;49.86978
396.21480336835;"C21H32O7";21;32;0;7;0;0;0.333;1.524;0;0;6;-0.1;-0.86;4;7.78319;4.32614;0;4.79022;0;0;5.99281
397.1008958125;"C17H19NO10";17;19;1;10;0;0;0.588;1.118;0.0588;0;9;-0.3;0.24;7;14.40164;7.34361;6.57837;10.6555;11.83799;10.27184;12.5264
397.13728132185;"C18H23NO9";18;23;1;9;0;0;0.5;1.278;0.0556;0;8;-0.2;-0.11;6;17.58436;15.20305;0;14.28229;14.94694;13.84951;15.58352
397.1736668312;"C19H27NO8";19;27;1;8;0;0;0.421;1.421;0.0526;0;7;-0.2;-0.42;4;6.72977;0;0;5.39614;0;4.64283;5.2538
398.027396518;"C19H10O10";19;10;0;10;0;0;0.526;0.526;0;0;15;0.6;0.53;1;0;0;5.3221;0;0;0;0
398.04852588606;"C16H14O12";16;14;0;12;0;0;0.75;0.875;0;0;10;-0.5;0.62;1;0;0;27.45937;0;0;0;0
398.06378202735;"C20H14O9";20;14;0;9;0;0;0.45;0.7;0;0;14;0.5;0.2;1;0;0;12.00692;0;0;0;0
398.08491139541;"C17H18O11";17;18;0;11;0;0;0.647;1.059;0;0;9;-0.3;0.24;7;33.0662;12.61203;59.72741;19.148;20.28105;17.65608;30.75763
