m/z,I,S/N,Res.
356.11802,0.6362,10.07,2138763
356.12518,0.6314,10,2065302
356.13507,1.6872,27.32,2120794
356.14318,1.6597,26.87,2034865
356.15034000000003,0.4545,7.09,1897751
356.16155,0.4166,6.47,2216401
356.17144,0.5393,8.48,1435834
356.17957,0.4504,7.02,1975864
356.81701,0.4416,6.88,2063135
357.04631,0.4118,6.39,2006102
357.07617,0.6933,11.01,2025331
357.08271,3.8194,62.32,2230271
357.08587,0.671,10.64,2156386
357.09394,0.6981,11.09,2298307
357.09796,0.9358,14.99,2085949
357.10205,0.5062,7.94,1945122
357.10919,0.8982,14.37,2322601
357.11101,0.6618,10.49,1985873
357.11909000000003,6.2645,102.45,2145793
357.13032,0.8129,12.97,2040172
357.13435,1.6989,27.52,2077594
357.14558,0.7398,11.77,2179584
357.15547,2.6038,42.37,2219195
357.17073,1.1929,19.21,2239887
357.2071,0.431,6.71,2008174
358.07794,0.5677,8.95,2120813
358.08606,0.6774,10.75,1869891
358.09322,0.5345,8.41,2232045
358.10444,0.7603,12.11,2030639
358.10625,0.5533,8.71,1737503
358.11434,1.3064,21.07,2074525
358.12244,1.2108,19.51,1990853
358.12958,0.8501,13.58,2114315
358.14083,1.3928,22.49,2178842
358.15883,0.6831,10.84,2216697
358.16597,0.6568,10.41,2014482
358.17722,0.4322,6.73,2314165
358.81497,0.8587,13.73,2342479
359.06196,0.7231,11.5,1909200
359.07723,0.7433,11.83,1895136
359.08059,0.7562,12.04,1870627
359.08846,0.8537,13.64,2126459
359.09028,0.5381,8.46,1601704
359.09183,0.6426,10.18,2171448
359.09835,2.5507,41.5,2163460
359.10152,0.7115,11.31,2266887
359.11361,2.8965,47.17,2171020
359.11697,0.5019,7.87,1662109
359.12484,2.4283,39.49,2235188
359.12667,0.7603,12.11,1969578
359.13474,2.091,33.95,2127029
359.13605,0.4436,6.91,2117313
359.14417,0.5208,8.18,1909397
359.15,3.7808,61.68,2230801
359.16122,1.1915,19.19,2024809
359.17111,0.6076,9.6,2167088
359.18638,1.5623,25.27,2175594
360.07246,0.5124,8.04,1915990
360.07585,0.4136,6.42,2532804
360.08369,0.4729,7.39,2364854
360.10171,0.4969,7.79,2555170
360.10886,1.7123,27.74,2221312
360.11697,0.5656,8.91,2364074
360.12009,2.485,40.42,2297607
360.12822,0.4359,6.79,2471873
360.1381,0.5015,7.86,2071865
360.14524,1.724,27.93,2184900
360.15335,1.0163,16.31,2338909
360.15648,1.62,26.22,2138819
360.16457,0.4083,6.33,1870623
360.18162,0.4762,7.45,2050598
360.18974,0.4497,7.01,1828244
360.81294,0.4515,7.04,1893254
360.87164,0.4037,6.26,2467913
361.05649,0.5085,7.98,1196528
361.05988,0.527,8.28,1791617
361.06772,0.4813,7.53,2172438
361.07762,0.4064,6.3,2084702
361.09287,3.1548,51.41,2170872
361.09625,0.5557,8.75,2722524
361.10411,4.1227,67.29,2145186
361.10593,0.647,10.25,2173734
361.114,0.9049,14.48,2115559
361.12344,0.448,6.99,2416808
361.12926,8.9402,146.36,2271876
361.14049,3.9914,65.14,2190376
361.16564,6.1414,100.43,2255154
361.17688,0.8338,13.32,2143650
361.20203,1.1666,18.78,2188336
361.22315,3.2133,52.37,2195986
362.08812,1.7959,29.11,2264774
362.09621,0.6931,11.01,1998124
362.09935,2.4866,40.44,2276255
362.10746,0.6595,10.46,2162057
362.1245,3.4966,57.02,2121089
362.13261,1.8874,30.61,2102297
362.13574,3.9171,63.92,2158087
362.14384,0.8519,13.61,2359381
362.16089,1.9282,31.28,2275462
362.16899,1.3516,21.82,2111245
362.17212,0.909,14.55,1923359
362.19727,0.6184,9.78,1535152
362.22652,0.501,7.86,2261742
362.46448,0.4261,6.63,1012281
362.86959,0.6061,9.58,1837218
362.94205,0.6595,10.46,2901988
363.07213,2.1584,35.06,2242192
363.08336,3.1268,50.95,2121526
363.10852,10.4064,170.43,2135515
363.11976,8.8306,144.56,2196258
363.12788,0.627,9.92,1773587
363.13099,0.5872,9.27,2141892
363.13909,0.7895,12.59,2381092
363.14491,15.0658,246.9,2208111
363.15614,3.4028,55.48,2174806
363.18129,5.2088,85.12,2177027
363.21768,0.4589,7.16,2069273
363.68611,0.4005,6.21,2504805
364.0674,1.0462,16.8,2047083
364.07863,0.6418,10.17,2226242
364.08672,0.5144,8.08,2734568
364.10377,4.9756,81.29,2179129
364.11187,2.0637,33.5,2242033
364.115,4.9887,81.51,2224815
364.12312,1.5839,25.63,2123053
364.14015,4.4515,72.69,2110264
364.14826,3.0335,49.42,2200452
364.15139,2.4754,40.26,2146482
364.15949,0.6498,10.3,1977888
364.17655,1.3073,21.09,2241354
364.18465,1.12,18.01,2060470
364.79985,0.4589,7.16,1534391
364.91753,0.5348,8.41,2748366
364.91789,2.7587,44.91,2377678
364.91816,1.0118,16.24,3156126
364.91864,2.9415,47.91,1899417
365.0514,0.7648,12.19,2290528
365.06264,0.8367,13.36,1981594
365.08624,0.4583,7.15,5703094
365.08779,8.4523,138.36,2163072
365.09902,9.7456,159.58,2205328
365.10713,0.8419,13.45,2365683
365.11025,0.5316,8.36,1965957
365.11836,0.7809,12.45,2092069
365.12245,0.4028,6.24,2487620
365.12269,0.4318,6.72,587658
365.12417,22.3506,366.46,2119640
365.13403,0.404,6.26,743326
365.13541,9.5108,155.73,2189522
365.14353,0.8504,13.59,2186734
365.14663,0.4276,6.65,2032973
365.14914,0.4037,6.26,1895755
365.15474,0.7702,12.27,1973386
365.16056,15.0858,247.23,2188908
365.17179,1.4198,22.93,2200486
365.19694,2.5302,41.16,2133770
365.3305,0.5015,7.86,2647876
366.08304,3.7634,61.4,2188185
366.09114,1.6362,26.49,2275561
366.09426,1.824,29.57,2249056
366.10237,1.8001,29.18,2302223
366.11942,7.5048,122.8,2138826
366.12753,4.5197,73.81,2099852
366.13066,4.3365,70.8,2172859
366.13876,1.7537,28.41,2189835
366.1558,3.4837,56.81,2190142
366.16391,3.0433,49.58,2236440
366.16703,0.7742,12.34,2255616
366.19219,0.5923,9.35,1888082
366.20029,0.6489,10.28,2195534
367.06705,3.569,58.21,2142261
367.07829,2.6106,42.48,2294020
367.08638,0.5354,8.42,2288490
367.10344,18.3744,301.2,2181079
367.11467,10.6697,174.75,2091334
367.12278,1.3842,22.35,2117262
367.12591,0.5284,8.3,2160107
367.13087,0.5179,8.13,2300964
367.13402,0.98740000000000006,15.84,1611345
367.13747,1.0388,16.68,5610968
367.13779,1.2825,20.68,5063170
367.13804,1.2782,20.61,250680
367.13982,23.1124,378.96,2137667
367.15105,3.7394,61,2170943
367.15917,0.7075,11.24,1857468
367.16726,0.4668,7.29,1247328
367.17621,7.5436,123.44,2153056
367.21261,0.5841,9.22,2061509
368.06229,1.0045,16.12,2100963
368.07042,0.7037,11.18,2215020
368.08163,0.4634,7.24,2261689
368.09869,5.8077,94.95,2198771
368.10679,3.2314,52.67,2111870
368.10992,1.563,25.29,2158676
368.11802,2.0676,33.57,2097350
368.13507,5.088,83.14,2152521
368.14317,4.5548,74.39,2143769
368.1463,1.1554,18.6,2329016
368.15441,0.7881,12.57,2245359
368.17146,1.028,16.5,2003486
368.17956,1.561,25.25,2155586
368.84376,0.4989,7.82,1972563
369.04631,0.5742,9.06,2493266
369.07617,0.4703,7.35,1900981
369.0827,8.2995,135.85,2128002
369.09393,3.3676,54.9,2133435
369.09795,0.4077,6.32,1693678
369.10133,0.4573,7.14,2008173
369.10203,1.1007,17.7,2175512
369.11013,0.5068,7.95,1783071
369.11102,0.657,10.42,2387987
369.11255,0.4318,6.72,1796180
369.11909000000003,18.3069,300.09,2074016
369.12138,0.5192,8.15,883259
369.13032,4.3495,71.02,2162465
369.13435,0.805,12.84,2281669
369.13842,0.8318,13.28,2150208
369.14406,0.5115,8.03,1720028
369.14653,0.5129,8.05,2242912
369.15547,11.5289,188.85,2090208
369.16673,0.6561,10.4,1783188
369.17074,0.5708,9,1839643
369.19185,1.7993,29.16,2119311
369.74792,0.4656,7.27,1960355
369.74829,0.4687,7.33,2215231
369.75905,0.5153,8.09,1361935
369.75959,0.4137,6.42,1012843
369.76047,0.5589,8.81,1678409
369.76228,0.4749,7.43,1505011
369.76335,0.7567,12.05,1584150
369.76383,0.5269,8.28,2070678
369.76449,0.4735,7.4,1403366
369.76871,0.4795,7.5,2226332
369.76964,0.509,7.99,2351690
369.77183,0.4514,7.04,2353460
369.7738,0.4909,7.69,1388327
369.77905,0.4488,7,1479103
369.78149,0.554,8.72,1035562
369.78208,0.5748,9.07,1458918
369.78296,0.4261,6.63,2136902
369.78463,0.5983,9.45,1478643
369.78489,0.4406,6.86,745038
369.78527,0.4788,7.49,3105912
369.78562,0.4427,6.9,702580
369.78608,0.5802,9.16,1674290
369.78758,0.4413,6.88,1662457
369.78931,0.7295,11.61,1148222
369.7896,0.4828,7.56,614093
369.79112,0.6876,10.92,1518144
369.7939,0.4756,7.44,1266735
369.79428,0.4198,6.52,1670833
369.79491,0.4678,7.31,1524590
369.79722,0.4473,6.97,1492095
369.81103,0.4347,6.77,1150411
370.07795,1.7184,27.84,2165415
370.08605,1.4661,23.69,2220260
370.0973,0.6349,10.05,1861045
370.10444,0.4174,6.48,2294002
370.11433,3.9467,64.41,2143929
370.12243,3.2093,52.3,2077852
370.12557,0.4539,7.08,2290128
370.13368,0.8608,13.76,2149800
370.14081,0.629,9.96,2342135
370.15073,1.6732,27.09,2100305
370.15883,2.2826,37.09,2156951
371.06197,2.1068,34.21,2224199
371.0806,0.8279,13.22,1774864
371.08844,0.5588,8.8,2109513
371.09028,0.7489,11.92,2282831
371.09182,1.2654,20.4,2275455
371.09834,9.7825,160.19,2156337
371.10153,0.6536,10.36,2037034
371.10959,1.7875,28.97,2174417
371.11361,1.1713,18.86,2200101
371.11699,0.6688,10.61,1853296
371.11769,0.7567,12.05,2092657
371.12484,1.0851,17.44,2168895
371.12578,0.4108,6.38,2133134
371.12666,1.0798,17.35,2067898
371.12894,0.4181,6.49,1611062
371.13474,9.8469,161.24,2183376
371.14597,0.7726,12.31,2269166
371.14999,1.6763,27.15,2234426
371.16123,0.8442,13.49,1855418
371.17112,2.7976,45.55,2174936
371.18637,0.9725,15.59,1928698
372.07585,0.6538,10.36,2323053
372.0936,1.5628,25.28,2055443
372.09514,0.4129,6.41,1861318
372.1017,1.8386,29.81,2183958
372.10482,0.4029,6.25,1382089
372.10885,0.9598,15.39,1853011
372.11221,0.4115,6.39,1686675
372.12008,1.059,17.01,2198406
372.13,1.4283,23.07,2130889
372.13809,1.9194,31.13,2209577
372.14523,0.8148,13,1984184
372.15334,0.6096,9.64,1805723
372.15647,1.1129,17.9,2193297
372.17448,0.6929,11,2128790
372.8483,0.5967,9.42,1836880
373.05985,0.4232,6.58,2370871
373.07109,0.6726,10.67,1948656
373.07761,2.2711,36.91,2130847
373.08078,0.4908,7.69,2190826
373.09287,1.7218,27.89,2151571
373.09623,1.2995,20.96,1953362
373.1041,1.5375,24.87,2094712
373.10593,1.2423,20.02,2120453
373.10747,0.6908,10.97,2047622
373.114,4.8249,78.82,2146336
373.11719,0.6008,9.49,1792031
373.12925,4.4694,72.99,2156153
373.13262,0.4982,7.81,1709913
373.14049,2.0804,33.78,2148198
373.14232,0.8711,13.93,2235282
373.15038,2.3878,38.82,2262315
373.15171,0.4587,7.16,1383776
373.16564,3.6214,59.07,2173406
373.17687,0.6595,10.46,2088335
373.18677,0.4288,6.67,1984680
373.20202,0.9626,15.43,2066210
374.08096,0.5306,8.34,1862628
374.08569,0.4337,6.75,1292094
374.08813,1.0768,17.31,2066068
374.0915,0.5941,9.38,2101045
374.09624,0.4647,7.26,1584405
374.09934,1.2218,19.69,1961232
374.10925,0.5727,9.03,1668858
374.11736,0.694,11.02,2167996
374.1245,2.0572,33.4,2086987
374.13261,0.8878,14.2,2188752
374.13574,2.8403,46.25,2118702
374.14565,0.5463,8.6,1791872
374.16088,1.326,21.39,2002774
374.169,0.7111,11.3,2036730
374.17211,0.7949,12.68,1966618
374.1973,0.4759,7.44,1492271
374.22157,3.3667,54.89,2113428
374.84627,0.7903,12.6,2138999
375.07214,1.2482,20.12,2067148
375.07551,0.9708,15.56,2169958
375.08337,1.444,23.33,2158076
375.08519,0.549,8.64,1862941
375.08674,0.6078,9.61,1669517
375.09326,1.1715,18.86,1840661
375.09641,0.4381,6.82,2203574
375.10852,6.1931,101.28,2096363
375.11188,0.92490000000000006,14.81,1858931
375.11975,4.5854,74.89,2082857
375.12157,0.891,14.26,1458914
375.12965,0.978,15.68,2112370
375.13098,0.6003,9.48,1838190
375.13283,0.4334,6.74,1526131
375.13683,1.2775,20.6,2079344
375.13909,0.4693,7.34,2271013
375.1449,9.9922,163.63,2128023
375.15614,2.5523,41.52,2165512
375.16604,0.4688,7.33,2100287
375.18129,3.6703,59.87,2001908
375.21767,0.544,8.56,1921971
375.22492,0.6106,9.65,2278325
376.06739,0.6542,10.37,1712832
376.07862,0.6061,9.58,2067770
376.10377,2.7597,44.93,2089170
376.11187,1.3497,21.78,1980162
376.115,3.8687,63.13,2023111
376.12311,0.8902,14.24,1977941
376.14016,3.5481,57.86,2087488
376.14826,2.1682,35.22,2160510
376.15139,2.989,48.69,2109400
376.1595,0.5065,7.95,1898589
376.17654,1.2087,19.47,2058950
376.18464,0.8159,13.02,1974519
376.21863,0.9425,15.1,2126865
376.72205,1.0584,17,1983800
377.0514,0.5652,8.91,1960739
377.05478,0.4721,7.38,1534128
377.08538,0.4905,7.68,1638152
377.08779,5.5301,90.39,2149106
377.09116,0.6029,9.53,2236293
377.09902,6.0331,98.65,2132827
377.10083,0.4435,6.91,1262967
377.10712,0.5139,8.07,2101014
377.10893,0.4209,6.54,1937237
377.11025,0.6625,10.5,2057192
377.11835,0.6902,10.96,2422375
377.12177,0.6545,10.37,1771751
377.12218,0.6768,10.74,976141
377.12258,0.6484,10.27,285637
377.12417,16.8662,276.45,2125744
377.13389,0.4787,7.49,2191685
377.1354,7.5848,124.12,2125554
377.14351,0.6298,9.97,1740308
377.14662,0.7169,11.4,1873179
377.15475,0.4733,7.4,1984321
377.16055,13.7617,225.49,2130131
377.17179,1.5505,25.08,2120675
377.19694,2.5825,42.02,2014564
378.08304,2.3281,37.84,2227620
378.09114,1.2115,19.52,1915194
378.09427,2.1698,35.24,2126881
378.10238,1.2366,19.93,2096496
378.11941,6.15,100.57,2098504
378.12752,3.5097,57.24,2145567
378.13065,5.6212,91.89,2084421
378.13875,1.3897,22.44,2196226
378.15581,3.7642,61.41,2072599
378.16391,3.0165,49.14,2020619
378.16703,1.4256,23.03,2035381
378.19219,0.6962,11.06,2158072
378.20029,0.5655,8.91,2113271
378.71911,0.3993,6.19,2176250
378.71999,2.8436,46.3,2183554
379.06705,3.1463,51.27,2011057
379.07828,3.036,49.46,2131023
379.08638,0.6604,10.47,1790499
379.09764,0.7949,12.68,881370
379.10103,1.2265,19.76,583808
379.10159,1.0669,17.14,250229
379.10343,18.5327,303.8,2112995
379.10819,0.4149,6.44,1449578
379.10865,0.4086,6.34,386504
379.11466,12.7661,209.15,2153938
379.12277,1.4034,22.67,1996105
379.1259,0.6988,11.1,2089146
379.13401,1.0151,16.29,2170993
379.13743,0.8092,12.91,61453898
379.13787,0.9879,15.85,256781
379.13982,28.4263,466.18,2097509
379.14203,0.4657,7.28,447818
379.15105,5.9054,96.55,2146316
379.15916,0.7638,12.17,1659672
379.1762,11.2562,184.37,2049742
379.18744,0.6079,9.61,2101725
379.21259,1.2381,19.95,2114749
380.06229,0.9476,15.18,1986163
380.0704,0.5607,8.83,2090481
380.08164,0.668,10.6,1970703
380.09867,6.8752,112.47,2055272
380.10679,3.7845,61.75,2136601
380.10991,3.7508,61.19,2202599
380.11802,2.5613,41.67,2073035
380.13507,7.7191,126.32,2139199
380.14317,6.0064,98.21,2128344
380.1463,3.4079,55.56,1982806
380.1544,1.3002,20.97,2110549
380.17145,2.4538,39.9,2151229
380.17955,2.4437,39.74,2062876
380.71704,0.9437,15.12,2043866
380.71795,3.0496,49.68,2265819
381.04631,0.8499,13.58,2108779
381.05754,0.4405,6.86,2797055
381.0827,12.1284,198.69,2114697
381.08346,0.4137,6.42,2468054
381.09393,7.6694,125.51,2124981
381.10204,1.492,24.12,2142506
381.11104,0.4121,6.4,1954441
381.11327,0.652,10.33,1865261
381.11685,1.7071,27.65,244787
381.11718,1.5319,24.77,217866
381.11908,34.4091,564.37,2117257
381.12068,0.6999,11.12,78563
381.1211,0.7219,11.48,619215
381.12134,0.6196,9.8,282489
381.13032,10.9404,179.19,2038193
381.13434,0.4199,6.52,1973292
381.13842,1.5686,25.38,1792976
381.14406,0.4199,6.52,2170697
381.14651,0.5298,8.33,2452807
381.14964,1.0242,16.44,1028761
381.15363,0.4804,7.52,487220
381.15546,25.3334,415.41,2082095
381.16669,2.0208,32.8,2084885
381.17481,0.6881,10.93,1700535
381.19185,5.3334,87.17,2097098
381.22826,0.4154,6.45,1711721
382.07794,3.6039,58.78,2100796
382.08605,2.255,36.64,1956229
382.08917,0.9977,16.01,2004210
382.09728,1.3586,21.93,2128104
382.1044,0.5696,8.98,688887
382.10778,0.4093,6.35,950648
382.11433,8.6045,140.85,2013322
382.1175,0.5303,8.34,1738877
382.12244,6.9545,113.77,2133752
382.12557,2.5888,42.12,2036048
382.13367,2.1033,34.15,2196760
382.15072,4.5866,74.91,2069014
382.15882,5.437,88.87,2114139
382.16195,0.843,13.47,2132973
382.17005,0.4484,6.99,1711664
382.1871,0.8154,13.01,2014485
382.19521,1.1785,18.97,2183300
382.38448,0.4241,4.49,1612317
382.715,0.8679,9.75,2313057
382.7159,1.0117,11.46,2030608
382.73361,0.5018,5.41,1775528
383.06196,3.6741,43.01,2136383
383.07319,1.054,11.96,2027630
383.08057,0.5843,6.39,1589586
383.0813,0.576,6.29,2219911
383.09029,0.6327,6.96,1979788
383.09182,0.6941,7.69,1519003
383.09835,21.2033,250.79,2091257
383.10152,0.5666,6.18,2261125
383.10958,6.4385,75.78,2065565
383.1136,0.5459,5.94,2231255
383.11696,0.5477,5.96,2035297
383.11768,1.5753,18.14,2161507
383.12333,0.6822,7.55,2030723
383.12483,0.4817,5.18,2045717
383.12666,0.8436,9.46,2122678
383.12891,0.5691,6.21,1584566
383.13473,28.4412,336.58,2074962
383.14597,3.5415,41.44,2007779
383.14998,0.8498,9.54,1952718
383.15407,0.921,10.38,1922565
383.15973,0.4888,5.26,1898122
383.16218,0.4678,5.01,2213680
383.17112,10.7152,126.47,2107515
383.18638,0.5668,6.18,1981369
383.2075,1.1344,12.91,1953754
384.06531,0.7785,8.69,2045523
384.07584,0.4727,5.07,1631618
384.09359,4.2015,49.27,2082768
384.1017,3.7423,43.82,1973779
384.10486,0.5619,6.13,2143515
384.10886,0.4182,4.42,2190836
384.11221,0.4323,4.59,2049398
384.11294,1.1791,13.44,1987426
384.12998,4.3625,51.17,1993391
384.13316,0.5087,5.49,1632105
384.13809,5.0831,59.71,2039484
384.1412,0.82,9.19,1978251
384.14523,0.5733,6.26,1984229
384.14932,0.5797,6.34,1602827
384.15648,0.721,8.01,1768993
384.16638,1.396,16.01,1916332
384.17448,2.2754,26.44,1892271
384.19284,0.418,4.42,1530033
384.50565,0.4023,4.23,1509763
384.71295,0.4231,4.48,1731720
385.04121,0.4344,4.61,1223535
385.05985,0.6162,6.77,1968245
385.07109,0.8843,9.95,1891162
385.07761,6.6092,77.8,2079355
385.08885,1.0091,11.43,2067178
385.09287,0.6869,7.61,1900443
385.09624,1.0519,11.93,2092644
385.09695,0.6419,7.07,2083293
385.1041,0.8947,10.07,1764867
385.10593,1.4075,16.15,2104794
385.10745,0.6042,6.63,1664329
385.114,16.3207,192.91,1988051
385.11716,0.7917,8.85,1699685
385.12523,2.1134,24.52,2039718
385.12925,1.673,19.3,1951357
385.13263,0.7379,8.21,1893443
385.13333,0.8389,9.41,2063588
385.13899,0.705,7.82,1876161
385.14048,0.9731,11,2089221
385.14146,0.5016,5.41,1833528
385.14231,1.196,13.64,2061757
385.15038,11.4929,135.69,2052997
385.16162,0.526,5.7,2220413
385.16564,1.6397,18.9,1948303
385.18677,1.9947,23.11,2042583
385.20202,0.467,5,2067952
386.07285,0.8102,9.07,1944917
386.08096,1.3104,15,1983385
386.08811,0.4094,4.32,1866424
386.09149,0.5493,5.98,2057524
386.09934,0.4799,5.15,2234902
386.10121,0.4886,5.26,1841277
386.10925,2.3722,27.58,1968968
386.11242,0.4775,5.12,1998574
386.11735,3.155,36.86,1973524
386.12451,0.8193,9.18,1979290
386.12786,0.4768,5.12,1501351
386.12859,0.4547,4.85,1107752
386.13574,1.5036,17.29,1833769
386.14564,1.143,13.01,1847748
386.15373,2.3137,26.89,1961300
386.16087,0.6296,6.93,1999628
386.16901,0.4267,4.52,1973129
386.17212,0.6772,7.49,1952379
386.19013,0.4754,5.1,2147925
386.76951,0.4241,4.49,1058198
387.05688,1.1323,12.89,1952570
387.07215,0.646,7.12,1711871
387.07551,1.3431,15.38,1998785
387.08095,0.4365,4.64,1661823
387.08336,0.5061,5.46,2086081
387.0852,0.9275,10.46,1771757
387.08673,1.2766,14.6,1969854
387.09326,6.154,72.41,2034491
387.09642,0.7796,8.71,1889114
387.1045,0.4867,5.23,1810368
387.1061,0.47,5.04,2039490
387.10852,2.987,34.87,1957437
387.1119,1.0804,12.27,1980616
387.1126,0.5295,5.74,1971864
387.11975,2.2509,26.15,2059403
387.12159,2.0873,24.21,2008766
387.12788,0.4239,4.49,1763923
387.12965,7.2265,85.12,2015325
387.13099,0.4624,4.95,2097478
387.13283,0.4827,5.19,1993202
387.1391,0.5208,5.64,1299550
387.13935,0.4576,4.89,778388
387.1409,0.5725,6.25,1977676
387.1449,4.5897,53.87,2006342
387.14828,0.4967,5.35,2133162
387.15614,1.7219,19.88,1902233
387.15797,0.5919,6.48,2169872
387.16603,2.3669,27.52,2037191
387.18129,2.4832,28.9,2033882
387.19253,0.5034,5.43,2190213
387.21767,0.4381,4.66,2032493
388.07075,0.9232,10.41,1858716
388.08853,0.5742,6.27,1896221
388.09014,0.4403,4.68,1231068
388.09662,1.2463,14.24,2082451
388.10378,1.6737,19.3,1884706
388.10714,0.7198,8,2014983
388.11187,0.5731,6.26,2024082
388.115,2.7106,31.59,1950357
388.11682,0.4729,5.07,1887964
388.1231,0.5482,5.96,1693618
388.12492,1.0514,11.93,1710644
388.133,1.5777,18.17,1964397
388.14015,2.0856,24.19,2153690
388.14826,1.2367,14.12,1976439
388.15138,2.607,30.37,2063448
388.15951,0.5097,5.51,1695630
388.16938,0.5995,6.57,1882363
388.17653,0.936,10.56,2016451
388.18465,0.6735,7.45,2139288
388.18776,0.5748,6.28,1731969
389.05142,0.4428,4.71,1651152
389.05477,0.9061,10.21,1982433
389.06601,0.7413,8.25,1789235
389.07254,0.9296,10.48,2029198
389.08538,0.7352,8.18,1662582
389.08778,3.6283,42.47,1968548
389.09116,2.128,24.69,2007061
389.0935,0.4708,5.05,1134193
389.09663,0.603,6.61,1766104
389.09901,3.507,41.03,1982207
389.10084,1.3487,15.45,2080692
389.10239,0.9643,10.89,1892756
389.10891,2.5065,29.17,2075709
389.11029,0.443,4.72,1344693
389.11207,0.7002,7.77,1747267
389.11864,0.5852,6.4,2306281
389.12177,0.665,7.35,1526843
389.12416,11.9753,141.41,2044881
389.12754,1.0364,11.75,2254846
389.1354,5.8586,68.91,2038375
389.13723,1.6477,19,2041951
389.14352,0.4923,5.3,2061533
389.1453,1.4667,16.85,1948370
389.14665,0.6648,7.35,1815215
389.15473,0.7038,7.81,2088344
389.16055,10.2831,121.35,2025670
389.17179,2.1765,25.26,1850394
389.19694,3.0703,35.86,2076222
390.05002,0.4146,4.38,1725226
390.08303,2.0172,23.37,1902922
390.0864,0.9268,10.45,1820883
390.09113,0.7153,7.94,2114065
390.09426,2.0339,23.57,1825196
390.10236,0.818,9.16,2094143
390.10419,0.4695,5.03,1277475
390.11226,0.6172,6.78,1746268
390.11942,5.2225,61.37,2040301
390.12752,2.7266,31.78,2043450
390.13065,6.6191,77.92,2053497
390.13876,1.0683,12.13,2223768
390.14057,0.5435,5.91,1807673
390.14187,0.4174,4.41,1910754
390.15579,3.7397,43.79,1953896
390.1639,2.5694,29.92,2021551
390.16703,2.5298,29.45,2026185
390.17513,0.4622,4.94,1562342
390.19221,1.0369,11.76,2067456
390.20028,0.7038,7.81,1803588
391.06464,0.5735,6.26,2079725
391.06704,2.8607,33.37,2040172
391.07042,1.1101,12.62,1885275
391.07828,2.4754,28.81,2088280
391.08009,0.5017,5.41,2250530
391.08165,0.47,5.04,1960738
391.08641,0.4908,5.28,2217410
391.09791,0.4498,4.8,2355651
391.10101,0.9478,10.7,2107549
