m/z,I,S/N,Res.
450.14868,13.3598,154.57,1720945
450.15182,5.0772,58.4,1665999
450.15993,1.9079,21.6,1789924
450.16176,0.6343,6.81,1431484
450.17697,6.1939,71.37,1807064
450.18508,10.31,119.16,1814048
450.18819,1.4994,16.86,1625782
450.19633,0.5056,5.32,1515394
450.21335,1.3913,15.6,1674644
450.22146,3.1723,36.28,1782054
450.25783,0.6134,6.57,1470002
451.05182,3.1834,36.41,1832047
451.06306,0.748,8.14,1622118
451.07046,0.4438,4.6,1780889
451.07775,0.8616,9.45,1923148
451.08019,0.5502,5.84,1566436
451.0858,0.9499,10.48,1057552
451.08821,27.2974,316.4,1830330
451.09158,2.0124,22.82,1685455
451.09945,7.4192,85.59,1800468
451.10127,0.6476,6.97,1696610
451.10684,0.8062,8.81,1683547
451.10755,1.992,22.58,1782668
451.1132,0.7082,7.67,1954949
451.11412,1.2267,13.69,1319449
451.11564,1.6603,18.73,342735
451.11653,1.2245,13.67,1630710
451.12217,1.4475,16.26,402106
451.1246,72.7466,844.1,1837245
451.12796,2.2007,25,1492851
451.13236,3.1012,35.46,171799
451.13583,13.2341,153.11,1759275
451.13766,1.141,12.7,1810466
451.14177,0.9033,9.94,1419592
451.14319,0.5993,6.41,1976133
451.14392,2.5196,28.71,1970861
451.14707,0.8305,9.09,1653862
451.14958,1.122,12.48,1904671
451.15061,0.5395,5.71,-2147483648
451.15122,1.1811,13.16,149496
451.15156,1.2257,13.68,1791701
451.15203,2.5627,29.21,1275203
451.15291,1.268,14.17,1800045
451.15518,0.8753,9.61,991276
451.15774,3.9499,45.31,84105
451.15817,3.8731,44.42,184926
451.16098,77.0209,893.73,1788898
451.16327,0.7014,7.59,559292
451.16435,0.99,10.94,683289
451.16497,0.4635,4.83,341761
451.16899,2.6197,29.87,180593
451.17221,4.7052,54.08,1779709
451.17405,0.5194,5.48,1836650
451.17812,0.46,4.79,1585025
451.18033,1.456,16.36,1924187
451.18594,0.5158,5.44,2016300
451.18771,0.4692,4.9,751591
451.18842,1.6529,18.64,1269155
451.18931,0.5134,5.41,1781070
451.19469,0.7051,7.64,26155179
451.19501,0.6565,7.07,313446
451.19737,33.2447,385.45,1753554
451.20861,0.5912,6.31,1691583
451.21265,0.43120000000000003,4.46,1424285
451.23375,6.4054,73.82,1781681
451.27016,0.4228,4.36,2035247
451.32902,0.4209,4.34,1343998
452.05516,0.8797,9.66,1911353
452.08345,5.5393,63.77,1821054
452.09156,5.876,67.68,1775143
452.09469,0.9895,10.94,1627452
452.10281,1.5056,16.93,1841702
452.11984,15.1371,175.2,1780387
452.12796,16.7316,193.72,1791524
452.13108,4.131,47.41,1677491
452.13918,3.0842,35.26,1843133
452.14726,0.4451,4.62,1467390
452.15623,11.0874,128.18,1735760
452.16433,19.5849,226.85,1786753
452.16746,2.4137,27.47,1582088
452.17557,1.1682,13.01,1630798
452.19262,4.0012,45.91,1786207
452.20072,8.8593,102.31,1811048
452.229,0.6951,7.52,1509112
452.23709,1.646,18.56,1707467
453.03109,0.4784,5,1713817
453.05702,0.6702,7.23,1627600
453.06747,12.1242,140.22,1778025
453.07478,0.5707,6.08,1181359
453.07871,1.7819,20.14,1888193
453.08269,0.4212,4.34,1956605
453.0861,1.1748,13.09,1820578
453.0868,1.1356,12.64,1909007
453.09247,0.6887,7.45,1812107
453.09339,1.2597,14.08,1867699
453.0949,1.0426,11.56,1351758
453.09578,1.3127,14.69,1811599
453.09732,0.5034,5.3,2107125
453.10068,1.0148,11.23,717567
453.10137,0.935,10.31,292976
453.10385,59.5809,691.24,1828097
453.10714,1.1244,12.51,1038026
453.11503,10.1863,117.72,1813000
453.11904,0.5675,6.04,1806195
453.12242,1.4372,16.14,1888888
453.12314,3.0633,35.02,1866531
453.12625,0.5672,6.04,1680541
453.12878,1.4893,16.74,1832135
453.12975,1.2362,13.8,667947
453.1304,1.7123,19.33,85297
453.13122,3.25,37.19,397459
453.13211,2.9204,33.36,1839962
453.1344,0.6938,7.51,1503703
453.13737,1.6109,18.15,317274
453.14024,97.2329,1128.41,1810140
453.14256,1.7341,19.58,53189
453.14309,1.526,17.17,2269534
453.14346,1.5297,17.21,268957
453.14799,2.6078,29.73,213072
453.15147,8.6558,99.95,1812046
453.15474,0.482,5.05,1116028
453.15549,1.1951,13.33,1501591
453.15739,0.5275,5.57,1946325
453.15887,0.8073,8.82,1910567
453.15957,2.3776,27.06,1837251
453.16272,0.4984,5.24,1448194
453.16522,1.4673,16.49,1829385
453.16678,1.0596,11.75,1423651
453.16719,0.8647,9.49,295330
453.16768,2.5376,28.91,1504219
453.16855,2.0101,22.79,1905367
453.17084,0.4402,4.56,1799784
453.17342,3.1326,35.82,180946
453.17662,63.7661,739.83,1781284
453.17896,0.7219,7.83,482194
453.17962,0.7161,7.76,300919
453.18784,1.4617,16.42,1680424
453.19188,0.7885,8.6,1570904
453.19595,0.9693,10.7,1845067
453.2016,0.558,5.93,2119864
453.20405,1.1725,13.06,1340531
453.20493,0.5472,5.8,1481715
453.21299,16.18,187.31,1802344
453.22608,0.4484,4.66,1095341
453.2494,1.7235,19.46,1867393
453.26246,2.4657,28.08,1702602
453.85289,0.4242,4.38,1294456
454.06273,1.2544,14.01,1697339
454.07082,2.6486,30.2,1853169
454.08135,0.4513,4.69,1870654
454.09911,9.6793,111.84,1794658
454.1072,12.3802,143.19,1741390
454.11032,1.4833,16.67,1589372
454.11774,0.5339,5.65,1791390
454.11844,1.9603,22.21,1834016
454.12559,0.5599,5.95,1056335
454.12657,0.4432,4.6,1732773
454.12745,0.4401,4.56,1722725
454.13548,14.2307,164.68,1784639
454.13865,0.4724,4.94,1682062
454.14025,0.605,6.47,625279
454.141,0.4482,4.65,252663
454.14359,21.8972,253.7,1770949
454.14445,0.4506,4.68,1621596
454.1467,2.2852,25.98,1463745
454.15072,0.4967,5.22,2109260
454.15482,2.0066,22.75,1819578
454.16047,0.4707,4.92,1429069
454.162,0.6196,6.64,1196291
454.16291,0.4836,5.06,1608383
454.17187,6.7911,78.3,1753928
454.17998,15.7457,182.27,1797358
454.18307,0.6383,6.86,981570
454.1912,0.4762,4.98,2042549
454.20824,1.478,16.61,1658721
454.21636,4.2529,48.83,1776813
454.25275,0.6159,6.6,1556704
454.26582,0.5696,6.06,1438128
454.87189,2.061,23.38,1776709
454.96266,1.0517,11.66,1757431
455.04673,2.0792,23.59,1848341
455.06201,0.4512,4.69,1530586
455.06536,1.3561,15.2,1845882
455.07263,0.8369,9.17,1665737
455.07418,0.4136,4.25,1510579
455.07505,0.7777,8.48,1878796
455.0831,24.2716,281.26,1800712
455.09043,0.4654,4.85,1636342
455.09435,2.6028,29.67,1765637
455.09836,0.909,10,1803722
455.10174,3.2491,37.18,1826099
455.10245,1.8623,21.07,1917749
455.1081,1.3956,15.65,1820711
455.10902,1.1205,12.46,1693899
455.10961,0.4953,5.2,1547074
455.11056,1.4879,16.73,1727492
455.11144,3.5537,40.71,1788789
455.11297,0.6143,6.58,1816073
455.1162,3.2099,36.72,149425
455.11651,3.1368,35.87,177452
455.1195,72.8541,845.35,1803775
455.12181,0.8587,9.42,65318
455.12265,1.2922,14.45,335330
455.12924,0.9748,10.77,1749347
455.13074,6.6284,76.41,1790498
455.13476000000003,2.6052,29.7,1581115
455.13813,2.5713,29.3,1795498
455.13884,2.9472,33.67,1861543
455.14192,0.4228,4.36,808496
455.14448,2.0088,22.77,1941766
455.14598,0.8244,9.02,1671977
455.14694,2.384,27.13,1594028
455.14782,5.0205,57.74,1818339
455.15328,0.7661,8.35,465628
455.15589,69.1301,802.11,1773937
455.15824,0.7526,8.19,817421
455.15896,0.6704,7.23,350196
455.16389,0.5874,6.27,586273
455.1656,0.5942,6.35,1740370
455.16711,2.4961,28.43,1784959
455.17057,0.5756,6.13,128444
455.17113,2.9131,33.27,1579844
455.1745,0.5749,6.12,1808439
455.17523,1.3209,14.79,1928042
455.18086,1.2626,14.11,1897106
455.18332,1.8732,21.2,1740033
455.18419,2.2609,25.7,1800527
455.19226,27.3901,317.47,1780608
455.19564,6.236,71.86,1758505
455.20753,1.252,13.99,1682377
455.21971,0.6364,6.84,1595041
455.22866,4.1113,47.19,1851458
455.24173,0.9821,10.85,1900485
455.25949,0.6473,6.97,1731622
455.6849,0.4293,4.43,1975957
455.87146,0.5631,5.99,1684260
456.07838,2.1446,24.35,1737352
456.08647,5.0664,58.28,1821004
456.09362,0.4522,4.7,1749052
456.097,1.1618,12.94,1695422
456.10507,0.7634,8.31,1054656
456.10825,0.4291,4.43,1918269
456.11474,8.5087,98.24,1774361
456.12284,15.436,178.68,1815608
456.12599,0.9636,10.64,1533820
456.13001,0.912,10.04,1709416
456.13337,0.8561,9.39,1687568
456.13408,1.2872,14.4,1741548
456.13811,0.6352,6.83,1646907
456.14126,1.4834,16.67,1313059
456.14306,0.8049,8.8,1587978
456.14786,0.5152,5.43,1852262
456.15114,7.5698,87.34,1685816
456.15924,14.7841,171.11,1745704
456.16236,0.7696,8.39,1200822
456.16639,0.8583,9.42,1781059
456.17049,0.4773,4.99,1925814
456.1745,0.5918,6.32,1764070
456.17764,1.0679,11.85,1739273
456.18753,2.2825,25.95,1635977
456.19563,6.1994,71.43,1713131
456.19899,1.3347,14.95,1636461
456.2028,0.4309,4.45,1638717
456.23201,1.0628,11.79,1681830
456.24508,0.4361,4.51,1263286
456.86702,0.8934,9.82,1640070
457.04462,0.7359,7.99,1655909
457.05428,0.4851,5.08,1315327
457.06238,4.1442,47.57,1779223
457.07215,0.4484,4.66,1451200
457.07765,0.9348,10.3,1743157
457.081,3.8553,44.21,1793481
457.08735,0.4737,4.95,2239861
457.08828,0.4364,4.52,1619129
457.08888,0.5624,5.98,1626160
457.0898,0.5665,6.03,1386295
457.09069,2.3624,26.88,1703771
457.09224,1.0335,11.45,1629001
457.09877,26.1923,303.57,1784338
457.10193,0.6684,7.21,1627105
457.10849,1.0034,11.1,1747344
457.11001,1.7413,19.67,1856284
457.11163,0.642,6.9,1959352
457.11401,3.4433,39.43,1702589
457.1174,5.9057,68.02,1838766
457.1181,1.595,17.97,1887305
457.12375,1.4937,16.79,1815556
457.12525,1.5366,17.29,1770682
457.12621,1.4888,16.74,1778719
457.12708,6.1911,71.33,1727216
457.12864,0.6178,6.62,1936605
457.13515,43.9479,509.72,1721795
457.13832,0.61240000000000006,6.56,1552158
457.14486,1.5833,17.83,1578985
457.14638,2.1735,24.69,1698553
457.14802,0.452,4.7,1623918
457.15041,5.8213,67.04,1719088
457.15377,2.9524,33.73,1731925
457.1545,1.5187,17.08,1860050
457.16014,1.3756,15.42,1916236
457.16164,1.4341,16.1,1761864
457.1626,1.7483,19.75,1734490
457.16347,5.1449,59.19,1776034
457.17153,26.2294,304,1794073
457.18125,0.8718,9.57,1496209
457.18277,0.5877,6.27,1754924
457.18679,4.6806,53.8,1698834
457.19018,0.5925,6.33,1638455
457.19088,0.5493,5.83,1757201
457.19142,0.4378,4.53,1656458
457.19648,0.4581,4.77,1958317
457.19806,0.4255,4.39,1601700
457.19898,0.7058,7.64,1729096
457.19986,1.2866,14.39,1735549
457.20792,5.8973,67.92,1740300
457.2129,0.4733,4.95,1529743
457.22318,1.6946,19.13,1785754
457.24432,0.5385,5.7,1787279
457.25738,0.471,4.92,1778829
457.63739,0.4952,5.2,1901753
457.68188,0.4512,4.69,1357068
458.06573,0.8365,9.16,1540881
458.07291,0.4483,4.66,1491590
458.07624,0.9307,10.26,1834837
458.08437,0.6955,7.53,1052852
458.0875,0.4485,4.66,1391370
458.09402,2.2965,26.11,1788639
458.09562,0.4535,4.72,1463909
458.10213,5.3377,61.43,1789316
458.10926,1.3104,14.66,1754301
458.11264,1.3344,14.94,1763940
458.11738,0.7305,7.93,1713057
458.12054,1.7781,20.1,993421
458.12233,0.6077,6.51,1747848
458.13041,4.6916,53.92,1721614
458.1385,9.2275,106.59,1794446
458.14565,1.8586,21.03,1730361
458.14902,0.8001,8.74,1756407
458.14972,0.524,5.53,1468356
458.15377,1.4785,16.62,1579486
458.15689,2.6227,29.9,1512060
458.15871,0.5586,5.94,1466311
458.16351,0.4363,4.52,1243258
458.16498,0.4499,4.67,1792631
458.1668,2.6766,30.53,1767155
458.17489,5.9087,68.06,1783535
458.18203,1.2718,14.22,1689966
458.19016,1.064,11.8,1690376
458.19327,0.934,10.3,1715232
458.2032,0.4836,5.07,1960324
458.21127,1.5066,16.94,1788908
458.21845,0.4335,4.48,1663629
458.22652,0.7233,7.85,1603482
458.865,0.4563,4.75,1661086
459.02961,0.4411,4.57,1303610
459.0569,1.0903,12.11,1381312
459.06027,2.0004,22.68,1829972
459.06995,0.8571,9.4,1626318
459.0715,0.7767,8.47,1439374
459.07804,3.9515,45.33,1692860
459.08119,0.4285,4.43,1405002
459.08773,0.9343,10.3,1642412
459.09089,1.1795,13.15,1636514
459.09329,3.6527,41.86,1754060
459.09665,6.554,75.55,1827590
459.10302,0.6408,6.89,1810960
459.10452,1.8935,21.44,1813552
459.1055,0.5406,5.73,1591223
459.10635,3.9983,45.87,1717712
459.10788,1.1365,12.65,1629465
459.11262,0.4348,4.5,1594514
459.11441,15.0038,173.66,1754848
459.11752,0.4374,4.53,1143787
459.12412,2.106,23.9,1575643
459.12564,0.8529,9.35,1643910
459.12726,0.997,11.03,1671912
459.12967,9.758,112.75,1686619
459.13305,6.364,73.34,1766579
459.13376,0.9955,11.01,1716722
459.1394,1.0108,11.19,1602057
459.14091,3.4704,39.74,1687004
459.14186,0.9321,10.27,1825554
459.14273,6.0139,69.28,1690664
459.14427,0.5489,5.82,1387820
459.1508,15.8492,183.47,1758488
459.15215,0.7482,8.14,1615827
459.154,0.4591,4.78,1756094
459.16051,1.7745,20.05,1349444
459.16204,0.4885,5.12,1493132
459.16606,12.963,149.96,1737698
459.16944,1.8103,20.47,1679639
459.17014,0.4609,4.8,2131092
459.17578,0.6648,7.17,736508
459.17728,1.9955,22.62,1814899
459.17825,0.5328,5.64,2198432
459.17911,2.7762,31.68,1697932
459.18548,0.4146,4.26,1722227
459.18719,5.4854,63.14,1825857
459.18855,0.5216,5.51,1475983
459.20244,7.7559,89.5,1729502
459.21365,0.7424,8.07,1366821
459.2155,0.4305,4.45,1922420
459.22291,0.4238,4.37,1106198
459.22357,0.9831,10.86,1385127
459.23299,0.6679,7.2,1438016
459.23884,1.9946,22.61,1811409
459.25759,0.418,4.3,887004
459.26877,0.5121,5.4,1418747
459.27857,0.4688,4.89,849261
459.27945,0.4746,4.96,1133945
459.30575,0.5632,5.99,677089
459.31306,0.4746,4.96,644921
459.32134,0.4398,4.56,1099792
459.32457,0.5404,5.72,1306491
459.40165,0.5001,5.26,759508
459.41134,0.4435,4.6,19084893
459.41383,0.4182,4.31,854440
459.44205,0.4269,4.41,1581155
459.46185,0.4289,4.43,1332186
459.49178,0.455,4.73,1404409
459.49224,0.4625,4.82,339262
459.63445,0.6453,6.94,1822309
459.63537,1.0799,11.99,1836712
460.0636,0.4489,4.66,1299797
460.08138,0.8588,9.42,1823476
460.08853,1.3165,14.74,1719568
460.0919,1.4922,16.78,1770266
460.09663,0.957,10.56,1502261
460.1,1.616,18.21,935579
460.10786,0.4536,4.72,1806333
460.10969,1.7018,19.21,1779463
460.11776,3.153,36.06,1764375
460.12491,3.2103,36.72,1785281
460.12751,0.5665,6.03,1380765
460.12828,1.3458,15.08,1645653
460.13303,2.6856,30.63,1711012
460.13617,4.4726,51.38,1463947
460.14428,0.9588,10.58,1672486
460.14607,2.4207,27.56,1790819
460.15416,3.5861,41.09,1756618
460.16131,3.4982,40.07,1735796
460.16941,3.3011,37.78,1760405
460.17254,2.9503,33.71,1664908
460.18067,0.5396,5.71,1710781
460.18246,0.8582,9.42,1682247
460.19055,1.4171,15.9,1722641
460.19769,1.6425,18.52,1730893
460.2058,2.0393,23.13,1645219
460.20892,0.5294,5.6,1560274
460.23407,0.4356,4.51,1406978
460.24221,0.7292,7.92,1395543
461.03953,0.6064,6.49,1799715
461.067,0.5779,6.16,1193025
461.07013,0.8039,8.78,1641566
461.07254,3.3083,37.86,1760339
461.07592,3.6462,41.79,1764580
461.08167,0.4713,4.92,981977
461.08377,1.4011,15.72,1682044
461.08562,1.4021,15.73,1598128
461.08714,0.6403,6.88,1701611
461.09191,0.5688,6.05,1623514
461.09246,0.425,4.39,2031034
461.09367,2.3122,26.3,1816078
461.09525,0.4905,5.14,1044270
461.10339,1.6185,18.24,1772962
461.10653,1.4965,16.83,1652584
461.10893,13.7675,159.3,1764932
461.1123,7.4564,86.03,1784966
461.12017,5.6069,64.55,1777472
461.122,4.072,46.73,1745569
461.12353,0.6229,6.68,1675320
461.12828,0.6945,7.51,1771494
461.13007,5.5492,63.88,1692702
461.13075,0.4828,5.06,208900
461.13139,0.8812,9.68,1289975
461.13637,0.6567,7.08,610574
461.13726,0.4803,5.03,1470454
461.13976,2.1293,24.17,1115428
461.1413,0.4399,4.56,1181192
461.1429,0.9181,10.11,1837100
461.14532,27.2235,315.54,1774991
461.14869,4.274,49.07,1673600
461.15655,5.7215,65.88,1804737
461.15838,3.9873,45.75,1786779
461.16467,0.8058,8.81,1686939
461.16644,3.8912,44.63,1696453
461.16779,0.6521,7.02,1760469
461.17203,0.5932,6.34,237438
461.17276,0.7314,7.94,309515
461.17613,0.9772,10.8,889254
461.18171,23.4036,271.19,1764981
461.18507,0.794,8.67,1571303
461.19294,1.672,18.86,1666552
461.19476,0.8774,9.64,1686775
461.20105,0.434,4.49,1554712
461.20283,0.6795,7.34,1752750
461.2181,9.4503,109.18,1731912
461.25448,1.5656,17.63,1725468
461.6324,1.4909,16.76,1701743
462.06778,0.994,10.99,1636472
462.0759,0.7316,7.94,2244938
462.07927,0.7961,8.69,1121913
462.08714,0.4977,5.23,1800262
462.09703,0.5955,6.36,1683521
462.10177,0.4248,4.38,1830855
462.10418,4.5935,52.78,1733550
462.10754,1.3033,14.58,1704561
462.11229,3.2162,36.79,1739499
462.11544,3.7891,43.44,1314234
462.12352,1.342,15.03,1755980
462.12535,1.3802,15.48,1751767
462.13344,1.1665,12.99,1600676
462.14057,7.0667,81.5,1716188
462.14314,0.6157,6.6,1725709
462.14394,0.8709,9.56,1323235
462.14626,0.5049,5.31,1600403
462.14868,6.8242,78.69,1728903
462.1518,5.9499,68.53,1624129
462.1599,1.3874,15.56,1797541
462.16173,1.2028,13.42,1686381
462.16981,0.7171,7.78,1767890
462.17695,4.5146,51.87,1755784
462.18506,6.6578,76.75,1768403
462.18819,1.7744,20.05,1586926
462.21335,1.3765,15.43,1605160
462.22144,2.6399,30.1,1739678
462.25781,0.5664,6.03,1519606
462.96325,0.4923,5.17,1840248
463.04939,0.4788,5.01,1110945
463.05181,2.022,22.93,1718156
463.05519,0.9752,10.77,1776182
463.06304,0.5077,5.35,1671910
463.06487,0.4661,4.86,1763770
463.0858,1.2669,14.16,1688070
463.0882,14.4429,167.14,1776204
463.09157,4.5636,52.44,1735854
463.09943,5.0887,58.53,1750552
463.10127,1.4887,16.73,1627447
463.10282,0.5307,5.61,1649427
463.10754,1.1371,12.65,1718444
463.10933,1.1285,12.55,1568499
463.11408,0.5556,5.9,1592301
463.11561,0.547,5.8,1156795
463.11656,0.452,4.7,1973724
463.11904,1.6279,18.35,1129952
463.12218,1.169,13.02,2003305
463.12459,41.3874,479.99,1765383
463.12796,5.1894,59.7,1700959
463.13581,11.1784,129.24,1788657
463.13765,2.5298,28.82,1710160
463.14393,1.8751,21.22,1779090
463.1457,1.3226,14.81,1535123
463.14706,0.7473,8.13,1759160
463.14957,0.5686,6.05,2264790
463.15125,1.0349,11.47,59322
463.152,1.6538,18.65,329043
463.15289,0.6039,6.46,1894890
463.15514,0.45,4.68,3331343
463.15546,0.6905,7.47,2267566
463.15701,1.0575,11.73,289200
463.16097,54.0344,626.84,1765701
463.16262,0.4843,5.07,53126310
463.16336,0.911,10.03,1051319
463.16371,0.8218,8.99,503189
463.16434,2.0381,23.11,1390443
463.16956,0.5155,5.44,51496
463.16994,0.451,4.69,1603981
463.1722,5.6425,64.96,1777200
463.17404,1.4928,16.78,1681557
463.1761,0.4604,4.8,980973
463.18033,1.1002,12.22,1828882
463.1821,0.7704,8.39,1761015
463.18346,0.4844,5.07,1637713
463.18843,0.8146,8.91,1703465
463.18933,0.4745,4.96,1332150
463.19158,0.4481,4.65,1046598
463.19736,30.8594,357.75,1766350
463.20859,1.0141,11.23,1836733
463.2167,0.4365,4.52,1688045
463.23375,8.0892,93.37,1752631
463.27014,0.8663,9.51,1703653
463.62947,0.681,7.36,1856028
463.63036,0.66,7.11,1801271
463.75215,0.6995,7.57,1562849
464.05516,0.4521,4.7,1860944
464.08345,3.1482,36,1792522
464.08683,0.6111,6.55,1603198
464.09156,3.1954,36.55,1703669
464.09471,1.7373,19.62,952659
464.10279,1.0676,11.85,1638888
464.10458,0.5377,5.69,1418539
464.11984,10.4457,120.73,1770958
464.12322,0.6937,7.5,1364437
464.12794,9.7495,112.65,1713503
464.13108,5.8228,67.06,1574293
464.13917,2.661,30.35,1744751
464.14099,0.9169,10.1,1520138
464.14727,0.4405,4.57,1176506
464.15622,9.6461,111.45,1646993
464.16433,13.5311,156.56,1769469
464.16745,4.1671,47.83,1626313
464.17557,1.3954,15.65,1694408
464.17737,0.4185,4.31,1738436
464.1926,4.3232,49.65,1757586
464.20071,8.1477,94.05,1691758
464.20382,0.6884,7.44,1558980
464.22901,0.9523,10.51,1707436
464.2371,2.2628,25.72,1682452
464.99702,0.4377,4.53,1017996
465.0311,0.4437,4.6,1716173
465.057,0.5895,6.29,1463417
465.06505,0.5394,5.71,1669240
465.06747,8.1695,94.3,1786726
465.07082,1.2414,13.86,1656687
465.0787,1.9045,21.56,1824815
465.0861,0.5408,5.73,1962159
465.0868,0.6841,7.39,1785054
465.09243,0.474,4.95,1898436
465.0934,1.2326,13.76,1679335
465.09581,0.6359,6.83,1707715
465.09831,0.7711,8.4,1537629
465.10146,0.7598,8.27,1701296
465.10385,40.9599,475.03,1764033
465.10722,3.0983,35.42,1581859
465.11508,10.8061,124.92,1760831
465.11691,0.9741,10.76,1725740
465.11838,0.5248,5.54,211402
465.11905,0.4997,5.25,399865
465.12248,0.6815,7.36,1841153
465.12319,2.4045,27.37,1754483
465.12502,0.7656,8.34,1388286
465.12563,0.6747,7.28,415062
465.1263,1.0003,11.06,276027
465.12883,0.7446,8.1,2101409
465.12978,0.7049,7.63,1968731
465.1313,1.7863,20.19,1009584
465.13217,1.2563,14.04,1835302
465.13688,2.9121,33.26,9331
465.13775,2.6676,30.42,180504
465.14023,76.8977,892.3,1765585
465.14256,1.4113,15.84,949582
465.14359,2.57,29.29,549225
465.15147,11.3407,131.13,1705673
465.1533,1.0129,11.21,1812349
465.15551,2.3725,27,251523
465.1583,4.1395,47.51,1770165
465.15887,0.4362,4.51,1980314
465.15958,2.1625,24.56,1664427
465.16523,0.7386,8.03,1855331
465.16709,1.2598,14.08,86830
465.16766,2.4759,28.2,1061105
465.16854,1.0228,11.33,1736042
465.17083,0.9915,10.96,1064404
465.17393,0.6108,6.54,495408
465.17662,65.538,760.4,1762035
465.17894,1.2258,13.68,1810716
465.17967,1.1699,13.03,237743
465.18785,2.7203,31.03,1719401
465.19186,0.7265,7.89,359733
465.19597,1.0849,12.05,1769616
465.20158,0.5998,6.41,1744017
465.20407,1.3805,15.48,1185590
465.20499,0.5386,5.7,11635142
465.213,23.0867,267.51,1748269
465.22425,0.4652,4.85,1574825
465.24939,4.1484,47.62,1717177
465.75009,0.8127,8.89,1667293
466.06272,1.0771,11.96,1746668
466.07082,1.676,18.91,1632164
466.08134,0.4846,5.08,1599373
466.09672,0.4769,4.99,1850470
466.0991,8.9063,102.86,1749659
466.1072,8.9756,103.66,1742297
466.11033,2.454,27.94,1507615
466.11774,0.4222,4.35,1051424
466.11844,2.3415,26.64,1805779
466.12743,0.4576,4.76,1667517
466.13549,14.6927,170.05,1752241
466.13869,0.4646,4.84,1365699
466.1436,17.9443,207.8,1760241
466.14672,4.6566,53.52,1640210
466.15483,2.4136,27.47,1793631
466.15663,0.5502,5.84,1477886
466.16164,0.8616,9.45,1631377
466.17188,8.6679,100.09,1736201
466.17998,15.5776,180.32,1667873
466.18081,0.4174,4.3,1560803
466.18311,1.5353,17.28,1374503
466.1912,0.7934,8.66,1777310
466.20826,2.1672,24.61,1579215
466.21636,6.0142,69.28,1729431
466.25277,1.0571,11.72,1548732
467.04674,2.0851,23.66,1700925
467.06535,0.6862,7.42,1554253
467.07263,0.9356,10.31,1794738
467.07507,0.6742,7.28,1756812
467.08312,22.3694,259.18,1764138
467.08646,0.6279,6.74,1435819
467.09435,4.156,47.7,1655386
