m/z,I,S/N,Res.
353.19697,1.4076,25.3,2035566
353.21561,1.58,28.45,2252580
354.0653,0.3932,6.8,2738170
354.08306,4.0214,72.98,2239024
354.09117,3.2781,59.43,2202705
354.09836,0.4054,7.02,2206235
354.1024,0.6851,12.12,2074060
354.11945,8.2718,150.52,2172827
354.12756,7.9539,144.72,2201523
354.13069,0.5287,9.27,2377479
354.13471,0.4568,7.96,2185371
354.13878,0.6045,10.65,2272445
354.15584,1.9238,34.72,2201713
354.16395,3.158,57.23,2250895
354.2037,0.377,6.5,1122858
355.04931,0.5054,8.85,2023332
355.06708,3.9995,72.59,2222731
355.08234,0.7079,12.54,2226097
355.08571,1.3278,23.85,2187305
355.08642,0.6147,10.84,2111229
355.09539,0.8496,15.12,1481851
355.09695,0.4311,7.49,2111437
355.10347,27.4007,499.47,2262856
355.1147,2.2955,41.5,2280344
355.11872,1.5741,28.34,2167644
355.12209,0.7784,13.83,1943420
355.1228,1.3033,23.4,2121857
355.12846,0.7133,12.64,2089651
355.12996,0.5699,10.02,2353530
355.13091,0.6932,12.27,2201543
355.13176,0.6449,11.39,1826173
355.13847,0.3954,6.84,702090
355.13985,25.5579,465.85,2273169
355.15109,0.8548,15.22,2054058
355.15511,1.3082,23.49,2205025
355.17624,4.1168,74.72,2308981
355.1915,0.5658,9.95,2223306
356.06235,0.4497,7.83,1248300
356.07043,0.5808,10.22,2294043
356.07758,0.4537,7.9,1924185
356.08096,0.7871,13.98,2031555
356.09872,3.383,61.34,2130835
356.10682,4.4562,80.92,2192923
356.11397,0.5501,9.66,2093133
356.12208,0.5018,8.78,2006189
356.1351,2.9881,54.14,2172892
356.14321,4.1932,76.12,2194431
356.17961,0.725,12.85,2103084
357.0616,0.7243,12.84,2083467
357.06497,1.2507,22.44,2024001
357.07284,0.4187,7.26,2181888
357.07465,0.7587,13.47,2092981
357.07621,0.3842,6.64,2462036
357.08273,5.4034,98.2,2242877
357.09799,1.9905,35.94,2132619
357.10136,2.1408,38.68,2143168
357.10207,0.5843,10.29,1952832
357.10772,0.4595,8.01,2270202
357.10922,0.831,14.79,2274441
357.11017,0.4473,7.79,1278087
357.11105,0.8651,15.41,2233529
357.11744,0.6174,10.89,1586612
357.11782,0.4855,8.48,310661
357.11912,16.1306,293.88,2228546
357.13036,0.6048,10.66,2115526
357.13438,3.0615,55.47,2191323
357.13846,0.5375,9.43,2137115
357.14412,0.4649,8.11,2042196
357.14561,0.5189,9.09,1961276
357.14743,0.5035,8.81,1942973
357.1555,6.305,114.64,2197613
357.17076,1.575,28.36,2079765
357.1919,0.3971,6.87,1964396
357.20713,0.3815,6.59,1981710
357.27744,0.3797,6.55,925584
358.05685,0.3913,6.76,1374654
358.06022,0.7026,12.44,1856911
358.08608,0.9458,16.88,2156861
358.09324,0.8819,15.71,2262236
358.09661,0.785,13.95,2206052
358.10134,0.4811,8.4,1790256
358.11437,1.3187,23.68,2060841
358.12247,2.9434,53.32,2194880
358.12961,1.1393,20.41,1993658
358.13773,0.7787,13.83,2258576
358.15076,0.4936,8.63,2132671
358.15886,1.1526,20.65,2053738
358.16602,0.5987,10.55,1864687
358.1741,0.4704,8.21,2326125
358.92894,0.4777,8.34,29596
358.92936,0.3861,6.67,482129
358.92966,0.505,8.84,1575410
358.93006,0.7108,12.59,1670485
359.04424,0.5043,8.83,1937775
359.06199,0.523,9.17,1931945
359.07725,1.9154,34.57,2126940
359.08062,2.9414,53.28,2226942
359.08849,1.028,18.38,2278796
359.09031,1.3483,24.22,1899488
359.09185,0.6241,11.01,1997416
359.09838,3.7823,68.62,2177077
359.10155,0.424,7.36,1595385
359.11364,5.5538,100.94,2105841
359.11701,2.0906,37.76,2189062
359.12337,0.4822,8.42,1961141
359.12487,1.7359,31.29,2137103
359.12583,0.4009,6.94,2036875
359.1267,0.8779,15.64,2184991
359.13476000000003,5.2138,94.74,2191909
359.15002,5.8304,105.98,2202530
359.16125,0.6091,10.74,2141206
359.17114,0.8856,15.78,2058747
359.1864,1.7016,30.67,2263670
360.07249,0.8321,14.8,2136064
360.07586,0.721,12.78,2184779
360.0806,0.4538,7.9,1917744
360.09366,0.4911,8.58,2085186
360.10172,0.568,9.99,2077693
360.10888,2.4612,44.52,2255184
360.11225,0.7367,13.06,2227645
360.11699,1.1877,21.29,2121069
360.12011,0.9687,17.3,2136151
360.13001,0.4911,8.59,1828419
360.13811,0.8169,14.53,2265235
360.14526,1.772,31.95,2042823
360.15337,1.3354,23.99,2239974
360.18167,0.4049,7.01,2159958
360.18976,0.499,8.73,2135551
361.05651,1.0987,19.67,2110332
361.05989,1.2818,23.01,2120219
361.06773,0.4391,7.64,2113865
361.06958,0.6081,10.72,2387076
361.08737,0.4809,8.4,2145021
361.0929,6.7234,122.27,2191161
361.09626,3.5134,63.72,2244436
361.10413,2.6862,48.63,2315928
361.10595,1.3296,23.88,2094370
361.11224,0.4582,7.99,1849299
361.11402,1.4539,26.15,2033367
361.12764,0.3947,6.83,362636
361.12928,13.4976,245.85,2226861
361.13265,0.9157,16.33,2374485
361.14051,2.4739,44.76,2143246
361.14233,0.3817,6.59,1442168
361.14864,0.4204,7.29,1924909
361.15041,0.7273,12.89,1948154
361.16566,7.5797,137.89,2133314
361.17689,0.3872,6.69,1085901
361.20206,1.0727,19.19,2150966
362.08814,2.4136,32.39,2136772
362.09152,0.5917,7.51,2230128
362.09625,1.4634,19.41,2131029
362.09939,0.6891,8.84,1967006
362.09962,0.7161,9.21,1736124
362.10749,0.5717,7.24,1798196
362.12453,4.0532,54.78,2211743
362.13263,2.6168,35.16,2191775
362.13576,1.2111,15.97,2191142
362.14387,0.4586,5.69,2201171
362.16091,1.5251,20.26,2235562
362.16902,1.6108,21.43,2043207
362.94166,0.4041,4.95,2195012
363.07215,3.5323,47.66,2223758
363.07552,1.3433,17.77,2294653
363.08339,1.6334,21.73,2001030
363.08523,0.662,8.47,2019210
363.10854,19.5293,266.09,2210069
363.11192,1.6156,21.49,2247005
363.11346,0.3921,4.79,772533
363.11977,4.8805,66.07,2179251
363.12159,0.5183,6.51,2026546
363.12788,0.8344,10.82,2183773
363.13599,0.482,6.01,1837885
363.1431,0.4934,6.17,1261205
363.14343,0.4558,5.65,379828
363.14492,19.7872,269.61,2197999
363.15616,1.5689,20.85,2144443
363.18131,5.6311,76.32,2075677
363.21772,0.5304,6.67,1756164
364.0496,0.4247,5.23,1268902
364.0674,0.9967,13.04,2171543
364.07551,0.8558,11.12,2016823
364.07892,0.4303,5.31,1853267
364.10379,5.7914,78.51,2184800
364.11189,3.535,47.7,2101204
364.11503,1.2583,16.61,2103859
364.12314,0.9217,12.02,2213545
364.14018,4.5362,61.37,2124481
364.14828,4.2008,56.79,2177181
364.15141,0.551,6.95,2527248
364.15951,0.4111,5.05,2206803
364.17656,0.8891,11.57,2008162
364.18466,1.3029,17.22,2008612
364.71382,0.3964,4.84,1254957
364.91918,0.8636,11.22,2912704
364.91941,3.5147,47.42,2663665
364.9198,2.2492,30.14,2263685
364.92005,0.5854,7.43,2686672
364.92031,1.5221,20.21,2775709
364.92054,0.6783,8.69,2776185
365.05143,1.1059,14.53,2122718
365.07005,0.5069,6.35,1971416
365.0878,14.3413,195.25,2189571
365.09117,0.8437,10.95,2070324
365.09904,4.4688,60.45,2184049
365.10085,0.4283,5.28,1817980
365.10714,1.0759,14.12,2107923
365.11525,0.4883,6.1,1499271
365.12241,0.6492,8.3,638314
365.12262,0.545,6.87,377457
365.12419,37.6714,513.81,2184241
365.12551,0.3864,4.71,2185516
365.12611,0.536,6.75,1540664
365.12756,0.5658,7.16,2622427
365.13542,5.1723,70.06,2202599
365.14353,0.7301,9.4,2401610
365.15165,0.5805,7.36,1770958
365.16057,19.4364,264.82,2159551
365.17182,0.6513,8.33,2119918
365.19696,2.6123,35.1,2094363
365.21559,0.9029,11.76,2070697
365.33198,0.4311,5.32,1574234
366.08305,3.9006,52.69,2173231
366.09116,2.7865,37.48,2217673
366.10241,0.7114,9.15,2267966
366.11944,8.8428,120.17,2186769
366.12755,7.4537,101.21,2187107
366.13067,1.0245,13.42,2472212
366.13878,0.9857,12.89,2249060
366.15582,3.0908,41.63,2154119
366.16393,4.1177,55.66,2160516
366.20032,0.5827,7.39,2314218
367.06055,0.3786,4.6,2477457
367.06707,4.9276,66.71,2151254
367.0783,0.8339,10.82,2216107
367.0857,0.5831,7.39,2604164
367.0864,0.6593,8.43,2192536
367.10345,32.884,448.44,2194987
367.11469,5.8252,78.97,2181650
367.11871,0.528,6.64,2449196
367.12209,0.5287,6.65,2353998
367.12279,1.7164,22.87,2228022
367.12842,0.662,8.47,1894666
367.12996,0.4349,5.37,2037467
367.13091,0.7102,9.13,1949243
367.1381,0.5738,7.27,645826
367.13852,0.3879,4.73,387844
367.13984,41.1357,561.11,2171923
367.14164,1.0804,14.18,242508
367.14494,1.277,16.87,311994
367.15107,2.1397,28.65,2066889
367.1551,0.5488,6.92,2376776
367.15918,0.5436,6.85,1810857
367.16727,0.5239,6.58,1982298
367.17416,0.5361,6.75,681244
367.1745,0.4501,5.58,296155
367.17623,9.9038,134.66,2100410
367.21261,0.6577,8.41,2126392
367.23124,1.5016,19.93,2084342
368.06231,0.5956,7.56,1676085
368.07043,0.8623,11.21,2251439
368.0987,6.8255,92.63,2192296
368.10681,6.0361,81.85,2184583
368.11395,0.4033,4.94,1788608
368.11805,0.9806,12.82,2130703
368.13509,6.5693,89.13,2165214
368.1432,7.6783,104.27,2176712
368.14632,0.6178,7.87,1975580
368.17148,0.9788,12.8,2219137
368.17958,1.9769,26.43,2063335
369.04634,0.5283,6.65,2239929
369.06496,0.796,10.3,1901893
369.07619,0.808,10.46,2084371
369.08272,12.227,166.38,2158899
369.09396,0.8703,11.32,2324625
369.09797,0.7049,9.06,2354763
369.10135,1.2361,16.31,2127266
369.10206,1.1598,15.27,2134473
369.10769,0.6769,8.67,1917450
369.11017,0.4846,6.05,2510412
369.11104,0.7198,9.26,2255571
369.1173,1.2159,16.03,977216
369.11757,1.0336,13.55,292934
369.11911,38.4649,524.65,2168002
369.12076,0.3983,4.87,691415
369.13034,2.7769,37.35,2067168
369.13436,1.1478,15.1,2076921
369.13773,0.6743,8.64,1999366
369.13845,1.2041,15.87,2073968
369.14409,0.6355,8.11,2193889
369.1456,0.3979,4.86,2180832
369.14655,0.7872,10.18,2244843
369.14741,0.4429,5.48,2162427
369.15369,0.3887,4.74,1898860
369.15549,20.5885,280.55,2152792
369.15719,0.4039,4.95,793897
369.15755,0.4679,5.82,422381
369.16672,0.4203,5.17,1424745
369.17074,0.8126,10.53,2103316
369.18512,0.432,5.33,2193110
369.19188,2.2542,30.21,2121307
369.68183,0.3997,4.89,1998615
369.79269,0.3859,4.7,1728090
369.79773,0.3763,4.57,1185271
369.79858,0.4188,5.15,1372319
369.8124,0.3891,4.74,1902634
369.81982,0.3807,4.63,1690576
369.82033,0.4575,5.68,1959489
369.82145,0.6232,7.94,1321824
369.84155,0.4306,5.31,1044293
369.85908,0.4532,5.62,832720
370.06021,0.4918,6.15,2227320
370.07797,1.0171,13.32,2333664
370.08608,2.1543,28.85,2105039
370.09321,0.6065,7.71,2144224
370.0966,0.6636,8.49,1873614
370.11435,5.9401,80.54,2096122
370.12246,7.2237,98.07,2153070
370.12962,0.5135,6.44,2067275
370.13369,0.5961,7.57,1831826
370.15074,2.027,27.11,2137112
370.15885,4.0615,54.89,2171180
370.19523,0.7463,9.62,1922118
371.04423,0.6848,8.78,2146037
371.05392,0.3888,4.74,2194676
371.06198,1.1825,15.58,2184080
371.07723,0.9277,12.1,2019662
371.08061,2.3721,31.82,2213487
371.08696,0.3778,4.59,1276541
371.08848,0.5926,7.52,2114267
371.08945,0.4106,5.04,2021622
371.0903,1.1315,14.88,2012303
371.09185,1.009,13.21,2295677
371.09837,15.2199,207.25,2106945
371.10807,0.4131,5.07,1929283
371.10961,0.7051,9.06,2474866
371.11363,2.3809,31.94,2166041
371.117,2.1421,28.68,1992130
371.11771,1.1812,15.56,1976336
371.12336,0.5918,7.51,2372024
371.12487,1.0377,13.6,2134374
371.12581,0.6176,7.86,1666490
371.12669,1.3143,17.38,2209772
371.13475,21.8471,297.74,2142873
371.14598,0.5565,7.03,2257365
371.15001,2.3694,31.78,2148337
371.15337,0.4272,5.27,1817666
371.1541,0.4722,5.88,1811496
371.15974,0.3822,4.65,1888678
371.16124,0.5308,6.68,1533036
371.16222,0.4406,5.45,2121712
371.17114,5.0124,67.87,2068459
371.1864,1.0556,13.84,1841869
372.07251,0.4039,4.95,2292452
372.07586,1.2127,15.99,2059154
372.09361,1.0309,13.51,1904475
372.10173,2.6534,35.66,2133502
372.10888,1.1517,15.16,1968707
372.11225,0.7124,9.16,2150143
372.11698,0.5161,6.48,2043023
372.1201,0.5257,6.61,2308493
372.13001,2.3068,30.93,2141168
372.13811,4.1763,56.46,2123994
372.14526,0.8595,11.17,2221877
372.15337,0.6002,7.63,2206374
372.1745,1.0898,14.31,2179664
372.18166,0.3933,4.8,1430320
373.05649,0.6121,7.79,1956669
373.05988,1.3977,18.52,1984897
373.06774,0.5791,7.34,2165432
373.06957,0.7931,10.26,2227497
373.07113,0.512,6.42,2210679
373.07764,1.624,21.61,2143488
373.09289,3.1026,41.8,2090209
373.09627,4.1963,56.73,2069146
373.10413,1.4106,18.69,2131757
373.10595,1.9299,25.78,2106198
373.1075,0.9296,12.13,2093199
373.11402,8.205,111.47,2080636
373.12375,0.5131,6.44,2300558
373.12927,6.5302,88.6,2111448
373.13264,1.7052,22.72,2007048
373.13898,0.3772,4.58,1475803
373.14051,1.463,19.41,2053625
373.14234,0.9913,12.97,1884893
373.1504,5.441,73.73,2112428
373.16566,4.1752,56.44,2083422
373.18679,0.4501,5.58,2275604
373.20205,0.8473,11,2057951
373.3616,0.4987,6.24,1378181
373.84557,0.3864,4.71,1283257
374.08814,1.467,19.46,2144322
374.09152,1.2211,16.11,1930006
374.09625,0.6891,8.84,2097037
374.09962,0.526,6.61,3051386
374.10748,0.4115,5.05,1633878
374.10929,0.6811,8.73,2071166
374.11738,1.4568,19.32,2054116
374.12452,2.345,31.45,2131627
374.12789,0.5137,6.45,1755496
374.13264,1.2498,16.5,2031574
374.13576,1.0478,13.74,2091884
374.14564,0.461,5.73,1777848
374.15376,1.0368,13.59,2045747
374.16092,1.1038,14.5,1950001
374.16902,1.0702,14.04,1964237
374.2216,0.5156,6.47,2084069
375.07215,2.1892,29.32,2155091
375.07553,3.1131,41.94,2061418
375.08338,1.1713,15.43,2065881
375.08521,1.353,17.91,1991097
375.08675,0.5183,6.51,1260038
375.09328,0.7267,9.35,2310907
375.10301,0.6639,8.5,2441830
375.10854,10.2366,139.21,2100880
375.11192,4.125,55.76,2106247
375.11978,3.1578,42.55,2068501
375.12161,1.3774,18.24,2065205
375.12789,0.4159,5.11,1940412
375.12967,1.9224,25.68,2106288
375.14493,12.6743,172.49,2047526
375.14831,0.5803,7.36,2053405
375.15616,1.3732,18.18,1994627
375.15801,0.4477,5.54,1393053
375.16607,0.5991,7.61,2028394
375.18132,4.5218,61.17,2082341
375.21769,0.5532,6.99,1769750
376.06741,0.6216,7.92,2038041
376.07078,0.4524,5.61,2022426
376.07553,0.4187,5.15,2279778
376.08857,0.3911,4.77,1690610
376.10379,3.3335,44.95,2040311
376.10716,0.7632,9.85,1915676
376.1119,1.9761,26.41,2003851
376.11503,0.9374,12.23,2437447
376.12314,0.6225,7.93,2203634
376.13303,0.4873,6.09,1529459
376.14018,3.0709,41.36,2115490
376.14829,2.4864,33.38,2000528
376.15142,0.9135,11.9,2133244
376.17656,0.6827,8.75,2253780
376.18466,1.0996,14.45,2032404
377.05143,0.7986,10.34,1966257
377.05479,0.6246,7.96,1975013
377.06267,0.4087,5.01,2118099
377.06449,0.3879,4.73,1980646
377.08781,8.3629,113.62,2092923
377.09118,2.737,36.8,2094530
377.09904,2.9411,39.59,2117906
377.10087,1.2511,16.51,2084095
377.10715,0.6473,8.27,1847754
377.12223,0.8766,11.4,294055
377.12419,23.7336,323.5,2099493
377.12534,0.5181,6.51,1603619
377.12558,0.4493,5.57,660578
377.12599,0.4371,5.4,264930
377.12757,1.557,20.69,2013954
377.13543,4.1554,56.17,2074738
377.13725,0.4973,6.22,1044691
377.14355,0.5885,7.47,1980945
377.15165,0.3919,4.78,6829659
377.15477,0.5297,6.66,2139158
377.16058,15.2436,207.57,2074275
377.17181,0.6976,8.96,1804109
377.19696,2.9962,40.34,2036331
377.2156,0.576,7.3,1871902
378.08305,2.5481,34.22,2116948
378.09117,1.7836,23.79,2034596
378.09454,0.3963,4.84,2527390
378.10239,0.5974,7.59,1800186
378.11944,6.3843,86.61,2077103
378.12754,4.8132,65.15,2102060
378.13067,1.7376,23.16,2048440
378.13877,0.8464,10.99,2109239
378.15583,2.9762,40.07,2136922
378.16394,3.2875,44.32,2083856
378.20031,0.7669,9.9,1854874
379.06707,3.8261,51.68,2040017
379.07042,0.5957,7.57,1681563
379.0783,0.9546,12.47,2122149
379.0857,0.5171,6.49,1889120
379.08642,0.3973,4.86,2283777
379.1013,0.4046,4.96,428060
379.10145,0.3938,4.81,1954263
379.10345,26.519,361.53,2095908
379.1052,0.4116,5.05,1393051
379.10556,0.3856,4.7,535599
379.10682,1.3737,18.19,2167130
379.11469,6.5255,88.53,1990096
379.11652,0.5296,6.66,1510530
379.12208,0.3935,4.81,2053168
379.12279,1.2979,17.15,1871365
379.13091,0.3999,4.89,2506071
379.13403,0.6083,7.74,2692605
379.13429,0.4683,5.83,681051
379.13984,39.3553,536.8,2086944
379.14083,0.6226,7.93,337054
379.14124,0.6566,8.4,332455
379.15107,3.1897,42.98,2011351
379.15917,0.6166,7.85,1956485
379.17623,12.9166,175.8,2082272
379.21261,1.2195,16.08,2016026
379.23124,0.9751,12.75,2066803
380.04339,0.9431,12.31,1427134
380.06233,0.6296,8.03,2095160
380.07044,0.7386,9.52,1872700
380.09871,6.8473,92.93,2110717
380.10681,5.2274,70.81,2118778
380.10994,0.8193,10.62,1699817
380.11806,1.3853,18.35,2070589
380.1351,7.9722,108.29,2070096
380.14321,8.3105,112.91,2019174
380.14633,1.0811,14.19,1908948
380.15444,0.7725,9.98,1757690
380.17147,1.6859,22.45,2023203
380.17959,2.9244,39.36,2081143
381.04634,0.7602,9.81,2114864
381.06496,0.6074,7.73,1508104
381.07622,0.4823,6.02,843655
381.08272,15.0464,204.88,2061015
381.08611,0.4657,5.79,2101620
381.09396,2.6228,35.24,1981450
381.09798,0.6405,8.18,1599495
381.10135,0.8818,11.47,1930971
381.10207,1.4588,19.35,2043519
381.1077,0.5682,7.19,1799868
381.11105,0.4234,5.21,2150301
381.11224,0.4294,5.3,920687
381.11261,0.4222,5.2,528154
381.11353,0.5737,7.26,724554
381.1173,0.8808,11.46,400658
381.11911,52.4405,715.47,2057992
381.1204,1.1248,14.79,10140
381.12068,1.1197,14.72,270745
381.12248,0.4035,4.94,2018463
381.12412,0.4434,5.49,3129931
381.12431,0.4076,5,480991
381.13035,6.8818,93.4,2033698
381.13437,0.5912,7.5,1641126
381.13776,0.5626,7.11,1677284
381.13845,1.6584,22.08,2043840
381.14409,0.6378,8.14,1965886
381.14656,0.8921,11.61,2090655
381.14965,0.5626,7.11,557221
381.15341,0.4263,5.25,14293635
381.1555,36.5146,498.01,2067932
381.15639,0.4148,5.1,1890123
381.15694,0.5238,6.58,1037720
381.16673,1.1781,15.52,1999588
381.17484,0.4388,5.42,2181522
381.19188,5.8652,79.52,2055879
381.2469,1.4256,18.9,2067950
382.0602,0.376,4.57,2424740
382.07798,2.1719,29.09,1990424
382.08608,2.7393,36.83,1959600
382.09732,0.5179,6.5,2000208
382.11436,10.978,149.33,2081544
382.12246,10.39,141.3,2049877
382.1256,0.6038,7.68,2665297
382.1337,1.3184,17.43,1987498
382.15075,5.2548,71.18,2051154
382.15885,7.7627,105.43,2054786
382.18713,0.54990000000000006,6.94,1904399
382.19523,1.2511,16.52,2063416
383.06198,2.5071,33.67,1983911
383.07726,0.5718,7.24,1701158
383.08062,1.3949,18.48,1979788
383.08133,0.4505,5.58,1718993
383.08699,0.4129,5.07,2197351
383.09032,0.7776,10.05,2133234
383.09185,0.7767,10.04,1821857
383.09606,0.6839,8.77,484891
383.09636,0.6616,8.47,184124476
383.09838,30.4083,414.64,2054686
383.09913,0.5633,7.12,825873
383.09941,0.4812,6,899822
383.09983,0.5345,6.73,269207
383.10961,2.9181,39.28,2096328
383.11363,0.9546,12.47,1849895
383.11701,1.5858,21.08,1873235
383.11771,1.8796,25.1,1957574
383.12336,1.0581,13.88,1998943
383.12487,0.5068,6.35,2380265
383.12582,0.7723,9.98,2372102
383.12669,0.9797,12.81,1997690
383.1279,0.6669,8.54,445028
383.13193,0.4063,4.98,453537
383.13289,0.4494,5.57,566569
383.13477,48.5549,662.42,2038478
383.1361,1.5481,20.57,2109600
383.13635,1.5737,20.92,1935293
383.13702,1.1829,15.58,198687
383.146,2.5318,34,2000327
383.15002,1.1619,15.3,1927929
383.15338,0.5196,6.53,1727825
383.15411,1.0596,13.9,1887151
383.15974,0.5425,6.84,1913947
383.16221,0.6862,8.8,2110067
383.17114,16.987,231.38,2022716
383.1824,0.44,5.44,2114015
383.18641,0.5738,7.27,2116441
383.20754,1.2193,16.08,2165148
384.06537,0.5285,6.65,2292400
384.07587,0.7865,10.17,1891231
384.09363,2.8412,38.23,2008867
384.10174,5.3533,72.53,2089537
384.11227,0.6089,7.75,1728592
384.11296,0.4721,5.88,1867810
384.13002,6.6184,89.8,2055598
384.13812,9.4753,128.81,2000958
384.14527,0.419,5.15,1591982
384.14934,0.4556,5.65,2395216
384.15646,0.3991,4.88,1632968
384.1664,1.2773,16.87,2153032
384.1745,3.6627,49.44,1984363
385.05988,1.0568,13.86,1990064
385.06958,0.7559,9.75,1752254
385.07111,0.5892,7.48,1899727
385.07764,4.9553,67.09,2000575
385.0889,0.4303,5.31,1503668
385.09291,1.3699,18.14,1955023
385.09627,2.7288,36.69,2069399
385.097,0.471,5.86,2127400
385.10263,0.6246,7.96,2178676
385.10413,0.6707,8.59,1587152
385.10509,0.5313,6.69,2109602
385.10597,1.7837,23.79,2023983
385.1075,1.1964,15.77,1471605
385.11403,27.6931,377.56,2032813
385.11531,0.8894,11.58,945802
385.11558,1.0351,13.57,336960
385.11618,0.6841,8.77,202330
385.12376,0.4658,5.79,1694965
385.12527,1.2694,16.76,1927127
385.12929,2.3576,31.62,1997045
385.13266,1.6946,22.57,2035005
385.13337,1.189,15.67,1942088
385.13901,0.8691,11.3,1766675
385.14053,0.7288,9.38,1865626
385.14148,0.8346,10.83,2084826
385.14234,1.1337,14.91,2056136
385.1481,0.5223,6.56,203971
385.14838,0.4682,5.82,819319
385.14863,0.5097,6.39,307225
385.15041,20.7576,282.86,1959641
385.15181,0.4751,5.92,3358457
385.15204,0.4223,5.2,309450
385.16164,0.4686,5.83,1472428
385.16567,1.7145,22.84,2037919
385.17537,0.4245,5.23,1827387
385.1868,3.3525,45.21,1955865
385.20205,0.7881,10.19,1777834
386.07291,0.4124,5.06,2185327
386.081,0.8085,10.47,1977833
386.08815,0.6806,8.72,1808566
386.09151,1.0515,13.79,2090611
386.10928,2.2933,30.74,2070224
386.11739,5.1487,69.73,2014001
386.12455,0.7448,9.6,1988665
386.1279,0.6023,7.66,1985004
386.13265,0.488,6.1,2085853
386.13578,0.5738,7.27,897187
386.14567,1.8238,24.33,1972067
386.15377,4.4942,60.8,2006134
386.16091,0.4481,5.55,2028651
386.16904,0.5141,6.45,1834819
386.19016,0.6302,8.04,1944614
386.76527,0.4039,4.95,1289735
387.07215,0.9837,12.86,1909862
387.07553,3.303,44.53,2053658
387.0834,0.6674,8.54,1809157
387.08523,1.5301,20.32,1904452
387.08676,0.9659,12.62,1960541
387.09329,4.7756,64.64,1970935
387.10301,0.8042,10.41,1907429
387.10855,4.51,61.01,1984567
387.11193,4.4769,60.56,2032477
387.11262,0.4759,5.93,1669775
387.11828,0.6576,8.41,1925299
387.11978,1.8896,25.23,1826123
387.12072,0.4296,5.3,1862954
387.12161,2.6625,35.79,1916589
387.12317,0.6574,8.41,1901287
387.12968,13.0104,177.08,1965618
387.1394,0.4414,5.46,2253845
387.1409,0.4042,4.95,1797449
387.14494,5.242,71.01,1957167
387.1483,1.1001,14.45,1907654
387.15464,0.5459,6.89,1734235
387.15617,1.1702,15.41,1869840
387.15801,0.6033,7.67,1771803
387.16607,4.6795,63.33,1982693
387.18131,2.7088,36.42,2006627
387.20243,0.4108,5.04,1135602
387.21771,0.5015,6.28,2153798
388.06742,0.5965,7.58,1999932
388.07078,0.8553,11.11,1916362
388.07888,0.4377,5.41,2243644
