m/z,I,S/N,Res.
678.21523,1.8742,31.87,1054528
678.22336,0.5018,8.4,1616803
678.24035,2.5411,43.27,1151507
678.24846,3.1861,54.3,1098444
678.25164,0.706,11.89,1142398
678.27676,1.0356,17.53,1217308
678.28486,1.7779,30.22,1201883
678.32122,0.6768,11.39,1244983
679.06432,0.5459,9.16,979127
679.11521,1.3212,22.41,1077477
679.11858,0.4255,7.1,1359704
679.12645,0.4797,8.03,1216399
679.14108,0.5773,9.69,1091034
679.14596,0.4179,6.97,1116376
679.14912,0.569,9.55,1086001
679.15159,3.5415,60.37,1208021
679.15492,1.1149,18.88,1126255
679.16282,1.5363,26.09,1150210
679.16461,0.5753,9.66,1000971
679.17411,0.5182,8.68,867839
679.17752,0.6078,10.21,1187363
679.17996,0.463,7.74,1423916
679.18229,0.5564,9.34,1093789
679.18562,0.8234,13.9,1244799
679.18798,8.7488,149.4,1150506
679.19133,1.0486,17.75,1242231
679.1992,2.0953,35.65,1180176
679.20097,0.5458,9.15,1089759
679.20738,0.619,10.41,1522353
679.21049,0.7747,13.07,1115033
679.21544,0.4188,6.98,1433745
679.21635,0.7289,12.29,1380874
679.21864,0.495,8.29,1210951
679.22438,10.4776,178.96,1151441
679.22771,0.6727,11.32,1026442
679.2356,1.3372,22.68,1283077
679.24376,0.5971,10.03,1404281
679.26075,7.4846,127.79,1116129
679.27199,0.5111,8.56,1507114
679.29712,3.1764,54.13,1128469
679.33348,1.0199,17.26,1057908
680.07221,0.7175,12.09,976775
680.14685,1.1021,18.67,1108433
680.15497,0.9058,15.31,1428763
680.15812,0.8764,14.81,1155640
680.18322,2.1834,37.15,1225359
680.19131,2.6756,45.57,1214137
680.1945,1.4724,25,1083540
680.21962,2.3908,40.7,1207416
680.22772,3.5211,60.02,1156424
680.23084,0.8052,13.59,1249138
680.256,1.7937,30.49,1120705
680.26408,2.728,46.46,1172089
680.29242,0.6452,10.86,1225597
680.3005,1.1764,19.94,1108760
681.09439,0.4826,8.07,638848
681.13085,2.0231,34.41,1171620
681.13422,0.6057,10.18,1187142
681.14208,0.5228,8.76,1293017
681.14943,0.667,11.23,1017130
681.15676,0.5403,9.06,1258909
681.16723,5.6228,95.96,1173499
681.17056,0.6053,10.17,993410
681.17845,1.5887,26.99,1201531
681.18011,0.4512,7.54,1029653
681.18251,0.4017,6.69,1358283
681.18582,0.5255,8.81,1464018
681.18976,0.4559,7.62,1095200
681.19321,0.4773,7.98,958988
681.19557,0.8021,13.54,1310489
681.20362,9.4043,160.61,1183584
681.20691,0.5691,9.55,932402
681.21334,0.4019,6.69,732093
681.21484,1.5753,26.76,1172181
681.21651,0.511,8.56,1083045
681.21887,0.5787,9.72,1160533
681.22219,0.482,8.06,1664081
681.22298,0.4986,8.35,1611772
681.2261,0.4613,7.71,1124129
681.23104,0.4123,6.87,1388881
681.23195,0.8123,13.71,1470787
681.24,8.9649,153.09,1135460
681.25127,0.6553,11.03,1294542
681.25527,0.738,12.44,1083252
681.25932,0.4174,6.96,1612010
681.26834,0.4598,7.68,1465955
681.2764,4.3417,74.05,1205093
681.29167,0.4121,6.87,1105532
681.31279,1.5415,26.18,1183036
682.12611,0.4338,7.24,1345610
682.13417,0.6761,11.38,960128
682.13739,0.4459,7.45,774774
682.1625,1.3598,23.07,1190167
682.17059,1.6254,27.61,1116201
682.17375,0.7145,12.04,1105044
682.19884,2.437,41.49,1140819
682.20696,2.9219,49.78,1161446
682.2101,0.75,12.65,1098806
682.21407,0.4222,7.04,705568
682.22544,0.436,7.28,1273815
682.23526,2.0507,34.88,1196446
682.24336,3.083,52.53,1185654
682.24648,0.6133,10.31,931847
682.27163,0.8881,15.01,1228287
682.27973,1.648,28,1138970
682.31612,0.5733,9.63,1080173
683.11009,0.7071,11.91,1348317
683.12874,0.7094,11.95,1227330
683.13843,0.4055,6.76,1406340
683.1465,2.5312,43.1,1169411
683.15774,0.9051,15.3,906803
683.15941,0.4918,8.23,1261810
683.16168,0.5737,9.63,1274797
683.16511,1.1069,18.75,1062627
683.16906,0.3999,6.66,947437
683.17482,0.6545,11.01,1437348
683.18288,6.0999,104.11,1160399
683.18426,0.5212,8.73,1182980
683.19251,0.4036,6.72,525971
683.19412,1.0547,17.86,1110287
683.19578,0.5325,8.93,1251848
683.19815,0.9248,15.63,1169912
683.20153,1.1373,19.27,1189966
683.2112,0.9817,16.61,1462549
683.21927,8.0105,136.78,1178335
683.22059,0.6475,10.89,1114382
683.23052,0.5699,9.57,1176532
683.23205,0.4203,7.01,1030021
683.23455,1.1506,19.49,1314082
683.23867,0.448,7.48,1677311
683.24758,0.6785,11.42,1437090
683.25566,5.2402,89.41,1165830
683.26692,0.3933,6.55,1034884
683.2709,1.1205,18.98,1111873
683.28307,0.5042,8.44,1226112
683.284,0.473,7.91,1261156
683.29203,2.0921,35.59,1195339
683.30729,0.6796,11.44,1131928
683.32842,0.5588,9.38,1037038
684.14175,0.6118,10.28,1210979
684.14984,0.9123,15.42,1375301
684.16034,0.4878,8.16,1482421
684.16837,0.5157,8.64,1213408
684.17163,0.4151,6.92,934739
684.17811,1.3369,22.68,1043743
684.18623,2.1664,36.86,1106917
684.18939,0.6362,10.7,999460
684.19337,0.6614,11.13,944268
684.20469,0.9971,16.87,920008
684.21455,1.5843,26.91,1231486
684.22261,2.5856,44.03,1099382
684.22977,0.4662,7.79,1284642
684.23789,0.504,8.44,1281099
684.24105,0.5519,9.26,1155344
684.25089,1.0892,18.45,1117748
684.259,1.7477,29.7,1311590
684.2743,0.4171,6.95,1249511
684.2873,0.4569,7.64,1105855
684.29539,0.7122,12,1153083
685.12576,1.0989,23.6,1102355
685.13865,0.5083,10.87,1418973
685.14102,0.4909,10.5,1373504
685.1444,1.0839,23.28,1238775
685.15564,0.5033,10.76,1233344
685.16217,2.9021,62.46,1225414
685.16355,0.5663,12.12,1044739
685.17332,0.5967,12.78,948557
685.17498,0.8908,19.11,1115921
685.17739,1.1884,25.53,1151236
685.18076,1.5262,32.81,1135913
685.18862,0.4852,10.37,672736
685.19047,0.7891,16.92,1368495
685.19853,5.0729,109.24,1177966
685.19991,0.7714,16.54,1147814
685.20579,0.4087,8.72,1091458
685.2082,0.5954,12.75,1021809
685.20977,0.6431,13.78,1146696
685.21134,0.9239,19.83,1143916
685.21377,2.3243,50.01,1132310
685.21713,1.499,32.22,964955
685.22501,0.5355,11.46,1419221
685.22687,1.0024,21.52,1256164
685.23491,4.579,98.59,1156536
685.23629,0.8037,17.24,1184842
685.24768,0.4291,9.16,1223581
685.25016,2.1799,46.89,1147457
685.25353,0.4732,10.11,1125155
685.2614,0.5085,10.88,1252637
685.26325,0.8081,17.33,1202101
685.27128,2.2083,47.51,1202844
685.28658,1.446,31.08,1228291
685.30766,0.5468,11.7,1074003
685.32298,0.5563,11.91,1208716
686.1362,0.4397,9.39,924865
686.1396,0.5816,12.45,995724
686.14765,0.5763,12.34,1089418
686.15739,0.4734,10.12,1289677
686.16552,0.8927,19.16,1239077
686.17267,0.482,10.31,1298299
686.17598,0.6599,14.14,1038260
686.18076,0.6161,13.19,912576
686.18393,1.2745,27.38,969498
686.19379,1.049,22.52,1280792
686.2019,1.5108,32.47,1231506
686.20903,1.077,23.13,1108486
686.21244,0.4909,10.5,1428345
686.21715,0.7151,15.33,1193541
686.22029,1.1597,24.91,1068270
686.23016,1.0351,22.22,1089733
686.23156,0.4115,8.78,1284091
686.23826,1.6136,34.69,1161190
686.24542,0.9933,21.32,1047798
686.2535,0.8537,18.31,1099382
686.25667,0.6001,12.85,1166220
686.26658,0.4561,9.75,1261264
686.27465,0.6907,14.8,1210350
686.28176,0.766,16.42,568841
686.2899,0.583,12.48,1194148
687.1179,0.447,9.55,1044413
687.12033,0.5337,11.42,1200608
687.12365,0.7701,16.51,1253050
687.14141,1.3681,29.4,1198739
687.15424,0.7638,16.38,1143398
687.15667,1.3471,28.95,1161760
687.16002,1.7133,36.84,1240404
687.16972,0.4625,9.88,1377842
687.17779,2.1813,46.92,1254143
687.17919,0.7002,15.01,1135972
687.18737,0.5596,11.98,1130651
687.19061,0.9451,20.28,1097438
687.19304,2.8402,61.12,1136261
687.1964,1.8343,39.44,1201930
687.20428,0.9538,20.47,1173099
687.2061,0.8274,17.75,1298401
687.2142,2.6175,56.32,1267945
687.21554,0.7693,16.49,1317831
687.22383,0.6199,13.28,1133997
687.22703,0.9615,20.64,1061063
687.22945,4.2165,90.78,1167321
687.23281,0.9864,21.17,1125565
687.24063,0.9381,20.13,1343415
687.24251,0.67,14.35,1348580
687.25057,2.0526,44.15,1230541
687.25183,0.5936,12.71,1245087
687.26582,3.6359,78.27,1162755
687.27707,0.5913,12.66,1056156
687.27883,0.527,11.27,802357
687.28692,0.7885,16.91,1184337
687.30218,1.828,39.31,1133020
687.33858,0.4462,9.53,1168215
688.14482,0.5305,11.35,1069072
688.15187,0.5093,10.89,1089454
688.15995,0.4601,9.83,1107296
688.16319,1.245,26.75,912235
688.17303,0.6033,12.92,1186550
688.18116,0.7169,15.37,1342908
688.18829,1.2109,26.01,1156165
688.19169,0.5422,11.6,1181231
688.1964,0.9461,20.31,1295489
688.1996,1.7875,38.44,1118046
688.20946,0.7879,16.9,1102905
688.21755,0.9241,19.83,1230396
688.21891,0.4637,9.91,1148066
688.22233,0.4711,10.07,1081372
688.22468,1.7727,38.12,1180592
688.228,0.3947,8.42,1038604
688.23281,1.3719,29.48,1255689
688.23595,1.3742,29.53,1041267
688.2458,0.5539,11.85,1051026
688.25393999999994,0.701,15.02,1306783
688.26104,1.2067,25.92,1058681
688.26919,1.3331,28.65,1140137
688.27227,0.7454,15.98,925337
688.29749,0.5743,12.29,1166372
688.30557,0.7936,17.02,1126639
689.10289,0.4084,8.72,1335358
689.13354,0.5989,12.82,1083498
689.13593,1.228,26.38,1060680
689.13931,1.1864,25.48,1300004
689.14488,0.4325,9.24,956349
689.14715,0.5586,11.96,1136749
689.15705,0.8526,18.29,1120138
689.16991,1.1125,23.89,1106957
689.1723,3.0565,65.78,1151977
689.17566,2.0449,43.98,1166321
689.18354,1.3415,28.83,1079449
689.18538,0.8806,18.89,1091194
689.19345,1.2183,26.17,1273060
689.19482,0.983,21.1,1227228
689.19828,0.4837,10.34,1050988
689.20292,0.5389,11.53,998338
689.20627,1.0323,22.16,1123516
689.2087,5.7934,124.76,1152545
689.21205,1.3068,28.08,1083988
689.21992,1.7042,36.64,1164465
689.22173,0.9616,20.64,1053715
689.22804,0.5417,11.59,826039
689.22984,1.3066,28.07,1202168
689.23116,1.0954,23.52,1158262
689.23696,0.4081,8.71,908233
689.2394,0.5968,12.78,872437
689.24271,0.5978,12.8,1087470
689.24506,6.799,146.43,1136222
689.24834,0.705,15.11,264906
689.25628,1.1744,25.22,1100725
689.25814,0.7055,15.12,1061587
689.26445,0.3986,8.51,1235258
689.26618,0.7674,16.45,1214521
689.28148,4.1341,89.01,1184062
689.29274,0.3951,8.43,1330740
689.31785,1.6702,35.91,1172157
690.13457,0.4129,8.82,1283719
690.14255,0.7033,15.07,854238
690.16514,0.532,11.38,1156043
690.16757,1.1301,24.27,1013415
690.17091,0.7591,16.28,1200409
690.17562,1.2073,25.93,995806
690.17884,1.8045,38.8,1009620
690.18684,0.575,12.31,587748
690.18864,0.4828,10.32,803243
690.19686,0.4263,9.1,1266365
690.2015,0.4722,10.09,1079423
690.20395,1.7761,38.19,1195028
690.21204,2.224,47.84,1115871
690.2152,1.8938,40.73,996749
690.22322,0.4956,10.6,628941
690.24032,2.1062,45.3,1019096
690.24843,2.2467,48.33,1203400
690.25157,1.1153,23.95,982504
690.25965,0.4195,8.96,1010829
690.27671,1.2204,26.22,1112164
690.28481,1.5133,32.53,1124366
690.31316,0.4941,10.56,1155618
690.32119,0.6457,13.83,1191578
691.07884,0.5026,10.75,705232
691.11278,0.4023,8.59,1161451
691.11517,0.6687,14.33,1150077
691.11855,0.6903,14.79,1118577
691.14914,0.6652,14.25,1148851
691.15157,2.1924,47.16,1188001
691.15494,1.3989,30.06,1133759
691.1628,1.1817,25.38,1068343
691.16464,0.554,11.86,1024702
691.17278,0.4225,9.02,1323604
691.1741,0.6482,13.89,1184945
691.17746,0.5107,10.92,1107750
691.18221,0.6513,13.95,1004689
691.18555,0.918,19.7,1119316
691.18795,5.8967,126.99,1134512
691.19133,1.2686,27.25,1259458
691.19918,1.8369,39.5,1203968
691.20102,0.6444,13.8,959802
691.20729,0.518,11.08,1411288
691.20912,0.5602,11.99,1249474
691.21042,0.7807,16.74,1237360
691.21549,0.4044,8.63,1149686
691.21631,0.6148,13.17,1127707
691.21866,0.6172,13.22,1109223
691.22192,0.6411,13.73,978789
691.22435,8.9094,191.91,1143144
691.22771,0.6024,12.9,1191446
691.23559,1.4334,30.81,1272599
691.24371,0.548,11.73,1382224
691.24682,0.5095,10.9,1297993
691.25179,0.5849,12.52,1146826
691.25275,0.4725,10.1,1254199
691.25833,0.611,13.08,1302073
691.26072,7.1127,153.19,1069502
691.272,0.8543,18.33,1128427
691.28801,0.4072,8.69,654398
691.29711,3.6955,79.55,1161518
691.33352,1.0411,22.35,1132049
692.14684,0.766,16.42,1453768
692.15024,0.4403,9.41,1354921
692.15492,0.8831,18.95,1167530
692.15814,1.1016,23.66,1020869
692.18079,0.5679,12.16,1041759
692.18321,1.971,42.39,1212633
692.1913,1.955,42.05,1150994
692.19447,1.688,36.29,1019492
692.20572,0.4964,10.62,1091793
692.21711,0.4057,8.66,908669
692.21958,2.7104,58.32,1151132
692.22279,0.5317,11.38,1373401
692.22521,0.4247,9.07,802849
692.22768,2.8745,61.86,1147018
692.23085,1.6068,34.54,1038434
692.23892,0.4226,9.02,1347556
692.25596,2.1033,45.24,1094542
692.26407,2.3834,51.28,1108731
692.26722,0.4976,10.64,610002
692.29238,0.7743,16.6,1113394
692.30045,1.5014,32.27,1000852
692.3369,0.4892,10.46,556656
693.09441,0.4719,10.09,610196
693.13085,1.2219,26.25,1114706
693.13424,0.6619,14.18,1213692
693.1421,0.5812,12.44,1175375
693.15676,0.6144,13.16,1097674
693.16484,0.5304,11.35,1209527
693.16723,4.3028,92.64,1117004
693.17056,1.0649,22.87,1127653
693.17845,1.3191,28.34,1339109
693.18971,0.849,18.21,1001368
693.19319,0.5275,11.28,1325525
693.19786,0.6538,14.01,889259
693.20126,0.898,19.27,735142
693.2036,8.5763,184.73,1107180
693.20504,0.4101,8.75,876741
693.20697,0.9246,19.84,907718
693.21486,1.7701,38.06,1227210
693.22302,0.4296,9.18,1684340
693.22613,0.8028,17.22,1009958
693.23205,0.5746,12.3,2091908
693.23329,4.5859,98.74,1151038
693.24,9.523,205.13,1123041
693.2434,0.4454,9.52,1253164
693.25125,1.1132,23.91,1231800
693.26834,0.4557,9.74,1362907
693.2764,6.1727,132.94,1134570
693.2876,0.4525,9.67,1186568
693.31278,2.1644,46.56,1081802
693.34917,0.5195,11.11,1095739
694.12599,0.4478,9.57,605682
694.1342,0.4884,10.44,835154
694.13736,0.5014,10.72,743781
694.16251,1.1978,25.73,1237448
694.1706,1.392,29.91,1070379
694.17374,1.3374,28.74,974794
694.19889,2.5519,54.91,1067949
694.20697,2.4218,52.11,1244225
694.21012,1.2199,26.21,1127356
694.21827,0.4231,9.04,1479584
694.23527,2.578,55.47,1141579
694.23663,1.6133,34.68,1143217
694.24338,3.0283,65.18,1187253
694.24649,0.684,14.66,1160947
694.2546,0.4925,10.53,646515
694.27166,1.2395,26.63,1296354
694.27976,2.2467,48.33,1229622
694.30798,0.4776,10.21,1108293
694.31614,0.7728,16.57,1271794
695.11012,0.8484,18.2,1070782
695.11354,0.4059,8.66,936613
695.12873,0.4084,8.72,964795
695.13603,0.4781,10.22,1142517
695.14405,0.4074,8.7,1187723
695.1465,2.5885,55.7,1187940
695.14984,0.6211,13.3,1175155
695.15772,0.963,20.67,1145800
695.15938,0.6239,13.36,1029973
695.16512,0.7071,15.15,1025343
695.17245,0.5124,10.96,1140199
695.1748,0.3973,8.48,1525988
695.17633,0.5528,11.83,977217
695.17723,0.5235,11.2,943144
695.1829,6.2276,134.12,1149553
695.18623,0.4942,10.57,1203669
695.19414,1.4527,31.22,1218095
695.19585,0.5798,12.41,1088369
695.2015,0.6075,13.01,1395779
695.20539,0.5252,11.23,1058244
695.20883,0.4325,9.24,677292
695.21122,0.7437,15.94,1357986
695.21695,0.7748,16.61,1245314
695.21928,9.3901,202.27,1095086
695.22064,0.4377,9.35,1333035
695.22259,0.5206,11.14,1028235
695.23042,2.3714,51.02,1086860
695.23459,0.6146,13.16,1222551
695.23868,0.6134,13.14,1667359
695.24766,0.7719,16.55,1254711
695.25566,7.3245,157.76,1050394
695.26692,0.6536,14,1337284
695.27089,0.4719,10.09,1044997
695.28403,0.5097,10.9,1331359
695.29204,3.5366,76.13,1103981
695.30727,0.5218,11.16,1019351
695.32844,0.7869,16.88,1301908
696.14174,0.6148,13.17,935475
696.14986,0.8547,18.33,1120202
696.15301,0.4785,10.23,690070
696.1684,0.4991,10.67,952487
696.17814,1.7537,37.71,1126084
696.18627,2.0933,45.03,1131081
696.18942,0.9162,19.66,1131325
696.19353,0.3989,8.51,841899
696.21452,2.1597,46.46,1085961
696.22262,3.2911,70.84,1135315
696.22579,0.6704,14.36,1084863
696.23374,0.8943,19.19,990466
696.2509,1.5499,33.32,1055154
696.25902,2.6202,56.38,1083203
696.26214,0.5054,10.81,888082
696.28729,0.67490000000000006,14.46,1123962
696.29541,1.2463,26.77,1101883
697.1258,1.0826,23.25,1191931
697.14444,0.6791,14.55,1161799
697.1499,0.4744,10.14,496647
697.15173,0.4685,10.01,1207918
697.16217,3.5351,76.1,1115804
697.16545,0.4194,8.95,985747
697.17338,0.8432,18.09,1207146
697.17504,0.619,13.26,1178033
697.17743,0.502,10.73,1233818
697.18076,0.8315,17.84,1097079
697.19048,0.7437,15.94,1193244
697.1962,0.7535,16.15,514100
697.19855,6.8279,147.06,1102036
697.19988,0.4469,9.55,1196027
697.20978,1.0873,23.35,1092213
697.21137,0.5566,11.91,946728
697.21382,0.9842,21.13,1301405
697.21717,0.9752,20.93,639020
697.22604,0.4356,9.3,2260645
697.22687,0.9351,20.07,1116721
697.23493,7.1046,153.02,1108293
697.23626,0.5352,11.45,1300031
697.24455,0.4785,10.23,1115403
697.2462,0.6057,12.97,1340205
697.24775,0.4121,8.8,860770
697.25018,1.3019,27.97,1113374
697.26326,0.7601,16.3,1159466
697.27131,4.3667,94.02,1134691
697.28654,0.9152,19.64,1200375
697.3077,1.4221,30.56,1100654
698.12914,0.5137,10.99,883732
698.13968,0.433,9.25,5387624
698.15741,0.7441,15.95,1326544
698.1655,1.0429,22.39,1122603
698.16866,0.5212,11.15,1284740
698.17021,0.4691,10.03,1000820
698.17609,0.424,9.05,1319733
698.18403,0.5521,11.82,1039936
698.1938,1.3351,28.69,1210258
698.20189,2.1837,46.98,1058811
698.20505,0.4483,9.58,1234809
698.209,0.5778,12.37,723996
698.2148,0.3979,8.49,1053457
698.22034,0.7304,15.66,1061602
698.23021,1.0926,23.46,1201582
698.23829,2.284,49.14,1196709
698.2455,0.5872,12.57,960566
698.25121,0.4375,9.35,772931
698.25669,0.5619,12.03,828494
698.26655,0.9274,19.9,1124162
698.27471,1.3677,29.39,1198043
698.30298,0.4807,10.28,1035596
698.31103,0.5726,12.26,1029332
699.10508,0.4586,9.8,1259002
699.12025,0.4294,9.17,926867
699.1237,0.6351,13.6,1228196
699.14143,1.4367,30.88,1054060
699.1527,0.431,9.21,1113375
699.1543,0.7904,16.95,1111654
699.15666,0.5893,12.62,1129719
699.16008,1.2176,26.16,1149018
699.17782,3.5309,76.01,1139697
699.17923,0.5173,11.07,1147365
699.18905,0.6451,13.82,954850
699.19062,0.7929,17,1102476
699.19309,1.4319,30.78,1118116
699.19643,1.3401,28.79,1174886
699.20429,0.5208,11.14,1126757
699.20618,0.6534,14,1381669
699.2142,5.0512,108.77,1145583
699.21557,0.8803,18.89,1104715
699.22387,0.5048,10.8,954472
699.22703,0.6539,14.01,978033
699.22946,2.0689,44.5,1149130
699.23282,1.0421,22.37,934762
699.24065,0.5291,11.32,908735
699.24254,0.7606,16.31,1366415
699.25057,4.1848,90.1,1103425
699.25198,0.639,13.69,1129810
699.26022,0.4582,9.79,1176305
699.26341,0.4247,9.07,742515
699.26585,2.0721,44.57,1093117
699.27892,0.4053,8.65,1364060
699.28696,1.6519,35.52,1106814
699.3022,1.1821,25.39,974118
700.16324,0.5805,12.43,1152441
700.17303,0.8406,18.03,1097045
700.18116,1.0037,21.55,1087774
700.18829,0.674,14.44,1093194
700.19164,0.449,9.59,640577
700.19962,1.0867,23.33,1093461
700.20947,1.0709,22.99,1248376
700.21755,1.5942,34.27,1198662
700.22235,0.4164,8.89,938551
700.22475,0.5961,12.76,1397230
700.23279,0.9157,19.65,921034
700.236,1.063,22.82,1066458
700.24404,0.4064,8.68,825357
700.24584,1.0232,21.97,1038084
700.24726,0.4456,9.52,717746
700.25393999999994,1.3805,29.67,1207938
700.26107,0.8434,18.09,884190
700.2692,0.7648,16.4,1192803
700.27239,0.4374,9.34,1277607
700.29031,0.6053,12.96,1260281
700.30561,0.4511,9.64,1285947
701.1207,0.5708,12.22,1232486
701.13592,0.6006,12.86,952368
701.13933,0.9804,21.04,1030948
701.15708,1.16,24.92,1336683
701.16664,0.4407,9.41,782692
701.16991,0.7288,15.62,996084
701.17235,1.5403,33.11,1048341
701.17571,1.5857,34.09,1092446
701.18355,0.5579,11.94,917472
701.1854,0.604,12.93,1251345
701.19346,2.3196,49.9,1190077
701.19488,0.8395,18.01,1071732
701.20631,0.8206,17.6,1043790
701.20872,2.9551,63.6,1131907
701.21207,1.3547,29.11,1222786
701.21994,1.0836,23.27,1017976
701.22182,0.8421,18.06,1379476
701.22811,0.5098,10.9,1654993
701.22986,2.6255,56.5,1121086
701.23121,0.7114,15.25,1201819
701.23942,0.5261,11.25,830479
701.24268,0.7518,16.12,1069443
701.2451,3.7842,81.46,1093405
701.24852,0.6338,13.58,1112991
701.25634,0.7903,16.95,1023454
701.25813,0.8472,18.17,982628
701.26622,1.6178,34.78,1110646
701.26758,0.4864,10.4,1147472
701.28151,2.7327,58.81,1150197
701.30264,0.5209,11.14,934590
701.3179,1.1616,24.95,1140176
702.14257,0.4508,9.63,870068
702.1605,0.4698,10.04,1069816
702.16762,0.6245,13.38,1272997
702.17095,0.6021,12.89,1147670
702.17568000000006,0.6712,14.38,987410
702.17887,1.1153,23.95,1035187
702.1887,0.4742,10.14,1401736
702.19678,0.7256,15.55,1184847
702.20158,0.4508,9.63,1348505
702.20398,1.1085,23.8,1101651
702.20738,0.5377,11.5,1253422
702.21207,1.0182,21.86,1175116
702.21523,1.6093,34.6,947018
702.22513,0.5887,12.6,1202847
702.22654,0.4116,8.79,1050225
702.23325,0.8582,18.41,1168981
702.24034,1.2928,27.78,1004490
702.24849,1.3897,29.86,1118991
702.25162,0.8222,17.64,1236800
702.25967,0.4248,9.07,1019470
702.26149,0.5116,10.94,1280200
702.26956,0.657,14.08,952403
702.27674,0.9479,20.35,1127180
702.28487,1.1717,25.17,1058883
702.28798,0.4648,9.93,981923
702.3212,0.5137,10.99,705586
703.11857,0.4797,10.26,922621
703.13636,0.4181,8.93,575398
703.14923,0.5176,11.07,1300305
703.1516,1.3375,28.74,1121830
703.15496,1.1439,24.57,1202765
703.16286,0.653,13.99,1083602
703.17273,0.8471,18.17,1189400
703.17414,0.6195,13.27,1191255
703.18225,0.3944,8.42,1055283
703.18554,0.9196,19.74,1223299
703.188,3.3675,72.48,1126339
703.19135000000006,1.4286,30.7,1136405
703.19921,1.1518,24.74,1098168
703.20108,0.6673,14.3,1216076
703.2091,1.2269,26.36,1222184
703.21051,0.8421,18.06,1203786
703.2187,0.6592,14.12,925599
703.22198,0.9304,19.97,1060045
703.22436,5.3308,114.79,1107844
703.22588,0.3961,8.45,84334
703.2277,1.0106,21.7,772841
703.23559,1.2879,27.67,1078183
703.23746,0.6544,14.02,1333218
703.24552,1.127,24.2,1181700
703.24686,0.7696,16.5,1155667
703.25506,0.4911,10.5,842757
703.25837,0.4769,10.19,1007729
703.26077,5.2865,113.84,1115465
703.26411,0.4889,10.45,874421
703.27198,0.6606,14.15,1323990
703.28192,0.4996,10.68,1040145
703.29713,2.9855,64.25,1101747
703.33354,0.983,21.1,1205101
704.14685,0.6332,13.56,1036963
704.15824,0.8869,19.03,1028442
704.1661,0.5347,11.44,455647
704.16799,0.424,9.05,694554
704.17608,0.424,9.05,1265602
704.18085,0.4716,10.08,999800
704.18324,1.2105,26,1086119
704.18898,0.4786,10.23,1173713
704.19135000000006,1.3203,28.37,1091266
704.19452,1.6246,34.93,1026194
704.21243,0.427,9.12,1277441
704.21961,1.6577,35.64,1085707
704.22773,1.666,35.82,1240584
704.23089,1.3799,29.65,1112606
704.23887,0.5592,11.97,906502
704.24084,0.5025,10.75,914850
704.24208,0.5065,10.83,972106
704.24891,0.5091,10.89,1179948
704.25603,1.6018,34.44,1072459
704.2641,2.0209,43.47,1085930
704.26728,0.8219,17.63,908986
704.2924,0.7584,16.26,1224748
704.30052,1.2889,27.69,1177138
704.3369,0.422,9.01,978850
705.13089,0.9573,20.55,1123504
705.13424,0.6189,13.25,1190935
705.14208,0.5763,12.34,1162798
705.1534,0.4549,9.72,1145892
705.15681,0.4288,9.16,1276222
705.16157,0.4672,9.99,984681
705.16484,0.6573,14.08,1028142
705.16726,2.5968,55.88,1090507
705.17062,1.2503,26.86,1145368
705.1785,1.116,23.97,1154229
705.18979,0.7891,16.92,1097578
705.19316,0.4079,8.71,1333632
705.19794,0.6945,14.88,578167
705.20128,0.9555,20.51,760220
705.20362,5.9603,128.36,1085304
705.20701,1.1026,23.68,1127897
705.21485,1.3694,29.43,1190908
705.21666,0.4564,9.75,1235511
705.22299,0.4864,10.4,1423878
705.22477,0.535,11.45,1232053
705.22616,0.6593,14.13,1114235
705.2343,0.7456,15.99,804193
705.23766,1.1344,24.36,783651
705.24001,7.7733,167.43,1061083
705.24341,0.7739,16.59,1007536
705.25128,1.2762,27.42,1178606
705.25306,0.5753,12.31,1089226
705.26119,0.4772,10.2,1137220
705.27642,5.5656,119.85,1104423
705.28761,0.5856,12.54,999760
705.31282,2.567,55.24,1047569
705.34917,0.7451,15.97,1115870
706.13759,0.6002,12.85,1062193
706.16259,0.8385,17.99,1206209
706.17069,0.9221,19.79,1291745
706.17391,1.187,25.5,1145601
706.19898,1.7518,37.67,1201333
706.20709,2.0702,44.53,1066509
706.21025,1.6085,34.58,1059624
706.21828,0.5408,11.57,973027
706.23535,2.1109,45.41,1228909
706.24347,2.4673,53.09,1184050
706.24659,0.8489,18.21,1232917
706.25472,0.5804,12.42,948001
706.27172,1.3824,29.71,1177651
706.27984,2.0027,43.07,1207105
706.28294,0.5093,10.89,1012522
706.30814,0.6442,13.8,1270236
706.31623,1.0707,22.99,1094456
707.11021,0.5572,11.93,1057334
707.11347,0.4479,9.57,972804
707.14657,1.614,34.7,1270271
707.14992,0.9015,19.35,1203584
707.15782,0.7702,16.51,1278188
707.16525,0.4051,8.65,664863
707.1691,0.5628,12.05,1111317
707.17247,0.516,11.04,1355026
707.17725,0.4774,10.21,1047485
707.1806,0.5974,12.79,1089004
707.18295,4.7118,101.45,1206190
707.18629,1.066,22.89,1091382
707.19419,1.333,28.64,1203675
707.19601,0.4223,9.02,1021882
707.20544,0.6164,13.2,1125064
707.21135,0.5545,11.87,1309128
707.21357,0.6575,14.09,977922
707.21698,0.4773,10.2,1079805
707.21934,7.5869,163.41,1181690
707.22265,0.4247,9.07,1415821
707.23057,1.5486,33.29,1191709
707.23233,0.405,8.65,1154220
707.23878,0.5626,12.04,1279462
707.24771,0.6035,12.92,1314288
