m/z,I,S/N,Res.
735.25054,6.0014,133.26,1166136
735.26178,1.2298,27.24,1079596
735.26983,0.5272,11.63,610028
735.28019,0.5175,11.42,1291403
735.28693,4.8103,106.8,1078734
735.29816,0.5397,11.91,1142515
735.32334,2.5237,55.99,1058326
735.3597,0.6941,15.34,1088924
736.17305,0.5685,12.55,1161333
736.1811,0.6354,14.04,1115269
736.18436,0.6335,14,1027094
736.20944,1.3008,28.82,1108586
736.21753,1.4712,32.61,1044436
736.22067,0.8105,17.93,1093189
736.22874,0.4849,10.69,1140725
736.24581,1.6056,35.59,1175565
736.25392,2.4903,55.25,1025590
736.25703,0.6496,14.35,730491
736.28218,1.0903,24.15,1093306
736.29029,2.0326,45.08,1087331
736.32668,1.0829,23.98,1015461
737.13601,0.4874,10.75,747070
737.15707,1.4824,32.86,1150398
737.16845,0.531,11.72,1000591
737.17583,0.4895,10.8,663319
737.18306,0.6303,13.93,738789
737.19345,3.1244,69.34,1142854
737.19681,0.5195,11.46,1144210
737.20466,0.9433,20.88,1162861
737.22983,5.3756,119.36,1067244
737.23111,0.4759,10.5,1083518
737.24109,0.9694,21.46,1233526
737.25816,0.5811,12.83,1282125
737.26622,5.8126,129.07,1139861
737.27744,0.7438,16.45,1122593
737.30261,3.7734,83.76,1104803
737.3139,0.4541,10.01,836167
737.33898,1.5471,34.29,1086534
738.1887,0.7762,17.17,1260422
738.1968,1.2841,28.45,1051770
738.19996,0.5472,12.08,1039696
738.20415,0.5211,11.5,553436
738.22508,1.5593,34.57,1194927
738.23317,2,44.36,1079439
738.23632,0.5295,11.69,812177
738.2615,1.3316,29.51,1148341
738.2696,2.171,48.16,1158232
738.29786,0.8987,19.89,1072338
738.30598,1.4096,31.24,1135203
738.3423,0.5453,12.04,930405
739.13634,0.6456,14.27,1160402
739.15491,0.4521,9.97,959044
739.17274,1.7792,39.45,1134258
739.19134,0.5827,12.87,992589
739.2011,0.4664,10.28,1310932
739.20911,3.6119,80.17,1060196
739.22037,0.6456,14.26,1279063
739.22188,0.4888,10.78,999889
739.22439,0.6114,13.5,1157045
739.23745,0.7386,16.33,1323586
739.24549,4.6304,102.8,1110190
739.25671,0.6315,13.95,1178802
739.25831,0.5364,11.84,930551
739.26074,1.0975,24.3,1103916
739.27192,0.4594,10.13,1217259
739.27386,0.7183,15.88,1324006
739.28186,3.957,87.84,1077067
739.29714,1.2923,28.63,1124531
739.3103,0.6281,13.87,1157375
739.31823,1.8135,40.21,1104510
739.33357,0.4728,10.43,1168673
739.35464,0.6274,13.86,1008062
740.16793,0.5578,12.31,657895
740.1761,0.7354,16.26,1203299
740.20432,0.7883,17.44,1070722
740.21247,1.369,30.34,1170829
740.23103,0.5021,11.08,837134
740.24079,1.3658,30.27,1180142
740.24886,1.9615,43.5,1099386
740.26733,0.5646,12.46,931626
740.2771,0.95,21.03,1019038
740.28521,1.6116,35.73,1074509
740.29239,0.5105,11.26,1097765
740.3005,0.5619,12.4,757769
740.31352,0.5225,11.53,987944
740.32167,0.7725,17.08,1062147
741.15199,0.836,18.49,1115054
741.1648,0.4658,10.27,1282909
741.17061,0.6089,13.45,1038285
741.18839,2.128,47.2,1081457
741.2012,0.5948,13.14,1236697
741.20364,0.8795,19.46,1045830
741.20701,0.7699,17.03,1155714
741.21674,0.5345,11.8,1194055
741.22476,3.384,75.11,1161545
741.2261,0.6911,15.28,1214628
741.23762,0.8648,19.13,1052483
741.24,1.6463,36.5,1110250
741.24334,0.4719,10.4,1463690
741.25122,0.7467,16.51,1155116
741.25311,0.7111,15.72,1268325
741.26112,3.5854,79.58,1122850
741.26245,0.6774,14.97,1164021
741.27639,1.8363,40.72,1097210
741.28951,0.6119,13.52,1333467
741.2975,1.9666,43.61,1069905
741.31281,1.3759,30.49,1125240
741.33388,0.6313,13.95,928856
741.34916,0.5943,13.12,1018033
742.1917,0.6793,15.01,1068505
742.19648,0.5521,12.19,1112029
742.21016,0.6609,14.61,974171
742.22,0.9762,21.61,1072188
742.22809,1.1005,24.37,1225807
742.23528,0.5313,11.73,1285006
742.24657,0.8881,19.65,1010538
742.25642,0.8738,19.34,1115085
742.26448,1.3933,30.88,1055772
742.27168,0.81,17.92,1109292
742.27974,0.5931,13.1,1172719
742.28293,0.678,14.99,1087581
742.29275,0.5147,11.36,1122588
742.30091,0.7634,16.88,1046809
742.30801,0.5299,11.69,1172820
742.31611,0.5982,13.21,1259313
742.3373,0.5059,11.16,1106475
742.35255,0.467,10.3,1255714
743.16766,0.728,16.1,1219708
743.18049,0.7907,17.49,1160067
743.18287,0.8834,19.55,1105523
743.18622,0.7811,17.28,1083316
743.20402,1.6659,36.93,1252306
743.21679,0.7578,16.76,1088265
743.21927,2.0715,45.95,1164934
743.22267,1.0625,23.53,889884
743.23051,0.9809,21.71,998758
743.23233,0.764,16.9,1327747
743.24042,2.2089,49,1136265
743.24175,0.6562,14.5,1080216
743.24999,0.5286,11.67,1127533
743.25326,0.7042,15.57,1004430
743.25567,3.0233,67.09,1046946
743.25894,0.4504,9.93,1197290
743.26687,0.9176,20.31,1243885
743.26876,0.5615,12.4,1350982
743.27677,1.7403,38.59,1190254
743.29205,2.9396,65.23,1112385
743.30326,0.6811,15.05,1029564
743.30514,0.5299,11.69,955541
743.31318,0.7414,16.39,1166134
743.32846,1.74,38.58,1119285
743.36482,1.0116,22.4,1096177
744.17121,0.4657,10.27,988070
744.17822,0.5091,11.23,1165521
744.18155,0.4967,10.96,935681
744.1894,0.8416,18.62,727864
744.19928,0.5282,11.66,1244372
744.20742,0.5983,13.21,1092304
744.21455,0.8135,17.99,1116515
744.22260000000006,0.756,16.72,971390
744.22579,1.1275,24.97,1044771
744.23562,0.64,14.14,985726
744.24379,0.8655,19.15,1137442
744.25092,1.462,32.4,1135514
744.25664,0.5425,11.97,993834
744.25902,1.0902,24.14,1102447
744.26215,0.9596,21.24,1086087
744.2802,0.7217,15.96,1294370
744.28727,1.0508,23.27,1128833
744.29545,1.2216,27.06,1160588
744.2986,0.6762,14.94,1135110
744.3318,0.7784,17.22,992793
745.1622,0.8114,17.95,1048160
745.16544,0.8333,18.44,938381
745.18329,0.61240000000000006,13.53,1257614
745.19612,1.075,23.81,1030882
745.19852,1.9958,44.26,1048292
745.20188,1.0059,22.27,1066122
745.20981,0.8643,19.12,1273497
745.21968,1.2167,26.95,1152811
745.22105,0.7129,15.76,1058401
745.22926,0.6701,14.81,1059550
745.23248,0.8631,19.1,1132340
745.23491,3.9606,87.92,1089837
745.23827000000006,0.8696,19.24,1101760
745.24617,1.3231,29.32,1180146
745.24799,0.5848,12.91,1176116
745.25608,1.3345,29.57,1198844
745.25736,0.7065,15.62,1147925
745.26883,0.5375,11.86,1135540
745.2713,4.8627,107.96,1117118
745.28257,1.0373000000000001,22.97,1149934
745.28438,0.6534,14.44,876990
745.29064,0.4792,10.57,1067310
745.29242,0.6574,14.53,1101330
745.3077,3.8113,84.6,1126108
745.31897,0.4976,10.98,925381
745.34408,1.6183,35.88,1086914
745.38046,0.5058,11.16,861412
746.16869,0.6934,15.33,1093189
746.1938,0.7046,15.58,1015558
746.20191,0.9245,20.46,994690
746.20505,1.0104,22.37,994215
746.23016,1.3942,30.9,1044085
746.23828,1.5533,34.43,954092
746.24151,1.302,28.85,1093430
746.24955,0.5636,12.44,1169704
746.2666,1.5179,33.65,1143068
746.27468,1.8356,40.71,1123921
746.2778,1.1121,24.63,984513
746.30299,0.7266,16.06,1222207
746.31109,1.4216,31.51,1071796
746.33928,0.4713,10.39,1055274
746.34745,0.6313,13.95,1054130
746.57059,0.4697,10.36,931855
747.14145,0.4756,10.49,1389379
747.1754,0.5922,13.08,1220405
747.17781,1.4407,31.93,1173274
747.18119,0.6109,13.49,1402555
747.18907,0.5455,12.04,1146956
747.20033,0.6546,14.46,1187043
747.20849,0.5,11.03,820741
747.21177,0.7608,16.82,1088244
747.21419,3.2985,73.21,1161460
747.21749,0.7466,16.51,1165936
747.2254,1.2289,27.22,1048914
747.22728,0.5268,11.63,1159605
747.23533,0.6095,13.46,1192770
747.2367,0.8619,19.07,1235658
747.24485,0.4795,10.58,1037573
747.24818,0.5854,12.93,1086270
747.25057,5.9222,131.5,1073426
747.25397,0.6698,14.8,1104300
747.25941,0.4775,10.53,1174726
747.26181,1.4918,33.07,1148847
747.26355,0.5782,12.77,1074469
747.26997,0.5582,12.32,1288090
747.2717,0.5444,12.02,1154754
747.27302,0.6455,14.26,1075352
747.28449,0.5337,11.78,1186951
747.28698,5.6119,124.61,1038665
747.2982,0.7067,15.62,1176008
747.31522,0.4823,10.64,518786
747.32336,2.9681,65.87,1125776
747.35973,1.0837,24,1173025
747.4935,0.4679,10.32,822248
748.14801,0.5222,11.52,702854
748.17307,0.5843,12.9,1141005
748.18122,0.4982,10.99,1156009
748.18432,0.7941,17.56,1025329
748.20945,1.2937,28.66,1022577
748.21758,1.4457,32.04,1131556
748.22074,1.135,25.14,1108824
748.24585,1.7293,38.34,1112428
748.25395,2.3204,51.48,1055602
748.25712,1.2114,26.84,1090601
748.26521,0.5512,12.17,1000753
748.2822,1.8982,42.09,1056037
748.29034,2.1842,48.45,995361
748.29344,0.851,18.83,1126680
748.31865,0.7609,16.83,1176169
748.32668,1.5548,34.46,1003751
748.36313,0.6811,15.05,1144126
749.10678,0.8584,18.99,1047559
749.15706,0.9607,21.27,1195549
749.16034,0.5278,11.65,782583
749.16828,0.6283,13.88,856865
749.18294,0.4772,10.52,958143
749.19347,2.5725,57.08,1076136
749.19674,0.7313,16.17,1122656
749.20473,0.9673,21.41,1073112
749.21928,0.5518,12.18,617684
749.22409,0.6225,13.75,881618
749.22743,0.5835,12.89,1029973
749.22984,5.5422,123.06,1093237
749.23316,0.5098,11.25,982053
749.24108,1.5539,34.45,1172362
749.24916,0.6627,14.64,809023
749.25236,0.489,10.79,1275982
749.25828,0.554,12.23,1281013
749.26623,6.5028,144.4,1056059
749.27747,1.158,25.65,1056922
749.28556,0.6089,13.45,607622
749.29458,0.5435,12,1253405
749.30262,4.7817,106.16,1092994
749.31381,0.5399,11.92,853674
749.33899,2.0664,45.83,1032388
749.37538,0.6253,13.81,1114959
750.18873,0.7711,17.05,1091851
750.19684,0.931,20.61,1047597
750.20001,1.0154,22.48,1009481
750.22511,1.556,34.49,1110553
750.23322,2.2034,48.88,1068997
750.23635,1.0459,23.16,1094380
750.26148,1.6972,37.63,1124643
750.2696,2.5257,56.04,1167504
750.27277,0.7166,15.84,1053151
750.28083,0.6381,14.1,1011677
750.29788,1.1446,25.35,1131366
750.30596,1.9088,42.33,1210111
750.3343,0.5255,11.6,1114867
750.34233,0.9551,21.14,1055658
751.13634,0.504,11.12,1015664
751.17272,1.5742,34.9,1057725
751.17591,0.5401,11.92,1024198
751.18375,0.6404,14.15,937537
751.19182,0.9569,21.18,712221
751.2091,3.776,83.82,1144620
751.21248,0.4551,10.03,956934
751.22032,1.0608,23.49,1151661
751.22199,0.4613,10.17,1088298
751.22439,0.5095,11.24,1168538
751.23161,0.4591,10.12,1097982
751.23744,0.6731,14.88,894920
751.23975,0.4813,10.61,814957
751.24547,5.8499,129.9,1094681
751.25673,1.1223,24.86,1226980
751.26071,0.5261,11.61,1106848
751.26479,0.8014,17.73,543519
751.27383,0.7085,15.66,1407325
751.28188,5.5227,122.62,1115894
751.29314,0.7875,17.42,1072243
751.29717,0.502,11.07,1050197
751.31827,3.1947,70.9,1072945
751.35462,1.104,24.45,986630
752.16796,0.5004,11.04,1216773
752.17609,0.756,16.72,1099640
752.1794,0.4672,10.3,777724
752.20432,1.159,25.67,1057711
752.21246,1.3759,30.49,1087174
752.2156,0.8438,18.67,999890
752.24073,1.6657,36.93,1154239
752.24885,2.1419,47.51,1175579
752.252,0.5714,12.62,799667
752.26009,0.6197,13.69,985191
752.26734,0.5475,12.09,958884
752.27716,1.5057,33.38,1199823
752.28524,2.0201,44.8,1050627
752.31352,0.9308,20.6,956360
752.32161,1.2315,27.28,1180768
753.15195,0.6432,14.21,1167787
753.18838,1.8051,40.03,1093745
753.1996,0.5669,12.52,1307067
753.22476,3.6451,80.91,1142401
753.23595,0.8344,18.46,996287
753.23761,0.5727,12.65,979165
753.24003,0.5433,11.99,1148630
753.25308,0.5023,11.08,1649344
753.26114,4.7333,105.09,1184658
753.27233,0.686,15.16,1178216
753.27395,0.565,12.47,1039248
753.27636,0.7764,17.17,1226584
753.27976,0.4732,10.43,816831
753.28945,0.6394,14.13,1342487
753.29752,3.3638,74.66,1081622
753.31278,0.9584,21.22,981666
753.3339,1.3685,30.33,1088643
754.18358,0.4765,10.51,1096873
754.19173,0.8044,17.79,915865
754.21009,0.5581,12.32,834253
754.22002,0.9246,20.46,1182763
754.22811,1.4335,31.77,1076132
754.23519,0.6251,13.81,888014
754.24659,0.7065,15.62,968736
754.25639,1.0627,23.53,1094089
754.26447,1.4516,32.17,1102029
754.27976,0.682,15.07,860491
754.28293,0.6696,14.8,925811
754.29281,0.6962,15.39,1148299
754.30085,1.1133,24.66,1199048
754.32909,0.4615,10.18,960322
754.33727,0.6681,14.77,998251
755.16761,0.8437,18.67,1267790
755.1829,0.5475,12.08,1231291
755.20398,2.0402,45.25,1130617
755.21683,0.6941,15.34,1150336
755.21926,1.0215,22.62,1083829
755.22266,0.5196,11.46,1069027
755.22809,0.7464,16.5,791483
755.2304,0.9153,20.26,505641
755.23223,0.7188,15.89,520078
755.24038,3.3574,74.52,1096412
755.24178,0.6479,14.32,1112714
755.2532,0.6464,14.28,1199807
755.25566,1.3746,30.46,1207299
755.25897,0.6194,13.68,499468
755.26874,0.6712,14.83,1272536
755.27677,3.1372,69.62,1018826
755.29203,1.5434,34.21,1049162
755.30512,0.4909,10.83,1211450
755.31317,1.4451,32.03,1083446
755.32841,1.185,26.25,1073748
755.34955,0.5647,12.47,1210082
755.3648,0.511,11.27,873767
756.17091,0.4951,10.92,593982
756.19928,0.5913,13.06,1129819
756.22577,1.0986,24.33,978814
756.23566,0.7031,15.54,1329474
756.24372,1.1641,25.78,1132756
756.25088,0.7973,17.63,1056995
756.25896,0.8015,17.73,1000397
756.26214,0.816,18.05,991419
756.27199,0.5549,12.25,1266292
756.28009,1.0472,23.19,1020060
756.28733,0.5651,12.48,1148614
756.29539,0.5474,12.08,1153946
756.29848,0.6158,13.6,1065375
756.31655,0.6011,13.28,1112434
756.32366,0.6144,13.57,893381
757.18328,0.6915,15.28,1384757
757.19846,0.7917,17.51,1080202
757.20189,0.7266,16.06,956669
757.20736,0.5218,11.51,1170181
757.20975,0.4863,10.73,1285718
757.21964,1.5646,34.68,1101191
757.22099,0.6159,13.6,1055142
757.23239,0.6816,15.07,996269
757.23488,1.919,42.56,1079759
757.23829,0.5278,11.65,943633
757.24615,0.6762,14.95,1243347
757.256,1.8768,41.62,1125640
757.25738,0.7172,15.86,1177727
757.26558,0.5024,11.08,915438
757.26884,0.7005,15.48,993487
757.27128,2.483,55.09,1074060
757.28253,0.914,20.23,1036562
757.28437,0.5321,11.74,1266009
757.2924,1.2734,28.21,1209257
757.30766,2.1435,47.54,1051318
757.31885,0.537,11.85,1086645
757.34408,1.2078,26.76,1111006
758.19379,0.596,13.16,946177
758.20505,0.6006,13.26,938962
758.21489,0.5512,12.17,845979
758.22297,0.5482,12.1,1088910
758.23014,0.8591,19.01,998880
758.23827000000006,0.8211,18.17,874453
758.24141,1.0558,23.38,838474
758.25946,0.6365,14.06,1199099
758.26654,1.1179,24.76,1067004
758.27459,0.8965,19.84,949493
758.27777,0.9207,20.38,1068893
758.30287,0.5402,11.92,1103886
758.31098,0.7415,16.39,857440
759.17778,0.6656,14.71,1070269
759.18115,0.5469,12.07,1144058
759.1989,0.5211,11.5,1104054
759.2117,0.7138,15.78,1048014
759.21416,1.4692,32.56,1085484
759.2176,0.5608,12.38,1070578
759.22307,0.4875,10.75,1001326
759.22537,0.7555,16.71,1014924
759.23529,0.7733,17.1,1238365
759.23664,0.6386,14.11,1123504
759.24475,0.5044,11.13,989639
759.24814,0.7067,15.62,1077822
759.25054,3.042,67.51,1087325
759.25393,0.6746,14.91,1066253
759.26179,1.13,25.03,1038676
759.27166,0.9092,20.12,1174725
759.27804,0.4621,10.19,482744
759.28122,0.5791,12.79,947187
759.28693,3.3913,75.27,1024705
759.29816,0.92,20.36,1037453
759.32331,2.2035,48.88,1129326
759.35971,0.7621,16.85,1046189
760.07878,0.8894,19.68,1135901
760.08041,0.8398,18.58,556846
760.18433,0.5138,11.34,1009423
760.20698,0.5624,12.42,969789
760.20939,0.753,16.65,1268651
760.21754,0.8132,17.99,884474
760.22065,0.9883,21.88,1115898
760.24578,1.1866,26.29,1006543
760.25389,1.0577,23.42,1215621
760.25705,1.1364,25.17,1013748
760.28219,1.2115,26.84,1044628
760.29023,1.3515,29.95,951582
760.29346,0.7218,15.96,1048636
760.31861,0.6226,13.75,1068958
760.32665,0.8761,19.39,1147950
760.95993,0.5129,11.32,663543
761.15705,0.5425,11.97,1110125
761.19339,1.1255,24.93,1071250
761.19673,0.4686,10.33,741970
761.2046,0.7237,16,1024757
761.2159,0.4794,10.57,935510
761.22731,0.7302,16.14,1121726
761.22977,2.9035,64.43,1102853
761.23315,0.5205,11.48,1137313
761.24101,1.2065,26.73,1006059
761.25227,0.505,11.14,1248810
761.26376,0.4904,10.82,936380
761.26618,4.0544,90,1066111
761.27743,1.1377,25.2,1098814
761.28732,0.4855,10.71,947172
761.28863,0.4724,10.42,1067751
761.30255,3.4755,77.14,1110301
761.31376,0.6574,14.53,867851
761.33895,1.8384,40.77,1087915
761.37531,0.569,12.56,1077171
762.19679,0.4878,10.76,1317509
762.19991,0.638,14.1,998455
762.22266,0.5141,11.34,902679
762.22502,1.2787,28.33,1058007
762.23314,1.0728,23.76,1181774
762.23631,1.0721,23.74,966071
762.26142,1.3294,29.46,1052801
762.26952000000006,1.6726,37.08,1075243
762.27262,0.7263,16.06,1129209
762.28074,0.455,10.03,1010913
762.29783,0.762,16.85,1163486
762.30592,1.1695,25.9,1070980
762.34228,0.6677,14.76,949217
763.17264,0.8502,18.81,1124404
763.20902,2.2648,50.24,1119548
763.2203,0.9827,21.75,1108634
763.23732,0.4619,10.18,589635
763.23968,0.4628,10.2,885988
763.24295,0.495,10.92,999264
763.24543,3.818,84.75,1102484
763.25667,1.2123,26.86,1074740
763.26478,0.6944,15.35,530206
763.26781,0.483,10.65,1258706
763.28181,4.5469,100.94,1064094
763.28304,0.4591,10.12,1232985
763.29302,0.4983,10.99,1144849
763.30108,0.453,9.99,547737
763.3182,2.4102,53.47,1150056
763.35464,0.9296,20.58,1136385
764.17919,0.507,11.39,685971
764.20437,0.6443,14.51,1025532
764.21244,0.9364,21.15,1053778
764.2156,0.4874,10.95,1154418
764.24069,1.4819,33.55,1113164
764.2488,1.4828,33.57,1057399
764.25195,0.5694,12.81,1117814
764.27704,1.2768,28.89,931249
764.28518999999994,1.6818,38.09,1032195
764.28833,0.5568,12.52,1202944
764.31351,0.7175,16.17,1063613
764.32157,0.8269,18.66,1282400
765.15207,0.5874,13.22,1040558
765.18837,1.6318,36.96,1045559
765.19962,0.4703,10.56,1266469
765.22475,3.2311,73.31,1026891
765.22597,0.5492,12.35,263461
765.22811,0.5267,11.84,976941
765.23598,1.0975,24.81,1001812
765.24336,0.6034,13.58,542476
765.26113,4.3384,98.48,1120044
765.27242,0.679,15.3,1229491
765.28045,0.5488,12.34,562692
765.29751,3.1511,71.49,1020948
765.33388,1.7685,40.07,1006048
766.1836,0.4896,10.99,921222
766.19177,0.5604,12.61,1305195
766.22004,0.9009,20.34,1254478
766.22812,1.2363,27.97,1031806
766.23127,0.6151,13.85,1168994
766.25642,1.081,24.44,1235702
766.26453,1.6177,36.64,1099356
766.26761,0.4823,10.83,1012609
766.29278,0.885,19.98,938853
766.30086,1.2529,28.35,1049624
766.33722,0.6091,13.71,1184412
767.16764,0.7345,16.56,1179731
767.20403,2.2355,50.68,1056054
767.21683,0.6077,13.68,1109600
767.24038,3.2273,73.22,1073602
767.25163,0.723,16.3,957773
767.25321,0.6257,14.09,961034
767.25567,0.6737,15.18,1171014
767.27679,3.574,81.1,1054074
767.27799,0.5473,12.31,294634
767.28802,0.4909,11.03,1200364
767.29206,0.7441,16.78,984531
767.31318,2.0914,47.4,1010278
767.32841,0.4794,10.76,940597
767.34957,0.8485,19.15,1188079
768.19922,0.5231,11.76,1154853
768.20736,0.5771,12.98,1204848
768.23568,0.9268,20.93,1096289
768.24375,1.4125,31.97,971868
768.26226,0.5527,12.43,908136
768.27205,0.8142,18.37,1278648
768.28015,1.4046,31.79,1095519
768.29861,0.5014,11.26,919149
768.30838,0.6119,13.78,1062258
768.31648,0.8413,18.99,902939
769.18333,1.063,24.03,1142565
769.19612,0.4974,11.17,1102648
769.21968,1.8994,43.04,1045064
769.23249,0.5417,12.18,1349235
769.23492,0.8589,19.39,1276334
769.23828,0.6448,14.52,728383
769.24801,0.5425,12.2,1208909
769.25605,2.4352,55.22,1107264
769.25746,0.4812,10.8,1092104
769.2688,0.53,11.91,1018552
769.27132,1.405,31.8,1225774
769.2825,0.6459,14.55,1157984
769.28443,0.5416,12.18,1017484
769.29244,1.931,43.76,1055766
769.30773,1.1078,25.05,1235891
769.32882,1.0207,23.07,976148
769.34406,0.6168,13.89,1052596
770.20517,0.57,12.82,981481
770.21487,0.5598,12.59,1091932
770.22298,0.8372,18.9,1032027
770.24143,0.652,14.69,1086546
770.2513,0.557,12.53,1268993
770.25937,0.8358,18.87,1048757
770.26658,0.7913,17.85,852782
770.27224,0.5443,12.24,907628
770.27467,0.5884,13.24,1116511
770.27783,0.7149,16.12,978328
770.28762,0.5651,12.71,1035149
770.29574,0.642,14.46,1079982
770.30293,0.6162,13.87,954206
770.31428,0.568,12.78,917620
770.33222,0.5023,11.29,1165939
770.33927,0.4511,10.12,877075
771.13026,0.4575,10.27,858356
771.18113,0.6171,13.89,1048299
771.19889,1.0284,23.24,1009330
771.21176,0.6125,13.79,1081340
771.21418,0.9386,21.2,1117121
771.21749,0.5299,11.91,964190
771.22546,0.5177,11.63,1174238
771.23532,1.9062,43.19,984179
771.23664,0.7045,15.88,1167879
771.24815,0.6925,15.61,1108806
771.25057,1.8396,41.68,1109661
771.25401,0.7365,16.61,833814
771.26181,0.9065,20.47,1126300
771.27169,1.559,35.3,1048271
771.27311,0.486,10.91,1196903
771.28124,0.5034,11.31,1090847
771.28442,0.5096,11.45,947894
771.28694,2.1859,49.55,1094838
771.29818,0.5494,12.35,1319046
771.30808,0.8626,19.47,1160802
771.32334,1.7356,39.32,1037697
771.35972,0.661,14.89,892270
771.41505,0.9421,21.28,1227974
771.41628,1.5299,34.64,1182318
772.22071,0.8045,18.15,1025421
772.2387,0.5331,11.99,1210198
772.2458,0.855,19.3,966921
772.25385000000006,0.7686,17.34,913664
772.25709,1.211,27.39,966545
772.26505,0.4556,10.22,880040
772.26696,0.4871,10.94,995502
772.27495,0.6469,14.57,692023
772.28221,0.9824,22.2,1114999
772.29031,0.9325,21.06,1055833
772.29352,0.8707,19.66,930024
772.31855,0.6751,15.21,988376
772.32669,0.6143,13.83,928430
773.19107,0.4751,10.67,994859
773.19344,0.8501,19.19,759325
773.19687,0.4972,11.17,1117137
773.20462,0.5068,11.39,905628
773.21454,0.7434,16.76,1126960
773.21593,0.4629,10.39,1205020
773.22739,0.8549,19.3,995301
773.22982,1.8304,41.47,1115063
773.23317,0.5399,12.14,1343672
773.24103,1.2859,29.09,1009283
773.2428,0.5197,11.68,1008370
773.25095,0.885,19.98,1154678
773.25228,0.7586,17.11,981568
773.26044,0.5777,13,1040768
773.26377,0.7708,17.39,1123996
773.26622,3.0287,68.71,1097600
773.26954,0.6099,13.73,680525
773.27745,1.3104,29.65,1079162
773.27931,0.4696,10.54,1083449
773.28735,0.7708,17.39,1078496
773.30019,0.4677,10.5,816613
773.30261,2.9838,67.69,1004839
773.31378,0.6315,14.22,1131688
773.33896,1.5466,35.02,1092457
773.37535,0.5907,13.29,743572
774.19997,0.7128,16.07,952322
774.22506,0.9781,22.1,1064589
774.23319,0.7915,17.86,1000690
774.23633,0.8654,19.54,1025572
774.25911,0.5346,12.02,969273
774.26149,1.2864,29.11,1075833
774.2696,1.247,28.21,1012043
774.27271,1.0515,23.77,968990
774.28078,0.5085,11.43,1008091
774.29786,0.8458,19.09,1165040
774.30594,1.2711,28.76,1033671
774.30912,0.5913,13.31,1037736
774.33421,0.5621,12.65,1051237
774.34228,0.7912,17.85,888294
775.17274,0.6293,14.17,1020243
775.20669,0.5604,12.6,1279454
775.20911,1.7714,40.13,1067758
775.21251,0.6577,14.82,1113652
775.22029,1.0232,23.12,1089033
775.23161,0.761,17.16,917171
775.23971,0.5152,11.58,801693
775.24301,0.8748,19.75,1022972
775.24548,3.5328,80.17,1056670
775.24882,0.4886,10.97,1211089
775.25672,1.3139,29.73,1102275
775.26412,0.4891,10.98,539262
775.26795,0.4694,10.54,1371760
775.27612,0.6709,15.12,833356
775.27944,0.5987,13.48,958606
775.28186,4.1272,93.68,1064176
775.29309,1.0216,23.09,985436
775.31824,2.9447,66.8,1030039
775.32951,0.5452,12.26,848343
775.35463,1.5405,34.88,1013751
776.17917,0.5036,11.31,502853
776.20438,0.6793,15.31,1226501
776.21245,0.73740000000000006,16.63,925551
776.21567,0.9132,20.62,919738
776.22349,0.492,11.05,481641
776.24076,0.9397,21.23,1089468
776.24883,1.3459,30.46,1049424
776.25198,1.1205,25.34,976785
776.26012,0.6088,13.7,976099
776.27711,1.0863,24.56,1090984
776.28524,1.6021,36.28,1026454
776.28837,0.7645,17.24,1058300
776.31351,0.9961,22.51,960611
776.3216,1.3718,31.05,991898
776.35799,0.7323,16.51,1102975
776.71107,0.4705,10.56,663551
777.15193,0.4762,10.69,947532
777.1884,0.9425,21.29,1070189
777.19172,0.475,10.66,1188195
777.19957,0.6957,15.68,1032971
777.2223,0.4719,10.59,1041407
777.22475,2.9914,67.86,1076453
777.23596,1.4209,32.16,1084767
777.23774,0.4853,10.9,873893
777.24725,0.5638,12.68,1121128
777.25538,0.5513,12.4,581912
777.25872,0.5134,11.54,1086738
777.26113,4.4221,100.38,1022909
777.27238,1.202,27.19,1171991
777.29188,0.4967,11.16,834605
777.29752,4.0256,91.37,1078910
777.30876,0.7197,16.23,1070533
777.33386,2.3879,54.14,958374
777.37029,0.9316,21.04,1045874
778.22,0.8907,20.11,1142079
778.22814,0.9641,21.78,1001732
778.23129,0.8114,18.31,989611
778.2564,1.3398,30.32,1063062
778.2645,1.6791,38.03,1048990
778.26767,0.5763,12.97,1226275
778.29278,1.1823,26.74,1035258
778.30086,1.9023,43.11,1037418
778.30403,0.4751,10.67,1200528
778.32916,0.575,12.94,942777
778.33722,1.0711,24.21,944193
778.37367,0.4711,10.58,891816
779.16763,0.7195,16.22,1054072
779.17882,0.4924,11.06,935347
779.20402,1.9681,44.6,995372
779.21553,0.7898,17.82,1088152
779.21713,0.4658,10.45,1072824
779.22836,0.476,10.69,1139636
779.2404,3.1368,71.16,1102581
779.25165,1.0716,24.23,1097469
779.25322,0.54990000000000006,12.37,983679
779.2597,0.5468,12.3,598723
779.27677,4.2798,97.14,1053560
779.28801,0.9245,20.88,1074908
779.29562,0.5207,11.7,629454
779.31316,3.1161,70.69,1036615
779.32441,0.5339,12,1033556
779.34954,1.4102,31.92,939937
779.38591,0.5365,12.06,1058035
780.19693,0.4526,10.16,925108
780.19917,0.6054,13.63,843407
780.20743,0.6981,15.74,1083328
780.21047,0.5992,13.49,940664
780.23566,1.0913,24.67,1146828
780.24376,1.4734,33.36,1083542
780.24687,0.7039,15.87,914740
780.25494,0.6012,13.53,873517
780.27206,1.189,26.89,1088740
780.28013,1.9024,43.11,955771
780.28317,0.4907,11.02,979752
