m/z,I,S/N
919.28188,0.7572,13.18
919.28529,0.5581,9.66
919.28775,6.2808,110.62
919.29899,2.6059,45.79
919.30695,1.2824,22.44
919.31015,0.5453,9.44
919.31515,0.6056,10.5
919.31835,0.8553,14.91
919.32166,0.4163,7.16
919.32414000000006,7.2056,126.93
919.33533,1.9455,34.14
919.33938,0.6013,10.43
919.34338,1.0751,18.79
919.34667,0.4376,7.54
919.35157,0.8539,14.88
919.35466,0.574,9.94
919.36052,5.3579,94.34
919.37175,1.1566,20.22
919.3758,0.4843,8.36
919.37982,0.5874,10.18
919.38805,0.7305,12.71
919.39693,2.3829,41.86
919.43333,0.908,15.84
920.21017,0.4843,8.36
920.21839,0.4491,7.74
920.2293,0.4996,8.63
920.2466,1.3333,23.34
920.25224,0.4654,8.03
920.25474,1.4906,26.12
920.2578,1.06,18.52
920.26589,0.9118,15.9
920.28299,2.4427,42.91
920.29112,2.722,47.84
920.29431,1.6485,28.9
920.30223,1.3476,23.59
920.30965,0.5234,9.05
920.31938,2.3049,40.48
920.32751,3.2944,57.94
920.33068,1.1358,19.86
920.33861,1.0955,19.15
920.34599,0.5313,9.19
920.35575,1.6049,28.13
920.36386,2.4263,42.62
920.36698,0.4633,7.99
920.3751,0.5343,9.24
920.39209,0.5754,9.97
920.40031,1.2316,21.55
920.43669,0.5492,9.51
921.19424,0.4578,7.9
921.23066,1.6073,28.17
921.24185,0.9288,16.2
921.24976,0.7091,12.33
921.26701,4.0798,71.79
921.27822,1.8663,32.74
921.28223,0.6209,10.77
921.28621,1.044,18.24
921.28949,0.4927,8.51
921.29446,0.5221,9.03
921.29756,0.7768,13.52
921.30341,6.4516,113.63
921.31271,0.4918,8.49
921.31465,2.2179,38.95
921.3163,0.783,13.63
921.31865,1.09,19.05
921.32259,1.104,19.3
921.33088,0.9182,16.02
921.334,0.521,9.01
921.33981000000006,5.9612,104.98
921.35109,1.1615,20.31
921.35512,1.0145,17.72
921.35908,0.835,14.55
921.36719,0.5194,8.98
921.37615,3.4306,60.34
921.41259,1.4342,25.12
921.42786,0.4328,7.46
921.44899,0.6221,10.79
922.22594,0.5321,9.21
922.234,0.9185,16.02
922.23704,0.4461,7.69
922.24499,0.6264,10.87
922.25251,0.5325,9.21
922.25592,0.4188,7.21
922.26227,1.5683,27.49
922.27032,1.7289,30.32
922.27353,0.9468,16.52
922.27749,0.492,8.5
922.28141,1.1029,19.28
922.28894,0.7561,13.16
922.29862,1.8693,32.8
922.30677,2.7339,48.05
922.30987,1.0626,18.56
922.31388,0.5342,9.24
922.31795,0.8677,15.13
922.32234,0.462,7.97
922.32524,0.8361,14.57
922.33508,1.6643,29.18
922.34313,2.6634,46.8
922.34621,0.4561,7.87
922.35031,0.481,8.31
922.35431,0.7017,12.2
922.36178,0.6578,11.42
922.37144,0.8757,15.27
922.37957,1.9493,34.21
922.39477,0.5209,9.01
922.41589,0.7049,12.25
922.94831,0.4713,8.13
922.9507,1.4235,24.93
923.20999,0.575,9.96
923.22098,0.5484,9.49
923.24629,2.3892,41.97
923.25746,1.0939,19.12
923.25916,0.9331,16.28
923.26153,0.552,9.56
923.26552,0.7667,13.34
923.27048,0.5689,9.85
923.27282,0.6555,11.38
923.27661,0.5445,9.42
923.28267,4.4966,79.14
923.29391,1.005,17.55
923.29552,0.7779,13.54
923.29795,1.4091,24.68
923.30174,1.1515,20.13
923.30689,0.4889,8.44
923.30935,0.8853,15.44
923.31318,0.4665,8.05
923.31903,5.0384,88.7
923.33028,0.9493,16.57
923.33197,0.5543,9.6
923.33434,1.6858,29.56
923.33817,0.8633,15.05
923.34574,0.6952,12.08
923.35542,3.1784,55.89
923.36661,0.568,9.84
923.37064,1.4797,25.92
923.38269,0.4397,7.58
923.39184,1.6491,28.91
923.40715,0.6575,11.42
923.42821,0.592,10.26
924.24149,0.8256,14.38
924.24971,0.7462,12.98
924.25683,0.4497,7.75
924.26053,0.4329,7.46
924.26534,0.5433,9.4
924.26812,0.901,15.71
924.27791,1.2868,22.52
924.28602,1.8737,32.87
924.28914,0.4735,8.17
924.29317,0.9112,15.89
924.29728,0.5889,10.21
924.30136,0.6196,10.75
924.30448,1.4026,24.56
924.31432,1.2181,21.31
924.32241,2.4748,43.48
924.32555,0.4713,8.13
924.32953,0.991,17.3
924.33362,0.5184,8.96
924.33772,0.9123,15.91
924.34084,1.1747,20.54
924.35073,0.8558,14.92
924.35879,1.783,31.27
924.36596,0.733,12.75
924.37408,0.7316,12.72
924.37725,0.5507,9.53
924.38707,0.4462,7.69
924.39521,0.8163,14.22
924.40225,0.5595,9.69
925.22551,0.7589,13.21
925.23842,0.7271,12.65
925.24078,0.5503,9.53
925.24419,0.4997,8.63
925.24966,0.4773,8.24
925.2521,0.4445,7.66
925.2619,2.1388,37.55
925.27313,0.5028,8.69
925.2748,1.0176,17.77
925.27718,1.6819,29.49
925.28093,0.8402,14.64
925.28606,0.456,7.86
925.2885,1.0005,17.47
925.2983,2.9547,51.94
925.3095,0.551,9.54
925.3112,0.861,15.01
925.31357,2.6832,47.15
925.31723,0.8991,15.68
925.3249,1.1775,20.59
925.33468,3.018,53.06
925.34412,0.4552,7.85
925.34747,0.5761,9.98
925.34996,2.7517,48.36
925.35368,0.4532,7.81
925.36126,0.9133,15.93
925.37108,1.5596,27.33
925.38635,1.8343,32.18
925.39771,0.6155,10.68
925.40748,0.7215,12.55
925.42273,0.6472,11.24
926.24168,0.459,7.92
926.24464,0.617,10.7
926.24739,0.8008,13.95
926.25717,0.6056,10.5
926.26531,1.1086,19.38
926.26995,0.5178,8.95
926.27242,1.0607,18.53
926.27612,0.4344,7.48
926.27816,0.5028,8.69
926.28064,0.7917,13.79
926.2837,1.3804,24.17
926.2936,0.8975,15.65
926.30161,1.3224,23.15
926.30637,0.4651,8.02
926.30879,1.2768,22.34
926.31442,0.5703,9.88
926.31697,1.3483,23.6
926.32007,1.8699,32.81
926.32811,0.6484,11.26
926.3299,0.7107,12.36
926.33806,1.3137,22.99
926.34517,1.274,22.29
926.35333,1.164,20.35
926.3565,1.0741,18.77
926.37447,0.7108,12.36
926.3816,0.7733,13.46
926.38965,0.9159,15.98
926.42606,0.4444,7.66
927.21766,0.6614,11.49
927.22011,0.4626,7.98
927.23131,0.4297,7.4
927.24112,0.9089,15.85
927.25407,0.9791,17.09
927.25645,1.6385,28.72
927.25987,0.6188,10.74
927.26534,0.672,11.67
927.26772,1.115,19.49
927.27757,1.3153,23.02
927.28708,0.6764,11.75
927.2904,1.3439,23.53
927.29286,3.2486,57.13
927.29631,0.7549,13.14
927.30406,1.9223,33.73
927.31202,0.533,9.22
927.31397,1.4482,25.37
927.32342,0.7058,12.27
927.32685,0.8669,15.11
927.3292,4.2443,74.69
927.33284,0.5009,8.66
927.34045,1.5761,27.62
927.3485,0.5101,8.82
927.35034,1.3856,24.26
927.36563,3.4508,60.7
927.36959,0.47,8.11
927.37686,0.7309,12.71
927.38678,0.5922,10.27
927.40194,1.6797,29.45
927.41316,0.5504,9.53
927.43836,0.8199,14.28
928.22654,0.5099,8.81
928.24444,0.485,8.37
928.25172,0.7929,13.81
928.25741,0.4742,8.19
928.25991,0.7198,12.52
928.26298,1.2068,21.11
928.27095,0.493,8.52
928.28091,0.7249,12.61
928.28571,0.617,10.7
928.28807,1.6497,28.92
928.29374,0.5647,9.78
928.29621,1.646,28.86
928.29936,1.8598,32.63
928.30742,0.6957,12.09
928.31735,0.7516,13.08
928.32201,0.5569,9.64
928.32446,1.8016,31.6
928.33022,0.5523,9.56
928.33254,1.9706,34.58
928.33572,1.4362,25.15
928.34382,0.7674,13.36
928.3537,0.7247,12.6
928.36082,1.2484,21.84
928.36898,1.5833,27.75
928.37217,0.82,14.28
928.38008,0.4824,8.33
928.39729,0.8092,14.09
928.40534,1.0944,19.13
929.19938,0.4216,7.26
929.23019,0.4625,7.98
929.23337,0.8686,15.14
929.23569,1.4714,25.78
929.23911,0.5503,9.53
929.24465,0.4392,7.57
929.24692,0.7867,13.7
929.25685,0.6256,10.86
929.25823,0.5127,8.86
929.26639,0.5915,10.25
929.26968,1.3171,23.05
929.27207,3.1693,55.73
929.27551,0.6769,11.76
929.28333,1.8399,32.28
929.29138,0.5848,10.14
929.29323,0.9148,15.96
929.29461,0.9588,16.73
929.30267,0.8277,14.42
929.30606,1.0311,18.01
929.30846,4.9944,87.92
929.3118,0.5724,9.92
929.31972,2.0173,35.41
929.32777,0.8649,15.08
929.32959,0.7164,12.46
929.331,0.4797,8.28
929.33611,0.6019,10.44
929.33905,0.9787,17.08
929.34234,0.7079,12.31
929.34486,5.1845,91.28
929.35607,1.8061,31.68
929.36415,0.7845,13.66
929.36598,0.8057,14.03
929.37537,0.4463,7.69
929.38128,3.5515,62.47
929.39251,0.8459,14.74
929.41764,1.6701,29.28
929.42873,0.4788,8.27
929.45404,0.4938,8.53
930.23096,0.6137,10.65
930.23673,0.4361,7.51
930.23902,0.6974,12.12
930.24223,0.9549,16.67
930.26023,0.4674,8.07
930.26492,0.6012,10.42
930.26732,1.5839,27.76
930.27304,0.6061,10.51
930.27554,1.5637,27.4
930.2786,1.9109,33.53
930.28666,0.9972,17.41
930.3037,2.3819,41.84
930.30942,0.5016,8.67
930.31187,2.5832,45.39
930.315,2.0796,36.51
930.32305,1.0457,18.27
930.34005,2.2159,38.91
930.34824,2.633,46.27
930.35134,1.3108,22.94
930.35941,0.6743,11.71
930.37644,1.2344,21.6
930.3846,1.8305,32.11
930.38782,0.5419,9.38
930.41281,0.559,9.68
930.42102,0.715,12.43
930.45738,0.4425,7.63
931.21257,0.6021,10.44
931.215,0.7354,12.79
931.2262,0.554,9.59
931.24548,0.5884,10.2
931.24896,1.0847,18.95
931.25133,2.6845,47.18
931.2547,0.525,9.08
931.2626,1.6093,28.21
931.27056,0.6706,11.65
931.2738,0.5679,9.84
931.28194,0.9187,16.03
931.28535,1.462,25.61
931.2877,5.2855,93.06
931.29898,2.4634,43.28
931.307,0.9422,16.44
931.30893,0.4998,8.64
931.31027,0.7459,12.98
931.31529,0.5209,9.01
931.31825,0.9457,16.5
931.32166,0.6268,10.88
931.32409,6.4627,113.83
931.33535,2.129,37.38
931.34336,0.9742,17.01
931.34671,0.4536,7.82
931.35155,0.5486,9.5
931.35473,0.6976,12.13
931.3605,5.3056,93.42
931.37174,1.3248,23.19
931.37974,0.6823,11.86
931.38795,0.5293,9.16
931.3969,2.8589,50.25
931.40801,0.525,9.08
931.43328,1.1862,20.74
932.21576,0.4553,7.85
932.21848,0.4647,8.02
932.22153,0.4955,8.56
932.24658,1.2521,21.91
932.25245,0.433,7.46
932.25473,0.9423,16.44
932.25788,1.2656,22.14
932.26593,0.7298,12.69
932.28303,2.103,36.92
932.2887,0.5423,9.39
932.29113,2.4865,43.68
932.29425,1.7261,30.27
932.3023,1.0369,18.11
932.31944,2.3676,41.59
932.32753,3.4796,61.2
932.33069,1.6032,28.1
932.33869,1.0073,17.59
932.35576,1.9052,33.43
932.36389,2.7942,49.11
932.36698,0.8595,14.98
932.3751,0.5492,9.51
932.39209,0.7709,13.42
932.4003,1.4428,25.27
932.43669,0.7303,12.7
932.80261,0.4278,7.37
933.19424,0.4843,8.36
933.22823,0.4624,7.98
933.23068,1.3915,24.37
933.24183,1.143,19.98
933.25306,0.4478,7.72
933.26134,0.7171,12.47
933.26466,1.1804,20.64
933.26707,3.6185,63.65
933.27829,2.2261,39.09
933.28634,0.9633,16.81
933.28958,0.5618,9.73
933.29766,0.9313,16.25
933.30099,0.8412,14.66
933.30344,6.63,116.78
933.31464,2.2583,39.66
933.32269,1.2576,22
933.32573,0.4995,8.63
933.33093,0.7426,12.92
933.33398,0.6868,11.94
933.33982,6.2778,110.57
933.35103,1.6829,29.51
933.3551,0.464,8
933.35917,0.8872,15.47
933.36722,0.4722,8.15
933.37617,4.101,72.16
933.38743,0.7053,12.26
933.39546,0.4482,7.73
933.41259,1.9176,33.65
933.44892,0.6134,10.64
934.22584,0.7323,12.74
934.23396,0.7225,12.57
934.23719,0.573,9.93
934.26223,1.4081,24.66
934.27041,1.9564,34.33
934.27354,1.2447,21.78
934.28155,1.0483,18.31
934.29864,2.3173,40.7
934.30677,2.9755,52.31
934.30987,1.3644,23.89
934.3179,1.1944,20.89
934.32531,0.4847,8.37
934.335,2.4444,42.94
934.34312,2.9615,52.06
934.34628,0.934,16.3
934.35429,0.7184,12.49
934.37144,1.1086,19.38
934.37957,2.2249,39.07
934.40779,0.5555,9.62
934.41595,0.955,16.67
934.45217,0.4553,7.85
935.20989,0.9278,16.19
935.24384,0.5611,9.72
935.24626,2.4936,43.81
935.25746,1.2687,22.2
935.25921,0.4308,7.42
935.2654,0.921,16.07
935.26875,0.4699,8.11
935.27402,0.4227,7.28
935.27677,0.6665,11.58
935.28266,4.4742,78.75
935.29385,1.8572,32.58
935.29553,0.634,11
935.29789,0.6158,10.68
935.30184,1.2575,22
935.30506,0.4418,7.61
935.31002,0.5894,10.22
935.31315,0.6947,12.07
935.31902,6.2111,109.39
935.33026,1.61,28.22
935.33194,0.514,8.89
935.33437,0.9173,16
935.33823,1.1326,19.8
935.34648,0.6369,11.05
935.34954,0.5005,8.65
935.3554,5.3664,94.49
935.36661,0.8146,14.19
935.37073,0.8562,14.92
935.3747,0.6324,10.98
935.38284,0.4836,8.35
935.39183,2.6154,45.96
935.40702,0.4321,7.44
935.42824,0.7832,13.64
936.24157,0.8327,14.51
936.24961,1.1173,19.53
936.25266,0.7461,12.98
936.26074,0.4602,7.94
936.26818,0.4391,7.57
936.27788,1.4871,26.05
936.28605,1.9817,34.78
936.28915,0.7624,13.27
936.29708,0.874,15.24
936.30457,0.7448,12.96
936.3143,1.8613,32.65
936.32239,2.7012,47.47
936.32555,0.7315,12.72
936.32946,0.5233,9.05
936.33356,0.69,11.99
936.33777,0.4889,8.44
936.34088,0.6406,11.12
936.35071,1.0585,18.49
936.35874,2.5052,44.01
936.37401,0.4952,8.55
936.37744,0.5123,8.86
936.38701,0.5121,8.85
936.39518,1.3813,24.19
936.43158,0.5586,9.67
937.22557,1.0697,18.69
937.23667,0.8199,14.28
937.23844,0.6163,10.69
937.24454,0.5963,10.34
937.26189,3.0467,53.57
937.27312,1.1085,19.37
937.27477,0.6993,12.16
937.2772,0.8857,15.44
937.28102,1.0581,18.49
937.28617,0.6272,10.88
937.28844,0.8236,14.35
937.29254,0.5424,9.39
937.29829,5.135,90.41
937.30953,1.1073,19.35
937.31121,0.7243,12.6
937.31358,1.6782,29.42
937.31748,1.0367,18.11
937.32499,0.7655,13.32
937.33471,4.7097,82.9
937.34595,0.8849,15.43
937.34997,1.5487,27.14
937.35387,0.7885,13.73
937.36204,0.7513,13.07
937.37111,2.9681,52.18
937.38634,1.111,19.42
937.39814,0.5023,8.68
937.40748,1.2309,21.53
937.42265,0.6073,10.53
938.22084,0.4511,7.78
938.24747,0.5658,9.8
938.25718,0.7844,13.66
938.26531,1.1738,20.53
938.26841,0.6043,10.48
938.27015,0.4547,7.84
938.2724,0.5693,9.86
938.27626,0.6265,10.87
938.28093,0.4485,7.73
938.28377,1.0148,17.72
938.2935,1.3777,24.12
938.30164,2.1104,37.05
938.30481,0.5273,9.12
938.30883,0.7425,12.92
938.31274,0.6535,11.35
938.31703,0.8399,14.64
938.32012,1.3088,22.91
938.32821,0.4237,7.29
938.32998,1.053,18.39
938.33809,2.2409,39.35
938.34129,0.4274,7.36
938.34529,0.8736,15.23
938.34906,0.4662,8.04
938.35337,0.6823,11.86
938.35653,0.8815,15.37
938.3663,0.8057,14.03
938.37442,1.5779,27.66
938.38159,0.6049,10.49
938.38971,0.6246,10.84
938.41085,0.6397,11.1
939.24117,1.5961,27.98
939.2524,0.4337,7.47
939.25403,0.6878,11.95
939.25649,0.862,15.03
939.26009,0.7477,13.01
939.26774,0.6566,11.4
939.27759,2.8643,50.35
939.28881,0.6225,10.8
939.29046,1.0852,18.96
939.29282,1.9894,34.91
939.29653,0.8143,14.18
939.3041,0.9142,15.95
939.30795,0.4771,8.24
939.31396,3.9101,68.8
939.32516,0.499,8.62
939.32682,0.7062,12.28
939.32924,2.7486,48.31
939.33282,0.7383,12.84
939.34062,1.1985,20.96
939.35036,2.7752,48.78
939.36559,2.522,44.31
939.3693,0.5142,8.89
939.37698,0.6513,11.31
939.38676,1.4483,25.37
939.40198,1.3951,24.43
939.41324,0.4632,7.99
939.42311,0.4817,8.32
939.43835,0.6182,10.72
940.23662,0.4284,7.38
940.2446,0.6594,11.45
940.25171,0.584,10.12
940.25743,0.4429,7.63
940.26011,0.6055,10.5
940.26296,0.8613,15.01
940.27281,0.7146,12.42
940.28097,1.1248,19.66
940.28574,0.4878,8.42
940.28811,1.0362,18.1
940.29635,0.8942,15.59
940.2994,1.81,31.75
940.30744,0.6159,10.68
940.30915,0.8345,14.54
940.31731,1.7958,31.5
940.32446,1.4049,24.6
940.3281,0.5398,9.34
940.33019,0.5112,8.84
940.33261,1.5095,26.45
940.33577,1.6291,28.56
940.34378,0.4745,8.19
940.34554,0.5141,8.89
940.35372,1.4942,26.18
940.36085,0.9448,16.49
940.36898,1.3581,23.78
940.37213,0.8962,15.63
940.38021,0.4917,8.49
940.39009,0.7792,13.56
940.39731,0.6635,11.52
940.40536,0.6709,11.65
940.42653,0.4613,7.96
941.19697,0.5011,8.66
941.19942,0.4127,7.1
941.20542,0.4596,7.93
941.22044,0.689,11.97
941.23333,0.6696,11.63
941.23579,0.824,14.36
941.23909,0.5348,9.25
941.24455,0.4725,8.15
941.24697,0.6022,10.44
941.25688,0.9996,17.45
941.268,0.4272,7.36
941.26973,1.1789,20.62
941.2721,2.083,36.57
941.27559,0.6039,10.47
941.28088,0.457,7.88
941.28338,1.4239,24.94
941.29321,1.5224,26.68
941.30277,0.5873,10.18
941.30609,1.2033,21.05
941.30848,3.2868,57.8
941.31208,0.7097,12.34
941.31977,1.8045,31.65
941.32782,0.4368,7.52
941.32969,1.7949,31.48
941.33912,0.6319,10.97
941.34254,0.8607,15
941.34484,3.9057,68.72
941.34854,0.4467,7.7
941.35611,1.5929,27.92
941.36598,1.0273,17.94
941.37549,0.5049,8.73
941.38124,2.7043,47.53
941.39253,0.8543,14.89
941.4176,1.3197,29.37
941.45418,0.6788,15.05
942.23671,0.4265,9.41
942.23923,0.4436,9.8
942.24223,0.7384,16.38
942.26019,0.4314,9.52
942.26493,0.488,10.79
942.26736,1.0714,23.82
942.27309,0.5533,12.25
942.27552,1.1461,25.49
942.27866,1.5037,33.48
942.28666,0.8527,18.93
942.28852,0.4556,10.06
942.28988,0.4485,9.91
942.29662,0.8528,18.94
942.30129,0.4827,10.67
942.3037,1.6839,37.5
942.30948,0.6429,14.25
942.31185,1.8145,40.42
942.31499,1.8337,40.85
942.32308,0.7476,16.59
942.33304,1.0148,22.56
942.34011,1.7815,39.68
942.34825,2.0939,46.66
942.35137,1.4712,32.75
942.3595,0.5271,11.66
942.36936,0.5344,11.83
942.37647,1.148,25.53
942.38463,1.745,38.87
942.38777,0.653,14.47
942.39594,0.4471,9.87
942.41293,0.5608,12.41
942.42098,0.9253,20.56
942.45755,0.4381,9.67
943.21249,0.4859,10.74
943.22607,0.5687,12.59
943.23613,0.4654,10.28
943.24893,1.063,23.63
943.25141,1.6768,37.34
943.25483,0.4833,10.68
943.26016,0.4933,10.91
943.26257,1.1261,25.04
943.27254,0.6076,13.46
943.2739,0.7466,16.56
943.28196,0.6131,13.58
943.28535,1.2763,28.4
943.28773,3.5298,78.74
943.29117,0.7028,15.59
943.29898,2.0184,44.97
943.3071,0.5487,12.15
943.30888,0.761,16.89
943.31832,0.9637,21.42
943.32173,0.7701,17.09
943.32413,5.1285,114.45
943.3354,2.3698,52.82
943.34348,0.7831,17.38
943.34524,0.928,20.62
943.34657,0.5126,11.34
943.35172,0.5123,11.33
943.3548,0.6547,14.51
943.36054,4.5999,102.64
943.37177,1.224,27.23
943.37974,0.6481,14.36
943.38168,0.4512,9.97
943.39694,3.0142,67.22
943.40813,0.5307,11.74
943.43325,1.4343,31.93
944.22149,0.4228,9.33
944.23252,0.4252,9.38
944.24666,0.807,17.91
944.25229,0.4419,9.76
944.2548,0.8562,19.01
944.25788,1.0353,23.01
944.26576,0.4518,9.98
944.28049,0.4984,11.02
944.28301,1.6516,36.78
944.2887,0.4184,9.23
944.29116,1.7476,38.93
944.29428,1.7971,40.03
944.30231,1.167,25.95
944.31226,0.4566,10.09
944.31937,2.1514,47.95
944.32755,2.5206,56.19
944.33068,1.7335,38.61
944.33869,0.8871,19.7
944.35579,1.874,41.75
944.36386,2.4947,55.61
944.36706,0.9535,21.19
944.37513,0.6893,15.28
944.39213,1.0294,22.88
944.40027,1.5825,35.24
944.43669,0.5809,12.86
945.22828,0.7659,17
945.23063,1.205,26.8
945.24173,0.9588,21.3
945.24991,0.4721,10.43
945.26125,0.5841,12.94
945.26463,1.324,29.46
945.26699,3.2098,71.59
945.27045,0.662,14.68
945.27827,1.7743,39.52
945.28628,0.612,13.56
945.28956,0.5646,12.5
945.29757,0.9618,21.37
945.301,0.7354,16.31
945.30344,5.0583,112.88
945.30686,0.5706,12.63
945.31459,2.1825,48.64
945.3227,0.9318,20.7
945.32597,0.5627,12.46
945.33083,0.4842,10.7
945.33392,0.8446,18.75
945.33978,5.8677,130.96
945.35102,1.983,44.18
945.35907,0.7079,15.7
945.36729,0.5203,11.51
945.37032,0.5176,11.45
945.37619,4.2077,93.88
945.3874,1.2596,28.02
945.39546,0.634,14.05
945.41255,2.2645,50.47
945.44891,0.7457,16.55
946.23396,0.5103,11.29
946.23704,0.6652,14.75
946.24515,0.415,9.16
946.26228,1.5779,35.14
946.26797,0.5996,13.28
946.27044,1.2973,28.87
946.27355,1.4312,31.86
946.28155,0.7302,16.2
946.29864,2.0728,46.19
946.30433,0.4971,10.99
946.30677,2.7396,61.09
946.30992,1.7902,39.88
946.31791,1.0222,22.72
946.33505,2.4068,53.65
946.34314,2.7097,60.42
946.34626,1.426,31.74
946.35437,0.9188,20.41
946.3714,1.6787,37.39
946.37955,2.4296,54.16
946.38252,0.6763,14.99
946.40776,0.7503,16.65
946.4159,1.1437,25.43
947.20989,0.6366,14.11
947.22091,0.5271,11.66
947.24038,0.4897,10.83
947.24392,0.709,15.72
947.24628,1.8727,41.72
947.25751,1.3346,29.7
947.26545,0.7461,16.55
947.26869,0.5902,13.07
947.27687,0.7145,15.85
947.28021,0.5953,13.19
947.28262,4.0071,89.4
947.29389,1.9988,44.54
947.30185,1.0424,23.17
947.30517,0.5251,11.62
947.31016,0.6335,14.04
947.31328,0.7176,15.92
947.31655,0.5627,12.46
947.319,5.9284,132.32
947.33023,2.2542,50.24
947.3382,0.8171,18.14
947.34647,0.5544,12.27
947.34967,0.5699,12.62
947.35539000000006,5.3441,119.27
947.36666,1.1069,24.61
947.37069,0.452,9.98
947.37466,0.7316,16.23
947.38284,0.6082,13.47
947.39182,3.0911,68.94
947.40308,0.6231,13.81
947.41089,0.4946,10.94
947.42822,1.3621,30.31
947.46458,0.4252,9.39
948.2415,0.9487,21.08
948.24962,1.0333,22.97
948.25274,0.7945,17.64
948.2608,0.6982,15.48
948.27789,1.6596,36.96
948.28601,1.8523,41.26
948.28914,1.1167,24.83
948.29711,0.963,21.4
948.31429,2.0471,45.61
948.32239,2.8065,62.58
948.32553,0.9921,22.05
948.33355,1.077,23.95
948.34108,0.6223,13.79
948.35066,1.7645,39.3
948.35876,2.7463,61.23
948.36188,0.6163,13.65
948.36999,0.5886,13.04
948.38701,0.8756,19.45
948.39516,1.7549,39.09
948.4233,0.4342,9.59
948.43145,0.6366,14.11
949.22554,0.9416,20.92
949.23661,0.6771,15.01
949.26195,2.7666,61.69
949.27312,1.4984,33.36
949.27477,0.4813,10.64
949.27741,0.4315,9.53
949.28113,0.842,18.7
949.29244,0.772,17.13
949.2983,4.4286,98.81
949.30953,2.2714,50.63
949.31365,0.6076,13.46
949.31751,1.1589,25.77
949.32571,0.5694,12.61
949.32874,0.5253,11.62
949.33466,5.5389,123.62
949.3459,1.1514,25.61
949.34994,0.7389,16.39
949.35387,0.8451,18.77
949.36215,0.6844,15.18
949.36533,0.5119,11.32
949.37106000000006,3.9475,88.07
949.3823,0.565,12.51
949.38629,0.567,12.55
949.3904,0.5262,11.64
949.40745,2.0727,46.19
949.42268,0.5229,11.57
949.44386,0.6469,14.34
950.22884,0.5589,12.37
950.25715,0.6961,15.44
950.26528,1.065,23.68
950.26845,0.7506,16.65
950.2764,0.7091,15.73
950.2838,0.6686,14.82
950.29352,1.5342,34.16
950.30166,1.966,43.8
950.30479,0.9705,21.57
950.31267,0.8249,18.31
950.32011,0.7677,17.04
950.32991,1.6173,36.01
950.33801,2.6449,58.97
950.34112,0.8013,17.79
950.34508,0.4731,10.46
950.34915,0.5764,12.76
950.35328,0.4528,10
950.35653,0.5628,12.46
950.36636,1.118,24.86
950.37446,2.1156,47.15
950.4027,0.4776,10.56
950.41085,1.1102,24.69
950.54263,0.4161,9.18
951.24119,1.3995,31.15
951.25237,0.8431,18.72
951.25406,0.6735,14.93
951.2566,0.4417,9.75
951.26022,0.7949,17.64
951.2776,2.959,65.99
951.28871,0.9774,21.72
951.29047,0.4946,10.93
951.29283,0.9148,20.32
951.29656,0.7899,17.53
951.30427,0.4895,10.82
951.3081,0.5087,11.25
951.31392,4.4512,99.32
951.32514,0.9024,20.04
951.3292,1.3001,28.93
951.3331,0.9583,21.29
951.3408,0.6988,15.5
951.35036,4.1013,91.5
951.36162,0.552,12.22
951.36558,1.2224,27.19
951.36955,0.6304,13.97
951.3771,0.5006,11.07
951.38672,2.1239,47.33
951.402,0.9336,20.74
951.42308,1.0989,24.44
952.23643,0.4753,10.51
952.25539,0.525,11.62
952.26301,0.5725,12.68
952.27282,0.8097,17.98
952.28095,1.3289,29.57
952.28804,0.625,13.85
952.29199,0.622,13.78
952.29639,0.5371,11.89
952.29937,0.8874,19.71
952.30923,1.1958,26.6
952.31732,2.0387,45.43
952.32045,0.5676,12.57
952.32452,0.8089,17.96
952.32834,0.6739,14.94
952.33264,0.6396,14.18
952.33576,0.9282,20.62
952.34562,1.1589,25.77
952.35366,1.929,42.98
952.36084,0.6553,14.52
952.36899,0.5899,13.07
952.37213,0.65,14.41
952.38194,0.4537,10.02
952.39011,1.0258,22.8
952.40523,0.4576,10.11
952.42636,0.5753,12.74
953.2204,0.7322,16.24
953.23935,0.5007,11.07
953.25682,1.6272,36.24
953.26784,0.4794,10.6
953.26972,0.7916,17.57
953.27209,0.8704,19.33
953.27579,0.6924,15.35
953.2833,0.7549,16.75
953.29318,2.5856,57.64
953.30605,0.7837,17.39
953.30847000000006,1.5577,34.68
953.31223,0.6592,14.61
953.31971,0.8095,17.97
953.32962,2.6187,58.38
953.34086,0.4385,9.68
953.34243,0.5419,11.99
953.34485,1.9205,42.79
953.3487,0.7098,15.74
953.35621,0.8265,18.35
953.36603,2.0179,44.96
953.38129,1.679,37.39
953.39251,0.6027,13.35
953.40243,1.0327,22.96
953.41771,0.9806,21.79
954.24231,0.5075,11.22
954.2522,0.4755,10.51
954.26018,0.5816,12.88
954.27096,0.4973,11
954.27861,0.6777,15.02
954.28851,0.565,12.51
954.29653,1.1679,25.98
954.30373,0.7914,17.57
954.31188,0.8931,19.84
954.31502,1.3528,30.11
954.32304,0.4126,9.1
954.32485,0.5132,11.35
954.3329,1.323,29.44
954.34008,0.9638,21.42
954.34825,0.9539,21.2
954.35142,0.9516,21.14
954.36935,1.0065,22.37
954.37644,0.6062,13.43
954.38463,0.8901,19.77
954.38789,0.6118,13.55
954.42101,0.5281,11.68
955.22109,1.4796,32.94
955.23603,0.5541,12.26
955.24894,0.7376,16.36
955.25139,0.6728,14.92
955.26018,0.5438,12.04
