mf_ind,mf,ec,C,H,O,NSP,other,search_m0,search_m,pa_mm_abs,pa_mm_max,pa_mm_rel,major_count,minor_count,major_multi_count,minor_multi_count,p_d1,p_d2,p_dinf,pa_sum_abs,pa_sum_max,pa_sum_rel,tma_m_err_ppm
2816,C16H23O7Cl,HCOCl,16,23,7,0,1,362.1132308,361.10595433312,2,5.6,0.357142857142857,2,0,0,0,1.22242296487093,0.767933124379118,0.674044251441956,1.00460257800296,1.55747272958979,0.645020974632123,0.0196596091480169
2820,C17H27O6Cl,HCOCl,17,27,6,0,1,362.1496163,361.14233983312,2.1,5.6,0.375,2,1,0,0,0.836606697179377,0.462807859063864,0.336498856544495,1.31995779275894,1.59598452504724,0.827049242673496,-0.0323086060452898
2863,C15H21O8Cl,HCOCl,15,21,8,0,1,364.0924953,363.08521883312,2,5.6,0.357142857142857,2,0,0,0,2.00369228050113,1.16033530086745,0.994739890098572,1.00526008894667,1.54329242976382,0.651373692735932,0.00205951119831177
2868,C16H25O7Cl,HCOCl,16,25,7,0,1,364.1288808,363.12160433312,3.1,5.6,0.553571428571429,3,1,1,1,1.90137711912394,1.19854867626754,0.995397448539734,1.33894533058628,1.58589528920129,0.844283566325884,0.0197272812519549
2914,C15H23O8Cl,HCOCl,15,23,8,0,1,366.1081454,365.10086893312,2,5.6,0.357142857142857,2,0,0,0,2.23499257490039,1.27261296288667,0.994739890098572,1.00526008894667,1.54329242976382,0.651373692735932,0.0293439225841961
3011,C17H19O7Cl,HCOCl,17,19,7,0,1,370.0819306,369.07465413312,2.1,5.6,0.375,2,1,0,0,2.03530235681683,1.21228906213163,0.835291862487793,1.18386739492416,1.5725970142521,0.752810404824019,0.051890455941214
3016,C18H23O6Cl,HCOCl,18,23,6,0,1,370.1183161,369.11103963312,3.1,5.7,0.543859649122807,3,1,0,0,1.94025585846975,1.17617266719317,0.817866206169128,1.53253883682191,1.61781660933048,0.947288356407805,0.0124266832683395
3019,C19H27O5Cl,HCOCl,19,27,5,0,1,370.1547016,369.14742513312,2,5.7,0.350877192982456,2,0,0,0,1.92767394147813,1.13452399805937,0.794501185417175,1.20549879968166,1.60261782677844,0.752206034114159,0.0395439946123592
3060,C17H21O7Cl,HCOCl,17,21,7,0,1,372.0975807,371.09030423312,3,5.6,0.535714285714286,3,0,0,0,1.33626790437847,0.907148174829544,0.816132605075836,1.50382518768311,1.60312128160149,0.938060772408194,-0.0147126230353329
3065,C18H25O6Cl,HCOCl,18,25,6,0,1,372.1339662,371.12668973312,3.1,5.7,0.543859649122807,3,1,0,0,0.815447278786451,0.726336133305761,0.723232865333557,1.51464089751244,1.61804663646035,0.936092238247147,-0.00439877407226816
3106,C16H19O8Cl,HCOCl,16,19,8,0,1,374.0768452,373.06956873312,2,5.6,0.357142857142857,2,0,0,0,0.494199322070926,0.317663502985907,0.260518312454224,1.31995779275894,1.58411635225639,0.833245481544848,-0.00423755416760959
3112,C17H23O7Cl,HCOCl,17,23,7,0,1,374.1132308,373.10595433312,3.1,5.6,0.553571428571429,3,1,0,0,0.34951149020344,0.258502198088406,0.248991996049881,1.50382518768311,1.60335130756721,0.937926192834734,0.0120848407844845
3117,C18H27O6Cl,HCOCl,18,27,6,0,1,374.1496163,373.14233983312,3.1,5.7,0.543859649122807,3,1,0,0,0.255286552477628,0.177158546618679,0.164123505353928,1.51464089751244,1.61827666242607,0.935959179712654,0.0223276741603085
3165,C16H21O8Cl,HCOCl,16,21,8,0,1,376.0924953,375.08521883312,3,5.6,0.535714285714286,3,0,0,0,0.708044208586216,0.507520376200704,0.473846942186356,1.32521788170561,1.58860779041424,0.83420079499928,-0.00431022729411951
3172,C21H25O4Cl,HCOCl,21,25,4,0,1,376.144137,375.13686053312,3.2,5.7,0.56140350877193,3,2,0,0,0.994909656234086,0.784235401149696,0.77286970615387,1.57165388576686,1.66480500984471,0.944046826188649,0.000342032989676373
3218,C16H23O8Cl,HCOCl,16,23,8,0,1,378.1081454,377.10086893312,2.1,5.6,0.375,2,1,0,0,2.00921357423067,1.15850662548161,0.994739890098572,1.00526008894667,1.5581302405335,0.6451707712203,-0.00763048664968359
3222,C17H27O7Cl,HCOCl,17,27,7,0,1,378.1445309,377.13725443312,2.1,5.6,0.375,2,1,0,0,0.826191083528101,0.609548631910048,0.578148245811462,1.31995779275894,1.59803952462971,0.825985698360492,0.00190455371429319
3266,C16H25O8Cl,HCOCl,16,25,8,0,1,380.1237954,379.11651893312,2.1,5.6,0.375,2,1,0,1,2.31663686782122,1.3127161097381,0.994739890098572,1.00526008894667,1.5581302405335,0.6451707712203,-0.0243337734294854
3316,C19H23O6Cl,HCOCl,19,23,6,0,1,382.1183161,381.11103963312,3.1,5.7,0.543859649122807,3,1,1,0,2.1592573672533,1.27263010442012,0.938072562217712,1.21189909987152,1.60648376680911,0.754379922729417,-0.00220350001412924
3320,C20H27O5Cl,HCOCl,20,27,5,0,1,382.1547016,381.14742513312,2.1,5.7,0.368421052631579,2,1,0,0,2.08193105366081,1.23891778092375,0.901964902877808,1.21631459891796,1.61760534858331,0.751922958206835,-0.00800597291589051
3361,C18H21O7Cl,HCOCl,18,21,7,0,1,384.0975807,383.09030423312,2.1,5.7,0.368421052631579,2,1,0,0,2.02218998270109,1.20078875425642,0.828898310661316,1.19468310475349,1.58773960871622,0.752442716800059,0.0237982711340106
3365,C19H25O6Cl,HCOCl,19,25,6,0,1,384.1339662,383.12668973312,3.1,5.7,0.543859649122807,3,1,0,0,1.79834975861013,1.09124774848186,0.794501185417175,1.54546017199755,1.63510226667859,0.945176459902333,0.0218392526248589
3369,C20H29O5Cl,HCOCl,20,29,5,0,1,384.1703517,383.16307523312,2.1,5.8,0.362068965517241,2,1,0,0,1.76586586143821,1.03182123103352,0.783685386180878,1.21631459891796,1.61783537454903,0.751816048809667,-0.0303419259164215
3413,C17H19O8Cl,HCOCl,17,19,8,0,1,386.0768452,385.06956873312,3,5.6,0.535714285714286,3,0,0,0,1.30385898938403,0.890265641494913,0.816132605075836,1.50382518768311,1.60549696278758,0.936672707914721,-0.00213981633955388
3419,C18H23O7Cl,HCOCl,18,23,7,0,1,386.1132308,385.10595433312,3.1,5.7,0.543859649122807,3,1,0,0,1.22020345227793,0.853296330126633,0.805316925048828,1.53253883682191,1.6202525338158,0.945864181562293,0.0117082739082118
3424,C19H27O6Cl,HCOCl,19,27,6,0,1,386.1496163,385.14233983312,3.1,5.7,0.543859649122807,3,1,0,0,0.939565455541015,0.720292514600303,0.696626722812653,1.52545659244061,1.63533229264431,0.93281139209571,0.0216320040005531
3466,C17H21O8Cl,HCOCl,17,21,8,0,1,388.0924953,387.08521883312,4,5.6,0.714285714285714,4,0,0,0,0.734063640236855,0.446917555447225,0.313706755638123,1.50908527662978,1.61081728688441,0.936844475731073,0.0216567311947773
3472,C18H25O7Cl,HCOCl,18,25,7,0,1,388.1288808,387.12160433312,3.1,5.7,0.543859649122807,3,1,0,0,0.257456042338163,0.193040810163725,0.182492792606354,1.51464089751244,1.62048256094567,0.934685095672074,0.0118131511729493
3477,C19H29O6Cl,HCOCl,19,29,6,0,1,388.1652663,387.15798983312,3.1,5.8,0.53448275862069,3,1,0,0,0.337176939472556,0.256175071131477,0.24684177339077,1.52545659244061,1.63556231861003,0.932680201227065,-0.00414327614876756
3526,C17H23O8Cl,HCOCl,17,23,8,0,1,390.1081454,389.10086893312,4,5.6,0.714285714285714,4,0,0,0,0.665544226765633,0.501219244601201,0.484123319387436,1.50908527662978,1.61104731285013,0.936710712710247,0.00556357525280783
3531,C18H27O7Cl,HCOCl,18,27,7,0,1,390.1445309,389.13725443312,3.2,5.7,0.56140350877193,3,2,1,0,0.244632445741445,0.141725993843285,0.105290934443474,1.52902585733682,1.6207125869114,0.943428137527269,0.0116599628632993
3569,C16H21O9Cl,HCOCl,16,21,9,0,1,392.0874099,391.08013343312,2,6.7,0.298507462686567,2,0,0,0,1.61133240757044,1.06216276036385,0.994082391262054,1.00591759989038,1.55981180246454,0.644896774278159,-0.0281917373100268
3575,C17H25O8Cl,HCOCl,17,25,8,0,1,392.1237954,391.11651893312,4.1,5.6,0.732142857142857,4,1,0,1,1.57529112696648,1.06407664191764,0.994739890098572,1.5255252267234,1.61127733998001,0.946780041443599,-0.0409570988803495
3580,C18H29O7Cl,HCOCl,18,29,7,0,1,392.1601809,391.15290443312,2.1,5.8,0.362068965517241,2,1,0,0,0.717807211447507,0.4685298914282,0.420095264911652,1.31995779275894,1.6149407508783,0.817341312392462,0.0117640081936029
3627,C16H23O9Cl,HCOCl,16,23,9,0,1,394.10306,393.09578353312,2.1,6.7,0.313432835820896,2,1,0,0,2.20256303844508,1.24818673902053,0.994082391262054,1.00591759989038,1.55981180246454,0.644896774278159,-0.0235755149719398
3631,C17H27O8Cl,HCOCl,17,27,8,0,1,394.1394455,393.13216903312,3.1,5.6,0.553571428571429,3,1,0,1,2.04275973141193,1.29254434595268,0.994739890098572,1.34165783179924,1.60535460384563,0.835739237041647,-0.00724708744792963
3681,C20H25O6Cl,HCOCl,20,25,6,0,1,396.1339662,395.12668973312,3.4,5.7,0.596491228070176,3,4,0,0,2.10719618108124,1.27112905103154,0.954521954059601,1.57370388251729,1.65231240843423,0.952425143383493,0.0230892704436434
3728,C18H19O8Cl,HCOCl,18,19,8,0,1,398.0768452,397.06956873312,2.1,6.7,0.313432835820896,2,1,0,0,2.02190368517768,1.19988503895518,0.827587962150574,1.19468310475349,1.58891455887351,0.751886310111278,0.118280562075867
3735,C19H23O7Cl,HCOCl,19,23,7,0,1,398.1132308,397.10595433312,3.2,5.7,0.56140350877193,3,2,0,0,1.91925415955484,1.1573075644817,0.799960613250732,1.54546017199755,1.63730816403404,0.94390305132896,0.0149994641511511
3740,C20H27O6Cl,HCOCl,20,27,6,0,1,398.1496163,397.14233983312,3.1,5.7,0.543859649122807,3,1,0,0,1.80569395329803,1.09224495809829,0.783685386180878,1.55849859118462,1.65254243439995,0.943091420070263,0.00541113768712152
3783,C18H21O8Cl,HCOCl,18,21,8,0,1,400.0924953,399.08521883312,3.1,6.7,0.462686567164179,3,1,0,0,1.36322865530383,0.893590252620754,0.805316925048828,1.53253883682191,1.62348247517366,0.943982371388384,0.0228998381297118
3790,C19H25O7Cl,HCOCl,19,25,7,0,1,400.1288808,399.12160433312,3.2,5.7,0.56140350877193,3,2,0,0,0.936591094359756,0.798775331672523,0.794501185417175,1.54546017199755,1.63753819116391,0.943770460033717,-0.0136081627855738
3795,C20H29O6Cl,HCOCl,20,29,6,0,1,400.1652663,399.15798983312,3.1,5.8,0.53448275862069,3,1,0,0,0.787543400190771,0.60733355404245,0.591296434402466,1.5362723916769,1.65277246036567,0.929512336705447,-0.00401871566131246
3838,C18H23O8Cl,HCOCl,18,23,8,0,1,402.1081454,401.10086893312,3.1,6.7,0.462686567164179,3,1,0,0,0.328254870022647,0.254221666055772,0.246051788330078,1.51464089751244,1.62371250113938,0.932825790556883,0.0112964749603078
3844,C19H27O7Cl,HCOCl,19,27,7,0,1,402.1445309,401.13725443312,4.1,5.7,0.719298245614035,4,1,0,0,0.23145785741508,0.177960607666473,0.173702523112297,1.59120754152536,1.64195031102281,0.969096038316873,-0.00410383852879599
3891,C17H21O9Cl,HCOCl,17,21,9,0,1,404.0874099,403.08013343312,4.1,6.7,0.611940298507463,4,1,0,0,0.626069859717973,0.39670561307759,0.36007884144783,1.50974278757349,1.61499876726884,0.93482596901708,-0.00395604341777322
3897,C18H25O8Cl,HCOCl,18,25,8,0,1,404.1237954,403.11651893312,3.1,6.7,0.462686567164179,3,1,0,0,0.202891639317386,0.117132644301759,0.0875181257724762,1.51464089751244,1.62394252826925,0.932693658270464,0.011399250094618
