"mz","MDL_2.5","ResPow","refe","m1","SE","Sample1_SRNOM.csv","Sample2_U1383C_Middle.csv","Sample3_BottomWater.csv","Sample4_U1382A.csv","Sample5_U1383C_Shallow.csv","Sample6_U1383C_Deep.csv","Sample7_NPEqIW.csv"
386.10927068669,4.75968489805703,2032613,NA,386.10927,NA,NA,NA,5.3161,NA,NA,NA,NA
386.117377405792,4.75968489805703,2020205,386.11737459853,386.117379085066,0.0254984176288815,4.9783,NA,8.3779,NA,6.3114,NA,5.1487
386.153750686931,4.75968489805703,1968077,386.15375997897,386.15375,NA,NA,NA,5.8406,NA,NA,NA,NA
387.035767764156,4.67232351906628,2001774,387.03576976353,387.03577,NA,10.2591,NA,NA,NA,NA,NA,NA
387.056897766151,4.67232351906628,1969314,387.05689900265,387.0569,NA,12.766,NA,NA,NA,NA,NA,NA
387.072157767592,4.67232351906628,2002533,387.07215514397,387.07216,NA,15.8,NA,NA,NA,NA,NA,NA
387.09328091822,4.67232351906628,2006952.14285714,387.09328438309,387.093281816428,0.0182917234424386,16.9914,6.154,18.1472,6.1641,11.363,6.5064,4.7756
387.108547771043,4.67232351906628,1994739,387.10854052441,387.10855,NA,14.5763,NA,NA,NA,NA,NA,NA
387.129668049616,4.67232351906628,1991726.14285714,387.12966976353,387.129669078521,0.0199510636617476,10.7476,7.2265,20.7163,7.3398,13.3056,7.443,13.0104
387.14492396498,4.67232351906628,1964231.4,387.14492590485,387.144926094669,0.0199368822461485,11.1772,NA,5.8644,5.729,6.5066,NA,5.242
387.166057208087,4.67232351906628,1997924.5,387.16605514397,387.166058846131,0.0269033673555674,NA,NA,7.4395,NA,NA,NA,4.6795
387.181307777976,4.67232351906628,2056004,387.18131128529,387.18131,NA,4.7817,NA,NA,NA,NA,NA,NA
389.01503795412,4.50342999528546,1934737,389.01503438309,389.01504,NA,5.1727,NA,NA,NA,NA,NA,NA
389.051427957634,4.50342999528546,2003605,389.05141976353,389.05143,NA,21.0316,NA,NA,NA,NA,NA,NA
389.072547959673,4.50342999528546,1939263,389.07254900265,389.07255,NA,6.5573,NA,NA,NA,NA,NA,NA
389.087800307345,4.50342999528546,2013465.25,389.08780514397,389.087802203506,0.0253191802786633,25.2552,NA,5.1826,NA,5.7003,NA,5.1756
389.091175207915,4.50342999528546,1988450,NA,389.09118,NA,NA,NA,NA,NA,NA,NA,6.1112
389.108932365225,4.50342999528546,1970371.33333333,389.10893438309,389.108933092317,0.0125446782685075,5.1766,NA,8.7222,NA,4.533,NA,NA
389.1241839762,4.50342999528546,2003070.85714286,389.12419052441,389.12418508353,0.0276904556447086,24.3011,11.9753,15.4947,14.118,17.7434,11.5893,14.6316
389.135415163293,4.50342999528546,2011136.5,NA,389.135414972446,0.0253818721578352,NA,5.8586,4.8817,6.4644,NA,6.3186,NA
389.145310711895,4.50342999528546,1936233,389.14531976353,389.14531,NA,NA,NA,5.3535,NA,NA,NA,NA
389.160568913254,4.50342999528546,1990878.57142857,389.16057590485,389.160569941219,0.0217067515118539,14.3978,10.2831,13.611,12.7571,14.6311,9.2724,10.5993
390.054788054493,4.42180858888467,1940834,390.05477459853,390.05479,NA,4.4603,NA,NA,NA,NA,NA,NA
390.083058057229,4.42180858888467,1925401,NA,390.08306,NA,5.1004,NA,NA,NA,NA,NA,NA
390.091168058014,4.42180858888467,1921853,390.09115997897,390.09117,NA,5.1322,NA,NA,NA,NA,NA,NA
390.119430749372,4.42180858888467,2019557.16666667,NA,390.119431604294,0.0105533107172633,NA,5.2225,5.1209,5.4143,5.1709,4.9797,5.0117
390.127548061535,4.42180858888467,2078801,390.12754535941,390.12755,NA,5.7015,NA,NA,NA,NA,NA,NA
390.130663513536,4.42180858888467,2035555,NA,390.130663520514,0.014134760581502,NA,6.6191,NA,6.7763,NA,7.6472,NA
390.155806789411,4.42180858888467,1980382,NA,390.15581,NA,NA,NA,NA,4.4709,NA,NA,NA
391.030688149178,4.34201298950373,2016375,391.03068438309,391.03069,NA,16.2758,NA,NA,NA,NA,NA,NA
391.06706457096,4.34201298950373,1990719.66666667,391.06706976353,391.067065759062,0.0127497017004102,35.3479,NA,4.812,NA,4.7722,NA,NA
391.103449322862,4.34201298950373,1999852.42857143,391.10345514397,391.103450449793,0.0217689945251227,40.3438,17.039,22.3471,18.9539,26.7261,16.5014,20.3348
391.106824987615,4.34201298950373,1971674,NA,391.10683,NA,NA,NA,NA,NA,NA,NA,5.6905
391.114675131404,4.34201298950373,2011532.33333333,NA,391.114675903734,0.0305993912865479,NA,12.016,9.7824,12.8458,9.2279,13.7717,6.2781
391.139834392778,4.34201298950373,1992494.42857143,391.13984052441,391.139835464984,0.0216199009780214,39.2759,31.1285,40.8729,37.5037,47.0313,29.358,34.1923
391.151062112716,4.34201298950373,1997719.4,NA,391.151062209985,0.0211003422283607,NA,8.2418,6.2326,8.4512,5.8863,8.6615,NA
391.176215602197,4.34201298950373,1987541.14285714,391.17622590485,391.176216629529,0.025233702100652,15.3819,13.547,20.5165,17.1775,20.0551,11.5028,14.3309
392.062328247412,4.26400114782629,1923813,NA,392.06233,NA,5.2322,NA,NA,NA,NA,NA,NA
392.070428248184,4.26400114782629,1990678,392.07042459853,392.07043,NA,7.3051,NA,NA,NA,NA,NA,NA
392.098717343265,4.26400114782629,2036963.28571429,NA,392.09871837865,0.0165161650917384,4.9888,6.6984,7.5538,7.2669,7.3979,7.0951,6.2512
392.106823061597,4.26400114782629,1981786.66666667,392.10680997897,392.106823956239,0.0128556550960973,8.318,NA,4.4157,NA,5.3109,NA,NA
392.109946998354,4.26400114782629,2042727.66666667,NA,392.109947161123,0.0250317232320214,NA,6.0748,NA,6.6508,NA,7.4214,NA
392.13509740123,4.26400114782629,2023124,NA,392.135098347286,0.0209701059702324,NA,8.9073,9.0406,9.3894,9.1245,10.1001,7.9741
392.143203074107,4.26400114782629,2032805.42857143,392.14319535941,392.143204182803,0.0183267149163594,8.3093,6.16,8.433,7.3728,9.4295,6.1457,7.1631
392.146334889779,4.26400114782629,1976821.5,NA,392.146334779911,0.0152141521825202,NA,7.2385,4.4087,7.2725,NA,7.9589,NA
392.171486897269,4.26400114782629,2079602,NA,392.17149,NA,NA,NA,NA,4.4491,NA,NA,NA
392.17959481241,4.26400114782629,2035269.5,392.17958073985,392.179595081967,0.0218246662968758,NA,NA,4.6916,NA,4.3938,NA,NA
393.046328341415,4.1877320056035,2050305,393.04633438309,393.04633,NA,30.6825,NA,NA,NA,NA,NA,NA
393.061588342861,4.1877320056035,1949446,393.06159052441,393.06159,NA,5.0832,NA,NA,NA,NA,NA,NA
393.082725559848,4.1877320056035,2039513.57142857,393.08271976353,393.08272666656,0.018646485325692,43.4522,13.3437,19.9311,14.0945,22.4353,13.803,13.424
393.093962124316,4.1877320056035,2052045.4,NA,393.093962297967,0.0210286984211544,NA,10.005,8.3974,10.0769,8.0593,11.2509,NA
393.119108878014,4.1877320056035,2007169,393.11910514397,393.119110009672,0.0249522096436322,54.7054,42.4603,55.6536,48.1481,64.5024,44.1611,50.176
393.130342834378,4.1877320056035,1986963,NA,393.130343703745,0.0128800294845887,NA,16.6463,13.9792,17.267,12.4595,19.0929,9.881
393.155496207709,4.1877320056035,2026150.85714286,393.15549052441,393.155497278084,0.0186433542496613,38.1079,40.7584,60.0211,48.7043,63.675,37.8302,44.6955
393.166736619991,4.1877320056035,1995441.66666667,NA,393.166736620937,0.000777225394543804,NA,5.0052,NA,4.7739,NA,4.8343,NA
393.1918801376,4.1877320056035,2009265,393.19187590485,393.19188116434,0.0185656231153287,7.8337,9.3845,15.7573,11.6148,14.578,8.2578,9.7274
394.049688434793,4.11316500014334,2043194,394.04968921809,394.04969,NA,5.8009,NA,NA,NA,NA,NA,NA
394.077977839815,4.11316500014334,2010271.66666667,NA,394.077978289081,0.0154767467464875,5.8097,4.503,5.9561,4.7457,5.5918,5.0268,NA
394.086078438182,4.11316500014334,1947032,394.08607459853,394.08608,NA,8.8093,NA,NA,NA,NA,NA,NA
394.114363672568,4.11316500014334,2036525.42857143,NA,394.114364718352,0.0164643978198603,4.2149,13.6112,15.5787,13.7574,15.0052,14.5135,13.0263
394.1224660956,4.11316500014334,2016304.71428571,394.12245997897,394.122467245127,0.00983821011446204,11.4141,9.0494,12.1496,10.3911,13.7836,9.3305,11.0238
394.125599922017,4.11316500014334,2009166.8,NA,394.125600097764,0.0101861417924455,NA,7.6005,5.3669,7.4885,4.8025,8.3109,NA
394.150745831683,4.11316500014334,2025771.16666667,NA,394.150746769185,0.0142596577931736,NA,9.3307,9.8058,9.6906,8.8307,8.9239,7.6719
394.158850648995,4.11316500014334,1999294.71428571,394.15884535941,394.158851770188,0.0139058958255208,8.5008,8.5578,12.5603,10.4169,13.3404,8.2993,10.2026
394.905148513618,4.0402586900135,2027818,NA,394.90515,NA,4.3152,NA,NA,NA,NA,NA,NA
395.025598524739,4.0402586900135,2024043,395.02559900265,395.0256,NA,12.4627,NA,NA,NA,NA,NA,NA
395.040858526149,4.0402586900135,1989449,395.04085514397,395.04086,NA,6.7313,NA,NA,NA,NA,NA,NA
395.06199371094,4.0402586900135,2032145,395.06198438309,395.061994314731,0.0147344348770481,44.9098,6.1422,10.588,5.7529,10.3159,6.2506,NA
395.07724852951,4.0402586900135,1990846,395.07724052441,395.07725,NA,6.791,NA,NA,NA,NA,NA,NA
395.0983715354,4.0402586900135,2015194.71428571,395.09836976353,395.098372665447,0.00993400517412235,59.0165,37.4387,58.2649,40.3706,62.4623,41.2538,42.8711
395.109609014209,4.0402586900135,2030742.33333333,NA,395.109609802583,0.0130816299537352,NA,17.3563,15.4885,17.4857,13.7892,18.8056,6.752
395.11362853285,4.0402586900135,1927706,395.11362590485,395.11363,NA,5.047,NA,NA,NA,NA,NA,NA
395.132412901091,4.0402586900135,217213.5,NA,395.132415070901,0.128094376014098,NA,NA,NA,4.3511,4.3865,NA,NA
395.134760342708,4.0402586900135,2019551.28571429,395.13475514397,395.134761488819,0.00974302368015724,58.8298,63.4325,98.384,72.9297,100.6339,65.1707,81.0603
395.145993780825,4.0402586900135,1960477.83333333,NA,395.145994727971,0.0115829799367097,NA,11.1844,10.3265,10.8141,8.3543,12.0579,7.9315
395.171146428647,4.0402586900135,2011137.28571429,395.17114052441,395.171147515639,0.00975727060542159,24.4963,31.0814,53.7325,36.0456,50.1859,28.1933,37.3364
395.207530239045,4.0402586900135,2003423.75,395.20752590485,395.207532188953,0.0083717494393722,NA,NA,7.789,4.7909,6.0308,NA,4.3418
396.065338618315,3.9689722654989,1965983,396.06533921809,396.06534,NA,8.7962,NA,NA,NA,NA,NA,NA
396.093621807375,3.9689722654989,1992298.14285714,NA,396.093622796424,0.0119916993128573,6.013,10.3793,14.4124,10.657,12.6058,11.5914,7.3702
396.10172895247,3.9689722654989,2019147.28571429,396.10172459853,396.101730079591,0.00768356788233945,11.6638,7.7817,12.1992,8.4497,13.0199,8.4168,8.793
396.130010646127,3.9689722654989,2031503.83333333,NA,396.130011728028,0.0145275672599971,NA,13.9944,17.5975,14.2843,15.6823,14.6356,15.2581
396.138114927618,3.9689722654989,2023917.57142857,396.13810997897,396.138116077126,0.0133745538115034,13.7489,14.0496,20.8481,15.3003,21.1114,13.8563,18.0213
396.141236309993,3.9689722654989,1980696,NA,396.14124,NA,NA,NA,NA,NA,NA,4.0555,NA
396.166393777888,3.9689722654989,2014827.66666667,NA,396.166394818616,0.0182381983365125,NA,4.6914,6.7348,5.3969,5.2871,5.0973,4.4942
396.174500726576,3.9689722654989,2021288.14285714,396.17449535941,396.174501811488,0.0175254860524949,5.7214,7.1416,11.6818,8.4214,11.0866,6.5173,7.9555
397.020128701465,3.89926600720632,1970488,397.02011976353,397.02013,NA,4.8647,NA,NA,NA,NA,NA,NA
397.041248703308,3.89926600720632,1999218,397.04124900265,397.04125,NA,25.0994,NA,NA,NA,NA,NA,NA
397.056498704638,3.89926600720632,2012095,397.05650514397,397.0565,NA,10.975,NA,NA,NA,NA,NA,NA
397.077634364152,3.89926600720632,2027957.14285714,397.07763438309,397.077635368419,0.0155192491346849,54.5942,17.8408,33.0909,19.1507,30.9526,19.8586,12.6577
397.088867769216,3.89926600720632,2019626.4,NA,397.088868042829,0.00523624292070748,NA,5.2304,5.994,5.2884,4.7339,6.1236,NA
397.092888707724,3.89926600720632,1919308,397.09289052441,397.09289,NA,8.8607,NA,NA,NA,NA,NA,NA
397.107506656515,3.89926600720632,218156,NA,397.10751,0.00698276066873884,NA,NA,NA,NA,4.4087,NA,3.984
397.111504646187,3.89926600720632,157275,NA,397.11151,NA,NA,NA,NA,NA,NA,NA,4.3675
397.111744646191,3.89926600720632,196783,NA,397.11175,NA,NA,NA,NA,NA,NA,NA,4.2863
397.11402489785,3.89926600720632,2013396.42857143,397.11401976353,397.114026053993,0.0133085722395872,64.589,56.7894,95.9876,60.2221,89.6305,59.8593,76.3285
397.125258559416,3.89926600720632,1999812,NA,397.125259467979,0.0176948005273179,NA,11.4308,11.7895,11.3284,9.2804,12.4398,6.2627
397.129278710709,3.89926600720632,1958572,397.12927590485,397.12928,NA,7.062,NA,NA,NA,NA,NA,NA
397.150405104455,3.89926600720632,2018327,397.15040514397,397.150406267426,0.0133061691859973,39.0122,47.0756,84.2705,51.7498,74.5334,45.5305,69.4149
397.165658713667,3.89926600720632,1966998,397.16566128529,397.16566,NA,4.2944,NA,NA,NA,NA,NA,NA
397.186793456926,3.89926600720632,1999282.85714286,397.18679052441,397.186794544373,0.0115096397036533,8.6474,12.4314,24.556,14.0724,20.027,10.7295,16.1288
398.044598782884,3.83110125510353,2098384,398.04460383765,398.0446,NA,4.442,NA,NA,NA,NA,NA,NA
398.072889121174,3.83110125510353,1989814,NA,398.072889588926,0.0223703594838814,4.3224,NA,5.4904,NA,4.0119,NA,NA
398.080989420944,3.83110125510353,2039331.66666667,398.08098921809,398.08099,0.00347471639999068,9.8848,NA,6.385,NA,5.6965,NA,NA
398.109268914496,3.83110125510353,2037357.57142857,NA,398.10926995202,0.0228760970761456,4.0687,9.7128,15.9032,10.3225,12.1946,10.7102,8.7874
398.117374571615,3.83110125510353,2013252.28571429,398.11737459853,398.117375708832,0.00871688695388662,12.2565,11.0774,18.7937,12.1191,18.0936,11.1699,14.2557
398.145657171946,3.83110125510353,2002320.33333333,NA,398.145658297882,0.0111782796693657,NA,6.543,10.0875,6.8627,7.7115,6.3424,8.4953
398.153763361025,3.83110125510353,2014856,398.15375997897,398.153764528942,0.011381498486282,8.7038,9.5554,16.9887,10.5309,15.1895,9.205,14.304
398.190144553969,3.83110125510353,1923565,398.19014535941,398.190144679303,0.0132784666994446,NA,NA,5.2427,NA,4.0549,NA,NA
399.020508854937,3.76444037848494,1948270,399.02051362221,399.02051,NA,4.2404,NA,NA,NA,NA,NA,NA
399.03576885606,3.76444037848494,1934109,399.03576976353,399.03577,NA,10.9473,NA,NA,NA,NA,NA,NA
399.056896791766,3.76444037848494,1988726.66666667,399.05689900265,399.0568974337,0.0109453837387082,30.6106,NA,7.539,NA,5.86,NA,NA
399.072148858635,3.76444037848494,1957172,399.07215514397,399.07215,NA,15.4987,NA,NA,NA,NA,NA,NA
399.093284289943,3.76444037848494,2028350,399.09328438309,399.093285258409,0.00858529425587519,45.7737,24.7642,49.5707,25.042,40.3848,25.6777,19.3905
399.104513637599,3.76444037848494,2017741,NA,399.104514818083,0.00924067592770699,NA,NA,4.75,NA,NA,4.1064,NA
399.108538861065,3.76444037848494,1970039,399.10854052441,399.10854,NA,12.8769,NA,NA,NA,NA,NA,NA
399.111914755883,3.76444037848494,1928727,NA,399.11192,NA,NA,NA,NA,NA,NA,NA,4.5193
399.121599512566,3.76444037848494,1975950.66666667,NA,399.1216,0.00356575667314004,4.5239,NA,5.1422,NA,5.0486,NA,NA
399.129668650015,3.76444037848494,1984911.14285714,399.12966976353,399.129669817293,0.0123868460806607,36.9925,35.0284,69.915,36.3974,56.3531,36.1617,56.1794
399.144928863381,3.76444037848494,2012885,399.14492590485,399.14493,NA,9.5749,NA,NA,NA,NA,NA,NA
399.166057333202,3.76444037848494,2001490.57142857,399.16605514397,399.166058482495,0.0103330271587144,12.1035,15.1757,34.1599,16.7515,25.8243,14.6814,25.0153
399.181308865592,3.76444037848494,1982126,399.18131128529,399.18131,NA,4.2755,NA,NA,NA,NA,NA,NA
399.188058865994,3.76444037848494,1958085,NA,399.18806,NA,4.8733,NA,NA,NA,NA,NA,NA
399.202441132647,3.76444037848494,1918290,399.20244052441,399.20244,NA,NA,NA,5.0265,NA,NA,NA,NA
400.060258918118,3.6992467468349,1992930,400.06025383765,400.06026,NA,5.4446,NA,NA,NA,NA,NA,NA
400.067408918546,3.6992467468349,1988238,NA,400.06741,NA,3.725,NA,NA,NA,NA,NA,NA
400.088531206259,3.6992467468349,2045586,NA,400.08853,NA,NA,NA,5.3067,NA,NA,NA,NA
400.096639583463,3.6992467468349,2005843.33333333,400.09663921809,400.096640028926,0.00971390863177339,8.2429,4.1578,8.5861,4.3279,6.9613,4.3323,NA
400.124926831208,3.6992467468349,1969564.33333333,NA,400.124927894266,0.0200946034787585,NA,3.942,7.4396,3.8775,5.2308,4.0369,4.6866
400.133024504069,3.6992467468349,1982882.85714286,400.13302459853,400.133025656581,0.0155346632282198,6.6043,6.5694,13.1157,6.8751,10.6466,7.0984,10.0798
400.16941469635,3.6992467468349,1994357.66666667,400.16940997897,400.169416359017,0.00905580595748451,NA,NA,6.5571,NA,5.1731,NA,4.8304
401.015038973525,3.63548470156065,1884165,401.01503438309,401.01504,NA,5.689,NA,NA,NA,NA,NA,NA
401.036168974752,3.63548470156065,2038772,401.03616362221,401.03617,NA,6.4181,NA,NA,NA,NA,NA,NA
401.051418975639,3.63548470156065,1957016,401.05141976353,401.05142,NA,17.4184,NA,NA,NA,NA,NA,NA
401.072550745606,3.63548470156065,1986407,401.07254900265,401.072551198149,0.0103207410105889,23.0291,4.5981,9.8782,4.0473,6.5953,4.5146,NA
401.087808977641,3.63548470156065,1920867,401.08780514397,401.08781,NA,20.1644,NA,NA,NA,NA,NA,NA
401.091177934612,3.63548470156065,2009075.66666667,NA,401.09118,0.00790683894186366,NA,NA,3.8917,NA,4.0602,NA,6.5446
401.100862856334,3.63548470156065,1926179.33333333,NA,401.1008633014,0.0122755971451316,4.8841,NA,4.4978,NA,4.5558,NA,NA
401.108931508753,3.63548470156065,2000210.57142857,401.10893438309,401.108932478601,0.00922297467739806,21.2307,13.8148,32.2888,14.0397,22.6855,14.0876,13.4455
401.124190135492,3.63548470156065,1981118.14285714,401.12419052441,401.124191283761,0.0103468563796659,16.6324,4.8103,5.5391,5.8535,6.3965,4.5304,5.6976
401.127564963091,3.63548470156065,2002034,NA,401.12757,NA,NA,NA,NA,NA,NA,NA,4.7282
401.137249876201,3.63548470156065,1951913.5,NA,401.13725,0.00506392926080833,NA,NA,4.932,NA,4.7128,NA,NA
401.145322926701,3.63548470156065,2005155.14285714,401.14531976353,401.145324041004,0.0107995256855254,10.5417,10.5503,26.0377,10.9403,17.4243,10.574,17.9618
401.160578738164,3.63548470156065,1992878.71428571,401.16057590485,401.160579861586,0.0132487693245983,11.0973,4.8242,6.2458,6.0421,6.3962,4.4525,5.4929
401.181697666661,3.63548470156065,2019479,401.18170514397,401.181699183354,0.0170417918909645,NA,NA,6.125,NA,4.0721,NA,3.7979
401.196968982847,3.63548470156065,1888996,401.19696128529,401.19697,NA,3.8205,NA,NA,NA,NA,NA,NA
402.075909022587,3.57311952856781,1904997,402.07590383765,402.07591,NA,3.875,NA,NA,NA,NA,NA,NA
402.083059022911,3.57311952856781,1942651,NA,402.08306,NA,3.9816,NA,NA,NA,NA,NA,NA
402.091159023279,3.57311952856781,1924993,402.09115997897,402.09116,NA,4.1966,NA,NA,NA,NA,NA,NA
402.112285938354,3.57311952856781,1916448.66666667,402.11228921809,402.11228622312,0.0105432636207833,4.2087,NA,6.2353,NA,4.2554,NA,NA
402.130672812805,3.57311952856781,1969138,NA,402.130673458688,0.0122503056125565,NA,3.7637,NA,3.9782,NA,4.328,NA
402.148661385401,3.57311952856781,1969687,402.14867459853,402.14866,NA,NA,NA,5.1679,NA,NA,NA,NA
403.030679065964,3.51211743165207,2043490,403.03068438309,403.03068,NA,13.8882,NA,NA,NA,NA,NA,NA
403.051819066879,3.51211743165207,1801011,403.05181362221,403.05182,NA,5.5003,NA,NA,NA,NA,NA,NA
403.067069067539,3.51211743165207,2015190,403.06706976353,403.06707,NA,27.4616,NA,NA,NA,NA,NA,NA
403.070431467037,3.51211743165207,2066707,NA,403.07043,NA,NA,NA,3.5413,NA,NA,NA,NA
403.080129068074,3.51211743165207,1951716,NA,403.08013,NA,3.6461,NA,NA,NA,NA,NA,NA
403.088196233191,3.51211743165207,1955284.33333333,403.08819900265,403.088196508815,0.0104063104410082,9.2057,NA,7.043,NA,3.6621,NA,NA
403.103454062222,3.51211743165207,1992150.85714286,403.10345514397,403.103455211641,0.00815526555038728,27.6685,6.9752,8.3588,8.296,10.1196,7.4655,8.7179
403.106826068729,3.51211743165207,2041372,NA,403.106828042968,0.0222678784741518,NA,NA,4.5772,NA,4.4934,NA,8.2081
403.114688902094,3.51211743165207,1974251.5,NA,403.11469,0.00867628290590867,NA,5.6578,3.9889,5.8351,4.2102,6.3446,3.6316
403.116518620266,3.51211743165207,1899965,NA,403.11652,0.00639530805389292,4.6761,NA,5.0726,NA,4.8391,NA,3.9794
403.12458308973,3.51211743165207,1950513.14285714,403.12458438309,403.124584057749,0.0107975019778372,6.3188,4.0588,12.1385,4.0599,6.6383,4.2402,5.3697
403.139838862475,3.51211743165207,1963240.28571429,403.13984052441,403.13984,0.00791709170144565,24.2324,13.5096,15.1466,16.4836,17.6914,13.0001,15.3414
403.151069892028,3.51211743165207,1954898,NA,403.151070361907,0.0149133261937408,NA,4.8514,3.767,5.1112,3.6775,5.4114,NA
403.16096147498,3.51211743165207,1964149,403.16096976353,403.16096,NA,NA,NA,5.3945,NA,NA,NA,NA
403.176224377919,3.51211743165207,1980338.71428571,403.17622590485,403.176225459437,0.0156992822823546,12.6236,8.0349,10.9588,10.8602,11.177,7.4268,8.0617
404.062309099873,3.45244550668185,1989308,NA,404.06231,NA,5.5518,NA,NA,NA,NA,NA,NA
404.070419100133,3.45244550668185,1943571,404.07042459853,404.07042,NA,6.124,NA,NA,NA,NA,NA,NA
404.098701053832,3.45244550668185,1965292,NA,404.098702475416,0.00995366964008921,4.5038,NA,3.6711,3.6728,NA,3.8375,NA
